leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor,,,,,
110,674,A,042,Extended Core Barrel,02,OGA,042,,,150,,,siliceous claytsone and mudstone,light greenish gray to pale olive to light greenish gray,5g 7/1 to 5y 6/4 to 5g 7/1,minor bioturbation; horizontal bedding(?),moderately fragmented,mn-oxide micronodules,mn-oxide micronodules,radiolarians; diatoms; spicules,,,,X,15.53817,-58.85150,0387.60,38802,38910,,,,,
110,674,A,042,Extended Core Barrel,03,VRO,000,,,063,,,siliceous mudstone,grayish brown grading into light olive gray at ~35 cm; greenish gray alteration(58-63 cm),2.5y 5/2 grading into 5y 6/2 at ~35 cm; 5gy 6/1(58-63 cm),moderate(0-10 cm)to minor(17-25 cm)bioturbation,moderately fragmented,,,,,,,X,15.53817,-58.85150,0389.10,38910,38973,,,,,
110,674,A,042,Extended Core Barrel,03,VRO,063,,,141,,,siliceous mudstone,"light olive gray grading to olive gray; greenish gray alteration(100-104, 130-136 cm)","5y 6/2 grading to 5y 5/2; 5gy 6/1(100-104, 130-136 cm)",minor bioturbation(70-80 cm),moderately fragmented,,,,,,,X,15.53817,-58.85150,0389.10,38973,39051,,,,,
110,674,A,042,Extended Core Barrel,03,VRO,141,,,150,,,interstitial water sample,,,,,,,,,,,X,15.53817,-58.85150,0389.10,39051,39060,,,,,
110,674,A,042,Extended Core Barrel,04,VRO,000,,,151,,,siliceous mudstone,"olive gray with interspersed greenish gray alteration(13-15,91-95,110-121,133-143 cm)","10y 5/2 to 5y 5/2 with 5gy 6/1 at(13-15,110-121,133-143 cm)",,moderately fragmented,"zeolites abundant(1-3%)(88-103,120-135 cm)","zeolites abundant(1-3%)(88-103,120-135 cm)",,,slight fissility observed,,X,15.53817,-58.85150,0390.60,39060,39211,,,,,
110,674,A,042,Extended Core Barrel,05,VRO,000,,,088,,,siliceous mudstone,"light olive brown grading into olive gray; greenish gray(5-15, 80-88 cm);reddish & olive mottling(18-22, 50-60 cm)","2.5y 5/4 grading into 5y 5/2; 5g 6/1 & 5g 5/1(5-15,80-88 cm)","moderate bioturbation and mottling(18-22, 50-60 cm)",moderately fragmented,zeolite(<1%)below 70 cm,zeolite(<1%)below 70 cm,,,,,X,15.53817,-58.85150,0392.10,39210,39298,,,,,
110,674,A,042,Extended Core Barrel,CC,VRO,000,,,015,,,siliceous mudstone,olive gray plus light greenish gray alteration,5y 5/2 plus 5bg 7/1,,moderately fragmented,zeolite(5%)scattered,zeolite(5%)scattered,,,,,X,15.53817,-58.85150,0392.97,39297,39312,,,,,
110,674,A,043,Extended Core Barrel,01,VRO,000,,,075,,,claystone,olive gray to grayish brown & light olive brown to pale green and brown,5y 5/2 to 2.5y 5/3 to 5g 6/2 & 7.5yr 4/4; 5g 6/2 and 5g 6/1,moderate(30-72 cm)to minor(72-75 cm)bioturbation; mottling; burrows,moderately fragmented,,,,,,,X,15.53817,-58.85150,0395.60,39560,39635,,,,,
110,674,A,043,Extended Core Barrel,01,VRO,075,,,150,,,claystone,"olive plus brown to greenish gray to olive and light greenish gray; greenish gray alteration (101-103, 137-150 cm)",5y 5/3 plus 7.5yr 5/4 to 5g 6/1 to 5y 4/1 & 5g 7/1; 5g 6/2 and 5g 6/1,minor(75-80 cm)to moderate(90-140 cm)bioturbation; mottling; burrows,moderately fragmented,,,,,,,X,15.53817,-58.85150,0395.60,39635,39710,,,,,
110,674,A,043,Extended Core Barrel,02,VRO,000,,,090,,,claystone,greenish gray alteration to grayish brown & light olive brown to greenish gray to light olive brown,5gy 6/1 to 2.5y 5/3 to 5g 5/1 to 2.5y 5/4,moderate bioturbation(0-83 cm); mottles(10-80 cm); moderate scaly fabric(0-90 cm),moderately fragmented,,,,moderately scaly fabric(0-90 cm),,,X,15.53817,-58.85150,0397.10,39710,39800,,,,,
110,674,A,043,Extended Core Barrel,02,VRO,090,,,150,,,claystone,light olive brown to olive to light olive brown,2.5y 5/4 to 5y 5/3 to 2.5y 5/4,fault zone(90-99 cm)dipping ~80 degrees; intensely scaly fabric (0-40 degree dip)(113-150 cm),moderately fragmented(115-150 cm),,,,,,,X,15.53817,-58.85150,0397.10,39800,39860,,,,,
110,674,A,043,Extended Core Barrel,03,BER,000,,,150,,,claystone; fault breccia with angular fragments at 30-60 cm,"pale olive(0-30, 70-150 cm);greenish gray(30-45 cm); light olive brown(45-55 cm);light olive gray (55-70 cm)","5y 6/3(0-30,70-150 cm); 5g 6/1(30-45 cm); 2.5y 5/4(44-55 cm); 5y 6/2 (55-70 cm)",fault breccia with angular fragments at 30-60 cm,moderately fragmented,fault breccia with angular fragments at 30-60 cm,,,well developed scaly fabric (overprints fault breccia at 30-60 cm),,,X,15.53817,-58.85150,0398.60,39860,40010,,,,,
110,674,A,043,Extended Core Barrel,04,BER,000,,,150,,,"claystone, fault breccia with angular claystone fragments in clayey matrix(75-110 cm); siltstone (113-118 cm)","pale olive(0-40, 50-83 cm); greenish gray(40-50, 83-150 cm)","5y 6/4(0-20 cm); 5y 6/3(20-40, 50-83 cm); 5gy 6/1(40-50, 83-150 cm)",poorly defined laminae(45 cm); bedding(dip ~45 degrees) at 113-118 cm; laminae(113-118 cm),"moderately fragmented; 110-150, 0-30 cm scaly fabric",,,,"scaly fabric dips 45 degrees or steeeper (0-30, 110-150 cm)",,,X,15.53817,-58.85150,0400.10,40010,40160,,,,,
110,674,A,043,Extended Core Barrel,05,BCK,000,,,080,,,slightly siliceous claystone with siltstone layer(~34-36 cm),"yellowish brown(0-2 cm); olive, w/ greenish gray silt layer(~34-46 cm)to grayish green","10yr 5/4(0-2 cm); 5y 5/3,w/ 5gy 6/1(~34-36 cm)to 5g 5/2",horizontal fault(2 cm); possible fractures; steep bedding(70-80 degrees); intense scaly fabric,moderately fragmented,,,,,,,X,15.53817,-58.85150,0401.60,40160,40240,,,,,
110,674,A,043,Extended Core Barrel,05,BCK,080,,,150,,,claystone,grayish green w/ black patches(80-95 cm); brown(95-150 cm),5g 5/2(80-95 cm); 7.5yr 5/4(95-150 cm),highly sheared zones(dipping 40-90 degrees); intense scaly fabric,moderately fragmented,,,,,,,X,15.53817,-58.85150,0401.60,40240,40310,,,,,
110,674,A,043,Extended Core Barrel,06,BCK,000,,,150,,,claystone,"brown grading to red(0-50, 90-150 cm); brown(50-70 cm); red((70-90 cm)","7.5yr 5/4 to 2.5yr 4/6(0-50, 90-150cm);7.5yr 5/4(50-70cm); 2.5yr 4/6 (70-90cm)",moderate bioturbation(40-55 cm),moderately fragmented,,,,steeply dipping intense scaly fabric,,,X,15.53817,-58.85150,0403.10,40310,40460,,,,,
110,674,A,043,Extended Core Barrel,07,OGA,000,,,031,,,claystone,brown to brown/dark brown,7.5yr 5/4 to 7.5yr 4/4,"shearing or fracturing, and faulting; high and low angle intensely scaly fabric cleavage",,,,,,,,X,15.53817,-58.85150,0404.60,40460,40491,,,,,
110,674,A,043,Extended Core Barrel,CC,OGA,000,,,030,,,"claystone, w/ siliceous pebbles",brown to brown/dark brown,7.5yr 5/4 to 7.5yr 4/4,intensely scaly cleavage,,siliceous pebbles interbedded in claystone,,radiolarians in pebbles,,,,X,15.53817,-58.85150,0404.91,40491,40521,,,,,
110,674,A,044,Extended Core Barrel,01,VRO,000,,,060,,,mudstone,pale olive to dark greenish gray to greenish gray,5y 6/3 to 5gy 4/1 to 5g 5/1,"minor bioturbation(35-57 cm); zoophycos(34-37, 50, 55 cm); anastomosing calcite veins",highly(5-30 cm)to moderately(30-60 cm)fragmented,,,,"strongly(6-30 cm)to moderately(30-60 cm)scaly fabric (dips steeply at 6-30 cm), 45 degrees rest)",,,X,15.53817,-58.85150,0405.10,40510,40570,,,,,
110,674,A,044,Extended Core Barrel,01,VRO,060,,,150,,,mudstone,dark greenish gray,5g 4/1  changing to 5gy 4/1 near the base,moderate bioturbation(90-140 cm); zoophycos & planolites(140-145 cm),moderately fragmented,,,,strongly(60-80 cm)to moderately(80-150 cm)scaly fabric (dips 45 degrees),,,X,15.53817,-58.85150,0405.10,40570,40660,,,,,
110,674,A,044,Extended Core Barrel,02,SCN,000,,,150,,,mudstone(0-80 cm); silty mudstone(80-150 cm),greenish gray,5g 5/1,moderate bioturbation; bedding laminae(true dip 35 degrees)(76-77 cm); fault zone(76-96 cm); scaly fabric,moderately fragmented,,,,scaly fabric,,,X,15.53817,-58.85150,0406.60,40660,40810,,,,,
110,674,A,044,Extended Core Barrel,03,DOL,000,,,150,,,"mudstone, with common dark gray probable volcanic ash(21-27, 59-76 cm)",dark greenish gray(0-36cm);greenish gray(36-60cm)to dark grayish brown & dark greenish gray,5gy 4/1(0-36 cm);5g 5/1(36-60 cm)to 2.5y 4/2 & 5gy 3/1,"minor bioturbation; clear vertical fault zones(39-51 cm); calcite veins(87-90,119-122,127-128,136cm)",moderately fragmented,"calcite veins(87-90, 119-122, 127-128, 136 cm)","probable volcanic ash(21-27, 59-76 cm)",,"scaly fabric(16-150 cm); steeply dipping at 35-50 cm),& moderately dipping at 17-20, 67-86 cm",,,X,15.53817,-58.85150,0408.10,40810,40960,,,,,
110,674,A,044,Extended Core Barrel,04,BRO,000,,,060,,,"mudstone, with volcanic ash layer(~31-32 cm)",dark grayish brown(0-31 cm); dark gray(31-32 cm); brown/dark brown(32-60 cm),2.5y 4/2(0-31 cm); n4/ (31-32 cm); 10yr 4/3(32-60 cm),moderate bioturbation(0-15 cm); burrows(31-32 cm),moderately fragmented,,volcanic ash(burrowed ash layer at 31-32 cm),,,,,X,15.53817,-58.85150,0409.60,40960,41020,,,,,
110,674,A,044,Extended Core Barrel,04,BRO,060,,,150,,,mudstone,brown/dark brown(60-85 cm); dark gray(85-150 cm),10yr 4/3(60-85 cm); 5y 4/1(85-150 cm),"moderate bioturbation(145-150 cm); calcite veins(67-71, 75-80, 137-143 cm); intense scaly fabric",moderately fragmented,"subparallel calcite veins(67-71, 75-80, 137-143 cm)",,,"intense scaly fabric dips 40 degrees(75-80cm), 80-90 degrees(115-130 cm), 45 degrees(135-145 cm)",,,X,15.53817,-58.85150,0409.60,41020,41110,,,,,
110,674,A,044,Extended Core Barrel,05,DOL,000,,,121,,,"mudstone, with common dark gray probable volcanic ash(0-44 cm)","dark greenish gray, dark gray and gray mixed(0-63 cm); dark greenish gray(63-121 cm)",5g 4/1 & 5gy 4/1  & n3/ & n5/ (0-63 cm); 5gy 4/1(63-121 cm),"moderate bioturbation(0-14,65-121cm);planar burrows;zoophycos(63-121cm);calcite veins(19-20,34-40cm);bedding(63-121 cm)",moderately fragmented,"calcite veins(19-20, 34-40 cm)",probable volcanic ash(0-44 cm),,"scaly fabric dips 45-80 degrees, avg. dip ~55 degrees(0-63 cm);minor scaly fabric(63-121 cm)",,,X,15.53817,-58.85150,0411.10,41110,41231,,,,,
110,674,A,044,Extended Core Barrel,05,DOL,121,,,150,,,organic geochemistry sample,,,,,,,,,,,X,15.53817,-58.85150,0411.10,41231,41260,,,,,
110,674,A,044,Extended Core Barrel,06,SCN,000,,,125,,,mudstone,"dark greenish gray, with white calcite veins(107-125 cm)",5gy 4/1(0-20 cm); 5g 4/1(20-125 cm),moderate bioturbation; white calcite veins(107-125 cm); fault(110-125 cm),"moderately fragmented(0-84, 89-125 cm)to drilling breccia",,,,,,,X,15.53817,-58.85150,0412.60,41260,41385,,,,,
110,674,A,044,Extended Core Barrel,CC,DOL,000,,,025,,,mudstone,dark greenish gray,5gy 4/1,calcite veins; 40 degree dip faults w/ pure thrust slickensides(0-3 cm),moderately fragmented,,,,,,,X,15.53817,-58.85150,0413.85,41385,41410,,,,,
110,674,A,045,Extended Core Barrel,01,DOL,000,,,150,,,claystone,"olive gray(0-38, 44-150 cm); dark greenish gray(38-44 cm)","10y 4/1(0-38, 44-150 cm); 5gy 4/1(38-44 cm)","minor bioturbation (0-5, 40-66, 85-120, 140-150 cm); burrows(49-52 cm), fault(38-42 cm); calcite veins(55-73 cm)",moderately fragmented,,,,"moderate scaly fabric (4-33, 64-150 cm)",,Y,X,15.53817,-58.85150,0414.60,41460,41610,,,,,
110,674,A,045,Extended Core Barrel,02,DOL,000,,,150,,,claystone,"olive gray((0-112 cm); dark greenish gray(112-150 cm), with common dark gray","10y 4/1(0-112 cm); 5gy 4/1(112-150 cm), with common n4/",minor bioturbation; scaly fabric (dips 60-70 degrees),moderately fragmented,,,,"entire section has scaly fabric, although it is best developed above 135 cm",,,X,15.53817,-58.85150,0416.10,41610,41760,,,,,
110,674,A,045,Extended Core Barrel,03,DOL,000,,,150,,,"claystone, with volcanic vitric ash(~50%)(59-66 cm); (~30%)(92-96 cm); and very diffuse(~15%)(0-5 cm)","olive gray(0-59, 66-92, 96-150 cm); gray(59-66, 92-96 cm)","5y 4/2(0-59, 66-92, 96-150 cm); n3/ (59-66, 92-96 cm)","strong(0-13, 92-96 cm)to moderate(59-66 cm)to minor(13-59, 66-92, 96-150 cm)bioturbation;planolites & zoophycos",moderately fragmented,,volcanic glass(~50% 59-66 cm)(~30% 92-96 cm)(~15% diffuse),,"calcite veins (22-34, 86-94 cm); well developed scaly fabric(21-57, 67-91, 99-139 cm)",,,X,15.53817,-58.85150,0417.60,41760,41910,,,,,
110,674,A,045,Extended Core Barrel,04,SCN,000,,,140,,,"claystone, with volcanic vitric ash filled burrows(110-132 cm)",dark gray(0-132 cm); olive gray(132-140 cm),5y 4/1,moderate bioturbation; infilled burrows(110-132 cm); intense scaly fabric (esp. 60-110 cm),moderately fragmented,,volcanic glass filled burrows(110-132 cm),,"intense scaly fabric developed especially 60-110 cm, variable angle, but mostly high angle",,,X,15.53817,-58.85150,0419.10,41910,42050,,,,,
110,674,A,045,Extended Core Barrel,04,SCN,140,,,150,,,interstitial water sample,,,,,,,,,,,X,15.53817,-58.85150,0419.10,42050,42060,,,,,
110,674,A,045,Extended Core Barrel,05,BRO,000,,,150,,,claystone with volcanic ash blebs,"olive gray(0-60, 100-144 cm); dark brown(60-100, 144-150 cm); dark ash blebs","5y 4/2(0-60, 100-144 cm); 10yr 3/3(60-100, 144-150 cm);n2/","moderate bioturbation(0-35, 100-137 cm); calcite veins(50-75 cm); fault contact(144-150 cm); intense scaly fabric",moderately fragmented,calcite veins(50-75 cm),volcanic ash blebs; calcite veins(50-75 cm),,intense scaly fabric dips 40 deg.(20-80 cm);<20 deg.(50-65cm);50 deg.(70-75cm);55 deg.(143-150cm),,,X,15.53817,-58.85150,0420.60,42060,42210,,,,,
110,674,A,045,Extended Core Barrel,06,SCN,000,,,150,,,claystone,dark brown(0-90; 115-150 cm); dark grayish brown(90-115 cm),"10yr 3/3(0-90, 115-150 cm); 10yr 4/2(90-115 cm)","moderate bioturbation; calcite veins(14-21, 52-54 cm)",moderately fragmented,,,,moderately well developed scaly fabric(0-68 cm); scaly fabric strongly developed(dips 60-80 degrees),,,X,15.53817,-58.85150,0422.10,42210,42360,,,,,
110,674,A,045,Extended Core Barrel,07,SCN,000,,,024,,,claystone; brecciated(15-24 cm),dark brown,10yr 3/3,minor bioturbation; moderately well developed scaly fabric (0-8 cm),moderately(0-10 cm)to highly(10-24 cm)fragmented,,,,moderately well developed scaly fabric(0-8 cm),,,X,15.53817,-58.85150,0423.60,42360,42384,,,,,
110,674,A,045,Extended Core Barrel,CC,SCN,000,,,044,,,,"dark brown, with slight alteration to gray-blue along one fracture at 34-35 cm",10yr 3/3,moderate bioturbation; fracture(34-35 cm); scaly fabric,moderately fragmented,,,,scaly fabric,,,X,15.53817,-58.85150,0423.84,42383,42427,,,,,
110,674,A,046,Extended Core Barrel,01,BRO,000,,,075,,,claystone,olive changing to dark gray at ~65 cm,10y 4/1 changing to 5y 4/1 at ~65 cm,moderate bioturbation(0-40 cm)l fault zone(40-70 cm)average dip 50-60 degrees; scaly fabric,moderately fragmented,,,,,,,X,15.53817,-58.85150,0424.10,42410,42485,,,,,
110,674,A,046,Extended Core Barrel,01,BRO,075,,,150,,,claystone,"dark grayish brown(75-95, 105-150 cm); dark gray(95-105 cm)","10yr 4/2(75-95, 105-150 cm); 5y 4/1(95-105 cm)",intensely scaly fabric (90-150 cm) dips 45-50 degrees; fracture zone dips 50 55 degrees,moderately fragmented,,calcite vein(~130 cm) dips average 50-55 degrees,,sheared contact at ~95 cm,,,X,15.53817,-58.85150,0424.10,42485,42560,,,,,
110,674,A,046,Extended Core Barrel,02,SCN,000,,,150,,,"claystone, with volcanic ash horizon(45-56 cm)","olive gray(0-45, 55-150 cm); black(45-55 cm)","5y 4/2(0-45, 55-150 cm); 5y 2.5/2","moderate(0-45, 55-150 cm)to strong(45-55 cm)bioturbation; scaly fabric",moderately fragmented,,volcanic ash(45-55 cm),,,,,X,15.53817,-58.85150,0425.60,42560,42710,,,,,
110,674,A,046,Extended Core Barrel,03,VRO,000,,,080,,,"claystone,with volcanic ash(5%)(20-35, 60-80 cm)",olive gray to olive gray plus dark gray mottles,5y 4/2 to 5y 4/2 plus 5y 4/1,"moderate bioturbation(20-40, 60-80 cm); mottling; mild scaly fabric",moderately fragmented,,"volcanic ash(5%)(20-35, 60-80 cm)",,mild scaly fabric,,,X,15.53817,-58.85150,0427.10,42710,42790,,,,,
110,674,A,046,Extended Core Barrel,03,VRO,080,,,150,,,"claystone,with volcanic ash(5%)(80-110, 130-150 cm)",olive gray to olive gray plus dark gray mottles,5y 4/2 to 5y 4/2 plus 5y 4/1,"moderate bioturbation(80-110, 130-150 cm); mottling; mild scaly fabric",moderately fragmented,,"volcanic ash(5%)(80-110, 130-150 cm)",,mild scaly fabric,,,X,15.53817,-58.85150,0427.10,42790,42860,,,,,
110,674,A,046,Extended Core Barrel,04,SCN,000,,,150,,,claystone,olive gray,5y 4/2,"moderate bioturbation; faint calcite veins(69-71, 88-90 cm); intensely scaly(~45-65 degrees dip)0-118, 136-150 cm",moderately fragmented,,"faint calcite veins(69-71, 88-90 cm)",,"intensely scaly (~45-65 degrees dip) 0-118, 136-150 cm",,,X,15.53817,-58.85150,0428.60,42860,43010,,,,,
110,674,A,046,Extended Core Barrel,05,DOL,000,,,150,,,claystone,dark grayish brown(0-120 cm); brown dark brown(120-150 cm),2.5y 4/2(0-120 cm); 10yr 4/3(120-150 cm),minor bioturbation; planolites and chondrites(88-97 cm); steeply dipping(45-55 degrees)scaly fabric; burrows(85-95cm),moderately fragmented,,"thin calcite shear(?)vein at 5 cm, dips 35 degrees",,,,,X,15.53817,-58.85150,0430.10,43010,43160,,,,,
110,674,A,046,Extended Core Barrel,06,DOL,000,,,150,,,claystone; void(29-61 cm),brown/dark brown(0-29 cm); greenish gray(61-150 cm),10yr 4/3(0-29 cm); 5bg 5/1(61-150 cm),scaly fabric dips ~50 degrees (0-29 cm),moderately fragmented(0-29 cm); drilling breccia(61-150 cm),,,,,,,X,15.53817,-58.85150,0431.60,43160,43310,,,,,
110,674,A,046,Extended Core Barrel,07,DOL,000,,,021,,,claystone,greenish gray,5bg 5/1,,drilling breccia,,,,,,,X,15.53817,-58.85150,0433.10,43310,43331,,,,,
110,674,A,046,Extended Core Barrel,CC,DOL,000,,,040,,,claystone,dark grayish brown,10yr 4/2,"minor bioturbation; steeply dipping burrow(34-37 cm); scaly fabric dips ~50-55 degrees(0-34, 38-40 cm)",moderately fragmented,,,,,,,X,15.53817,-58.85150,0433.30,43329,43369,,,,,
110,674,A,047,Extended Core Barrel,01,DOL,000,,,150,,,"claystone, with volcanic ash(62-68, 72-86, 120-150 cm)","brown/dark brown, w/ greenish gray along fractures(37-41, 114-122 cm);greenish gray & light greenish gray(72-86 cm)","7.5yr 4/2 w/ 5g 5/1(37-41,114-122 cm);5g 6/1,5g 7/1(72-86cm)",fractures ; scaly fabric dips 30-55 degrees (locally near vertical),moderately fragmented,,"volcanic ash(62-68, 72-86, 120-150 cm)",,scaly fabric includes chunks of volcanic ash  caught in shearing (120-150 cm),,,X,15.53817,-58.85150,0433.60,43360,43510,,,,,
110,674,A,047,Extended Core Barrel,02,DOL,000,,,150,,,"claystone, w/ volcanic ash(48-86 cm)",brown/dark brown(0-110 cm); grayish brown(110-150 cm); dark gray(0-86 cm),10yr 4/3(0-110 cm); 10yr 5/2(110-150 cm); n4/(0-86 cm),moderate bioturbation(63-100 cm); fault(?)contact(110-115 cm); dips 70 degrees; scaly fabric dips 60-70 degrees,moderately fragmented,,volcanic ash(48-86 cm),,"ash blebs stratally disrupt scaly fabric (47-86, esp. 47-50 cm)",,Y,X,15.53817,-58.85150,0435.10,43510,43660,,,,,
110,674,A,047,Extended Core Barrel,03,DOL,000,,,125,,,claystone,"grayish brown(0-14, 24-125 cm); greenish gray(14-24 cm)","10yr 5/2(0-14, 24-125 cm); 5g 5/1(14-24 cm)",scaly fabric dips ~60-70 degrees,moderately fragmented,,,,scaly fabric dips ~60-70 degrees,,,X,15.53817,-58.85150,0436.60,43660,43785,,,,,
110,674,A,047,Extended Core Barrel,03,DOL,125,,,150,,,claystone,brown(125-143/148 cm); greenish gray(143/148-150 cm),10yr 5/3(125-143/148 cm); 5g 5/1(143/148-150 cm),scaly fabric dips ~60-70 degrees,moderately fragmented,,,,scaly fabric dips ~60-70 degrees,,,X,15.53817,-58.85150,0436.60,43785,43810,,,,,
110,674,A,047,Extended Core Barrel,04,SCN,000,,,087,,,claystone(0-31 cm); mudstone(31-87 cm),greenish gray(0-40 cm); brown/dark brown(35-67 cm); strong brown(67-87 cm),5g 5/1(0-40 cm); 7.5yr 4/2(40-67 cm); 7.5yr 4/6(67-87 cm),minor bioturbation; intensely scaly fabric,moderately fragmented,,,,contact at 40 cm has 40 degrees apparent dip,,,X,15.53817,-58.85150,0438.10,43810,43897,,,,,
110,674,A,047,Extended Core Barrel,04,SCN,087,,,120,,,mudstone,brown(87-99 cm); strong brown(99-120 cm),7.5yr 5/2(87-99 cm); 7.5yr 4/6(99-120 cm),minor bioturbation,moderately fragmented; intensely scaly fabric,,,,intensely scaly fabric,,,X,15.53817,-58.85150,0438.10,43897,43930,,,,,
110,674,A,047,Extended Core Barrel,04,SCN,120,,,150,,,organic geochemistry sample,,,,,,,,,,,X,15.53817,-58.85150,0438.10,43930,43960,,,,,
110,674,A,047,Extended Core Barrel,05,SCN,000,,,150,,,mudstone,strong brown,7.5yr 4/6,minor bioturbation; intensely scaly fabric,moderately fragmented,,,,intensely scaly fabric,,,X,15.53817,-58.85150,0439.60,43960,44110,,,,,
110,674,A,047,Extended Core Barrel,06,SCN,000,,,150,,,mudstone,"brown/dark brown(0-100, 110-150 cm); grayish brown(100-110 cm)","7.5yr 4/4(0-100, 110-150 cm); 10yr 5/2(100-110 cm)",minor bioturbation; pervasive scaly fabric(high angle),moderately fragmented,,,,,,,X,15.53817,-58.85150,0441.10,44110,44260,,,,,
110,674,A,047,Extended Core Barrel,07,SCN,000,,,033,,,mudstone,dark brown(0-32 cm); grayish brown(32-33 cm),7.5yr 3/4(0-32 cm); 10yr 5/2(32-33 cm),minor bioturbation(18-32 cm); intense scaly fabric(high angle),moderately fragmented,,,,,,,X,15.53817,-58.85150,0442.60,44260,44293,,,,,
110,674,A,047,Extended Core Barrel,CC,VRO,000,,,023,,,claystone,gray & greenish gray to brown/dark brown,5y 5/1 & 5gy 5/1 to 7.5yr 4/4,randomly oriented scaly fabric,moderately fragmented,,,,,,,X,15.53817,-58.85150,0442.92,44292,44315,,,,,
110,674,A,048,Extended Core Barrel,01,DOL,000,,,150,,,"claystone, with volcanic ash(~72-76 cm)","brown dark brown w/ patches of gray and greenish gray at(20-25,72-76 cm);black blebs(133-150cm)","7.5yr 4/2(0-75 cm);7.5yr 4/3(75-150 cm); n5/ & 5gy 6/1 (at 20-25, 72-76 cm)",fault dips 68 degrees(20-27 cm); scaly fabric dips 60-70 degrees,moderately fragmented(0-105 cm);drilling breccia(105-150 cm),mn-oxide-rich parts(76-90 cm),mn-oxide-rich parts(76-90 cm); volcanic ash (~72-76 cm),,,,,X,15.53817,-58.85150,0443.10,44310,44460,,,,,
110,674,A,048,Extended Core Barrel,02,DOL,000,,,150,,,claystone; calcareous silty mudstone? (0-7 cm),brown/dark brown(0-140cm);gray(140-150cm);bleb & layer of pale green & dark reddish brown 0-7cm,7.5yr 4/3(0-140 cm); 5y 5/1(140-150 cm),calcite vein(120-126 cm); moderately - steeply dipping scaly fragment,drilling breccia(0-120 cm);moderately fragmented(120-150 cm),mn-oxide(0-7 cm),mn-oxide(0-7 cm),,contact at 140 cm is steep & slightly diffuse-moderate steep dip scaly fabric,,,X,15.53817,-58.85150,0444.60,44460,44610,,,,,
110,674,A,048,Extended Core Barrel,03,DOL,000,,,067,,,claystone,dark brown(0-20 cm); brown/dark brown(20-60 cm); greenish gray(60-67 cm),10yr 3/3(0-20 cm); 7.5yr 4/3(20-60 cm); 5bg 5/1(60-67 cm),"fault?(5-22, 26-46, 58-67 cm);calcite shear veins(15-41 cm);isoclinal fold(37-41 cm);steeply dipping fabric(80-90 deg.)",moderately fragmented,,,,basically this section is a piece of an intense scaly vertical fault zone,,,X,15.53817,-58.85150,0446.10,44610,44677,,,,,
110,674,A,048,Extended Core Barrel,03,DOL,067,,,140,,,"claystone, with chunk of altered volcanic ash(110-150 cm)",gray with brown/dark brown chunks at ~125-140 cm; gray chunk of altered ash(110-150 cm),predominately 5y 5/1 with 10yr 4/3 at ~125-140 cm),"fault(?)(67-76, 120-135 cm); steeply dipping scaly fabric",moderately fragmented,,volcanic ash(chunk of altered ash at 110-150 cm),,basically this section is a piece of an intense scaly vertical fault zone,,,X,15.53817,-58.85150,0446.10,44677,44750,,,,,
110,674,A,048,Extended Core Barrel,03,DOL,140,,,150,,,interstitial water sample,,,,,,,,,,,X,15.53817,-58.85150,0446.10,44750,44760,,,,,
110,674,A,048,Extended Core Barrel,04,OGA,000,,,036,,,"mudstone, with some mn-rich blebs of altered volcanic ash",mixture of weak red & black & pale green,mixture of 2.5yr 5/2 & 2.5yr 2.5/2 & 5g 7/2,intense scaly fabric,moderately fragmented(20-36 cm),mn-rich blebs,mn-rich blebs of altered volcanic ash,,intensely scaly fabric,,,X,15.53817,-58.85150,0447.60,44760,44796,,,,,
110,674,A,048,Extended Core Barrel,04,OGA,036,,,150,,,"mudstone(36-66 cm); claystone(66-137 cm), with some mn-rich blebs of altered volcanic ash; void(137-150 cm)",varicolored weak red to red(36-115 cm); weak red(115-137 cm), 2.5yr 5/2 to 2.5yr 4/6(36-115 cm);2.5yr 5/2(115-137 cm),"hard blocks of phacoidal(flaser)shape, which have bright-shining slickensides(36-97, 115-137 cm); scaly fabric",moderately fragmented,mn-rich blebs of altered volcanic ash,mn-rich blebs of altered volcanic ash,,flow structure by drilling overlapping the scaly fabric(36-97 cm)scaly but finely spaced(97-115 cm),,,X,15.53817,-58.85150,0447.60,44796,44910,,,,,
110,674,A,048,Extended Core Barrel,05,SCN,000,,,100,,,claystone; void(0-42 cm),gray with brown/dark brown at 90-100 cm,7.5yr 5/0 with 10yr 4/3 at 90-100 cm,fault(?)(90-100 cm),moderately fragmented,,,,steeply dipping fabric(70-90 degrees)- intensely scaly,,,X,15.53817,-58.85150,0449.10,44910,45010,,,,,
110,674,A,048,Extended Core Barrel,05,SCN,100,,,110,,,mudstone,gray overlying thin faulted layer of strong brown overlying brown/dark brown,7.5yr 5/0 & 7.5yr 4/6 & 10yr 4/3,interval is a fault zone; steeply dipping fabric (70-90 degrees),moderately fragmented,,,,steeply dipping fabric(70-90 degrees)- intensely scaly,,,X,15.53817,-58.85150,0449.10,45010,45020,,,,,
