Exp,original_header,taxon_group,abundance_code,preservation in andance column,harmonized_code,abundance_preservation_definition,file
369,Preservation,planktic_forams,G,,G,"good (some specimens show minor evidence of diagenetic overgrowth, dissolution, or abrasion; recrystallization may or may not have occurred)",369_U1513D_planktic_forams.csv; 369_U1513D_planktic_forams.csv; 369_U1513D_planktic_forams.csv; 369_U1513D_planktic_forams.csv; 369_U1513D_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516A_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1513B_planktic_forams.csv; 369_U1513B_planktic_forams.csv; 369_U1513B_planktic_forams.csv; 369_U1513B_planktic_forams.csv; 369_U1513B_planktic_forams.csv; 369_U1512A_planktic_forams.csv; 369_U1512A_planktic_forams.csv; 369_U1512A_planktic_forams.csv; 369_U1512A_planktic_forams.csv; 369_U1512A_planktic_forams.csv; 369_U1514A_planktic_forams.csv; 369_U1514C_planktic_forams.csv; 369_U1514C_planktic_forams.csv; 369_U1514C_planktic_forams.csv; 369_U1515A_planktic_forams.csv; 369_U1515A_planktic_forams.csv
371,Preservation,nannofossils,G,,G,"good (little or no evidence of dissolution or recrystallization, primary morphological characteristics only slightly altered, and specimens were identifiable to the species level)",371_U1508A_nannofossils.csv; 371_U1508A_nannofossils.csv; 371_U1508A_nannofossils.csv; 371_U1508A_nannofossils.csv; 371_U1508A_nannofossils.csv; 371_U1508A_nannofossils.csv; 371_U1508A_nannofossils.csv; 371_U1508A_nannofossils.csv; 371_U1508A_nannofossils.csv; 371_U1508A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1509A_nannofossils.csv; 371_U1510A_nannofossils.csv; 371_U1510A_nannofossils.csv; 371_U1510A_nannofossils.csv; 371_U1507A_nannofossils.csv; 371_U1507A_nannofossils.csv; 371_U1507A_nannofossils.csv; 371_U1507A_nannofossils.csv; 371_U1507A_nannofossils.csv; 371_U1510B_nannofossils.csv; 371_U1510B_nannofossils.csv; 371_U1510B_nannofossils.csv; 371_U1510B_nannofossils.csv
371,Preservation,planktic_forams,G,,G,"good (little evidence of overgrowth, dissolution, or abrasion)",371_U1510B_planktic_forams.csv; 371_U1510B_planktic_forams.csv; 371_U1510B_planktic_forams.csv; 371_U1510B_planktic_forams.csv; 371_U1510B_planktic_forams.csv; 371_U1510B_planktic_forams.csv; 371_U1510A_planktic_forams.csv; 371_U1510A_planktic_forams.csv; 371_U1510A_planktic_forams.csv; 371_U1510A_planktic_forams.csv; 371_U1510A_planktic_forams.csv; 371_U1510A_planktic_forams.csv; 371_U1510A_planktic_forams.csv; 371_U1510A_planktic_forams.csv; 371_U1510A_planktic_forams.csv; 371_U1510A_planktic_forams.csv; 371_U1508C_planktic_forams.csv; 371_U1508C_planktic_forams.csv; 371_U1508C_planktic_forams.csv; 371_U1508C_planktic_forams.csv; 371_U1508C_planktic_forams.csv; 371_U1508C_planktic_forams.csv; 371_U1508C_planktic_forams.csv; 371_U1508B_planktic_forams.csv; 371_U1508B_planktic_forams.csv; 371_U1508B_planktic_forams.csv; 371_U1508B_planktic_forams.csv; 371_U1508B_planktic_forams.csv; 371_U1508B_planktic_forams.csv; 371_U1508B_planktic_forams.csv; 371_U1508B_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507A_planktic_forams.csv; 371_U1507B_planktic_forams.csv; 371_U1507B_planktic_forams.csv; 371_U1507B_planktic_forams.csv; 371_U1507B_planktic_forams.csv; 371_U1507B_planktic_forams.csv; 371_U1507B_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1509A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv; 371_U1506A_planktic_forams.csv
371,Preservation,radiolarians,G,,G,good (most specimens complete; fine structures preserved),371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1511B_radiolarians.csv; 371_U1508B_radiolarians.csv; 371_U1508B_radiolarians.csv; 371_U1507A_radiolarians.csv; 371_U1507A_radiolarians.csv; 371_U1507A_radiolarians.csv; 371_U1507A_radiolarians.csv; 371_U1507A_radiolarians.csv; 371_U1507A_radiolarians.csv; 371_U1507B_radiolarians.csv; 371_U1507B_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1508A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1509A_radiolarians.csv; 371_U1510A_radiolarians.csv; 371_U1510A_radiolarians.csv; 371_U1510A_radiolarians.csv; 371_U1510A_radiolarians.csv; 371_U1510A_radiolarians.csv; 371_U1510A_radiolarians.csv; 371_U1510A_radiolarians.csv
374,Preservation,benthic_forams,G,,G,"good (little evidence of overgrowth, dissolution, or abrasion)",374_U1523B_benthic_forams.csv; 374_U1523B_benthic_forams.csv; 374_U1523B_benthic_forams.csv; 374_U1523B_benthic_forams.csv; 374_U1525A_benthic_forams.csv; 374_U1525A_benthic_forams.csv; 374_U1525A_benthic_forams.csv; 374_U1521A_benthic_forams.csv; 374_U1522A_benthic_forams.csv; 374_U1523A_benthic_forams.csv; 374_U1523A_benthic_forams.csv; 374_U1523A_benthic_forams.csv; 374_U1523A_benthic_forams.csv
374,Preservation,diatoms,G,,G,good (little or no evidence of dissolution/recrystallization or fragmentation; primary morphological characteristics were only slightly altered; specimens were identifiable to the species level),374_U1522A_diatoms.csv; 374_U1522A_diatoms.csv; 374_U1522A_diatoms.csv; 374_U1522A_diatoms.csv; 374_U1522A_diatoms.csv; 374_U1525A_diatoms.csv; 374_U1523A_diatoms.csv; 374_U1523B_diatoms.csv; 374_U1523B_diatoms.csv; 374_U1523B_diatoms.csv; 374_U1523B_diatoms.csv; 374_U1523B_diatoms.csv; 374_U1523E_diatoms.csv; 374_U1523E_diatoms.csv; 374_U1523E_diatoms.csv; 374_U1523E_diatoms.csv; 374_U1523E_diatoms.csv; 374_U1521A_diatoms.csv; 374_U1521A_diatoms.csv; 374_U1521A_diatoms.csv; 374_U1521A_diatoms.csv; 374_U1521A_diatoms.csv; 374_U1521A_diatoms.csv; 374_U1521A_diatoms.csv; 374_U1524C_diatoms.csv
374,Preservation,radiolarians,G,,G,good (most specimens complete; fine structures preserved),374_U1523E_radiolarians.csv; 374_U1523E_radiolarians.csv; 374_U1523E_radiolarians.csv; 374_U1523E_radiolarians.csv; 374_U1523E_radiolarians.csv; 374_U1523E_radiolarians.csv; 374_U1523E_radiolarians.csv; 374_U1523E_radiolarians.csv; 374_U1522A_radiolarians.csv; 374_U1522A_radiolarians.csv; 374_U1522A_radiolarians.csv; 374_U1522A_radiolarians.csv; 374_U1522A_radiolarians.csv; 374_U1523A_radiolarians.csv; 374_U1523A_radiolarians.csv; 374_U1525A_radiolarians.csv; 374_U1525A_radiolarians.csv; 374_U1525A_radiolarians.csv; 374_U1525A_radiolarians.csv; 374_U1525A_radiolarians.csv; 374_U1524A_radiolarians.csv; 374_U1524A_radiolarians.csv; 374_U1524A_radiolarians.csv; 374_U1524A_radiolarians.csv; 374_U1524A_radiolarians.csv; 374_U1524A_radiolarians.csv; 374_U1524A_radiolarians.csv; 374_U1521A_radiolarians.csv; 374_U1523B_radiolarians.csv; 374_U1523B_radiolarians.csv; 374_U1523B_radiolarians.csv; 374_U1523B_radiolarians.csv; 374_U1523B_radiolarians.csv; 374_U1523B_radiolarians.csv; 374_U1523B_radiolarians.csv; 374_U1523B_radiolarians.csv; 374_U1523B_radiolarians.csv; 374_U1524C_radiolarians.csv; 374_U1524C_radiolarians.csv; 374_U1524C_radiolarians.csv; 374_U1524C_radiolarians.csv
375,Preservation,benthic_forams,G,,G,"good (specimens were often whole, ornamentation and surface ultrastructure were preserved but sometimes abraded or overgrown, and visible evidence of modification of the test wall)",375_U1519E_benthic_forams_1.csv; 375_U1519E_benthic_forams_1.csv; 375_U1519E_benthic_forams_1.csv; 375_U1519E_benthic_forams_3.csv; 375_U1519E_benthic_forams_3.csv; 375_U1519E_benthic_forams_3.csv; 375_U1519E_benthic_forams_2.csv; 375_U1519E_benthic_forams_2.csv; 375_U1519E_benthic_forams_2.csv; 375_U1526A_benthic_forams_3.csv; 375_U1526A_benthic_forams_3.csv; 375_U1526A_benthic_forams_3.csv; 375_U1526A_benthic_forams_2.csv; 375_U1526A_benthic_forams_2.csv; 375_U1526A_benthic_forams_2.csv; 375_U1526A_benthic_forams_1.csv; 375_U1526A_benthic_forams_1.csv; 375_U1526A_benthic_forams_1.csv; 375_U1519C_benthic_forams_3.csv; 375_U1519C_benthic_forams_3.csv; 375_U1519C_benthic_forams_3.csv; 375_U1519C_benthic_forams_3.csv; 375_U1519C_benthic_forams_3.csv; 375_U1519C_benthic_forams_3.csv; 375_U1519C_benthic_forams_3.csv; 375_U1519C_benthic_forams_2.csv; 375_U1519C_benthic_forams_2.csv; 375_U1519C_benthic_forams_2.csv; 375_U1519C_benthic_forams_2.csv; 375_U1519C_benthic_forams_2.csv; 375_U1519C_benthic_forams_2.csv; 375_U1519C_benthic_forams_2.csv; 375_U1519C_benthic_forams_1.csv; 375_U1519C_benthic_forams_1.csv; 375_U1519C_benthic_forams_1.csv; 375_U1519C_benthic_forams_1.csv; 375_U1519C_benthic_forams_1.csv; 375_U1519C_benthic_forams_1.csv; 375_U1519C_benthic_forams_1.csv; 375_U1520C_benthic_forams_4.csv; 375_U1520C_benthic_forams_4.csv; 375_U1520C_benthic_forams_1.csv; 375_U1520C_benthic_forams_1.csv; 375_U1520C_benthic_forams_3.csv; 375_U1520C_benthic_forams_3.csv; 375_U1520C_benthic_forams_2.csv; 375_U1520C_benthic_forams_2.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv; 375_U1520D_benthic_forams_2.csv
375,Preservation,benthic_forams,g,,G,"good (specimens were often whole, ornamentation and surface ultrastructure were preserved but sometimes abraded or overgrown, and visible evidence of modification of the test wall)",375_U1520D_benthic_forams_1.csv; 375_U1520D_benthic_forams_3.csv; 375_U1520D_benthic_forams_2.csv
375,Preservation,nannofossils,G,,G,"good (little or no evidence of dissolution and/or overgrowth was observed, primary morphological features are slightly altered, and specimens were identifiable to the species level)",375_U1518F_nannofossils.csv; 375_U1518F_nannofossils.csv; 375_U1518F_nannofossils.csv; 375_U1526A_nannofossils.csv; 375_U1526B_nannofossils.csv; 375_U1526B_nannofossils.csv; 375_U1526B_nannofossils.csv; 375_U1518E_nannofossils.csv; 375_U1518E_nannofossils.csv; 375_U1518E_nannofossils.csv; 375_U1518E_nannofossils.csv
375,Preservation,planktic_forams,G,,G,"good (specimens were often whole, ornamentation and surface ultrastructure were preserved but sometimes abraded or overgrown, and visible evidence of modification of the test wall)",375_U1519E_planktic_forams.csv; 375_U1519E_planktic_forams.csv; 375_U1519E_planktic_forams.csv; 375_U1519C_planktic_forams.csv; 375_U1519C_planktic_forams.csv; 375_U1519C_planktic_forams.csv; 375_U1519C_planktic_forams.csv; 375_U1519C_planktic_forams.csv; 375_U1519C_planktic_forams.csv; 375_U1519C_planktic_forams.csv; 375_U1526A_planktic_forams.csv; 375_U1526A_planktic_forams.csv; 375_U1526A_planktic_forams.csv; 375_U1520C_planktic_forams_3.csv; 375_U1520C_planktic_forams_3.csv; 375_U1520C_planktic_forams_2.csv; 375_U1520C_planktic_forams_2.csv; 375_U1520C_planktic_forams_1.csv; 375_U1520C_planktic_forams_1.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv; 375_U1520D_planktic_forams_1.csv
375,Preservation,planktic_forams,g,,G,"good (specimens were often whole, ornamentation and surface ultrastructure were preserved but sometimes abraded or overgrown, and visible evidence of modification of the test wall)",375_U1520D_planktic_forams_2.csv; 375_U1520D_planktic_forams_1.csv
320,Preservation,nannofossils,G [320_N],,G,"good (little or no evidence of dissolution and/or recrystallization, primary morphological characteristics only slightly altered, and specimens were identifiable to the species level)",320_U1333A_Nannofossils.csv; 320_U1333B_Nannofossils.csv
323,Preservation,nannofossils,G [323_Na],,G,"good (little or no evidence of dissolution and/ or overgrowth, and specimens are identifiable to the species level)",323_Nannofossils_U1341A.csv; 323_Nannofossils_U1341A.csv; 323_Nannofossils_U1341A.csv; 323_Nannofossils_U1341A.csv; 323_Nannofossils_U1341A.csv; 323_Nannofossils_U1340D.csv; 323_Nannofossils_U1341B.csv; 323_Nannofossils_U1341B.csv; 323_Nannofossils_U1341B.csv; 323_Nannofossils_U1341C.csv; 323_Nannofossils_U1341C.csv; 323_Nannofossils_U1340C.csv; 323_Nannofossils_U1340C.csv; 323_U1340A_Nannofossils.csv; 323_U1340A_Nannofossils.csv; 323_U1340A_Nannofossils.csv; 323_U1340A_Nannofossils.csv; 323_U1340A_Nannofossils.csv; 323_Nannofossils_U1340B.csv; 323_Nannofossils_U1340B.csv; 323_Nannofossils_U1340B.csv; 323_Nannofossils_U1340B.csv
