pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,genus species name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,species_taxon_id,species_taxon_name,tmp_genus_taxon_id,tmp_genus_taxon_name
71292,Coscinodiscus,genus,Coscinodiscus argus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71292,Coscinodiscus,genus,Coscinodiscus asteromphalus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,454441,Coscinodiscus asteromphalus,71292,Coscinodiscus
71292,Coscinodiscus,genus,Coscinodiscus decrescens,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71292,Coscinodiscus,genus,Coscinodiscus gigas,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,454444,Coscinodiscus gigas,71292,Coscinodiscus
71292,Coscinodiscus,genus,Coscinodiscus lewisianus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71292,Coscinodiscus,genus,Coscinodiscus lewisianus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71292,Coscinodiscus,genus,Coscinodiscus marginatus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387028,Coscinodiscus marginatus,71292,Coscinodiscus
71292,Coscinodiscus,genus,Coscinodiscus nodulifer,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71292,Coscinodiscus,genus,Coscinodiscus obscurus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71292,Coscinodiscus,genus,Coscinodiscus oculus-iridis,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71292,Coscinodiscus,genus,Coscinodiscus radiatus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387034,Coscinodiscus radiatus,71292,Coscinodiscus
71292,Coscinodiscus,genus,,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71292,Coscinodiscus,genus,,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71292,Coscinodiscus,genus,Coscinodiscus symbolophorus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71292,Coscinodiscus,genus,Coscinodiscus temperei,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82145,Craspedodiscus,genus,Craspedodiscus coscinodiscus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,387039,Craspedodiscus coscinodiscus,82145,Craspedodiscus
82145,Craspedodiscus,genus,Craspedodiscus elegans,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433623,Creania,genus,Creania lacyae,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433624,Crucidenticula,genus,Crucidenticula kanayae,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433624,Crucidenticula,genus,Crucidenticula nicobarica,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82153,Cussia,genus,Cussia lancettula,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82154,Cyclotella,genus,Cyclotella kutzingiana,351514,Stephanodiscaceae,351515,Stephanodiscales,351518,Mediophyceae,432613,Ochrophyta,,,,,,
82154,Cyclotella,genus,Cyclotella meneghiniana,351514,Stephanodiscaceae,351515,Stephanodiscales,351518,Mediophyceae,432613,Ochrophyta,,,,,,
82154,Cyclotella,genus,,351514,Stephanodiscaceae,351515,Stephanodiscales,351518,Mediophyceae,432613,Ochrophyta,,,,,,
82154,Cyclotella,genus,Cyclotella striata,351514,Stephanodiscaceae,351515,Stephanodiscales,351518,Mediophyceae,432613,Ochrophyta,,,,,,
82156,Cymatosira,genus,Cymatosira biharensis,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
83625,Cymbella,genus,,387134,Cymbellaceae,426782,Cymbellales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
83625,Cymbella,genus,Cymbella tumida,387134,Cymbellaceae,426782,Cymbellales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433674,Dactylacanthis,genus,,433795,Eustephaniaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433295,Dactyliosolen,genus,Dactyliosolen antarcticus,71211,Rhizosoleniaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82157,Delphineis,genus,Delphineis angustata,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82157,Delphineis,genus,Delphineis kippae,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82157,Delphineis,genus,Delphineis simonsenii,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82157,Delphineis,genus,,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82157,Delphineis,genus,Delphineis surirella,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432811,Neodenticula,genus,Neodenticula seminae,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis barronii,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis katayamae,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis crassa,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis delicata,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis dimorpha,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis dimorpha,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis hustedtii,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis hyalina,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis ichikawae,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis katayamae,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis lauta,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis maccollumii,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis okunoi,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis ovata,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis praedimorpha,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis praedimorpha,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis praedimorpha,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis praelauta,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis simonsenii,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis vulgaris,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432810,Denticulopsis,genus,Denticulopsis lauta,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82158,Dicladia,genus,Dicladia lorenzianus,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82158,Dicladia,genus,,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71284,Dictyocha,genus,Dictyocha pulchella,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,,,,
71284,Dictyocha,genus,Dictyocha speculum,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,98652,Dictyocha speculum,434215,Stephanocha
71284,Dictyocha,genus,,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,,,,
433386,Diplomenora,genus,Diplomenora cocconeisformis,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82159,Diploneis,genus,Diploneis aestuari,433092,Diploneidaceae,431889,Naviculales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82159,Diploneis,genus,Diploneis bombus,433092,Diploneidaceae,431889,Naviculales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82159,Diploneis,genus,Diploneis elliptica,433092,Diploneidaceae,431889,Naviculales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82159,Diploneis,genus,Diploneis fusca,433092,Diploneidaceae,431889,Naviculales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82159,Diploneis,genus,Diploneis ovalis,433092,Diploneidaceae,431889,Naviculales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82159,Diploneis,genus,Diploneis smithii,433092,Diploneidaceae,431889,Naviculales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82159,Diploneis,genus,,433092,Diploneidaceae,431889,Naviculales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433675,Dispinodiscus,genus,,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82180,Distephanus,genus,Distephanus crux,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,98651,Distephanus crux,434215,Stephanocha
71284,Dictyocha,genus,Dictyocha fibula,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,98654,Dictyocha fibula,71284,Dictyocha
71251,Endictya,genus,Endictya robusta,427313,Endictyaceae,426788,Melosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433413,Entopyla,genus,,433412,Entopylaceae,433411,Cyclophorales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433414,Epithemia,genus,Epithemia argus,434230,Rhopalodiaceae,426792,Rhopalodiales,69587,Bacillariophyceae,432613,Ochrophyta,,,455424,Epithemia argus,433414,Epithemia
433414,Epithemia,genus,Epithemia turgida,434230,Rhopalodiaceae,426792,Rhopalodiales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433416,Ethmodiscus,genus,Ethmodiscus rex,427314,Ethmodiscaceae,426800,Ethmodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433416,Ethmodiscus,genus,,427314,Ethmodiscaceae,426800,Ethmodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
387078,Eucampia,genus,Eucampia antactica,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
387078,Eucampia,genus,Eucampia antactica,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433419,Eunotia,genus,,71197,Eunotiaceae,427119,Eunotiales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433676,Eurossia,genus,Eurossia irregularis,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433676,Eurossia,genus,Eurossia irregularis,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433677,Eustephanias,genus,,433795,Eustephaniaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis cylindrus,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis evenescens,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
83626,Fragilaria,genus,Fragilaria leptostauron,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
83626,Fragilaria,genus,,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis arcula,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis aurica,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis barronii,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis bohatyi,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis claviceps,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis clementia,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis curta,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis doliolus,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis donahuensis,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis fossilis,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis interfrigidaria,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis januaria,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis kerguelensis,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis laqueus,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis linearis,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis maleinterpretaria,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis obliquecostata,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis praecurta,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis praeinterfrigidaria,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis pseudonana,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis pusilla,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis reinholdii,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis rhombica,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis ritscheri,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis robusta,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis separanda,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis sublinearis,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis tigris,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis truncata,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432807,Fragilariopsis,genus,Fragilariopsis weaveri,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433679,Gomphonema,genus,Gomphonema olivacium,433678,Gomphonemataceae,426782,Cymbellales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71254,Goniothecium,genus,Goniothecium odontella,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
339276,Grammatophora,genus,,433471,Striatellaceae,426797,Striatellales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
434225,Halamphora,genus,Halamphora costata,432978,Catenulaceae,426798,Thalassiophysales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
434225,Halamphora,genus,,432978,Catenulaceae,426798,Thalassiophysales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432986,Haslea,genus,,71199,Naviculaceae,431889,Naviculales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71255,Hemiaulus,genus,Hemiaulus altus,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71255,Hemiaulus,genus,Hemiaulus angustobrachiatus,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71255,Hemiaulus,genus,Hemiaulus caracteristicus,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71255,Hemiaulus,genus,Hemiaulus danicus,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71255,Hemiaulus,genus,Hemiaulus dissimilis,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71255,Hemiaulus,genus,Hemiaulus grassus,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71255,Hemiaulus,genus,Hemiaulus incisus,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71255,Hemiaulus,genus,Hemiaulus peripterus,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71255,Hemiaulus,genus,Hemiaulus polycystinorum,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71255,Hemiaulus,genus,,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432650,Hemidiscus,genus,Hemidiscus cuneiformis,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432650,Hemidiscus,genus,Hemidiscus karstenii,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
432650,Hemidiscus,genus,Hemidiscus simplicissimus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433859,Hercotheca,genus,,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71257,Hyalodiscus,genus,Hyalodiscus obsoletus,427315,Hyalodiscaceae,426788,Melosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71257,Hyalodiscus,genus,Hyalodiscus scoticus,427315,Hyalodiscaceae,426788,Melosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71257,Hyalodiscus,genus,,427315,Hyalodiscaceae,426788,Melosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71257,Hyalodiscus,genus,,427315,Hyalodiscaceae,426788,Melosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433860,Kannoa,genus,Kannoa hastata,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433860,Kannoa,genus,,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
434081,Kisseleviella,genus,Kisseleviella cicatricata,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
434081,Kisseleviella,genus,Kisseleviella gaster,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
434081,Kisseleviella,genus,,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
434081,Kisseleviella,genus,Kisseleviella tricoronata,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433539,Leptocylindrus,genus,,433538,Leptocylindraceae,426787,Leptocylindrales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
433540,Lioloma,genus,,427317,Thalassionemataceae,426802,Thalassionematales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82161,Liradiscus,genus,Liradiscus ovalis,,,,,69587,Bacillariophyceae,432613,Ochrophyta,,,387063,Liradiscus ovalis,82161,Liradiscus
434082,Lisitzinia,genus,Lisitzinia ornata,71212,Biddulphiaceae,387064,Biddulphiales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
71289,Melosira,genus,Melosira albicans,71205,Melosiraceae,426788,Melosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,,,,
82181,Mesocena,genus,Mesocena elliptica,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,,,,
82181,Mesocena,genus,Mesocena quadrangula,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,,,,
