name,pbdb_taxon_id,taxon_group,verbatim_name,comment
Thalassiosira gravida,82177,diatoms,Thalassiosira gravida,
Thalassiosira grounowii,82177,diatoms,Thalassiosira grunowii,
Thalassiosira hyalina,82177,diatoms,Thalassiosira hyalina,
Thalassiosira insigna,82177,diatoms,Thalassiosira insigna,
Thalassiosira inura,82177,diatoms,Thalassiosira inura,
Thalassiosira jacksonii,82177,diatoms,Thalassiosira jacksonii,
Thalassiosira jouseae,82177,diatoms,Thalassiosira jouseae,
Thalassiosira kolbei,82177,diatoms,Thalassiosira kolbei,
Thalassiosira latimarginata,82177,diatoms,Thalassiosira latimarginata,
Thalassiosira lentiginosa,82177,diatoms,Thalassiosira lentiginosa,
Thalassiosira lentiginosa var. obovatus,82177,diatoms,Thalassiosira lentiginosa var. obovatus,
Thalassiosira leptopus,82177,diatoms; diatoms,Thalssiosira leptopus; Thalassiosira leptopus,
Thalassiosira lineata,82177,diatoms,Thalassiosira lineata,
Thalassiosira lucustris,82177,diatoms,Thlalassiosira lucustris,genus misspelled
Thalassiosira mahoodii,82177,diatoms,Thalassiosira mahoodii,
Thalassiosira manifesta,82177,diatoms,Thalassiosira manifesta,
Thalassiosira mediaconvexa,82177,diatoms,Thalassiosira mediaconvexa,
Thalassiosira minutissima,82177,diatoms,Thalassiosira minutissima,
Thalassiosira miocenica,82177,diatoms,Thalassiosira miocenica,
Thalassiosira nansenii,82177,diatoms,Thalassiosira nansenii,
Thalassiosira nidulus,82177,diatoms,Thalassiosira nidulus,
Thalassiosira nodulolineata,82177,diatoms; diatoms,Thalassiosira nodulolineata; Thalssiosira nodulolineata,
Thalassiosira nordenskioeldii,82177,diatoms,Thalassiosira nordenskioeldii,
Thalassiosira oestrupii var. oestrupii,82177,diatoms,Thalassiosira oestrupii var. oestrupii,
Thalassiosira oestrupii var. venrickae,82177,diatoms,Thalassiosira oestrupii var. venrickae,
Thalassiosira oliverana,82177,diatoms,Thalassiosira oliverana,
Thalassiosira oliverana var. sparsa,82177,diatoms,Thalassiosira oliverana var. sparsa,
Thalassiosira pacifica,82177,diatoms,Thalassiosira pacifica,
Thalassiosira plicata,82177,diatoms,Thalassiosira plicata,
Thalassiosira poroseriata,82177,diatoms,Thalassiosira poroseriata,
Thalassiosira praeconvexa,82177,diatoms,Thalassiosira praeconvexa,
Thalassiosira praefraga,82177,diatoms,Thalassiosira praefraga,
Thalassiosira ritscherii,82177,diatoms,Thalassiosira ritscherii,
Thalassiosira s.l. latimarginata,82177,diatoms; diatoms,Thalassiosira latimarginata sl.; Thalassiosira latimarginata s.l.,
Thalassiosira sancettae,82177,diatoms,Thalassiosira sancettae,
Thalassiosira sp.,82177,diatoms,Thalassiosira sp.,
Thalassiosira sp. 1,82177,diatoms,Thalassiosira sp. 1,
Thalassiosira sp. 10,82177,diatoms,Thalassiosira sp.10,
Thalassiosira sp. 4,82177,diatoms,Thalassiosira sp.4,
Thalassiosira sp. 5,82177,diatoms,Thalassiosira sp.5,
Thalassiosira sp. 6,82177,diatoms,Thalassiosira sp.6,
Thalassiosira sp. 8,82177,diatoms,Thalassiosira sp.8,
Thalassiosira sp. 9,82177,diatoms,Thalassiosira sp.9,
Thalassiosira sp. D,82177,diatoms,Thalassiosira sp. D 'paired row central processes',
Thalassiosira sp. E,82177,diatoms,Thalassiosira sp. E 'patches of processes',
Thalassiosira sp. F,82177,diatoms,Thalassiosira sp. F 'glass w. bubbles',
Thalassiosira spinosa,82177,diatoms,Thalassiosira spinosa,
Thalassiosira spp.,82177,diatoms; diatoms,Thalassiosira spp.; Thalassiosira spp,
Thalassiosira spumellaroides,82177,diatoms,Thalassiosira spumellaroides,
Thalassiosira striata,82177,diatoms,Thalassiosira striata,
Thalassiosira symbolophora,82177,diatoms,Thalassiosira symbolophora,
Thalassiosira tappanae,82177,diatoms,Thalassiosira tappanae,
Thalassiosira temperei,82177,diatoms,Thalassiosira temperei,
Thalassiosira teres,82177,diatoms,Thalassiosira teres,
Thalassiosira torokina,82177,diatoms,Thalassiosira torokina,
Thalassiosira trifulta,82177,diatoms,Thalassiosira trifulta,
Thalassiosira tumida,82177,diatoms,Thalassiosira tumida,
Thalassiosira vulnifica,82177,diatoms,Thalassiosira vulnifica,
Thalassiosira webbii,82177,diatoms,Thalassiosira webbii,
Thalassiosira yabei,82177,diatoms,Thalassiosira yabei,
Thalassiosira yabei var. elliptica,82177,diatoms,Thalassiosira yabei var. elliptica,
Thalassiosiraceae indet.,71204,diatoms; diatoms,Lioloma spp. or Thalassiothrix spp.; Thalassiothrix,
Thalassiothrix antarctica,82178,diatoms,Thalassiothrix antarctica,
Thalassiothrix flaugenferdii,82178,diatoms,Thalassiothrix flaugenferdii,
Thalassiothrix frauenfeldii,82178,diatoms,Thalassiothrix frauenfeldii,
Thalassiothrix longissima,82178,diatoms,Thalassiothrix longissima,
Thalassiothrix miocenica,82178,diatoms,Thalassiothrix miocenica,
Thalassiothrix robusta,82178,diatoms,Thalassiothrix robusta,
Thalassiothrix spp.,82178,diatoms,Thalassiothrix spp.,
Thalmanninella gandolfii,313737,planktic_forams,Thalmanninella gandolfii,
Thecosphaera akitaensis,367,radiolarians,Thecosphaera akitaensis,
Thecosphaera japonica,367,radiolarians,Thecosphaera japonica,
Thecosphaera pseudojaponica,367,radiolarians,Thecosphaera pseudojaponica,
Theocalyptra davisiana,674,radiolarians,Theocalyptra davisiana,
Theocalyptra sp.,674,radiolarians,Theocalyptra sp.,
Theocorys acroria,678,radiolarians,Theocorys acroria,
Theocorys anaclasta,678,radiolarians,Theocorys anaclasta,
Theocorys anapographa,678,radiolarians,Theocorys anapographa,
Theocorys anapographa var. A,678,radiolarians,Theocorys anapographa Var. A,
Theocorys perforalvus,678,radiolarians,Theocorys perforalvus,
Theocorys puriri,678,radiolarians,Theocorys puriri,
Theocorys redondoensis,678,radiolarians,Theocorys redondoensis,
Theocorys spongoconus,678,radiolarians,Theocorys spongoconus,
Theocorythium trachelium,86224,radiolarians,Theocorythium trachelium,
Theocorythium trachelium trachelium,86224,radiolarians,Theocorythium trachelium trachelium,
Theocorythium vetulum,86224,radiolarians,Theocorythium vetulum,
Theocotyle conica,679,radiolarians,Theocotyle conica,
Theocotyle cryptocephala,679,radiolarians,Theocotyle cryptocephala,
Theocotyle ficus,679,radiolarians,Theocotyle ficus,
Theocotyle nigriniae,679,radiolarians; radiolarians,Theocotyle nigriniae; Theocotyle nigrinae,
Theocotyle spp.,679,radiolarians,Theocotyle ? spp.,
Theocotyle venezuelensis,679,radiolarians,Theocotyle venezuelensis,
Theocotylissa ficus,152649,radiolarians; radiolarians,Theocotylissa ficus; Theocotyllissa ficus,alternative spelling for Theocotyle; alternative spelling for Theocotyle
Theocotylissa spp.,152649,radiolarians,Theocotylissa spp.,alternative spelling for Theocotyle
Theocyrtis annosa,681,radiolarians,Theocyrtis annosa,
Theocyrtis careotuberosa,681,radiolarians,Theocyrtis careotuberosa n. sp.,
Theocyrtis perpumila,681,radiolarians,Theocyrtis perpumila n. sp.,
Theocyrtis perysinos,681,radiolarians,Theocyrtis perysinos n. sp.,
Theocyrtis setanios,681,radiolarians; radiolarians,Theocyrtis setanios n. sp.; Theocyrtis setanios,
Theocyrtis tuberosa,681,radiolarians,Theocyrtis tuberosa,
Thiersteinia ecclesiastica,87791,nannofossils,Thiersteinia ecclesiastica,
Tholospyris baconiana,684,radiolarians,Tholospyris baconiana,
Tholospyris kantiana,684,radiolarians,Tholospyris kantiana,
Tholospyris scaphipes,684,radiolarians,Tholospyris scaphipes,
Tholospyris sp.,684,radiolarians,Tholospyris sp. group,
Thoracosphaera heimii,432568,nannofossils,Thoracosphaera heimii,
Thoracosphaera sp.,432568,nannofossils,Thoracosphaera sp.,
Thoracosphaera spp.,432568,nannofossils,Thoracosphaera spp.,
Thyrsocyrtis bromia,685,radiolarians,Thyrsocyrtis bromia,
Thyrsocyrtis hirsuta,685,radiolarians,Thyrsocyrtis hirsuta,
Thyrsocyrtis krooni,685,radiolarians,Thyrsocyrtis krooni,
Thyrsocyrtis lochites,685,radiolarians,Thyrsocyrtis lochites,
Thyrsocyrtis orthotenes,685,radiolarians,Thyrsocyrtis orthotenes n. sp.,
Thyrsocyrtis pinguisicoides,685,radiolarians,Thyrsocyrtis pinguisicoides,
Thyrsocyrtis rhizodon,685,radiolarians,Thyrsocyrtis rhizodon,
Thyrsocyrtis robusta,685,radiolarians,Thyrsocyrtis robusta,
Thyrsocyrtis tensa,685,radiolarians,Thyrsocyrtis tensa,
Thyrsocyrtis tetracantha,685,radiolarians,Thyrsocyrtis tetracantha,
Thyrsocyrtis triacantha,685,radiolarians,Thyrsocyrtis triacantha,
Ticinella madecassiana,2677,planktic_forams,Ticinella madecassiana,
Ticinella praeticinensis,2677,planktic_forams,Ticinella praeticinensis,
Ticinella primula,2677,planktic_forams,Ticinella primula,
Ticinella raynaudi,2677,planktic_forams,Ticinella raynaudi,
Ticinella roberti,2677,planktic_forams,Ticinella roberti,
Ticinella sp.,2677,planktic_forams,Ticinella sp.,
Toddostomella hochstetteri,429341,benthic_forams,Toddostomella hochstetteri,
Toweius callosus,208762,nannofossils,Toweius callosus,
Toweius crassus,208762,nannofossils,Toweius crassus,
Toweius eminens,208762,nannofossils,Toweius eminens,
Toweius gammation,208762,nannofossils,Toweius gammation,
Toweius magnicrassus,208762,nannofossils,Toweius magnicrassus,
Toweius occultatus,208762,nannofossils,Toweius occultatus,
Toweius pertusus,208762,nannofossils,Toweius pertusus,
Toweius rotundus,208762,nannofossils,Toweius rotundus,
Toweius serontinus,208762,nannofossils,Toweius serontinus,
Toweius spp.,208762,nannofossils,Toweius spp.,
Toweius tovae,208762,nannofossils,Toweius tovae,
Trachyleberididae indet.,82093,ostracods; ostracods,Blind trachyleberidids; Sighted trachyleberidids,
Trachyneis aspersa,432988,diatoms,Trachyneis aspera,
Tranolithus orionatus,87870,nannofossils,Tranolithus orionatus,
Tranolithus phacelosus,87870,nannofossils,Tranolithus phacelosus,
Transversopontis pulcheroides,453515,nannofossils,Transversipontis pulcheroides,
Tretomphaloides spp.,241441,benthic_forams,Tretomphaloides spp.,
Tribrachia australiana,2705,benthic_forams,Tribrachia australiana,
Tribrachiatus absidatus,424463,nannofossils,Tribrachiatus absidatus,
Tribrachiatus bramlettei,424463,nannofossils,Tribrachiatus bramlettei,
Tribrachiatus contortus,424463,nannofossils,Tribrachiatus contortus,
Tribrachiatus digitalis,424463,nannofossils,Tribrachiatus digitalis,
Tribrachiatus orthostylus,424463,nannofossils,Tribrachiatus orthostylus,
Triceraspyris antarctica,111598,radiolarians,Triceraspyris antarctica,
Triceratium cinnamomeum,71278,diatoms,Triceratium cinnamomeum,
Triceratium cinnamomeum var. minor,71278,diatoms,Triceratium cinnamomeum var. minor,
Triceratium cinnamomeum var. quadrangulata,71278,diatoms; diatoms,Triceratium cinamomeum var. quadrangulata; Triceratium cinnamomeum var. quadrangulata,
Triceratium favus,71278,diatoms,Triceratium favus,
Triceratium pileus,71278,diatoms,Triceratium pileus,
Triceratium spp.,71278,diatoms,Triceratium spp.,
Triceratium unguiculartum,71278,diatoms,Triceratium unguiculatum,
Trichohyalus ornatissimus,2707,benthic_forams,Trichohyalus ornatissimus,
Trichotoxon reinboldii,433541,diatoms,Trichotoxon reinboldii,
Trifarina anglosa,2708,benthic_forams,Trifarina anglosa,
Trifarina angulosa,2708,benthic_forams,Trifarina angulosa,
Trifarina bradyi,2708,benthic_forams; benthic_forams,Trifarina brady; Trifarina bradyi,
Trifarina carinata,2708,benthic_forams,Trifarina carinata,
Trifarina ototara,2708,benthic_forams,Trifarina ototara,
Trifarina sp.,2708,benthic_forams; benthic_forams,Trifarina; Trifarina sp.,
Trifarina spp.,2708,benthic_forams,Trifarina spp.,
Trilobatus bisphericus,422361,planktic_forams,Trilobatus bisphericus,
Trilobatus primordius,422361,planktic_forams,Trilobatus primordius,
Trilobatus sacculifer,422361,planktic_forams,Trilobatus sacculifer,
Trilobatus trilobus,422361,planktic_forams; planktic_forams; planktic_forams,Trilobatus trilobus _B_; Trilobatus trilobus; Trilobatus trilobus _B,
Triloculina cf. trihedra,2709,benthic_forams,Triloculina cf. trihedra,
Triloculina insignis,2709,benthic_forams,Triloculina insignis,
Triloculina rotunda,2709,benthic_forams,Triloculina rotunda,
Triloculina sp.,2709,benthic_forams; benthic_forams; benthic_forams,Triloculina; Tricolulina sp.; Triloculina sp.,
Triloculina sp. 1,2709,benthic_forams,Triloculina sp. 1,
Triloculina spp.,2709,benthic_forams,Triloculina spp.,
Triloculina tricarinata,2709,benthic_forams,Triloculina tricarinata,
Triloculina trigonula,2709,benthic_forams,Triloculina trigonula,
Triloculina trihedra,2709,benthic_forams,Triloculina trihedra,
Triloculinella obliquinodus,2710,benthic_forams,Triloculinella obliquinodus,
Trinacria excava,71279,diatoms,Trinacria excavata,
Trinacria racovitzae,71279,diatoms,Trinacria racovitzae,
Trinacria spp.,71279,diatoms,Trinacria spp.,
Trinovantedinium variabile,453150,dinoflagellates,Trinovantedinium variabile,
Triquetrorhabdulus carinatus,87725,nannofossils; nannofossils,Triquetrorhabdus carniatus; Triquetrorhabdulus carinatus,
Triquetrorhabdulus challengeri,87725,nannofossils,Triquetrorhabdulus challengeri,
Triquetrorhabdulus finifer,87725,nannofossils,Triquetrorhabdulus finifer,
Triquetrorhabdulus longus,87725,nannofossils,Triquetrorhabdulus longus,
Triquetrorhabdulus milowii,87725,nannofossils; nannofossils,Triquetrorhabdulus milowii; Triquetrorhabdulus millowii,
Triquetrorhabdulus rioi,87725,nannofossils,Triquetrorhabdulus rioi,
Triquetrorhabdulus rugosus,87725,nannofossils; nannofossils,Triquetrorhabdulus rugosus; Triquetrorhabdus rugosus,
Triquetrorhabdulus sp.,87725,nannofossils; nannofossils; nannofossils,Triquetrorhabdulus sp. (long); Triquetrorhabdulus sp. (long needle-like); Triquetrorhabdulus sp. (long needle like),
Triquetrorhabdulus striatus,87725,nannofossils,Triquetrorhabdulus striatus,
Trisolenia megalactis,383,radiolarians,Trisolenia megalactis,
Tristix sp.,2716,benthic_forams,Tristix sp.,
Tristylospyris triceros,700,radiolarians,Tristylospyris triceros,
Trisulcus nana,85722,radiolarians,Trisulcus nana,
Tritaxia gaultina,2717,benthic_forams,Tritaxia gaultina,
Tritaxia instar,2717,benthic_forams,Tritaxia instar,
Tritaxia paleocenica,2717,benthic_forams,Tritaxia paleocenica,
Tritaxia sp.,2717,benthic_forams; benthic_forams,Tritaxia sp.; Tritaxia,
Tritaxilina zealandica,2718,benthic_forams; benthic_forams,Tritaxilina zealandica >1500 m; Tritaxilina zealandica,
Tritaxis fusca,429316,benthic_forams,Tritaxis fusca,
Trochammina globigeriniformis,2721,benthic_forams,Trochammina globigeriniformis,
Trochammina inflata,2721,benthic_forams,Trochammina inflata,
Trochammina sp.,2721,benthic_forams,Trochammina sp.,
Trochamminidae indet.,112265,benthic_forams,Trochamminids,
Trochamminoides cf. variolarius,2722,benthic_forams,Trochamminoides cf. variolarius,
Trochamminoides olszewskii,2722,benthic_forams,Trochamminoides olszewskii,
Trochosira coronata,71280,diatoms,Trochosira coronata,
Trochosira spp.,71280,diatoms,Trochosira spp.,
Truncorotalia cavernula,422428,planktic_forams,Truncorotalia cavernula,
Truncorotalia cf. crassacarina,422428,planktic_forams,Truncorotalia cf. crassacarina,
Truncorotalia cf. crassaconica,422428,planktic_forams,Truncorotalia crassaconica     (cf.),
Truncorotalia cf. crassaconica (dextral),422428,planktic_forams,Truncorotalia crassaconica     (cf.) (DEX),
Truncorotalia cf. crassaconica (sinistral),422428,planktic_forams,Truncorotalia crassaconica     (cf.) (SIN),
Truncorotalia cf. crassula,422428,planktic_forams,Truncorotalia crassula     (cf.),
Truncorotalia cf. crassula (dextral),422428,planktic_forams,Truncorotalia crassula     (cf.) (DEX),
Truncorotalia cf. crassula (sinistral),422428,planktic_forams,Truncorotalia crassula     (cf.) (SIN),
Truncorotalia crassacarina,422428,planktic_forams,Truncorotalia crassacarina,
Truncorotalia crassacarina (dextral),422428,planktic_forams,Truncorotalia crassacarina (D),
Truncorotalia crassacarina (sinistral),422428,planktic_forams,Truncorotalia crassacarina (S),
Truncorotalia crassacarinina,422428,planktic_forams,Truncorotalia crassacarinina,
Truncorotalia crassacarinina (dextral),422428,planktic_forams,Truncorotalia crassacarinina (DEX),
Truncorotalia crassacarinina (sinistral),422428,planktic_forams,Truncorotalia crassacarinina (SIN),
Truncorotalia crassaconica,422428,planktic_forams,Truncorotalia crassaconica,
Truncorotalia crassaconica (dextral),422428,planktic_forams,Truncorotalia crassaconica (DEX),
Truncorotalia crassaconica (sinistral),422428,planktic_forams,Truncorotalia crassaconica (SIN),
Truncorotalia crassaformis,422428,planktic_forams,Truncorotalia crassaformis,
Truncorotalia crassaformis (dextral),422428,planktic_forams; planktic_forams,Truncorotalia crassaformis (DEX); Truncorotalia crassaformis (D),
Truncorotalia crassaformis (sinistral),422428,planktic_forams; planktic_forams,Truncorotalia crassaformis (S); Truncorotalia crassaformis (SIN),
Truncorotalia crassula,422428,planktic_forams,Truncorotalia crassula,
Truncorotalia crassula (dextral),422428,planktic_forams,Truncorotalia crassula (D),
Truncorotalia crassula (sinistral),422428,planktic_forams,Truncorotalia crassula (S),
Truncorotalia juanai,422428,planktic_forams,Truncorotalia juanai,
Truncorotalia tosaensis,422428,planktic_forams,Truncorotalia tosaensis,
Truncorotalia truncatulinoides,422428,planktic_forams,Truncorotalia truncatulinoides,
Truncorotalia truncatulinoides (dextral),422428,planktic_forams; planktic_forams,Truncorotalia truncatulinoides (DEX); Truncorotalia truncatulinoides (D),
Truncorotalia truncatulinoides (sinistral),422428,planktic_forams; planktic_forams,Truncorotalia truncatulinoides (SIN); Truncorotalia truncatulinoides (S),
Truncorotalia viola (dextral),422428,planktic_forams,Truncorotalia viola (D),
Truncorotalia viola (sinistral),422428,planktic_forams,Truncorotalia viola (S),
Truncorotaloides rohri,2729,planktic_forams,Truncorotaloides rohri,
Tryblionella spp.,432812,diatoms,Tryblionella spp.,
Tunicata indet.,34108,nannofossils,Ascidian spicules,
Turborotalia Globorotalia continuosa,2739,planktic_forams,Turborotalia (Globorotalia) continuosa,
Turborotalia ampliapertura,2739,planktic_forams,Turborotalia ampliapertura,
Turborotalia cerroazulensis,2739,planktic_forams,Turborotalia cerroazulensis,
Turborotalia frontosa,2739,planktic_forams,Turborotalia frontosa,
Turborotalia increbescans,2739,planktic_forams,Turborotalia increbescans,
Turborotalia increbescens,2739,planktic_forams; planktic_forams,"Turborotalia increbescens; Turborotalia increbescens (Bandy, 1949)",
