genus_taxon_name,pbdb_taxon_rank,pbdb_taxon_name,pbdb_taxon_id,checked,genus_taxon_id,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
Guembelitrioides,genus,Guembelitrioides,1559,True,1559,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Hantkenina,genus,Hantkenina,1580,True,1580,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Hastigerina,genus,Hastigerina,1587,True,1587,288974,Foraminifera,212476,Rhizaria,82192,Globorotaliidae,,,,,,
Hastigerinoides,genus,Hastigerinoides,1589,True,1589,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Hedbergella,genus,Hedbergella,1596,True,1596,288974,Foraminifera,212476,Rhizaria,112318,Hedbergellidae,,,,,,
Helvetoglobotruncana,genus,Helvetoglobotruncana,71231,True,71231,288974,Foraminifera,212476,Rhizaria,112318,Hedbergellidae,,,,,,
Heterohelix,genus,Heterohelix,1620,True,1620,288974,Foraminifera,212476,Rhizaria,155907,Heterohelicidae,,,,,,
Globorotalia,subgenus,Globorotalia (Hirsutella),422423,True,1521,288974,Foraminifera,212476,Rhizaria,82192,Globorotaliidae,,,,,,
Igorina,genus,Igorina,1663,True,1663,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Laeviheterohelix,genus,Laeviheterohelix,71235,True,71235,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Marginotruncana,genus,Marginotruncana,1809,True,1809,288974,Foraminifera,212476,Rhizaria,155904,Globotruncanidae,,,,,,
Globorotalia,subgenus,Globorotalia (Menardella),422437,True,1521,288974,Foraminifera,212476,Rhizaria,82192,Globorotaliidae,,,,,,
Microhedbergella,genus,Microhedbergella,423152,True,423152,288974,Foraminifera,212476,Rhizaria,112318,Hedbergellidae,,,,,,
Morozovelloides,genus,Morozovelloides,423394,True,423394,288974,Foraminifera,212476,Rhizaria,155934,Truncorotaloididae,,,,,,
Muricohedbergella,genus,Muricohedbergella,423164,True,423164,288974,Foraminifera,212476,Rhizaria,112318,Hedbergellidae,,,,,,
Muricoglobigerina,genus,Muricoglobigerina,1892,True,1892,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Mutabella,genus,Mutabella,423458,True,423458,288974,Foraminifera,212476,Rhizaria,422373,Globigerinitidae,,,,,,
Orbulinoides,genus,Orbulinoides,2003,True,2003,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Parasubbotina,genus,Parasubbotina,71238,True,71238,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Parvularugoglobigerina,genus,Parvularugoglobigerina,2090,True,2090,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Pearsonites,genus,Pearsonites,423524,True,423524,288974,Foraminifera,212476,Rhizaria,155934,Truncorotaloididae,,,,,,
Planoglobulina,genus,Planoglobulina,2138,True,2138,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Planoheterohelix,genus,Planoheterohelix,432861,True,432861,288974,Foraminifera,212476,Rhizaria,155907,Heterohelicidae,,,,,,
Planomalina,genus,Planomalina,2141,True,2141,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Planorotalites,genus,Planorotalites,2146,True,2146,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Praeglobotruncana,genus,Praeglobotruncana,2192,True,2192,288974,Foraminifera,212476,Rhizaria,112318,Hedbergellidae,,,,,,
Praehedbergella,genus,Praehedbergella,2193,True,2193,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Praemurica,genus,Praemurica,2197,True,2197,288974,Foraminifera,212476,Rhizaria,155934,Truncorotaloididae,,,,,,
Praeorbulina,genus,Praeorbulina,2200,True,2200,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Pseudoguembelina,genus,Pseudoguembelina,2263,True,2263,288974,Foraminifera,212476,Rhizaria,155907,Heterohelicidae,,,,,,
Pseudohastigerina,genus,Pseudohastigerina,2264,True,2264,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Pseudoschackoina,genus,Pseudoschackoina,423705,True,423705,288974,Foraminifera,212476,Rhizaria,155902,Globigerinelloididae,,,,,,
Pseudotextularia,genus,Pseudotextularia,2309,True,2309,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Racemiguembelina,genus,Racemiguembelina,2359,True,2359,288974,Foraminifera,212476,Rhizaria,155907,Heterohelicidae,,,,,,
Rectoguembelina,genus,Rectoguembelina,354835,True,354835,288974,Foraminifera,212476,Rhizaria,155907,Heterohelicidae,,,,,,
Rotalipora,genus,Rotalipora,2432,True,2432,288974,Foraminifera,212476,Rhizaria,155929,Rotaliporidae,,,,,,
Rugoglobigerina,genus,Rugoglobigerina,2440,True,2440,288974,Foraminifera,212476,Rhizaria,155879,Rugoglobigerinidae,,,,,,
Schackoina,genus,Schackoina,2478,True,2478,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Sigalia,genus,Sigalia,2517,True,2517,288974,Foraminifera,212476,Rhizaria,155905,Guembelitriidae,,,,,,
Subbotina,genus,Subbotina,2631,True,2631,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Tenuitellinata,genus,Tenuitellinata,423707,True,423707,288974,Foraminifera,212476,Rhizaria,422373,Globigerinitidae,,,,,,
Thalmanninella,genus,Thalmanninella,313737,True,313737,288974,Foraminifera,212476,Rhizaria,155929,Rotaliporidae,,,,,,
Ticinella,genus,Ticinella,2677,True,2677,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Globorotalia,subgenus,Globorotalia (Truncorotalia),422428,True,1521,288974,Foraminifera,212476,Rhizaria,82192,Globorotaliidae,,,,,,
Truncorotaloides,genus,Truncorotaloides,2729,True,2729,288974,Foraminifera,212476,Rhizaria,155934,Truncorotaloididae,,,,,,
Turborotalia,genus,Turborotalia,2739,True,2739,288974,Foraminifera,212476,Rhizaria,112318,Hedbergellidae,,,,,,
Whiteinella,genus,Whiteinella,2821,True,2821,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Woodringina,genus,Woodringina,2825,True,2825,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Zeaglobigerina,genus,Zeaglobigerina,433127,True,433127,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Zeauvigerina,genus,Zeauvigerina,2836,True,2836,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Euchitonia,genus,Euchitonia,128,True,128,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
Botryostrobus,genus,Botryostrobus,440,True,440,4,Radiolaria,212476,Rhizaria,86201,Artostrobiidae,402,Nassellaria,,,,
Phorticium,genus,Phorticium,84821,True,84821,4,Radiolaria,212476,Rhizaria,84792,Pyloniidae,5,Spumellaria,,,,
Acanthodesmia,genus,Acanthodesmia,85776,True,85776,4,Radiolaria,212476,Rhizaria,152336,Trissocyclidae,402,Nassellaria,,,,
Acrobotrys,genus,Acrobotrys,409,True,409,4,Radiolaria,212476,Rhizaria,85922,Cannobotryidae,402,Nassellaria,,,,
Acrocubus,genus,Acrocubus,85782,True,85782,4,Radiolaria,212476,Rhizaria,85775,Acanthodesmiidae,402,Nassellaria,,,,
Acrosphaera,genus,Acrosphaera,9,True,9,4,Radiolaria,212476,Rhizaria,85052,Collosphaeridae,85051,Collodaria,,,,
Actinomma,genus,Actinomma,10,True,10,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Amphicraspedum,genus,Amphicraspedum,152534,True,152534,4,Radiolaria,212476,Rhizaria,,,,,,,,
Amphimelissa,genus,Amphimelissa,85924,True,85924,4,Radiolaria,212476,Rhizaria,85922,Cannobotryidae,402,Nassellaria,,,,
Amphipyndax,genus,Amphipyndax,414,True,414,4,Radiolaria,212476,Rhizaria,66331,Amphipyndacidae,402,Nassellaria,,,,
Amphirhopalum,genus,Amphirhopalum,84844,True,84844,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
Amphisphaera,genus,Amphisphaera,16,True,16,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Amphistylus,genus,Amphistylus,17,True,17,4,Radiolaria,212476,Rhizaria,,,5,Spumellaria,,,,
Amphymenium,genus,Amphymenium,15,True,15,4,Radiolaria,212476,Rhizaria,84817,Larnacillidae,5,Spumellaria,,,,
Anomalacantha,genus,Anomalacantha,432597,True,432597,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Antarctissa,genus,Antarctissa,416,True,416,4,Radiolaria,212476,Rhizaria,85714,Lophophaenidae,402,Nassellaria,,,,
Anthocyrtella,genus,Anthocyrtella,85907,True,85907,4,Radiolaria,212476,Rhizaria,85905,Theopiliidae,402,Nassellaria,,,,
Anthocyrtidium,genus,Anthocyrtidium,417,True,417,4,Radiolaria,212476,Rhizaria,86221,Pterocorythidae,402,Nassellaria,,,,
Anthocyrtis,genus,Anthocyrtis,418,True,418,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Anthocyrtoma,genus,Anthocyrtoma,419,True,419,4,Radiolaria,212476,Rhizaria,,,402,Nassellaria,,,,
Aphetocyrtis,genus,Aphetocyrtis,87068,True,87068,4,Radiolaria,212476,Rhizaria,87069,Lophocyrtiidae,402,Nassellaria,,,,
Artobotrys,genus,Artobotrys,86220,True,86220,4,Radiolaria,212476,Rhizaria,86212,Carpocaniidae,402,Nassellaria,,,,
Artophormis,genus,Artophormis,426,True,426,4,Radiolaria,212476,Rhizaria,87060,Eucyrtidiidae,402,Nassellaria,,,,
Astrophacus,genus,Astrophacus,34,True,34,4,Radiolaria,212476,Rhizaria,84708,Heliodiscidae,5,Spumellaria,,,,
Axoprunum,genus,Axoprunum,38,True,38,4,Radiolaria,212476,Rhizaria,66368,Saturnalidae,66363,Entactinaria,,,,
Bathropyramis,genus,Bathropyramis,431,True,431,4,Radiolaria,212476,Rhizaria,66371,Acropyramididae,402,Nassellaria,,,,
Bekoma,genus,Bekoma,432,True,432,4,Radiolaria,212476,Rhizaria,87074,Bekomidae,402,Nassellaria,,,,
Botryocella,genus,Botryocella,437,True,437,4,Radiolaria,212476,Rhizaria,,,402,Nassellaria,,,,
Botryocyrtis,genus,Botryocyrtis,438,True,438,4,Radiolaria,212476,Rhizaria,85922,Cannobotryidae,402,Nassellaria,,,,
Buccinosphaera,genus,Buccinosphaera,85053,True,85053,4,Radiolaria,212476,Rhizaria,85052,Collosphaeridae,85051,Collodaria,,,,
Buryella,genus,Buryella,443,True,443,4,Radiolaria,212476,Rhizaria,87060,Eucyrtidiidae,402,Nassellaria,,,,
Calocycletta,genus,Calocycletta,447,True,447,4,Radiolaria,212476,Rhizaria,86221,Pterocorythidae,402,Nassellaria,,,,
Calocyclas,genus,Calocyclas,446,True,446,4,Radiolaria,212476,Rhizaria,87060,Eucyrtidiidae,402,Nassellaria,,,,
Calocycloma,genus,Calocycloma,448,True,448,4,Radiolaria,212476,Rhizaria,87060,Eucyrtidiidae,402,Nassellaria,,,,
Carpocanarium,genus,Carpocanarium,454,True,454,4,Radiolaria,212476,Rhizaria,86212,Carpocaniidae,402,Nassellaria,,,,
Carpocanistrum,genus,Carpocanistrum,455,True,455,4,Radiolaria,212476,Rhizaria,86212,Carpocaniidae,402,Nassellaria,,,,
Carpocanium,genus,Carpocanium,456,True,456,4,Radiolaria,212476,Rhizaria,86212,Carpocaniidae,402,Nassellaria,,,,
Carpocanopsis,genus,Carpocanopsis,457,True,457,4,Radiolaria,212476,Rhizaria,86212,Carpocaniidae,402,Nassellaria,,,,
Carposphaera,genus,Carposphaera,84701,True,84701,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Cenosphaera,genus,Cenosphaera,64,True,64,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Centrobotrys,genus,Centrobotrys,460,True,460,4,Radiolaria,212476,Rhizaria,85922,Cannobotryidae,402,Nassellaria,,,,
Ceratocyrtis,genus,Ceratocyrtis,85724,True,85724,4,Radiolaria,212476,Rhizaria,85714,Lophophaenidae,402,Nassellaria,,,,
Ceratospyris,genus,Ceratospyris,85760,True,85760,4,Radiolaria,212476,Rhizaria,85756,Triospyrididae,402,Nassellaria,,,,
Circodiscus,genus,Circodiscus,84824,True,84824,4,Radiolaria,212476,Rhizaria,84817,Larnacillidae,5,Spumellaria,,,,
Cladococcus,genus,Cladococcus,84470,True,84470,4,Radiolaria,212476,Rhizaria,66419,Astrosphaeridae,5,Spumellaria,,,,
Clathrocyclas,genus,Clathrocyclas,465,True,465,4,Radiolaria,212476,Rhizaria,85905,Theopiliidae,402,Nassellaria,,,,
Clinorhabdus,genus,Clinorhabdus,87070,True,87070,4,Radiolaria,212476,Rhizaria,87069,Lophocyrtiidae,402,Nassellaria,,,,
Collosphaera,genus,Collosphaera,85054,True,85054,4,Radiolaria,212476,Rhizaria,85052,Collosphaeridae,85051,Collodaria,,,,
Cornutella,genus,Cornutella,472,True,472,4,Radiolaria,212476,Rhizaria,66371,Acropyramididae,402,Nassellaria,,,,
Corocalyptra,genus,Corocalyptra,471,True,471,4,Radiolaria,212476,Rhizaria,,,402,Nassellaria,,,,
Cryptocarpium,genus,Cryptocarpium,86223,True,86223,4,Radiolaria,212476,Rhizaria,86221,Pterocorythidae,402,Nassellaria,,,,
Cubotholus,genus,Cubotholus,432635,True,432635,4,Radiolaria,212476,Rhizaria,84842,Tholoniidae,5,Spumellaria,,,,
Cycladophora,genus,Cycladophora,485,True,485,4,Radiolaria,212476,Rhizaria,85905,Theopiliidae,402,Nassellaria,,,,
Cyrtocapsella,genus,Cyrtocapsella,481,True,481,4,Radiolaria,212476,Rhizaria,87060,Eucyrtidiidae,402,Nassellaria,,,,
Cyrtopera,genus,Cyrtopera,432636,True,432636,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Cystophormis,genus,Cystophormis,432637,True,432637,4,Radiolaria,212476,Rhizaria,86212,Carpocaniidae,402,Nassellaria,,,,
Dendrospyris,genus,Dendrospyris,491,True,491,4,Radiolaria,212476,Rhizaria,85756,Triospyrididae,402,Nassellaria,,,,
Desmospyris,genus,Desmospyris,492,True,492,4,Radiolaria,212476,Rhizaria,85756,Triospyrididae,402,Nassellaria,,,,
Diartus,genus,Diartus,94,True,94,4,Radiolaria,212476,Rhizaria,66750,Coccodiscidae,5,Spumellaria,,,,
Dictyoprora,genus,Dictyoprora,501,True,501,4,Radiolaria,212476,Rhizaria,86201,Artostrobiidae,402,Nassellaria,,,,
Dictyocorine,genus,Dictyocorine,432638,True,432638,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
Dictyophimus,genus,Dictyophimus,499,True,499,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Dictyopodium,genus,Dictyopodium,500,True,500,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Didymocyrtis,genus,Didymocyrtis,503,True,503,4,Radiolaria,212476,Rhizaria,66750,Coccodiscidae,5,Spumellaria,,,,
Diploplegma,genus,Diploplegma,103,True,103,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Disolenia,genus,Disolenia,104,True,104,4,Radiolaria,212476,Rhizaria,85922,Cannobotryidae,402,Nassellaria,,,,
Dorcadospyris,genus,Dorcadospyris,505,True,505,4,Radiolaria,212476,Rhizaria,85756,Triospyrididae,402,Nassellaria,,,,
Druppatractus,genus,Druppatractus,116,True,116,4,Radiolaria,212476,Rhizaria,84514,Stylosphaeridae,5,Spumellaria,,,,
Dictyocoryne,genus,Dictyocoryne,99,True,99,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
Elatomma,genus,Elatomma,432660,True,432660,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Enneaphormis,genus,Enneaphormis,85892,True,85892,4,Radiolaria,212476,Rhizaria,85890,Sethophormididae,402,Nassellaria,,,,
Eucecryphalus,genus,Eucecryphalus,512,True,512,4,Radiolaria,212476,Rhizaria,85905,Theopiliidae,402,Nassellaria,,,,
Eucyrtidium,genus,Eucyrtidium,515,True,515,4,Radiolaria,212476,Rhizaria,87060,Eucyrtidiidae,402,Nassellaria,,,,
Eusyringium,genus,Eusyringium,517,True,517,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Giraffospyris,genus,Giraffospyris,523,True,523,4,Radiolaria,212476,Rhizaria,85756,Triospyrididae,402,Nassellaria,,,,
Gondwanaria,genus,Gondwanaria,432661,True,432661,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Haliommetta,genus,Haliommetta,432662,True,432662,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Heliodiscus,genus,Heliodiscus,144,True,144,4,Radiolaria,212476,Rhizaria,84708,Heliodiscidae,5,Spumellaria,,,,
Helotholus,genus,Helotholus,532,True,532,4,Radiolaria,212476,Rhizaria,66455,Plagiacanthidae,402,Nassellaria,,,,
Hexacontium,genus,Hexacontium,152,True,152,4,Radiolaria,212476,Rhizaria,66375,Hexalonchidae,66363,Entactinaria,,,,
Hexalonche,genus,Hexalonche,155,True,155,4,Radiolaria,212476,Rhizaria,66375,Hexalonchidae,66363,Entactinaria,,,,
Hexapyle,genus,Hexapyle,84813,True,84813,4,Radiolaria,212476,Rhizaria,84792,Pyloniidae,5,Spumellaria,,,,
Histiastrum,genus,Histiastrum,161,True,161,4,Radiolaria,212476,Rhizaria,84817,Larnacillidae,5,Spumellaria,,,,
Hymeniastrum,genus,Hymeniastrum,166,True,166,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
Lamaprocyrtis,genus,Lamaprocyrtis,432663,True,432663,4,Radiolaria,212476,Rhizaria,86221,Pterocorythidae,402,Nassellaria,,,,
Lamprocyclas,genus,Lamprocyclas,544,True,544,4,Radiolaria,212476,Rhizaria,86221,Pterocorythidae,402,Nassellaria,,,,
Lamprocyrtis,genus,Lamprocyrtis,545,True,545,4,Radiolaria,212476,Rhizaria,86221,Pterocorythidae,402,Nassellaria,,,,
Lampromitra,genus,Lampromitra,85728,True,85728,4,Radiolaria,212476,Rhizaria,85714,Lophophaenidae,402,Nassellaria,,,,
Lamptonium,genus,Lamptonium,547,True,547,4,Radiolaria,212476,Rhizaria,87065,Theocotylidae,402,Nassellaria,,,,
Larcopyle,genus,Larcopyle,182,True,182,4,Radiolaria,212476,Rhizaria,84792,Pyloniidae,5,Spumellaria,,,,
Larcospira,genus,Larcospira,183,True,183,4,Radiolaria,212476,Rhizaria,84792,Pyloniidae,5,Spumellaria,,,,
Lipmanella,genus,Lipmanella,432664,True,432664,4,Radiolaria,212476,Rhizaria,85714,Lophophaenidae,402,Nassellaria,,,,
Liriospyris,genus,Liriospyris,551,True,551,4,Radiolaria,212476,Rhizaria,85756,Triospyrididae,402,Nassellaria,,,,
Lithelius,genus,Lithelius,191,True,191,4,Radiolaria,212476,Rhizaria,85028,Litheliidae,5,Spumellaria,,,,
Lithochytris,genus,Lithochytris,556,True,556,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Lithocyclia,genus,Lithocyclia,192,True,192,4,Radiolaria,212476,Rhizaria,66750,Coccodiscidae,5,Spumellaria,,,,
Lithomelissa,genus,Lithomelissa,557,True,557,4,Radiolaria,212476,Rhizaria,111596,Plagoniidae,402,Nassellaria,,,,
Lithopera,genus,Lithopera,559,True,559,4,Radiolaria,212476,Rhizaria,87060,Eucyrtidiidae,402,Nassellaria,,,,
Lithostrobus,genus,Lithostrobus,561,True,561,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Lophocyrtis,genus,Lophocyrtis,565,True,565,4,Radiolaria,212476,Rhizaria,87069,Lophocyrtiidae,402,Nassellaria,,,,
Lophophaena,genus,Lophophaena,566,True,566,4,Radiolaria,212476,Rhizaria,85714,Lophophaenidae,402,Nassellaria,,,,
Lophophaenoma,genus,Lophophaenoma,85735,True,85735,4,Radiolaria,212476,Rhizaria,85714,Lophophaenidae,402,Nassellaria,,,,
Lophospyris,genus,Lophospyris,567,True,567,4,Radiolaria,212476,Rhizaria,85756,Triospyrididae,402,Nassellaria,,,,
Lychnocanium,genus,Lychnocanium,569,True,569,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Lychnocanoma,genus,Lychnocanoma,570,True,570,4,Radiolaria,212476,Rhizaria,65991,Ultranaporidae,402,Nassellaria,,,,
Lychnodictyum,genus,Lychnodictyum,571,True,571,4,Radiolaria,212476,Rhizaria,,,402,Nassellaria,,,,
Mitrocalpis,genus,Mitrocalpis,432802,True,432802,4,Radiolaria,212476,Rhizaria,66455,Plagiacanthidae,402,Nassellaria,,,,
Nephrospyris,genus,Nephrospyris,586,True,586,4,Radiolaria,212476,Rhizaria,152336,Trissocyclidae,402,Nassellaria,,,,
Octodendron,genus,Octodendron,64233,True,64233,4,Radiolaria,212476,Rhizaria,66364,Centrocubidae,66363,Entactinaria,,,,
Octopyle,genus,Octopyle,84806,True,84806,4,Radiolaria,212476,Rhizaria,84792,Pyloniidae,5,Spumellaria,,,,
Ommatartus,genus,Ommatartus,207,True,207,4,Radiolaria,212476,Rhizaria,66750,Coccodiscidae,5,Spumellaria,,,,
Otosphaera,genus,Otosphaera,432803,True,432803,4,Radiolaria,212476,Rhizaria,85052,Collosphaeridae,85051,Collodaria,,,,
Perichlamydium,genus,Perichlamydium,237,True,237,4,Radiolaria,212476,Rhizaria,432610,Euchitoniidae,5,Spumellaria,,,,
Periphaena,genus,Periphaena,238,True,238,4,Radiolaria,212476,Rhizaria,66750,Coccodiscidae,5,Spumellaria,,,,
Peripyramis,genus,Peripyramis,86162,True,86162,4,Radiolaria,212476,Rhizaria,66371,Acropyramididae,402,Nassellaria,,,,
Peritiviator,genus,Peritiviator,166535,True,166535,4,Radiolaria,212476,Rhizaria,,,,,,,,
Phormostichoartus,genus,Phormostichoartus,605,True,605,4,Radiolaria,212476,Rhizaria,86201,Artostrobiidae,402,Nassellaria,,,,
Phormocyrtis,genus,Phormocyrtis,603,True,603,4,Radiolaria,212476,Rhizaria,87060,Eucyrtidiidae,402,Nassellaria,,,,
Phormospyris,genus,Phormospyris,604,True,604,4,Radiolaria,212476,Rhizaria,152336,Trissocyclidae,402,Nassellaria,,,,
Plectacantha,genus,Plectacantha,85744,True,85744,4,Radiolaria,212476,Rhizaria,85714,Lophophaenidae,402,Nassellaria,,,,
Podocyrtis,genus,Podocyrtis,613,True,613,4,Radiolaria,212476,Rhizaria,86221,Pterocorythidae,402,Nassellaria,,,,
Porodiscus,genus,Porodiscus,254,True,254,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
Prunopyle,genus,Prunopyle,264,True,264,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Pseudodictyophimus,genus,Pseudodictyophimus,85747,True,85747,4,Radiolaria,212476,Rhizaria,85714,Lophophaenidae,402,Nassellaria,,,,
Pterocanium,genus,Pterocanium,623,True,623,4,Radiolaria,212476,Rhizaria,65991,Ultranaporidae,402,Nassellaria,,,,
Pterocodon,genus,Pterocodon,624,True,624,4,Radiolaria,212476,Rhizaria,87065,Theocotylidae,402,Nassellaria,,,,
Pterocorys,genus,Pterocorys,625,True,625,4,Radiolaria,212476,Rhizaria,86221,Pterocorythidae,402,Nassellaria,,,,
Pteroscenium,genus,Pteroscenium,432804,True,432804,4,Radiolaria,212476,Rhizaria,66455,Plagiacanthidae,402,Nassellaria,,,,
Pterosyringium,genus,Pterosyringium,432805,True,432805,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Pylospira,genus,Pylospira,432806,True,432806,4,Radiolaria,212476,Rhizaria,84792,Pyloniidae,5,Spumellaria,,,,
Rhizoplegma,genus,Rhizoplegma,283,True,283,4,Radiolaria,212476,Rhizaria,66419,Astrosphaeridae,5,Spumellaria,,,,
Rhodospyris,genus,Rhodospyris,85772,True,85772,4,Radiolaria,212476,Rhizaria,85756,Triospyrididae,402,Nassellaria,,,,
Rhopalastrum,genus,Rhopalastrum,285,True,285,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
Rhopalocanium,genus,Rhopalocanium,630,True,630,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Saccospyris,genus,Saccospyris,86155,True,86155,4,Radiolaria,212476,Rhizaria,85922,Cannobotryidae,402,Nassellaria,,,,
Saturnalis,genus,Saturnalis,292,True,292,4,Radiolaria,212476,Rhizaria,66368,Saturnalidae,66363,Entactinaria,,,,
Sethochytris,genus,Sethochytris,643,True,643,4,Radiolaria,212476,Rhizaria,66335,Eucyrtiidae,402,Nassellaria,,,,
Siphocampe,genus,Siphocampe,648,True,648,4,Radiolaria,212476,Rhizaria,86201,Artostrobiidae,402,Nassellaria,,,,
Siphonosphaera,genus,Siphonosphaera,298,True,298,4,Radiolaria,212476,Rhizaria,85052,Collosphaeridae,85051,Collodaria,,,,
Siphostichartus,genus,Siphostichartus,650,True,650,4,Radiolaria,212476,Rhizaria,86201,Artostrobiidae,402,Nassellaria,,,,
Solenosphaera,genus,Solenosphaera,299,True,299,4,Radiolaria,212476,Rhizaria,85052,Collosphaeridae,85051,Collodaria,,,,
Sphaeropyle,genus,Sphaeropyle,302,True,302,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Sphaerozoum,genus,Sphaerozoum,304,True,304,4,Radiolaria,212476,Rhizaria,85059,Sphaerozoidae,85051,Collodaria,,,,
Spirocyrtis,genus,Spirocyrtis,654,True,654,4,Radiolaria,212476,Rhizaria,86201,Artostrobiidae,402,Nassellaria,,,,
Spongaster,genus,Spongaster,306,True,306,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
Spongatractus,genus,Spongatractus,308,True,308,4,Radiolaria,212476,Rhizaria,84514,Stylosphaeridae,5,Spumellaria,,,,
Spongocore,genus,Spongocore,314,True,314,4,Radiolaria,212476,Rhizaria,65957,Sponguridae,5,Spumellaria,,,,
Spongodiscus,genus,Spongodiscus,315,True,315,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
Spongoplegma,genus,Spongoplegma,319,True,319,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Spongopyle,genus,Spongopyle,321,True,321,4,Radiolaria,212476,Rhizaria,84817,Larnacillidae,5,Spumellaria,,,,
Spongosphaera,genus,Spongosphaera,152639,True,152639,4,Radiolaria,212476,Rhizaria,,,,,,,,
Spongotrochus,genus,Spongotrochus,326,True,326,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
Spongurus,genus,Spongurus,328,True,328,4,Radiolaria,212476,Rhizaria,65957,Sponguridae,5,Spumellaria,,,,
Stauroxiphos,genus,Stauroxiphos,432808,True,432808,4,Radiolaria,212476,Rhizaria,64926,Actinommidae,5,Spumellaria,,,,
Stichocorys,genus,Stichocorys,663,True,663,4,Radiolaria,212476,Rhizaria,87060,Eucyrtidiidae,402,Nassellaria,,,,
Stylodictya,genus,Stylodictya,349,True,349,4,Radiolaria,212476,Rhizaria,65975,Spongodiscidae,5,Spumellaria,,,,
