Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
,,Planulina,,,cf.,wuellerstorfi,,,,Planulina cf. wuellerstorfi,benthic_forams,2149,Planulina,genus,112321,Planulidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Planulina,,,,sp.,,,,? Planulina sp.,benthic_forams,,,,,,,,,,,,,
,,Plectofrondicularia,,,,pohana,,,,Plectofrondicularia pohana,benthic_forams,2154,Plectofrondicularia,genus,430617,Plectofrondiculariidae,429590,Polymorphinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Procerolagena,,,cf.,gracillima,,,,Procerolagena cf. gracillima,benthic_forams,2216,Procerolagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Proxifrons,,,,advena,,,,Proxifrons advena,benthic_forams,2227,Proxifrons,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Pseudonodosaria,,,,sp.,,,,Pseudonodosaria sp.,benthic_forams,2277,Pseudonodosaria,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Pseudonodosaria,,,,symmetrica,,,,Pseudonodosaria symmetrica,benthic_forams,2277,Pseudonodosaria,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Pseudoparrella,,,,spp.,,,,Pseudoparrella spp.,benthic_forams,2282,Pseudoparrella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,"""Pseudopleurostomella""",,,,spp.,,,,"""Pseudopleurostomella"" spp.",benthic_forams,,,,,,,,,,,,,
,,Pullenia,,,,sp.,,,,Pullenia sp.,benthic_forams,2324,Pullenia,genus,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Pullenia,,,,eocenica,,,,Pullenia eocenica,benthic_forams,2324,Pullenia,genus,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Pullenia,,,,sp. 1,,,,Pullenia sp. 1,benthic_forams,2324,Pullenia,genus,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Pullenia,,,,sp. A,,,,Pullenia sp. A,benthic_forams,2324,Pullenia,genus,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Pullenia,,,,sp. B,,,,Pullenia sp. B,benthic_forams,2324,Pullenia,genus,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Pygmaeseistron,,,aff.,hispida,,,,Pygmaeseistron aff. hispida,benthic_forams,,,,,,,,,,,,,
,,Pygmaeseistron,,,cf.,hispida,,,,Pygmaeseistron cf. hispida,benthic_forams,,,,,,,,,,,,,
,,Pyrgo,,,,sp.,,,,Pyrgo sp.,benthic_forams,2334,Pyrgo,genus,81704,Miliolidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Pyrgo,,,,anomala,,,,Pyrgo anomala,benthic_forams,2334,Pyrgo,genus,81704,Miliolidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Pyrgo,,,,guerreri,,,,Pyrgo guerreri,benthic_forams,2334,Pyrgo,genus,81704,Miliolidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Pyrgo,,,,sp. B,,,,Pyrgo sp. B,benthic_forams,2334,Pyrgo,genus,81704,Miliolidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,?,Quadrimorphina,,,,sp.,,,,? Quadrimorphina sp.,benthic_forams,,,,,,,,,,,,,
,,Quinqueloculina,,,,sp.,,,,Quinqueloculina sp.,benthic_forams,2355,Quinqueloculina,genus,81704,Miliolidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Quinqueloculina,,,,incisa,,,,Quinqueloculina incisa,benthic_forams,2355,Quinqueloculina,genus,81704,Miliolidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Rectobolivina,,,,parvula,,,,Rectobolivina parvula,benthic_forams,2371,Rectobolivina,genus,241017,Siphogenerinoididae,,,,,288974,Foraminifera,212476,Rhizaria
,,Rectuvigerina,,,,senni,,,,Rectuvigerina senni,benthic_forams,,,,,,,,,,,,,
,,Rectuvigerina,,,,pohana,,,,Rectuvigerina pohana,benthic_forams,2388,Rectuvigerina,genus,241017,Siphogenerinoididae,,,,,288974,Foraminifera,212476,Rhizaria
,,Reophax,,,,dentaliniformis,,,,Reophax dentaliniformis,benthic_forams,2400,Reophax,genus,112270,Hormosinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Reticulophragmium,,,,amplectens,,,,Reticulophragmium amplectens,benthic_forams,2406,Reticulophragmium,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Saracenaria,,,,italica,,,,Saracenaria italica,benthic_forams,2471,Saracenaria,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Sigmoilopsis,,,,sp.,,,,Sigmoilopsis sp.,benthic_forams,2525,Sigmoilopsis,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Sigmoilopsis,,,aff.,compressa,,,,Sigmoilopsis aff. compressa,benthic_forams,2525,Sigmoilopsis,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Sigmoilopsis,,,aff.,wanganuiensis,,,,Sigmoilopsis aff. wanganuiensis,benthic_forams,2525,Sigmoilopsis,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Siphonaperta,,,,sp.,,,,Siphonaperta sp.,benthic_forams,2542,Siphonaperta,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Siphonaperta,,,,macbeathi,,,,Siphonaperta macbeathi,benthic_forams,2542,Siphonaperta,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Siphonodosaria,,,,antillea,,,,Siphonodosaria antillea,benthic_forams,2547,Siphonodosaria,genus,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Siphonodosaria,,,,sp.,,,,Siphonodosaria sp.,benthic_forams,2547,Siphonodosaria,genus,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Siphonodosaria,,,,spinata,,,,Siphonodosaria spinata,benthic_forams,2547,Siphonodosaria,genus,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Siphotextularia,,,,sp.,,,,Siphotextularia sp.,benthic_forams,2550,Siphotextularia,genus,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Siphotextularia,,,,subcylindrica,,,,Siphotextularia subcylindrica,benthic_forams,2550,Siphotextularia,genus,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Siphotextularia,,,,wairoana,,,,Siphotextularia wairoana,benthic_forams,,,,,,,,,,,,,
,,Siphouvigerina,,,,sp.,,,,Siphouvigerina sp.,benthic_forams,2551,Siphouvigerina,genus,82201,Uvigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Siphouvigerina,,,,canariensis,,,,Siphouvigerina canariensis,benthic_forams,2551,Siphouvigerina,genus,82201,Uvigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Sphaeroidina,,,,bulloides,,,,Sphaeroidina bulloides,benthic_forams,,,,,,,,,,,,,
,,Spiroloculina,,,,sp.,,,,Spiroloculina sp.,benthic_forams,2589,Spiroloculina,genus,240117,Spiroloculinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Spiroplectammina,,,,sp. A,,,,Spiroplectammina sp. A,benthic_forams,2592,Spiroplectammina,genus,154153,Spiroplectamminidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Spiroplectammina,,,,spectablis,,,,Spiroplectammina spectablis,benthic_forams,2592,Spiroplectammina,genus,154153,Spiroplectamminidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Spirosigmoilinella,,,,compressa,,,,Spirosigmoilinella compressa,benthic_forams,,,,,,,,,,,,,
,,Spirosigmoilina,,,,tenuis,,,,Spirosigmoilina tenuis,benthic_forams,,,,,,,,,,,,,
,,Stainforthia,,,aff.,fusiformis,,,,Stainforthia aff. fusiformis,benthic_forams,2606,Stainforthia,genus,429343,Stainforthiidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
,,Stilostomella,,,,sp.,,,,Stilostomella sp.,benthic_forams,2616,Stilostomella,genus,155931,Stilostomellidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Subreophax,,,,aduncus,,,,Subreophax aduncus,benthic_forams,247340,Subreophax,genus,112270,Hormosinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Takayanagia,,,,delicata,,,,Takayanagia delicata,benthic_forams,2643,Takayanagia,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Textularia,,,,sp.,,,,Textularia sp.,benthic_forams,2661,Textularia,genus,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Textularia,,,,miozea,,,,Textularia miozea,benthic_forams,2661,Textularia,genus,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Textularia,,,,spp.,,,,Textularia spp.,benthic_forams,,,,,,,,,,,,,
,,Trifarina,,,,sp.,,,,Trifarina sp.,benthic_forams,2708,Trifarina,genus,82201,Uvigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Trifarina,,,,anglosa,,,,Trifarina anglosa,benthic_forams,2708,Trifarina,genus,82201,Uvigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Triloculina,,,,sp.,,,,Triloculina sp.,benthic_forams,2709,Triloculina,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,,Triloculina,,,cf.,trihedra,,,,Triloculina cf. trihedra,benthic_forams,2709,Triloculina,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria
,?,Trochammina,,,,sp.,,,,? Trochammina sp.,benthic_forams,,,,,,,,,,,,,
,?,Trochamminoides,,,,sp.,,,,? Trochamminoides sp.,benthic_forams,,,,,,,,,,,,,
,,Turrilina,,,,sp.,,,,Turrilina sp.,benthic_forams,2743,Turrilina,genus,241013,Turrilinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Uvigerina,,,cf.,peregrina,,,,Uvigerina cf. peregrina,benthic_forams,2758,Uvigerina,genus,82201,Uvigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Uvigerina,,,,peregrina,,pradyiana,,Uvigerina peregrina pradyiana,benthic_forams,2758,Uvigerina,genus,82201,Uvigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Uvigerina,,,,pliozea,,,,Uvigerina pliozea,benthic_forams,2758,Uvigerina,genus,82201,Uvigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Uvigerina,,,,rodleyi,,,,Uvigerina rodleyi,benthic_forams,2758,Uvigerina,genus,82201,Uvigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Vaginulina,,,,sp.,,,,Vaginulina sp.,benthic_forams,2762,Vaginulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Vaginulinopsis,,,,sp.,,,,Vaginulinopsis sp.,benthic_forams,2763,Vaginulinopsis,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
,,Valvulammina,,,,sp.,,,,Valvulammina sp.,benthic_forams,,,,,,,,,,,,,
,,Valvulina,,,,spinosa,,,,Valvulina spinosa,benthic_forams,2769,Valvulina,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Veleroninoides,,,,jeffreysii,,,,Veleroninoides jeffreysii,benthic_forams,,,,,,,,,,,,,
,,Veleroninoides,,,,sp.,,,,Veleroninoides sp.,benthic_forams,,,,,,,,,,,,,
,,Virgulopsis,,,,sp.,,,,Virgulopsis sp.,benthic_forams,2802,Virgulopsis,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Virgulopsis,,,,petiae,,,,Virgulopsis petiae,benthic_forams,2802,Virgulopsis,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Virgulopsis,,,,turris,,,,Virgulopsis turris,benthic_forams,2802,Virgulopsis,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Vulvulina,,,cf.,granulosa,,,,Vulvulina cf. granulosa,benthic_forams,2810,Vulvulina,genus,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Achnanthes,,,,lanceolatum,,,,Achnanthes lanceolatum,diatoms,83624,Achnanthes,genus,71198,Achnanthaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Actinocyclus,,,,sp. 1,,,,Actinocyclus sp. 1,diatoms,82146,Actinocyclus,genus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Actinocyclus,,,,sp. 2,,,,Actinocyclus sp. 2,diatoms,82146,Actinocyclus,genus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Actinocyclus,,,,curvatulus,,,,Actinocyclus curvatulus,diatoms,,,,,,,,,,,,,
,,Actinocyclus,,,,actinochilus,,,,Actinocyclus actinochilus,diatoms,,,,,,,,,,,,,
,,Actinocyclus,,,,karstenii,,,,Actinocyclus karstenii,diatoms,,,,,,,,,,,,,
,,Actinoptychus,,,,senarius,,,,Actinoptychus senarius,diatoms,,,,,,,,,,,,,
,,Amphora,,,,spp.,,,,Amphora spp.,diatoms,387135,Amphora,genus,432978,Catenulaceae,426798,Thalassiophysales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Asteromphalus,,,,darwinii,,,,Asteromphalus darwinii,diatoms,82148,Asteromphalus,genus,71208,Asterolampraceae,426697,Asterolamprales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Asteromphalus,,,,brookei,,,,Asteromphalus brookei,diatoms,,,,,,,,,,,,,
,,Azpeitia,,,cf.,tabularis,,,,Azpeitia cf. tabularis,diatoms,432282,Azpeitia,genus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Chaetoceros,,,,furcellatum,,,spores,Chaetoceros furcellatum (spores),diatoms,82150,Chaetoceros,genus,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Chaetoceros,,,,resting,,,resting spore,Chaetoceros resting (resting spore),diatoms,82150,Chaetoceros,genus,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Chaetoceros,,,,sp.,,,spores,Chaetoceros sp. (spores),diatoms,82150,Chaetoceros,genus,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Chaetoceros,,,,spp.,,,Spores,Chaetoceros spp. (Spores),diatoms,82150,Chaetoceros,genus,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Chaetoceros,,,,spp.,,,resting spore,Chaetoceros spp. (resting spore),diatoms,82150,Chaetoceros,genus,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Chaetoceros,,,,spp.,,,spores,Chaetoceros spp. (spores),diatoms,82150,Chaetoceros,genus,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Chaetoceros,,,,spp.,,,vegetative spore,Chaetoceros spp. (vegetative spore),diatoms,82150,Chaetoceros,genus,431966,Chaetocerotaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Cocconeis,,,,californica,cf.,kerguelensis,,Cocconeis californica cf. kerguelensis,diatoms,387121,Cocconeis,genus,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Cocconeis,,,,fasciolata,,,,Cocconeis fasciolata,diatoms,387121,Cocconeis,genus,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Cocconeis,,,,pribilofensis,,,,Cocconeis pribilofensis,diatoms,387121,Cocconeis,genus,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Cocconeis,,,,sp. 1,,,,Cocconeis sp. 1,diatoms,387121,Cocconeis,genus,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Cocconeis,,,?,vitrea,,,,Cocconeis ? vitrea,diatoms,387121,Cocconeis,genus,432644,Cocconeidaceae,427118,Achnanthales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Coscinodiscus,,,,oculus-iridis,,,,Coscinodiscus oculus-iridis,diatoms,71292,Coscinodiscus,genus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Coscinodiscus,,,,sp. 1,,,,Coscinodiscus sp. 1,diatoms,71292,Coscinodiscus,genus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Delphineis,,,cf.,angustata,,,,Delphineis cf. angustata,diatoms,82157,Delphineis,genus,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Delphineis,,,cf.,angustata,,,,Delphineis cf. angustata,diatoms,,,,,,,,,,,,,
,,Diploneis,,,,angustata,,,,Diploneis angustata,diatoms,82159,Diploneis,genus,433092,Diploneidaceae,431889,Naviculales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Diploneis,,,,splendida,,,,Diploneis splendida,diatoms,82159,Diploneis,genus,433092,Diploneidaceae,431889,Naviculales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Encyonema,,,,lacustre,,,,Encyonema lacustre,diatoms,,,,,,,,,,,,,
,,Encyonema,,,,spp.,,,,Encyonema spp.,diatoms,,,,,,,,,,,,,
,,Encyonema,,,,ventricosa,,,,Encyonema ventricosa,diatoms,,,,,,,,,,,,,
,,Eunotia,,,,triodon,,,,Eunotia triodon,diatoms,433419,Eunotia,genus,71197,Eunotiaceae,427119,Eunotiales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Fragilaria,,,,cylindrus,,,,Fragilaria cylindrus,diatoms,83626,Fragilaria,genus,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Fragilaria,,,,oceanica,,,,Fragilaria oceanica,diatoms,83626,Fragilaria,genus,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Fragilaria,,,,spp.,,,,Fragilaria spp.,diatoms,83626,Fragilaria,genus,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Fragilariopsis,,,,cylindrica,,,,Fragilariopsis cylindrica,diatoms,432807,Fragilariopsis,genus,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Fragilariopsis,,,,oceanica,,,,Fragilariopsis oceanica,diatoms,432807,Fragilariopsis,genus,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Fraglariopsis,,,,spp.,,,,Fraglariopsis spp.,diatoms,,,,,,,,,,,,,
,,Frgilariopsis,,,,cylindrus,,,,Frgilariopsis cylindrus,diatoms,,,,,,,,,,,,,
,,Frgilariopsis,,,,oceanica,,,,Frgilariopsis oceanica,diatoms,,,,,,,,,,,,,
,,Gomphonema,,,,spp.,,,,Gomphonema spp.,diatoms,433679,Gomphonema,genus,433678,Gomphonemataceae,426782,Cymbellales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Gomphonema,,,,spp.,,,,Gomphonema spp.,diatoms,,,,,,,,,,,,,
,,Grammatophora,,,,angulata,,,,Grammatophora angulata,diatoms,339276,Grammatophora,genus,433471,Striatellaceae,426797,Striatellales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Grammatophora,,,,arcunata,,,,Grammatophora arcunata,diatoms,339276,Grammatophora,genus,433471,Striatellaceae,426797,Striatellales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Hemidiscus,,,,sp. 1,,,,Hemidiscus sp. 1,diatoms,432650,Hemidiscus,genus,71207,Hemidiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,212476,Rhizaria
,,Chaetoceros,,Hyalochaete,,sp.,,,,Chaetoceros Hyalochaete sp.,diatoms,,,,,,,,,,,,,
,,Kisseleviella,,,,calina,,,,Kisseleviella calina,diatoms,434081,Kisseleviella,genus,433229,Cymatosiraceae,426781,Cymatosirales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Mediaria,,,,splendida,,,,Mediaria splendida,diatoms,,,,,,,,,,,,,
,,Melosira,,,,spp.,,,,Melosira spp.,diatoms,71289,Melosira,genus,71205,Melosiraceae,426788,Melosirales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Meridion,,,,spp.,,,,Meridion spp.,diatoms,441556,Meridion,genus,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Navicula,,,,distans,,,,Navicula distans,diatoms,68421,Navicula,genus,59188,Arcidae,244029,Arcida,16005,Bivalvia,432613,Ochrophyta,325038,Animalia
,,Neodenticula,,,,sp. A,,,,Neodenticula sp. A,diatoms,432811,Neodenticula,genus,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Nitzschia,,,,peragalli,,,,Nitzschia peragalli,diatoms,82165,Nitzschia,genus,432671,Bacillariaceae,427869,Bacillariales,69587,Bacillariophyceae,432613,Ochrophyta,,
,?,Nitzschia,,,,sp. 1,,,,? Nitzschia sp. 1,diatoms,,,,,,,,,,,,,
,,Opephora,,,,marina,,,,Opephora marina,diatoms,441637,Opephora,genus,387103,Fragilariaceae,427120,Fragilariales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Paralia,,,,sol,,,,Paralia sol,diatoms,,,,,,,,,,,,,
,,Paralia,,,,sulcata,,,,Paralia sulcata,diatoms,,,,,,,,,,,,,
,,Paralia,,,,sol,,,,Paralia sol,diatoms,71263,Paralia,genus,427318,Paraliaceae,426789,Paraliales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pinnularia,,,,gibba,,linearis,,Pinnularia gibba linearis,diatoms,387127,Pinnularia,genus,433094,Pinnulariaceae,,,,,,,,
,,Pinnularia,,,,sp.,,,,Pinnularia sp.,diatoms,,,,,,,,,,,,,
,,Porosira,,,,glacilis,,,,Porosira glacilis,diatoms,432624,Porosira,genus,71204,Thalassiosiraceae,432628,Thalassiosirales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Proboscia,,,,alata,,,,Proboscia alata,diatoms,71265,Proboscia,genus,71211,Rhizosoleniaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Proboscia,,,cf.,subarctica,,,,Proboscia cf. subarctica,diatoms,71265,Proboscia,genus,71211,Rhizosoleniaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pseudopodosira,,,,elegans,,,,Pseudopodosira elegans,diatoms,71266,Pseudopodosira,genus,434226,Pseudopodosiraceae,426789,Paraliales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pyxidicula,,,,turris,,,,Pyxidicula turris,diatoms,,,,,,,,,,,,,
,,Pyxidicula,,,,horridus,,,,Pyxidicula horridus,diatoms,71269,Pyxidicula,genus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pyxidicula,,,,pustulatus,,,,Pyxidicula pustulatus,diatoms,71269,Pyxidicula,genus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pyxidicula,,,,sp. 1,,,,Pyxidicula sp. 1,diatoms,71269,Pyxidicula,genus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pyxidicula,,,,sp. 2,,,,Pyxidicula sp. 2,diatoms,71269,Pyxidicula,genus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pyxidicula,,,,sp. 3,,,,Pyxidicula sp. 3,diatoms,71269,Pyxidicula,genus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pyxidicula,,,,sp. 6,,,,Pyxidicula sp. 6,diatoms,71269,Pyxidicula,genus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pyxidicula,,,,spp.,,,,Pyxidicula spp.,diatoms,71269,Pyxidicula,genus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pyxidicula,,,,turris,,,,Pyxidicula turris,diatoms,71269,Pyxidicula,genus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pyxidicula,,,,zabelinae,,,,Pyxidicula zabelinae,diatoms,71269,Pyxidicula,genus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Pyxilla,,,,americana,,,,Pyxilla americana,diatoms,82169,Pyxilla,genus,71210,Pyxillaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Raphoneis,,,,amphiceros,,,,Raphoneis amphiceros,diatoms,71221,Raphoneis,genus,,,69589,Pennales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Chaetoceros,,,,spp.,,,Resting spores,Chaetoceros spp. (Resting spores),diatoms,,,,,,,,,,,,,
,,Rhabdonema,,,,sp.,,,,Rhabdonema sp.,diatoms,433617,Rhabdonema,genus,433616,Rhabdonemataceae,426790,Rhabdonematales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Rhizosolenia,,,,borealis,,,,Rhizosolenia borealis,diatoms,71270,Rhizosolenia,genus,71211,Rhizosoleniaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Rhizosolenia,,,,hebetata,f.,heimalis,,Rhizosolenia hebetata f. heimalis,diatoms,71270,Rhizosolenia,genus,71211,Rhizosoleniaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,432613,Ochrophyta,,
,,Rhizosolenia,,,,sp.,,,,Rhizosolenia sp.,diatoms,71270,Rhizosolenia,genus,71211,Rhizosoleniaceae,427159,Rhizosoleniales,69587,Bacillariophyceae,432613,Ochrophyta,,
