Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color,Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links,Minor Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,25.0,50.0,747.75,748.0,III,0,,,closely intercalated,mudstone [2014],with tuff [2014],closely intercalated mudstone,closely intercalated mudstone with tuff,mudstone with tuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,25.0,50.0,747.75,748.0,III,1,intercalated 1,60,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,25.0,50.0,747.75,748.0,III,2,intercalated 2,40,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,50.0,61.0,748.0,748.11,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,bioturbated,,,,,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,61.0,66.0,748.11,748.16,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,fine sand [W22_2],4,,irregular,sharp,,,,normally graded,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,66.0,76.0,748.16,748.26,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,bioturbated,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,76.0,83.0,748.26,748.33,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,fine sand [W22_2],4,,irregular,sharp,,,,normally graded,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,83.0,93.0,748.33,748.43,III,,,,tuffaceous,mudstone [2014],with tuff [2014],tuffaceous mudstone,tuffaceous mudstone with tuff,mudstone with tuff,,,,silt [W22_1],2,,,,irregular,bioturbated,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,93.0,95.0,748.43,748.45,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,fine sand [W22_2],4,,irregular,sharp,,,,normally graded,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,95.0,104.0,748.45,748.54,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,bioturbated,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,104.0,107.0,748.54,748.57,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,irregular,sharp,,,,normally graded,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-1-A,350,U1437,D,35,35-1,R,1,A,107.0,121.0,748.57,748.71,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,,not recovered,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,0.0,3.0,748.71,748.74,III,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,gray,,silt [W22_1],2,,,,irregular,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,3.0,23.0,748.74,748.94,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,23.0,30.0,748.94,749.01,III,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,gray,,fine sand [W22_2],4,,,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,30.0,52.0,749.01,749.23,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,52.0,54.0,749.23,749.25,III,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,gray,,silt [W22_1],2,,,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,54.0,89.0,749.25,749.6,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,89.0,99.0,749.6,749.7,III,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,gray,,silt [W22_1],2,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,99.0,107.0,749.7,749.78,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,107.0,112.0,749.78,749.83,III,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,gray,,silt [W22_1],2,,,,irregular,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,112.0,116.0,749.83,749.87,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,116.0,137.0,749.87,750.08,III,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark gray,,medium sand [W22_2],5,,,,,gradational,,,,normally graded,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,137.0,142.0,750.08,750.13,III,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,dark gray,,medium sand [W22_2],5,,,,,not recovered,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-2-A,350,U1437,D,35,35-2,R,2,A,142.0,150.0,750.13,750.21,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-3-A,350,U1437,D,35,35-3,R,3,A,0.0,14.0,750.21,750.35,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-3-A,350,U1437,D,35,35-3,R,3,A,14.0,15.0,750.35,750.36,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,fine sand [W22_2],4,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-3-A,350,U1437,D,35,35-3,R,3,A,15.0,23.0,750.36,750.44,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-3-A,350,U1437,D,35,35-3,R,3,A,23.0,24.0,750.44,750.45,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437D-35R-3-A,350,U1437,D,35,35-3,R,3,A,24.0,42.0,750.45,750.63,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-3-A,350,U1437,D,35,35-3,R,3,A,42.0,49.0,750.63,750.7,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,fine sand [W22_2],4,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-3-A,350,U1437,D,35,35-3,R,3,A,49.0,72.0,750.7,750.93,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,sharp to gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-3-A,350,U1437,D,35,35-3,R,3,A,72.0,80.0,750.93,751.01,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,"feldspar, hormblende",vitric matrix [2014],crystal matrix [2014],,,"feldspar, hormblende",,,,,
350-U1437D-35R-3-A,350,U1437,D,35,35-3,R,3,A,80.0,85.0,751.01,751.06,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-3-A,350,U1437,D,35,35-3,R,3,A,85.0,88.0,751.06,751.09,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-3-A,350,U1437,D,35,35-3,R,3,A,88.0,109.0,751.09,751.3,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,0.0,5.0,751.3,751.35,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,5.0,16.0,751.35,751.46,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,,,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,16.0,38.0,751.46,751.68,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,sharp to gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,38.0,48.0,751.68,751.78,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,,,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,48.0,75.0,751.78,752.05,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,75.0,81.0,752.05,752.11,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,,,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,81.0,97.0,752.11,752.27,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,97.0,110.0,752.27,752.4,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,medium sand [W22_2],5,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,,,,
350-U1437D-35R-4-A,350,U1437,D,35,35-4,R,4,A,110.0,115.0,752.4,752.45,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,0.0,5.0,752.45,752.5,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitr,,,,,vitr,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,5.0,25.0,752.5,752.7,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,25.0,29.0,752.7,752.74,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,planar,sharp,,,,normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,29.0,40.0,752.74,752.85,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,40.0,48.0,752.85,752.93,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,fine sand [W22_2],4,,planar,sharp,,,,normally coarse-tail graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,48.0,55.0,752.93,753.0,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,,normally coarse-tail graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,55.0,69.0,753.0,753.14,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,irregular,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,69.0,76.0,753.14,753.21,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,,normally coarse-tail graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,76.0,98.0,753.21,753.43,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,with small pumice,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,98.0,101.0,753.43,753.46,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,planar,sharp to gradational,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437D-35R-5-A,350,U1437,D,35,35-5,R,5,A,101.0,126.0,753.46,753.71,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,0.0,17.0,753.71,753.88,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,coarse sand [W22_2],6,,irregular,sharp,,,well [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,17.0,25.0,753.88,753.96,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,25.0,37.0,753.96,754.08,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,irregular,sharp,,,moderate [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,37.0,41.0,754.08,754.12,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,41.0,56.0,754.12,754.27,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,,clay [W22_1],1,,,,,not recovered,,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,56.0,65.0,754.27,754.36,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,65.0,72.0,754.36,754.43,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,,,,irregular,sharp,,,moderate [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,72.0,77.0,754.43,754.48,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,77.0,85.0,754.48,754.56,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,,silt [W22_1],2,,,,irregular,sharp,,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-6-A,350,U1437,D,35,35-6,R,6,A,85.0,88.0,754.56,754.59,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,not recovered,,,poor [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,0.0,3.0,754.6,754.63,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,,,,irregular,sharp,,,moderate [2014],,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,3.0,9.0,754.63,754.69,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,irregular,sharp,,,poor [2014],,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,9.0,15.0,754.69,754.75,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,,,,irregular,sharp,,,well [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,15.0,58.0,754.75,755.18,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,58.0,71.0,755.18,755.31,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,,,,irregular,sharp,,,well [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,71.0,74.0,755.31,755.34,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,gray,,silt [W22_1],2,,,,,bioturbated,,,poor [2014],,stratification,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437D-35R-7-A,350,U1437,D,35,35-7,R,7,A,74.0,77.0,755.34,755.37,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,,,,,not recovered,,,moderate [2014],,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],,,,,,,,
