Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Principal Name,REFERENCE,Lithology Prefix,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
323-U1341B-60X-CC-A,323,U1341,B,60,60-CC,X,CC,A,0,29,496.17,496.46,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,791
323-U1341B-61X-1-A,323,U1341,B,61,61-1,X,1,A,0,150,496.2,497.7,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,792
323-U1341B-61X-2-A,323,U1341,B,61,61-2,X,2,A,0,150,497.7,499.2,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,793
323-U1341B-61X-3-A,323,U1341,B,61,61-3,X,3,A,0,150,499.2,500.7,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,794
323-U1341B-61X-4-A,323,U1341,B,61,61-4,X,4,A,0,150,500.7,502.2,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,795
323-U1341B-61X-5-A,323,U1341,B,61,61-5,X,5,A,0,130,502.2,503.5,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,796
323-U1341B-61X-6-A,323,U1341,B,61,61-6,X,6,A,0,54,503.5,504.04,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,797
323-U1341B-61X-CC-A,323,U1341,B,61,61-CC,X,CC,A,0,30,504.04,504.34,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,798
323-U1341B-62X-1-A,323,U1341,B,62,62-1,X,1,A,0,150,505.9,507.4,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,799
323-U1341B-62X-2-A,323,U1341,B,62,62-2,X,2,A,0,150,507.4,508.9,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,800
323-U1341B-62X-3-A,323,U1341,B,62,62-3,X,3,A,0,150,508.9,510.4,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,801
323-U1341B-62X-4-A,323,U1341,B,62,62-4,X,4,A,0,150,510.4,511.9,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,802
323-U1341B-62X-5-A,323,U1341,B,62,62-5,X,5,A,0,20,511.9,512.1,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,803
323-U1341B-62X-5-A,323,U1341,B,62,62-5,X,5,A,20,57,512.1,512.47,diatom ooze,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom ooze,100,stiff,2.5Y 5/2,,,,,disseminated authigenic carbonate present in small mudstones and also throughout softer sediments.  Unclear whether the small nodules are a result of drilling disturbance or are primary.  Some smear slides had high sponge spicule percentages (>10%).,,,,,,,,,,,,804
323-U1341B-62X-5-A,323,U1341,B,62,62-5,X,5,A,57,150,512.47,513.4,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,805
323-U1341B-62X-6-A,323,U1341,B,62,62-6,X,6,A,0,92,513.4,514.32,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,806
323-U1341B-62X-6-A,323,U1341,B,62,62-6,X,6,A,92,150,514.32,514.9,diatom ooze,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom ooze,100,stiff,2.5Y 5/2,,,,,disseminated authigenic carbonate present in small mudstones and also throughout softer sediments.  Unclear whether the small nodules are a result of drilling disturbance or are primary.  Some smear slides had high sponge spicule percentages (>10%).,,,,,,,,,,,,807
323-U1341B-62X-7-A,323,U1341,B,62,62-7,X,7,A,0,4,514.9,514.94,diatom ooze,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom ooze,100,stiff,2.5Y 5/2,,,,,disseminated authigenic carbonate present in small mudstones and also throughout softer sediments.  Unclear whether the small nodules are a result of drilling disturbance or are primary.  Some smear slides had high sponge spicule percentages (>10%).,,,,,,,,,,,,808
323-U1341B-62X-7-A,323,U1341,B,62,62-7,X,7,A,4,49,514.94,515.39,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,809
323-U1341B-62X-CC-A,323,U1341,B,62,62-CC,X,CC,A,0,33,515.39,515.72,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,810
323-U1341B-63X-1-A,323,U1341,B,63,63-1,X,1,A,0,35,515.6,515.95,diatom ooze,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom ooze,100,stiff,5Y 4/2,,,,,dolomitized; stiff nodules scatted,,,,,,,,,,,,811
323-U1341B-63X-1-A,323,U1341,B,63,63-1,X,1,A,35,150,515.95,517.1,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,812
323-U1341B-63X-2-A,323,U1341,B,63,63-2,X,2,A,0,4,517.1,517.14,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,813
323-U1341B-63X-2-A,323,U1341,B,63,63-2,X,2,A,4,140,517.14,518.5,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,10Y 4/1,,,,,dolomitized,,,,,,,,,,,,814
323-U1341B-63X-2-A,323,U1341,B,63,63-2,X,2,A,140,150,518.5,518.6,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,815
323-U1341B-63X-3-A,323,U1341,B,63,63-3,X,3,A,0,150,518.6,520.1,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,816
323-U1341B-63X-4-A,323,U1341,B,63,63-4,X,4,A,0,52,520.1,520.62,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,817
323-U1341B-63X-4-A,323,U1341,B,63,63-4,X,4,A,52,120,520.62,521.3,diatom ooze,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom ooze,100,stiff,5Y 4/2,,,,,dolomitized; stiff nodules scatted,,,,,,,,,,,,818
323-U1341B-63X-4-A,323,U1341,B,63,63-4,X,4,A,120,150,521.3,521.6,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,819
323-U1341B-63X-5-A,323,U1341,B,63,63-5,X,5,A,0,20,521.6,521.8,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,820
323-U1341B-63X-5-A,323,U1341,B,63,63-5,X,5,A,20,70,521.8,522.3,diatom ooze,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom ooze,100,stiff,5Y 4/2,,,,,dolomitized; stiff nodules scatted,,,,,,,,,,,,821
323-U1341B-63X-5-A,323,U1341,B,63,63-5,X,5,A,70,150,522.3,523.1,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,822
323-U1341B-63X-6-A,323,U1341,B,63,63-6,X,6,A,0,20,523.1,523.3,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,823
323-U1341B-63X-6-A,323,U1341,B,63,63-6,X,6,A,20,93,523.3,524.03,diatom ooze,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom ooze,100,stiff,5Y 4/2,,,,,dolomitized; stiff nodules scatted,,,,,,,,,,,,824
323-U1341B-63X-6-A,323,U1341,B,63,63-6,X,6,A,93,150,524.03,524.6,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,825
323-U1341B-63X-7-A,323,U1341,B,63,63-7,X,7,A,0,49,524.6,525.09,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,826
323-U1341B-63X-CC-A,323,U1341,B,63,63-CC,X,CC,A,0,26,525.09,525.35,diatom silty clay,Leg 323,authigenic-carbonate-rich,authigenic-carbonate-rich diatom silty clay,100,soft,5Y 4/2,,,,,dolomitized,,,,,,,,,,,,827
323-U1341B-64X-1,323,U1341,B,64,64-1,X,1,,0,150,525.2,526.7,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,sediment is semi-indurated,,,,,,,,,,,,828
323-U1341B-64X-1-A,323,U1341,B,64,64-1,X,1,A,96,150,526.16,526.7,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,sediment is semi-indurated,,,,,,,,,,,,829
323-U1341B-64X-2,323,U1341,B,64,64-2,X,2,,90,140,527.6,528.1,dolostone [USGS-LP62],"United States Geological Survey-Leighton & Pendexter, 1962",,dolostone,100,stiff,5Y 6/2,,,,,"semi-indurated, more indurated between 124 and 140 cm",,,,,,,,,,,,830
323-U1341B-64X-2,323,U1341,B,64,64-2,X,2,,140,150,528.1,528.2,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,sediment is semi-indurated,,,,,,,,,,,,831
323-U1341B-64X-2-A,323,U1341,B,64,64-2,X,2,A,0,90,526.7,527.6,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,sediment is semi-indurated,,,,,,,,,,,,832
323-U1341B-64X-2-A,323,U1341,B,64,64-2,X,2,A,140,150,528.1,528.2,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,sediment is semi-indurated,,,,,,,,,,,,833
323-U1341B-64X-3-A,323,U1341,B,64,64-3,X,3,A,0,150,528.2,529.7,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,sediment is semi-indurated,,,,,,,,,,,,834
323-U1341B-64X-4-A,323,U1341,B,64,64-4,X,4,A,0,150,529.7,531.2,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,sediment is semi-indurated,,,,,,,,,,,,835
323-U1341B-64X-5-A,323,U1341,B,64,64-5,X,5,A,0,150,531.2,532.7,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,sediment is semi-indurated,,,,,,,,,,,,836
323-U1341B-64X-6-A,323,U1341,B,64,64-6,X,6,A,0,120,532.7,533.9,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,sediment is semi-indurated,,,,,,,,,,,,837
323-U1341B-64X-7-A,323,U1341,B,64,64-7,X,7,A,0,65,533.9,534.55,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,sediment is semi-indurated,,,,,,,,,,,,838
323-U1341B-64X-CC-A,323,U1341,B,64,64-CC,X,CC,A,0,31,534.55,534.86,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 5/2,,,,,sediment is semi-indurated,,,,,,,,,,,,839
323-U1341B-65X-1-A,323,U1341,B,65,65-1,X,1,A,0,150,534.8,536.3,diatom clay,Leg 323,,diatom clay,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,840
323-U1341B-65X-2-A,323,U1341,B,65,65-2,X,2,A,0,150,536.3,537.8,diatom clay,Leg 323,,diatom clay,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,841
323-U1341B-65X-3-A,323,U1341,B,65,65-3,X,3,A,0,150,537.8,539.3,diatom clay,Leg 323,,diatom clay,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,842
323-U1341B-65X-4-A,323,U1341,B,65,65-4,X,4,A,0,150,539.3,540.8,diatom clay,Leg 323,,diatom clay,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,843
323-U1341B-65X-5-A,323,U1341,B,65,65-5,X,5,A,0,130,540.8,542.1,diatom clay,Leg 323,,diatom clay,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,844
323-U1341B-65X-6-A,323,U1341,B,65,65-6,X,6,A,0,53,542.1,542.63,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,845
323-U1341B-65X-CC-A,323,U1341,B,65,65-CC,X,CC,A,0,29,542.63,542.92,diatom ooze,Leg 323,,diatom ooze,100,stiff,5Y 4/2,,,,,,,,,,,,,,,,,846
323-U1341B-66X-1,323,U1341,B,66,66-1,X,1,,0,150,544.4,545.9,diatom clayey silt,,,diatom clayey silt,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,847
323-U1341B-66X-1-A,323,U1341,B,66,66-1,X,1,A,0,150,544.4,545.9,diatom clayey silt,,,diatom clayey silt,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,848
323-U1341B-66X-2-A,323,U1341,B,66,66-2,X,2,A,0,150,545.9,547.4,diatom clayey silt,,,diatom clayey silt,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,849
323-U1341B-66X-3-A,323,U1341,B,66,66-3,X,3,A,0,150,547.4,548.9,diatom clayey silt,,,diatom clayey silt,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,850
323-U1341B-66X-CC-A,323,U1341,B,66,66-CC,X,CC,A,0,46,548.9,549.36,diatom clayey silt,,,diatom clayey silt,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,851
323-U1341B-67X-1-A,323,U1341,B,67,67-1,X,1,A,0,150,554,555.5,diatom ooze,Leg 323,,diatom ooze,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,852
323-U1341B-67X-2-A,323,U1341,B,67,67-2,X,2,A,0,150,555.5,557,diatom ooze,Leg 323,,diatom ooze,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,853
323-U1341B-67X-3-A,323,U1341,B,67,67-3,X,3,A,0,150,557,558.5,diatom ooze,Leg 323,,diatom ooze,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,854
323-U1341B-67X-4-A,323,U1341,B,67,67-4,X,4,A,0,150,558.5,560,diatom ooze,Leg 323,,diatom ooze,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,855
323-U1341B-67X-5-A,323,U1341,B,67,67-5,X,5,A,0,150,560,561.5,diatom ooze,Leg 323,,diatom ooze,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,856
323-U1341B-67X-6-A,323,U1341,B,67,67-6,X,6,A,0,150,561.5,563,diatom ooze,Leg 323,,diatom ooze,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,857
323-U1341B-67X-7-A,323,U1341,B,67,67-7,X,7,A,0,45,563,563.45,diatom ooze,Leg 323,,diatom ooze,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,858
323-U1341B-67X-CC-A,323,U1341,B,67,67-CC,X,CC,A,0,13,563.45,563.58,diatom ooze,Leg 323,,diatom ooze,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,859
323-U1341B-68X-1-A,323,U1341,B,68,68-1,X,1,A,0,150,563.7,565.2,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,860
323-U1341B-68X-2-A,323,U1341,B,68,68-2,X,2,A,0,150,565.2,566.7,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,861
323-U1341B-68X-3-A,323,U1341,B,68,68-3,X,3,A,0,45,566.7,567.15,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,862
323-U1341B-68X-3-A,323,U1341,B,68,68-3,X,3,A,45,150,567.15,568.2,diatom clay,Leg 323,,diatom clay,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,863
323-U1341B-68X-4-A,323,U1341,B,68,68-4,X,4,A,0,10,568.2,568.3,diatom clay,Leg 323,,diatom clay,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,864
323-U1341B-68X-4-A,323,U1341,B,68,68-4,X,4,A,10,150,568.3,569.7,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,865
323-U1341B-68X-5-A,323,U1341,B,68,68-5,X,5,A,0,100,569.7,570.7,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,866
323-U1341B-68X-5-A,323,U1341,B,68,68-5,X,5,A,100,150,570.7,571.2,diatom clay,Leg 323,,diatom clay,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,867
323-U1341B-68X-6-A,323,U1341,B,68,68-6,X,6,A,0,70,571.2,571.9,diatom clay,Leg 323,,diatom clay,100,soft,2.5Y 4/2,,,,,,,,,,,,,,,,,868
323-U1341B-68X-6-A,323,U1341,B,68,68-6,X,6,A,70,140,571.9,572.6,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,869
323-U1341B-68X-7-A,323,U1341,B,68,68-7,X,7,A,0,52,572.6,573.12,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,870
323-U1341B-68X-CC-A,323,U1341,B,68,68-CC,X,CC,A,0,7,573.12,573.19,dolostone [USGS-LP62],,,dolostone,100,hard,5Y 7/2,,,,,,,,,,,,,,,,,871
323-U1341B-68X-CC-A,323,U1341,B,68,68-CC,X,CC,A,0,27,573.12,573.39,diatom ooze,Leg 323,,diatom ooze,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,872
323-U1341B-68X-CC-A,323,U1341,B,68,68-CC,X,CC,A,7,10,573.19,573.22,dolostone [USGS-LP62],,,dolostone,100,hard,5Y 7/2,,,,,,,,,,,,,,,,,873
323-U1341B-68X-CC-A,323,U1341,B,68,68-CC,X,CC,A,10,16,573.22,573.28,dolostone [USGS-LP62],,,dolostone,100,hard,5Y 7/2,,,,,,,,,,,,,,,,,874
323-U1341B-68X-CC-A,323,U1341,B,68,68-CC,X,CC,A,16,20,573.28,573.32,dolostone [USGS-LP62],,,dolostone,100,hard,5Y 7/2,,,,,,,,,,,,,,,,,875
323-U1341B-68X-CC-A,323,U1341,B,68,68-CC,X,CC,A,20,25,573.32,573.37,dolostone [USGS-LP62],,,dolostone,100,hard,5Y 7/2,,,,,,,,,,,,,,,,,876
323-U1341B-68X-CC-A,323,U1341,B,68,68-CC,X,CC,A,25,31,573.37,573.43,dolostone [USGS-LP62],,,dolostone,100,hard,5Y 7/2,,,,,,,,,,,,,,,,,877
323-U1341B-68X-CC-A,323,U1341,B,68,68-CC,X,CC,A,31,34,573.43,573.46,diatom clay,Leg 323,,diatom clay,50,soft,5Y 4/2,,,,,,,,,,,,,,,,,878
323-U1341B-68X-CC-A,323,U1341,B,68,68-CC,X,CC,A,31,34,573.43,573.46,dolostone [USGS-LP62],,,dolostone,50,hard,5Y 7/2,,,,,,,,,,,,,,,,,879
323-U1341B-69X-CC-A,323,U1341,B,69,69-CC,X,CC,A,0,24,573.3,573.54,dolostone [USGS-LP62],,,dolostone,,hard,5Y 7/2,,,,,,,,,,,,,,,,,880
323-U1341B-70X-1-A,323,U1341,B,70,70-1,X,1,A,0,150,582.9,584.4,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,881
323-U1341B-70X-2-A,323,U1341,B,70,70-2,X,2,A,0,150,584.4,585.9,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,882
323-U1341B-70X-3-A,323,U1341,B,70,70-3,X,3,A,0,150,585.9,587.4,diatom ooze,Leg 323,,diatom ooze,100,soft,5Y 4/2,,,,,,,,,,,,,,,,,883
323-U1341B-70X-3-A,323,U1341,B,70,70-3,X,3,A,150,150,587.4,587.4,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 5/1,,,,,,,,,,,,,,,,,884
323-U1341B-70X-4-A,323,U1341,B,70,70-4,X,4,A,0,150,587.4,588.9,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 5/1,,,,,,,,,,,,,,,,,885
323-U1341B-70X-5-A,323,U1341,B,70,70-5,X,5,A,0,150,588.9,590.4,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 5/1,,,,,,,,,,,,,,,,,886
323-U1341B-70X-6-A,323,U1341,B,70,70-6,X,6,A,0,120,590.4,591.6,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 5/1,,,,,,,,,,,,,,,,,887
323-U1341B-70X-7-A,323,U1341,B,70,70-7,X,7,A,0,55,591.6,592.15,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 5/1,,,,,,,,,,,,,,,,,888
323-U1341B-70X-CC-A,323,U1341,B,70,70-CC,X,CC,A,0,23,592.15,592.38,diatom silty clay,Leg 323,,diatom silty clay,100,soft,10Y 5/1,,,,,,,,,,,,,,,,,889
323-U1341B-70X-CC-A,323,U1341,B,70,70-CC,X,CC,A,23,40,592.38,592.55,dolostone [USGS-LP62],,,dolostone,100,stiff,5Y 7/1,,,,,,,,,,,,,,,,,890
323-U1341B-71X-1-A,323,U1341,B,71,71-1,X,1,A,0,150,592.5,594,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,100,soft,2.5Y 5/2,,,,,,,,,,,,,,,,,891
323-U1341B-71X-2-A,323,U1341,B,71,71-2,X,2,A,0,100,594,595,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,100,soft,2.5Y 5/2,,,,,,,,,,,,,,,,,892
