Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],Total LITH abundance [%],LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 3 igneous - massive [%],LITH 1 Matrix 4 igneous - vesicular [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
349-U1431E-21R-1-#5-A,0,13,739.43,739.56,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 2.5/10GY (greenish black),lithified [B84],coarse sand [W22_2],6,very coarse sand [W22_2],7,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,granule [W22_2],rounded,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,21,R,1,A,647
349-U1431E-21R-1-#6-A,0,14,739.56,739.7,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,moderate [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,21,R,1,A,648
349-U1431E-21R-1-#7-A,0,14,739.7,739.84,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,moderate [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,21,R,1,A,649
349-U1431E-21R-1-#8-A,0,12,739.84,739.96,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,moderate [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,21,R,1,A,650
349-U1431E-21R-1-#9-A,0,10,739.96,740.06,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,moderate [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,21,R,1,A,651
349-U1431E-21R-2-#1-A,0,10,740.56,740.66,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,moderate [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,21,R,2,A,652
349-U1431E-21R-2-#2-A,0,13,740.66,740.79,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,moderate [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,21,R,2,A,653
349-U1431E-21R-2-#3-A,0,10,740.79,740.89,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,moderate [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,21,R,2,A,654
349-U1431E-21R-2-#4-A,0,12,740.89,741.01,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,moderate [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,21,R,2,A,655
349-U1431E-21R-2-#5-A,0,5,741.01,741.06,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,granule [W22_2],8,moderate [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,100,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,21,R,2,A,656
349-U1431E-22R-1-#1-A,0,5,748.8,748.85,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,,,none [DB86],0,,,,,,,,,D [A85],80,100,granule [W22_2],subangular,basalt [IUGS-S78&79],,,,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,1,A,657
349-U1431E-22R-1-#2-A,0,43,748.85,749.28,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,D [A85],80,95,granule [W22_2],subangular,basalt [IUGS-S78&79],5,pebble [W22_2],subangular,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,1,A,658
349-U1431E-22R-1-#3-A,0,50,749.28,749.78,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,planar,horizontal,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,1,A,659
349-U1431E-22R-1-#4-A,0,6,749.78,749.84,,mudstone [Leg210],,mudstone ,mudstone ,100,GLEY 1 2.5/N (black),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,,lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,1,A,660
349-U1431E-22R-1-#4-A,6,8,749.84,749.86,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderately well [BP01],,,,,,,,,,100,,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,1,A,661
349-U1431E-22R-2-#1-A,0,24,749.86,750.1,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,coarse sand [W22_2],6,moderate [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,2,A,662
349-U1431E-22R-2-#1-A,24,26,750.1,750.12,,breccia [F70],,breccia ,breccia ,100,GLEY 1 3/N (very dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,moderate [BP01],,,,,,,,,,100,,,,gradational,horizontal,thin bed [B01],,slight [DB86],1,,,,,,,,,A [A85],50,80,granule [W22_2],subangular,basalt [IUGS-S78&79],20,granule [W22_2],subangular,,,,100,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,2,A,663
349-U1431E-22R-2-#1-A,26,99,750.12,750.85,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],fine sand [W22_2],4,very coarse sand [W22_2],7,moderate [BP01],,,,,,,,,,100,,,,erosive,horizontal,thick bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,2,A,664
349-U1431E-22R-2-#1-A,99,104,750.85,750.9,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,,color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,2,A,665
349-U1431E-22R-3-#1-A,0,14,750.9,751.04,,claystone [Leg339],with silt [Leg339],claystone ,claystone with silt ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,3,A,666
349-U1431E-22R-3-#1-A,14,46,751.04,751.36,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],coarse sand [W22_2],6,very coarse sand [W22_2],7,very well [BP01],,,,,,,,,,100,,,,erosive,horizontal,thick bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,3,A,667
349-U1431E-22R-3-#1-A,46,53,751.36,751.43,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,thin bed [B01],,heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,3,A,668
349-U1431E-22R-3-#2-A,0,7,751.43,751.5,,claystone [Leg339],with silt [Leg339],claystone ,claystone with silt ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,horizontal,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,3,A,669
349-U1431E-22R-3-#2-A,7,20,751.5,751.63,,claystone [Leg339],with silt [Leg339],claystone ,claystone with silt ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,sub-horizontal,thin bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,3,A,670
349-U1431E-22R-3-#3-A,0,28,751.63,751.91,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,medium bed [B01],lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,3,A,671
349-U1431E-22R-3-#4-A,0,10,751.91,752.01,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,curved,medium bed [B01],lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,3,A,672
349-U1431E-22R-3-#4-A,10,16,752.01,752.07,,silty sandstone [Leg339],,silty sandstone ,silty sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,,,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,3,A,673
349-U1431E-22R-3-#4-A,16,30,752.07,752.21,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],lamination,heavy [DB86],3,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,3,A,674
349-U1431E-22R-4-#1-A,0,16,752.21,752.37,,sandstone [Leg339],,sandstone,sandstone,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,675
349-U1431E-22R-4-#1-A,16,29,752.37,752.5,,sandstone [Leg339],,sandstone,sandstone,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,thin bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,676
349-U1431E-22R-4-#1-A,29,34,752.5,752.55,,sandstone [Leg339],,sandstone,sandstone,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,thin bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,677
349-U1431E-22R-4-#2-A,0,16,752.55,752.71,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,678
349-U1431E-22R-4-#2-A,16,28,752.71,752.83,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,horizontal,thin bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,679
349-U1431E-22R-4-#2-A,28,28,752.83,752.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,load cast [BJ84],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,680
349-U1431E-22R-4-#2-A,28,36,752.83,752.91,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,curved,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,681
349-U1431E-22R-4-#2-A,36,38,752.91,752.93,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,682
349-U1431E-22R-4-#3-A,0,3,752.93,752.96,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,,,very thin bed [B01],,slight [DB86],1,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,683
349-U1431E-22R-4-#4-A,0,9,752.96,753.05,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,inclined,thin bed [B01],graded bedding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,684
349-U1431E-22R-4-#4-A,9,15,753.05,753.11,,siltstone [Leg339],,siltstone ,siltstone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [BP01],,,,,,,,,,100,,,,erosive,inclined,thin bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,685
349-U1431E-22R-4-#4-A,15,26,753.11,753.22,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 3/N (very dark gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderate [BP01],,,,,,,,,,100,,,,gradational,curved,thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,686
349-U1431E-22R-4-#4-A,26,51,753.22,753.47,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,medium bed [B01],cross-bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,4,A,687
349-U1431E-22R-5-#1-A,0,55,753.47,754.02,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],parallel lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,5,A,688
349-U1431E-22R-5-#1-A,3,8,753.5,753.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cross-lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,5,A,689
349-U1431E-22R-5-#2-A,0,9,754.02,754.11,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],parallel lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,5,A,690
349-U1431E-22R-5-#3-A,0,7,754.11,754.18,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],parallel lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,5,A,691
349-U1431E-22R-5-#4-A,0,9,754.18,754.27,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],parallel lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,5,A,692
349-U1431E-22R-5-#5-A,0,5,754.27,754.32,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,,,thick bed [B01],parallel lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,5,A,693
349-U1431E-22R-5-#7-A,0,40,754.43,754.83,,sandstone [Leg339],,sandstone ,sandstone ,100,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],very fine sand [W22_2],3,coarse sand [W22_2],6,well [BP01],,,,,,,,,,100,,,,erosive,sub-horizontal,thick bed [B01],graded bedding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,5,A,694
349-U1431E-22R-6-#1-A,0,24,754.83,755.07,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,6,A,695
349-U1431E-22R-6-#2-A,0,19,755.07,755.26,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,6,A,696
349-U1431E-22R-6-#3-A,0,11,755.26,755.37,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,6,A,697
349-U1431E-22R-6-#4-A,0,21,755.37,755.58,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,6,A,698
349-U1431E-22R-6-#5-A,0,15,755.58,755.73,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,6,A,699
349-U1431E-22R-6-#6-A,0,12,755.73,755.85,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,6,A,700
349-U1431E-22R-6-#7-A,0,15,755.85,756,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,6,A,701
349-U1431E-22R-6-#8-A,0,28,756,756.28,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,6,A,702
349-U1431E-22R-7-#1-A,0,10,756.28,756.38,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,7,A,703
349-U1431E-22R-7-#2-A,0,4,756.38,756.42,,breccia [F70],,breccia ,breccia ,100,GLEY 1 4/N (dark gray),lithified [B84],granule [W22_2],8,pebble [W22_2],9,poor [BP01],,,,,,,,,,100,,,,,,very thick bed [B01],,none [DB86],0,,,,,,,,,,,,granule [W22_2],subrounded,basalt [IUGS-S78&79],,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,22,R,7,A,704
349-U1431E-23R-1-#1-A,0,6,758.5,758.56,,breccia [F70],,breccia ,breccia ,,GLEY 1 2.5/N (black),,granule [W22_2],8,granule [W22_2],8,,,,,,,,,,,,,,,,,thick bed [B01],,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,23,R,1,A,705
349-U1431E-23R-1-#10-A,0,5,759.08,759.13,,sandstone [Leg339],,sandstone ,sandstone ,,GLEY 1 3/5G (very dark greenish gray),lithified [B84],fine sand [W22_2],4,fine sand [W22_2],4,moderately well [BP01],,,,,,,,,,,,,,,,medium bed [B01],lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,23,R,1,A,706
349-U1431E-23R-1-#11-A,0,9,759.13,759.22,,sandstone [Leg339],,sandstone ,sandstone ,75,GLEY 1 3/5G (very dark greenish gray),lithified [B84],fine sand [W22_2],4,fine sand [W22_2],4,moderately well [BP01],,,,,claystone [Leg339],,claystone ,claystone ,25,100,,,,,,thin bed [B01],lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1431,E,23,R,1,A,707
