Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Lithology Suffix,Minor Lithology Prefix,Lithology Prefix,Minor Lithology Suffix,row_index
340-U1395B-14H-4-A,340,U1395,B,14,14-4,H,4,A,44,53,117.84,117.93,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,,,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,98,0,0,1,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,439
340-U1395B-14H-4-A,340,U1395,B,14,14-4,H,4,A,53,103,117.93,118.43,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],97,coarse sand [T07],7,calcareous sand [Leg210],3,coarse sand [T07],7,100,turbidte,0,0,,0,,0,,0,,0,,0,,0,,,,,90,0,0,0,4,0,2,2,2,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,440
340-U1395B-14H-5-A,340,U1395,B,14,14-5,H,5,A,0,31,118.43,118.74,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,10,20,14,0,15,1,15,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,,441
340-U1395B-14H-5-A,340,U1395,B,14,14-5,H,5,A,31,53,118.74,118.96,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mud clasts of hemipelagic fines,2,0,,0,,100,fine sand [T07],0,,0,,0,,0,,,,angular,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,442
340-U1395B-14H-5-A,340,U1395,B,14,14-5,H,5,A,53,100,118.96,119.43,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,35,99,pebble [W22_2],0,,0,,0,,0,,1,fine mud [T07],0,,,,rounded,20,0,5,10,20,14,0,15,1,15,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,,443
340-U1395B-14H-6-A,340,U1395,B,14,14-6,H,6,A,0,74,119.43,120.17,minimal [drilling disturbance],1,volcaniclastic-breccia [BGS-S81],100,pebble [W22_2],9,,,,,100,,70,100,,0,,0,,0,,0,,0,,0,,,,,15,0,5,15,10,10,0,15,30,0,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,,444
340-U1395B-14H-CC-A,340,U1395,B,14,14-CC,H,CC,A,0,10,120.17,120.27,severe [drilling disturbance],7,volcaniclastic-breccia [BGS-S81],100,pebble [W22_2],9,,,,,100,,50,100,,0,,0,,0,,0,,0,,0,,,,,70,0,30,0,0,0,0,0,0,0,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,,445
340-U1395B-14H-CC-A,340,U1395,B,14,14-CC,H,CC,A,10,15,120.27,120.32,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,446
340-U1395B-15H-1-A,340,U1395,B,15,15-1,H,1,A,0,18,120.3,120.48,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Probably strongly disturbed by drilling.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,447
340-U1395B-15H-1-A,340,U1395,B,15,15-1,H,1,A,18,44,120.48,120.74,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,"Volcanic ash layer, moderately disturbed by drilling.",0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,2,0,93,0,0,0,0,0,,well [BP01],absent [alteration],0,Volcanic matrix consists of mostly fresh crystals of plagioclase (68  %) and hornblende (15 %) and pyroxene (10 %) and glass (2 %). No biogenic materials.,,,,,,,,,,,,,448
340-U1395B-15H-1-A,340,U1395,B,15,15-1,H,1,A,44,152,120.74,121.82,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Massive volcanic sand.,0,0,,0,,0,,0,,0,,0,,0,,,,,65,0,1,0,19,0,0,15,0,0,,poor [BP01],absent [alteration],0,"This sand contain up to 15 % biogenic carbonate, but mostly pumice and crystals of plagioclase (15 %) and hornblende (4 %).",,,,,,,,,,,,,449
340-U1395B-15H-2-A,340,U1395,B,15,15-2,H,2,A,0,128,121.82,123.1,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,fine medium sand [T07],5,calcareous sand [Leg210],40,fine medium sand [T07],5,100,,20,0,,0,,0,,0,,0,,0,,100,fine mud [T07],,2 large mud clasts,angular,0,0,0,0,20,0,0,30,40,10,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,450
340-U1395B-15H-3-A,340,U1395,B,15,15-3,H,3,A,0,150,123.1,124.6,high [drilling disturbance],6,calcareous sand [Leg210],55,fine medium sand [T07],5,calcareous sand [Leg210],45,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,3,2,35,0,15,20,10,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,451
340-U1395B-15H-CC-A,340,U1395,B,15,15-CC,H,CC,A,0,4,124.6,124.64,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,452
340-U1395B-16X-1-A,340,U1395,B,16,16-1,X,1,A,0,16,124.1,124.26,destroyed [drilling disturbance],8,volcaniclastic-breccia [BGS-S81],100,pebble [W22_2],9,,,,,100,Destroyed by drilling but originally it is volcaniclastic breccia containing pebble size hornblende andesite.,10,0,,0,,100,,0,,0,,0,,0,,,Hornblende andesite.,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,Matrix is almost biogenic carbonate.,,,,,,,,,,,,,453
340-U1395B-16X-1-A,340,U1395,B,16,16-1,X,1,A,16,21,124.26,124.31,moderate [drilling disturbance],4,volcaniclastic-breccia [BGS-S81],100,pebble [W22_2],9,,,,,100,Volcaniclastic breccia having pebble size andesites in muddy grey matrix.,5,0,,0,,100,,0,,0,,0,,0,,,Hornblende andesite,angular,0,0,2,0,5,0,0,93,0,0,,moderate [BP01],absent [alteration],0,Matrix is almost biogenic carbonate.,,,,,,,,,,,,,454
340-U1395B-16X-1-A,340,U1395,B,16,16-1,X,1,A,21,27,124.31,124.37,moderate [drilling disturbance],4,lime mudstone [USGS],100,granule [T07],9,,,,,100,Lime mudstone having andesite granules.,1,0,,0,,100,,0,,0,,0,,0,,,Hornblende andesite,angular,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,Matrix is almost biogenic carbonate.,,,,,,,,,,,,,455
340-U1395B-16X-1-A,340,U1395,B,16,16-1,X,1,A,27,27.5,124.37,124.375,moderate [drilling disturbance],4,volcaniclastic-breccia [BGS-S81],100,pebble [W22_2],9,,,,,100,Volcaniclastic breccia similar to 16-21 cm.,3,0,,0,,100,,0,,0,,0,,0,,,Hornblende andesite,angular,0,0,2,0,5,0,0,93,0,0,,moderate [BP01],absent [alteration],0,Matrix is almost biogenic carbonate.,,,,,,,,,,,,,456
340-U1395B-16X-1-A,340,U1395,B,16,16-1,X,1,A,27.5,33,124.375,124.43,moderate [drilling disturbance],4,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,Lime mudstone having little granules.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,Matrix is almost biogenic carbonate.,,,,,,,,,,,,,457
340-U1395B-16X-1-A,340,U1395,B,16,16-1,X,1,A,33,34,124.43,124.44,moderate [drilling disturbance],4,volcaniclastic-breccia [BGS-S81],100,granule [T07],9,,,,,100,Volcaniclastic breccia similar to 16-21 cm.,2,0,,0,,100,,0,,0,,0,,0,,,Hornblende andesite,angular,0,0,2,0,5,0,0,93,0,0,,moderate [BP01],absent [alteration],0,Matrix is almost biogenic carbonate.,,,,,,,,,,,,,458
340-U1395B-16X-1-A,340,U1395,B,16,16-1,X,1,A,34,39,124.44,124.49,moderate [drilling disturbance],4,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,Grey lime mudstone having little granules.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,Matrix is almost biogenic carbonate.,,,,,,,,,,,,,459
340-U1395B-16X-1-A,340,U1395,B,16,16-1,X,1,A,39,42,124.49,124.52,moderate [drilling disturbance],4,volcaniclastic-breccia [BGS-S81],100,granule [T07],9,,,,,100,Volcaniclastic breccia similar to 16-21 cm.,3,0,,0,,100,,0,,0,,0,,0,,,Hornblende andesite,angular,0,0,2,0,5,0,0,93,0,0,,moderate [BP01],absent [alteration],0,Matrix is almost biogenic carbonate.,,,,,,,,,,,,,460
340-U1395B-16X-1-A,340,U1395,B,16,16-1,X,1,A,42,61,124.52,124.71,moderate [drilling disturbance],4,lime mudstone [USGS],100,granule [T07],9,,,,,100,Lime mudstone having andesite granules.,1,0,,0,,100,,0,,0,,0,,0,,,Hornblende andesite,angular,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,Matrix is almost biogenic carbonate.,,,,,,,,,,,,,461
340-U1395B-16X-CC-A,340,U1395,B,16,16-CC,X,CC,A,0,7,124.71,124.78,minimal [drilling disturbance],1,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,462
340-U1395B-16X-CC-A,340,U1395,B,16,16-CC,X,CC,A,7,24,124.78,124.95,minimal [drilling disturbance],1,volcaniclastic-sandstone [BGS-S81],55,medium sand [T07],6,calcareous sandstone or tuff [Leg210],45,medium sand [T07],6,100,,20,0,,0,,15,,4,,1,,80,,0,,,"altered massive lava clasts, limestone conglomerate, and fish teeth. ",rounded,0,0,5,0,50,0,0,20,25,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,463
340-U1395B-16X-CC-A,340,U1395,B,16,16-CC,X,CC,A,24,26,124.95,124.97,slight [drilling disturbance],2,calcareous sand [Leg210],90,fine medium sand [T07],5,volcaniclastic-sand [BGS-S81],10,fine medium sand [T07],5,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,10,0,70,5,15,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,464
340-U1395B-16X-CC-A,340,U1395,B,16,16-CC,X,CC,A,26,31,124.97,125.02,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],55,medium sand [T07],6,calcareous sand [Leg210],45,medium sand [T07],6,100,,20,0,,0,,15,,4,,1,,80,,0,,,"altered massive lava clasts, limestone conglomerate, and fish teeth. ",rounded,0,0,5,0,50,0,0,20,25,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,465
340-U1395B-16X-CC-A,340,U1395,B,16,16-CC,X,CC,A,31,32,125.02,125.03,minimal [drilling disturbance],1,calcareous sand [Leg210],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,silt-fine mud [T07],2,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,10,0,70,5,15,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,466
340-U1395B-16X-CC-A,340,U1395,B,16,16-CC,X,CC,A,32,37,125.03,125.08,slight [drilling disturbance],2,calcareous sand [Leg210],90,fine sand [T07],4,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,10,0,70,5,15,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,467
340-U1395B-16X-CC-A,340,U1395,B,16,16-CC,X,CC,A,37,40,125.08,125.11,slight [drilling disturbance],2,carbonate ooze [Leg178],90,very fine mud [T07],1,volcaniclastic-mud [BGS-S81],10,very fine mud [T07],1,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,10,0,70,5,15,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,468
340-U1395B-17X-CC-A,340,U1395,B,17,17-CC,X,CC,A,0,28,133.7,133.98,severe [drilling disturbance],7,lime mudstone [USGS],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,20,0,0,0,0,80,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,469
340-U1395B-17X-CC-A,340,U1395,B,17,17-CC,X,CC,A,28,39,133.98,134.09,moderate [drilling disturbance],4,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,470
340-U1395B-17X-CC-A,340,U1395,B,17,17-CC,X,CC,A,39,50,134.09,134.2,moderate [drilling disturbance],4,lime mudstone [USGS],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,20,0,0,0,0,80,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,471
340-U1395B-17X-CC-A,340,U1395,B,17,17-CC,X,CC,A,50,57,134.2,134.27,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,472
340-U1395B-18X-CC-A,340,U1395,B,18,18-CC,X,CC,A,0,9,143.3,143.39,minimal [drilling disturbance],1,volcaniclastic-sandstone [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,80,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,473
340-U1395B-18X-CC-A,340,U1395,B,18,18-CC,X,CC,A,9,15,143.39,143.45,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,474
340-U1395B-18X-CC-A,340,U1395,B,18,18-CC,X,CC,A,15,27,143.45,143.57,minimal [drilling disturbance],1,volcaniclastic-sandstone [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,80,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,475
340-U1395B-19X-1-A,340,U1395,B,19,19-1,X,1,A,0,14,152.9,153.04,destroyed [drilling disturbance],8,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,,,,,,,,0,0,0,0,0,0,1,0,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,476
340-U1395B-19X-1-A,340,U1395,B,19,19-1,X,1,A,14,21,153.04,153.11,destroyed [drilling disturbance],8,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,,,,,,,,0,0,0,0,0,0,1,0,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,477
340-U1395B-19X-1-A,340,U1395,B,19,19-1,X,1,A,21,37,153.11,153.27,destroyed [drilling disturbance],8,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,,,,,,,,0,0,0,0,0,0,1,0,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,478
340-U1395B-19X-1-A,340,U1395,B,19,19-1,X,1,A,37,44,153.27,153.34,severe [drilling disturbance],7,calcareous sandstone or tuff [Leg210],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,,,,,,,,0,0,0,0,5,0,5,0,0,90,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,479
340-U1395B-19X-1-A,340,U1395,B,19,19-1,X,1,A,44,58.5,153.34,153.485,high [drilling disturbance],6,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,,,,,,,,0,0,0,0,0,0,1,0,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,480
340-U1395B-19X-1-A,340,U1395,B,19,19-1,X,1,A,58.5,61,153.485,153.51,severe [drilling disturbance],7,impure limestone [USGS],100,very fine mud [T07],1,,,,,100,,0,0,,0,,0,,0,,0,,,,,,,,,0,0,0,0,0,0,1,0,0,99,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,481
340-U1395B-19X-1-A,340,U1395,B,19,19-1,X,1,A,61,68,153.51,153.58,destroyed [drilling disturbance],8,volcaniclastic-mudstone [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,,,,,,,,0,0,0,0,0,0,10,0,0,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,482
340-U1395B-19X-1-A,340,U1395,B,19,19-1,X,1,A,68,72,153.58,153.62,destroyed [drilling disturbance],8,calcareous mudstone or tuff [Leg210],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,,,,,,,,0,0,0,0,0,0,1,0,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,483
340-U1395B-19X-CC-A,340,U1395,B,19,19-CC,X,CC,A,0,9,153.62,153.71,destroyed [drilling disturbance],8,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,484
340-U1395B-19X-CC-A,340,U1395,B,19,19-CC,X,CC,A,9,13,153.71,153.75,high [drilling disturbance],6,calcareous sandstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,485
340-U1395B-19X-CC-A,340,U1395,B,19,19-CC,X,CC,A,13,22,153.75,153.84,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],70,silt-fine mud [T07],2,calcareous mudstone or tuff [Leg210],30,silt-fine mud [T07],2,100,Stratified and cross-stratified lithofacies,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,80,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,486
340-U1395B-19X-CC-A,340,U1395,B,19,19-CC,X,CC,A,22,27,153.84,153.89,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,487
340-U1395B-20X-1-A,340,U1395,B,20,20-1,X,1,A,0,16,162.5,162.66,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,5,95,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,488
340-U1395B-20X-1-A,340,U1395,B,20,20-1,X,1,A,16,20,162.66,162.7,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,5,95,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,489
340-U1395B-20X-1-A,340,U1395,B,20,20-1,X,1,A,20,32,162.7,162.82,minimal [drilling disturbance],1,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,5,95,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,490
340-U1395B-20X-1-A,340,U1395,B,20,20-1,X,1,A,32,41,162.82,162.91,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,5,95,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,491
340-U1395B-20X-1-A,340,U1395,B,20,20-1,X,1,A,41,55,162.91,163.05,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,5,95,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,492
340-U1395B-20X-1-A,340,U1395,B,20,20-1,X,1,A,55,64,163.05,163.14,slight [drilling disturbance],2,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,5,95,,well [BP01],rare [alteration],2,,,,,,,,,,,,,,493
340-U1395B-20X-1-A,340,U1395,B,20,20-1,X,1,A,64,119,163.14,163.69,slight [drilling disturbance],2,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,5,95,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,494
340-U1395B-20X-CC-A,340,U1395,B,20,20-CC,X,CC,A,0,43,163.69,164.12,moderate [drilling disturbance],4,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,5,0,0,0,0,95,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,495
340-U1395B-20X-CC-A,340,U1395,B,20,20-CC,X,CC,A,43,48,164.12,164.17,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,496
340-U1395B-21X-1-A,340,U1395,B,21,21-1,X,1,A,0,11.5,167.4,167.515,severe [drilling disturbance],7,volcaniclastic-mudstone [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,497
340-U1395B-21X-1-A,340,U1395,B,21,21-1,X,1,A,11.5,16,167.515,167.56,severe [drilling disturbance],7,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,5,0,,0,,0,,0,,100,fine sand [T07],0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,498
340-U1395B-21X-1-A,340,U1395,B,21,21-1,X,1,A,16,25,167.56,167.65,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,100,medium sand [T07],0,,0,,,,angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,499
340-U1395B-21X-1-A,340,U1395,B,21,21-1,X,1,A,25,30,167.65,167.7,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,500
340-U1395B-21X-1-A,340,U1395,B,21,21-1,X,1,A,30,40,167.7,167.8,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,501
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,0,10,172.1,172.2,minimal [drilling disturbance],1,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,calcareous mudstone having extensive bioturbation.,,,,,,,,,,,,,502
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,10,13,172.2,172.23,minimal [drilling disturbance],1,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,dark brownish colored mudstone with extensive bioturbation.,,,,,,,,,,,,,503
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,13,33,172.23,172.43,minimal [drilling disturbance],1,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,calcareous mmdstone with abundant foraminifer and other fossils. Weak lamination observed in the lowermost 4 cm section.  ,,,,,,,,,,,,,504
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,33,35,172.43,172.45,minimal [drilling disturbance],1,lime-sandstone [USGS],100,fine sand [T07],4,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,3,0,2,0,0,0,0,95,,moderate [BP01],absent [alteration],0,calcareous sandstone with no grading.,,,,,,,,,,,,,505
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,35,36.5,172.45,172.465,minimal [drilling disturbance],1,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,massive calcareous mudstone with no structure. No large foraminifer.,,,,,,,,,,,,,506
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,36.5,60,172.465,172.7,moderate [drilling disturbance],4,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,calcareous mudstone with abundant foraminifer (Globigerinoides Sacculifer). No obvious structure.,,,,,,,,,,,,,507
340-U1395B-22X-CC-A,340,U1395,B,22,22-CC,X,CC,A,0,16,172.7,172.86,slight to moderate [drilling disturbance],3,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,3,0,,0,,0,,0,,0,,20,,80,,,"something bones (angular), mud stone fragments (rounded).",angular,0,0,0,0,0,0,0,0,0,100,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,508
