Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1502A-9R-1-A,91,99,443.11,443.19,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,erosive,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,1,A
368-U1502A-9R-1-A,99,106,443.19,443.26,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,1,A
368-U1502A-9R-1-A,106,123,443.26,443.43,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,1,A
368-U1502A-9R-1-A,123,127,443.43,443.47,,silt [Leg339],with clay [2014],silt,silt with clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,erosive,horizontal,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,1,A
368-U1502A-9R-1-A,127,130,443.47,443.5,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,1,A
368-U1502A-9R-1-A,130,150,443.5,443.7,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,1,A
368-U1502A-9R-2-A,0,4,443.7,443.74,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,4,10,443.74,443.8,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt,foraminifer rich clayey silt,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,10,12,443.8,443.82,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,12,20,443.82,443.9,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,20,26,443.9,443.96,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt,foraminifer rich clayey silt,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],silt [W22_1],2,silt [W22_1],2,moderate [2014],,,,erosive,curved,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,26,29,443.96,443.99,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,29,40,443.99,444.1,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,40,44.5,444.1,444.145,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt,foraminifer rich clayey silt,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,erosive,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,44.5,49.5,444.145,444.195,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt,foraminifer rich clayey silt,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,49.5,54,444.195,444.24,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,54,59.5,444.24,444.295,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt,foraminifer rich clayey silt,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [2014],,,,planar,horizontal,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,59.5,63.5,444.295,444.335,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,63.5,77,444.335,444.47,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,77,82,444.47,444.52,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt,foraminifer rich clayey silt,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [2014],,,,erosive,horizontal,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,82,84,444.52,444.54,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/5G (dark greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,horizontal,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,84,89,444.54,444.59,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,89,109,444.59,444.79,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,109,117,444.79,444.87,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],silt [W22_1],2,silt [W22_1],2,moderate [2014],,,,erosive,horizontal,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,117,120,444.87,444.9,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,120,125,444.9,444.95,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,125,141,444.95,445.11,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,141,146,445.11,445.16,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,erosive,curved,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-2-A,146,150,445.16,445.2,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,2,A
368-U1502A-9R-3-A,0,14,445.2,445.34,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,Yellowish layers with diagenetic calcite.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,14,21,445.34,445.41,,clay [Leg339],,clay,clay,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,planar,horizontal,,interlamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,21,26,445.41,445.46,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,erosive,horizontal,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,26,31,445.46,445.51,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,31,38,445.51,445.58,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,Yellowish layers with diagenetic calcite.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,38,43,445.58,445.63,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 4/5G (dark greenish gray),moderately consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,gradational,horizontal,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,43,53,445.63,445.73,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,53,67,445.73,445.87,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,Yellowish layers with diagenetic calcite.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,67,74,445.87,445.94,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,erosive,horizontal,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,74,78,445.94,445.98,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,78,88,445.98,446.08,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,Yellowish layers with diagenetic calcite.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,88,93,446.08,446.13,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,erosive,curved,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,93,100,446.13,446.2,foraminifer rich,sandy silt [Leg339],,foraminifer rich sandy silt,foraminifer rich sandy silt,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,erosive,curved,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,100,103,446.2,446.23,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,103,112,446.23,446.32,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,Yellowish layers with diagenetic calcite.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,112,117,446.32,446.37,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,moderate [2014],,,,erosive,curved,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-3-A,117,149,446.37,446.69,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,Yellowish layers with diagenetic calcite.,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,3,A
368-U1502A-9R-4-A,0,9,446.69,446.78,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,9,15,446.78,446.84,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,moderate [2014],,,,erosive,horizontal,,fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,15,25,446.84,446.94,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,25,51,446.94,447.2,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,51,55,447.2,447.24,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,moderate [2014],,,,erosive,curved,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,55,63,447.24,447.32,,clayey silt [MMK88],with foraminifers [2014],clayey silt,clayey silt with foraminifers,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,moderate [2014],,,,erosive,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,63,65,447.32,447.34,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,65,70,447.34,447.39,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,70,73,447.39,447.42,,clayey silt [MMK88],with foraminifers [2014],clayey silt,clayey silt with foraminifers,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],silt [W22_1],2,fine sand [W22_2],4,moderate [2014],,,,erosive,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,73,75,447.42,447.44,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,gradational,horizontal,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,75,84,447.44,447.53,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,84,91,447.53,447.6,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,moderate [2014],,,,erosive,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,91,97,447.6,447.66,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
368-U1502A-9R-4-A,97,99,447.66,447.68,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,9,R,4,A
