Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Sediment structures,MAJ lith color (simple),MAJ Lith. color,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],MAJ lithology comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN lith color (simple),MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,MIN lithology comment,Lith. abundance sum [%],Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure comment,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
355-U1456D-30R-7-A,0,13,738.91,739.04,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 2.5/10Y (greenish black),,clay,1,clay,1,,,,,,,,,,,,,,,,,planar,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,30,R,7,A
355-U1456D-30R-7-A,13,40,739.04,739.31,,,nannofossil chalk,with clay,nannofossil chalk with clay,,Planolites,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,30,R,7,A
355-U1456D-30R-7-A,40,68,739.31,739.59,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 2.5/10Y (greenish black),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,pyrite,,,,,,355,U1456,D,30,R,7,A
355-U1456D-31R-1-A,0,37,740.1,740.47,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 2.5/10GY (greenish black),,clay,1,clay,1,,,,,,,,,,,,,,,,,planar,sharp,horizontal,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,31,R,1,A
355-U1456D-31R-1-A,37,122,740.47,741.32,,,nannofossil chalk,with silt,nannofossil chalk with silt,,Planolites,dark gray,10YR 4/2 (dark grayish brown),60,clay,1,silt,2,,,nannofossil chalk,with clay,nannofossil chalk,nannofossil chalk with clay,nannofossil chalk with clay,dark green,GLEY 1 3/10GY (very dark greenish gray),40,clay,1,silt,2,,100,bioturbated,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,31,R,1,A
355-U1456D-31R-1-A,122,135,741.32,741.45,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,31,R,1,A
355-U1456D-31R-2-A,0,83,741.6,742.43,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,dark green,GLEY 1 3/10GY (very dark greenish gray),90,clay,1,silt,2,,nannofossil rich,siltstone,,nannofossil rich siltstone,nannofossil rich siltstone,siltstone,light green,GLEY 1 5/10GY (greenish gray),10,silt,2,very fine sand,3,,100,erosive,sharp,horizontal,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,31,R,2,A
355-U1456D-31R-2-A,83,150,742.43,743.1,,,claystone,with clay,claystone,,burrows,dark gray,10YR 4/2 (dark grayish brown),70,clay,1,clay,1,,nannofossil rich,siltstone,,nannofossil rich siltstone,nannofossil rich siltstone,siltstone,dark gray,10YR 4/2 (dark grayish brown),30,silt,2,silt,2,,100,,,,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,31,R,2,A
355-U1456D-31R-3-A,0,50,743.1,743.6,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),80,clay,1,clay,1,,nannofossil rich,siltstone,,nannofossil rich siltstone,nannofossil rich siltstone,siltstone,dark gray,10YR 4/2 (dark grayish brown),20,silt,2,silt,2,,100,gradational,gradational,horizontal,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,31,R,3,A
355-U1456D-31R-3-A,50,150,743.6,744.6,,silty,claystone,,silty claystone,,,dark green,GLEY 1 4/10GY (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,31,R,3,A
355-U1456D-31R-4-A,0,29,744.6,744.89,,silty,claystone,,silty claystone,,,dark green,GLEY 1 4/10GY (dark greenish gray),90,clay,1,silt,2,,nannofossil rich,siltstone,,nannofossil rich siltstone,nannofossil rich siltstone,siltstone,light green,GLEY 1 5/10GY (greenish gray),10,silt,2,very fine sand,3,,100,erosive,sharp,horizontal,medium bedded,,,,,,,pyrite,,,,,,355,U1456,D,31,R,4,A
355-U1456D-31R-4-A,29,150,744.89,746.1,,nannofossil rich,siltstone,with clay,nannofossil rich siltstone,,burrows,dark gray,10YR 4/2 (dark grayish brown),60,silt,2,silt,2,,nannofossil rich,claystone,,nannofossil rich claystone,nannofossil rich claystone,claystone,dark gray,GLEY 1 3/10Y (very dark greenish gray),40,clay,1,silt,2,,100,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,31,R,4,A
355-U1456D-31R-5-A,0,19,746.1,746.29,,nannofossil rich,claystone,with silt,nannofossil rich claystone,,burrows,dark gray,GLEY 1 3/10Y (very dark greenish gray),60,clay,1,clay,1,,nannofossil rich,siltstone,,nannofossil rich siltstone,nannofossil rich siltstone,siltstone,dark gray,10YR 4/2 (dark grayish brown),40,silt,2,silt,2,,100,bioturbated,bioturbated,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,31,R,5,A
355-U1456D-31R-5-A,19,91,746.29,747.01,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 3/10GY (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,planar,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,31,R,5,A
355-U1456D-31R-5-A,91,150,747.01,747.6,,clayey,siltstone,with clay,clayey siltstone,,,dark gray,10YR 4/2 (dark grayish brown),60,clay,1,clay,1,,silty,claystone,,silty claystone,silty claystone,claystone,dark gray,GLEY 1 3/10Y (very dark greenish gray),40,clay,1,silt,2,,100,,,,thickly laminated,,,,,,,,,,,,,355,U1456,D,31,R,5,A
355-U1456D-31R-6-A,0,13,747.6,747.73,,silty,claystone,,silty claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,31,R,6,A
355-U1456D-31R-6-A,13,50,747.73,748.1,,clayey,siltstone,with nannofossils,clayey siltstone with nannofossils,,,dark gray,10YR 4/2 (dark grayish brown),70,silt,2,silt,2,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,dark green,GLEY 1 4/5G (dark greenish gray),30,silt,2,silt,2,,100,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,31,R,6,A
355-U1456D-31R-6-A,50,68,748.1,748.28,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,dark green,GLEY 1 4/5G (dark greenish gray),70,clay,1,silt,2,,clayey,siltstone,with nannofossils,clayey siltstone,clayey siltstone with nannofossils,siltstone with nannofossils,dark gray,10YR 4/2 (dark grayish brown),30,silt,2,silt,2,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,31,R,6,A
355-U1456D-31R-6-A,68,93,748.28,748.53,,clayey,siltstone,with nannofossils,clayey siltstone with nannofossils,,,dark gray,10YR 4/2 (dark grayish brown),,silt,2,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,31,R,6,A
355-U1456D-31R-6-A,93,121,748.53,748.81,,clayey,siltstone,with nannofossils,clayey siltstone with nannofossils,,,dark gray,10YR 4/2 (dark grayish brown),80,silt,2,silt,2,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,dark green,GLEY 1 4/5G (dark greenish gray),20,clay,1,silt,2,,100,,,,medium bedded,,,,,,,pyrite,,,,,,355,U1456,D,31,R,6,A
355-U1456D-31R-7-A,0,23,748.81,749.04,,clayey,siltstone,with clay,clayey siltstone,,burrows,dark gray,10YR 4/2 (dark grayish brown),80,clay,1,silt,2,,silty,claystone,with silt,silty claystone,silty claystone,claystone,dark gray,GLEY 1 3/10Y (very dark greenish gray),20,clay,1,silt,2,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,31,R,7,A
355-U1456D-31R-7-A,23,50,749.04,749.31,,silty,claystone,,silty claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),90,clay,1,silt,2,,nannofossil rich,siltstone,,nannofossil rich siltstone,nannofossil rich siltstone,siltstone,light green,GLEY 1 5/10GY (greenish gray),10,silt,2,very fine sand,3,,100,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,31,R,7,A
355-U1456D-31R-7-A,50,67,749.31,749.48,,silty,claystone,with nannofossils,silty claystone with nannofossils,,burrows,dark green,GLEY 1 4/5G (dark greenish gray),70,clay,1,silt,2,,clayey,siltstone,with nannofossils,clayey siltstone,clayey siltstone with nannofossils,siltstone with nannofossils,dark gray,10YR 4/2 (dark grayish brown),30,silt,2,silt,2,,100,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,31,R,7,A
355-U1456D-31R-CC-A,0,22,749.48,749.7,,clayey,siltstone,with nannofossils,clayey siltstone with nannofossils,,burrows,dark green,GLEY 1 3/10Y (very dark greenish gray),70,silt,2,silt,2,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,dark gray,GLEY 1 3/10Y (very dark greenish gray),30,clay,1,silt,2,,100,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,31,R,CC,A
355-U1456D-32R-1-A,0,41,749.8,750.21,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,32,R,1,A
355-U1456D-32R-1-A,41,150,750.21,751.3,,clayey,siltstone,with nannofossils,clayey siltstone with nannofossils,,burrows,dark gray,10YR 3/1 (very dark gray),80,silt,2,very fine sand,3,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,dark green,GLEY 1 4/5G (dark greenish gray),20,clay,1,silt,2,,100,,,,very thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,32,R,1,A
355-U1456D-32R-2-A,0,51,751.3,751.81,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,32,R,2,A
355-U1456D-32R-2-A,51,98,751.81,752.28,,clayey,siltstone,with nannofossils,clayey siltstone with nannofossils,,burrows,dark gray,10YR 3/1 (very dark gray),80,silt,2,very fine sand,3,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,dark green,GLEY 1 4/5G (dark greenish gray),20,clay,1,silt,2,,100,gradational,gradational,horizontal,thickly bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,32,R,2,A
355-U1456D-32R-2-A,98,136,752.28,752.66,,silty,claystone,,silty claystone,,,dark green,GLEY 1 4/10GY (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,32,R,2,A
355-U1456D-32R-2-A,136,150,752.66,752.8,,clayey,siltstone,with nannofossils,clayey siltstone with nannofossils,,burrows,dark green,GLEY 1 4/5G (dark greenish gray),80,silt,2,very fine sand,3,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,dark green,10YR 3/1 (very dark gray),20,clay,1,silt,2,,100,,,,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,32,R,2,A
355-U1456D-32R-3-A,0,66,752.8,753.46,,clayey,siltstone,with nannofossils,clayey siltstone with nannofossils,,burrows,dark gray,10YR 3/1 (very dark gray),70,silt,2,very fine sand,3,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,dark green,GLEY 1 4/5G (dark greenish gray),30,clay,1,silt,2,,100,bioturbated,bioturbated,horizontal,thickly bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,32,R,3,A
355-U1456D-32R-3-A,66,129,753.46,754.09,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,erosive,gradational,sub-horizontal,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,32,R,3,A
355-U1456D-32R-3-A,129,150,754.09,754.3,,silty,claystone,with nannofossils,silty claystone with nannofossils,,parallel lamination,dark green,10YR 3/1 (very dark gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,32,R,3,A
355-U1456D-32R-4-A,0,9,754.3,754.39,,silty,claystone,with nannofossils,silty claystone with nannofossils,,burrows,dark green,10YR 3/1 (very dark gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1456,D,32,R,4,A
355-U1456D-32R-4-A,9,46,754.39,754.76,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,32,R,4,A
355-U1456D-32R-4-A,46,80,754.76,755.1,,clayey,siltstone,with nannofossils,clayey siltstone with nannofossils,,burrows,dark gray,10YR 3/1 (very dark gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,gradational,scoured,sub-horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,32,R,4,A
355-U1456D-32R-4-A,80,134,755.1,755.64,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,32,R,4,A
355-U1456D-32R-4-A,134,150,755.64,755.8,,silty,claystone,with nannofossils,silty claystone with nannofossils,,burrows,dark green,GLEY 1 4/5G (dark greenish gray),60,clay,1,clay,1,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,10YR 3/1 (very dark gray),40,silt,2,very fine sand,3,,100,,,,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,32,R,4,A
355-U1456D-32R-5-A,0,27,755.8,756.07,,silty,claystone,,silty claystone,,burrows,dark green,GLEY 1 4/10GY (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,32,R,5,A
355-U1456D-32R-5-A,27,47,756.07,756.27,,silty,claystone,,silty claystone,,burrows,dark green,GLEY 1 4/5G (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,32,R,5,A
355-U1456D-32R-5-A,47,150,756.27,757.3,,clayey,siltstone,,clayey siltstone,,burrows,dark gray,10YR 3/1 (very dark gray),80,silt,2,very fine sand,3,,silty,claystone,,silty claystone,silty claystone,claystone,dark green,GLEY 1 4/5G (dark greenish gray),20,clay,1,silt,2,,100,,,,very thickly bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,32,R,5,A
355-U1456D-32R-6-A,0,98,757.3,758.28,,clayey,siltstone,,clayey siltstone,,burrows,dark gray,10YR 3/1 (very dark gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,32,R,6,A
355-U1456D-32R-6-A,98,150,758.28,758.8,,silty,claystone,,silty claystone,,burrows,dark green,GLEY 1 4/5G (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,32,R,6,A
355-U1456D-32R-7-A,0,54,758.8,759.34,,clayey,siltstone,,clayey siltstone,,burrows,dark gray,10YR 3/1 (very dark gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,32,R,7,A
355-U1456D-32R-7-A,54,67,759.34,759.47,,silty,claystone,,silty claystone,,,dark green,GLEY 1 4/5G (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,32,R,7,A
355-U1456D-32R-CC-A,0,13,759.47,759.6,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,32,R,CC,A
355-U1456D-33R-1-A,0,37,759.5,759.87,,clayey,siltstone,,clayey siltstone,,Planolites,dark gray,10YR 4/1 (dark gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,bioturbated,bioturbated,horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,33,R,1,A
355-U1456D-33R-1-A,37,131,759.87,760.81,,silty,claystone,,silty claystone,,Planolites,dark green,GLEY 1 3/10GY (very dark greenish gray),80,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark gray,10YR 4/1 (dark gray),20,silt,2,very fine sand,3,,100,,,,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,33,R,1,A
355-U1456D-33R-2-A,0,43,760.81,761.24,,silty,claystone,,silty claystone,,Chondrites,dark green,GLEY 1 3/10GY (very dark greenish gray),80,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark gray,10YR 4/1 (dark gray),20,silt,2,very fine sand,3,,100,bioturbated,bioturbated,horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,33,R,2,A
355-U1456D-33R-2-A,43,85,761.24,761.66,,clayey,siltstone,,clayey siltstone,,burrows,dark gray,10YR 4/1 (dark gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,33,R,2,A
355-U1456D-33R-2-A,85,141,761.66,762.22,,silty,claystone,,silty claystone,,burrows,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,33,R,2,A
355-U1456D-33R-2-A,141,150,762.22,762.31,,clayey,siltstone,,clayey siltstone,,burrows,dark gray,10YR 4/1 (dark gray),,silt,2,clay,1,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,,,,,,,,,355,U1456,D,33,R,2,A
355-U1456D-33R-3-A,0,82,762.31,763.13,,silty,claystone,,silty claystone,,Planolites,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,,,,,,,,,,bioturbated,sharp,horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,33,R,3,A
355-U1456D-33R-3-A,82,114,763.13,763.45,,clayey,siltstone,,clayey siltstone,,burrows,dark gray,10YR 4/1 (dark gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,bioturbated,bioturbated,horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,33,R,3,A
355-U1456D-33R-3-A,114,135,763.45,763.66,,silty,claystone,,silty claystone,,burrows,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,33,R,3,A
355-U1456D-33R-4-A,0,48,763.81,764.29,,clayey,siltstone,,clayey siltstone,,Chondrites,dark green,GLEY 1 3/10GY (very dark greenish gray),80,silt,2,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,dark green,GLEY 1 3/10GY (very dark greenish gray),20,clay,1,silt,2,,100,gradational,gradational,horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,33,R,4,A
355-U1456D-33R-4-A,48,106,764.29,764.87,,clayey,siltstone,,clayey siltstone,,burrows,dark gray,10YR 4/1 (dark gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,33,R,4,A
355-U1456D-33R-4-A,106,143,764.87,765.24,,clayey,siltstone,,clayey siltstone,,burrows,dark green,GLEY 1 3/10GY (very dark greenish gray),80,silt,2,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,dark green,GLEY 1 3/10GY (very dark greenish gray),20,clay,1,silt,2,,100,bioturbated,bioturbated,horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,33,R,4,A
355-U1456D-33R-4-A,143,150,765.24,765.31,,,nannofossil chalk,,nannofossil chalk,,,light green,GLEY 1 6/10GY (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,33,R,4,A
355-U1456D-33R-5-A,0,5,765.31,765.36,,,nannofossil chalk,,nannofossil chalk,,,light green,GLEY 1 6/10GY (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,planar,scoured,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,33,R,5,A
355-U1456D-33R-5-A,5,22,765.36,765.53,,silty,claystone,,silty claystone,,,dark green,GLEY 1 2.5/10GY (greenish black),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,gradational,horizontal,medium bedded,normally graded,,,,,,,,,,,,355,U1456,D,33,R,5,A
355-U1456D-33R-5-A,22,39,765.53,765.7,,silty,sandstone,,silty sandstone,,,gray,GLEY 1 5/5G (grayish green),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,erosive,scoured,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,33,R,5,A
355-U1456D-33R-5-A,39,150,765.7,766.81,,silty,claystone,with foraminifers,silty claystone with foraminifers,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,33,R,5,A
355-U1456D-33R-6-A,0,67,766.81,767.48,,silty,claystone,,silty claystone,,,dark green,GLEY 1 2.5/10GY (greenish black),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,33,R,6,A
355-U1456D-33R-CC-A,0,7,767.48,767.55,,silty,claystone,,silty claystone,,,dark green,GLEY 1 2.5/10GY (greenish black),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,pyrite,,,,,,355,U1456,D,33,R,CC,A
355-U1456D-34R-1-A,0,148,769.2,770.68,,,claystone,,claystone,,parallel lamination,dark green,GLEY 1 3/10GY (very dark greenish gray),90,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 4/10GY (dark greenish gray),10,silt,2,very fine sand,3,,100,,,,very thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,34,R,1,A
355-U1456D-34R-2-A,0,150,770.68,772.18,,,claystone,,claystone,,parallel lamination,dark green,GLEY 1 3/10GY (very dark greenish gray),90,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 4/10GY (dark greenish gray),10,silt,2,very fine sand,3,,100,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,34,R,2,A
355-U1456D-34R-3-A,0,147,772.18,773.65,,,claystone,,claystone,,parallel lamination,dark green,GLEY 1 3/10GY (very dark greenish gray),90,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 4/10GY (dark greenish gray),10,silt,2,very fine sand,3,,100,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,34,R,3,A
355-U1456D-34R-4-A,0,135,773.65,775,,,claystone,,claystone,,parallel lamination,dark green,GLEY 1 3/10GY (very dark greenish gray),90,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 4/10GY (dark greenish gray),10,silt,2,very fine sand,3,,100,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,34,R,4,A
355-U1456D-34R-5-A,0,139,775.15,776.54,,,claystone,,claystone,,parallel lamination,dark green,GLEY 1 3/10GY (very dark greenish gray),70,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 4/10GY (dark greenish gray),30,silt,2,very fine sand,3,,100,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,34,R,5,A
355-U1456D-34R-5-A,139,150,776.54,776.65,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark green,GLEY 1 3/10Y (very dark greenish gray),60,silt,2,silt,2,,,claystone,,claystone,claystone,claystone,dark green,GLEY 1 3/10GY (very dark greenish gray),40,clay,1,silt,2,,100,,,,,,,,,,,,,,,,,355,U1456,D,34,R,5,A
355-U1456D-34R-6-A,0,30,776.65,776.95,,silty,claystone,,silty claystone,,parallel lamination,dark green,GLEY 1 4/10GY (dark greenish gray),70,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 3/10GY (very dark greenish gray),30,silt,2,very fine sand,3,,100,erosive,sharp,horizontal,medium bedded,,,,,,,pyrite,,,,,,355,U1456,D,34,R,6,A
355-U1456D-34R-6-A,30,60,776.95,777.25,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark green,GLEY 1 3/10Y (very dark greenish gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,planar,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,34,R,6,A
355-U1456D-34R-6-A,60,138,777.25,778.03,,,claystone,,claystone,,parallel lamination,dark green,GLEY 1 3/10GY (very dark greenish gray),90,clay,1,silt,2,,clayey,siltstone,,clayey siltstone,clayey siltstone,siltstone,dark green,GLEY 1 4/10GY (dark greenish gray),10,silt,2,very fine sand,3,,100,,,,thickly bedded,,,,,,,pyrite,,,,,,355,U1456,D,34,R,6,A
355-U1456D-34R-CC-A,0,13,778.03,778.16,,,claystone,,claystone,,parallel lamination,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1456,D,34,R,CC,A
