Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],Total LITH abundance [%],LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 3 igneous - massive [%],LITH 1 Matrix 4 igneous - vesicular [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Shore File Links,File Data
349-U1433B-41R-5-A,0,20,568.7,568.9,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-41R-5-A,20,112,568.9,569.82,nannofossil rich,claystone [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 7/10Y (light grrenish grey),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-42R-1-A,0,150,572.4,573.9,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,,,very thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-42R-2-A,0,140,573.9,575.3,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,,,very thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-42R-3-A,0,105,575.3,576.35,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,,,very thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-42R-4-A,0,150,576.5,578,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,,,very thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-42R-5-A,0,135,578,579.35,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,gradational,horizontal,very thick bed [B01],,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-42R-5-A,135,150,579.35,579.5,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk ,nannofossil chalk  with foraminifers ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,,,,100,,,,,,thick bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-42R-6-A,0,81,579.5,580.31,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk ,nannofossil chalk  with foraminifers ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-42R-6-A,81,127,580.31,580.77,,foraminiferal chalk [Leg339],,foraminiferal chalk ,foraminiferal chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,,,,100,,,,,,thick bed [B01],parallel lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-42R-CC-A,0,8,580.77,580.85,,foraminiferal chalk [Leg339],,foraminiferal chalk ,foraminiferal chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,,,,100,,,,,,thick bed [B01],parallel lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-1-A,0,17,582.1,582.27,,foraminiferal chalk [Leg339],,foraminiferal chalk ,foraminiferal chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,,,,100,,,,irregular,sub-horizontal,medium bed [B01],planar lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-1-A,17,150,582.27,583.6,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-2-A,0,22,583.6,583.82,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,GLEY 1 5/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-2-A,22,138,583.82,584.98,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-2-A,138,150,584.98,585.1,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,,sub-horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-3-A,0,150,585.1,586.6,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,,sub-horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-4-A,0,3,586.6,586.63,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,very thin bed [B01],color banding,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-4-A,3,46,586.63,587.06,,foraminiferal chalk [Leg339],,foraminiferal chalk ,foraminiferal chalk ,100,GLEY 1 6/5GY (greenish gray),lithified [B84],fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,,100,,,,erosive,horizontal,thick bed [B01],parallel lamination,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-4-A,46,128,587.06,587.88,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-5-A,0,39,588.1,588.49,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-5-A,39,57,588.49,588.67,foraminifer rich,nannofossil chalk [Leg339],,foraminifer rich  nannofossil chalk ,foraminifer rich nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-5-A,57,128,588.67,589.38,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-5-A,128,152,589.38,589.62,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-6-A,0,17,589.62,589.79,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-6-A,17,101,589.79,590.63,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-43R-CC-A,0,5,590.63,590.68,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-1-A,0,3,591.8,591.83,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,very thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-1-A,3,49,591.83,592.29,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-1-A,49,65,592.29,592.45,nannofossil rich,foraminiferal chalk [Leg339],,nannofossil rich  foraminiferal chalk ,nannofossil rich foraminiferal chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],parallel lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-1-A,65,78,592.45,592.58,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-1-A,78,96,592.58,592.76,,claystone [Leg339],,claystone ,claystone ,100,5YR 2.5/2 (dark reddish brown),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-1-A,96,111,592.76,592.91,clayey [Leg339],siltstone [Leg339],,clayey   siltstone ,clayey  siltstone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],parallel lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-1-A,111,150,592.91,593.3,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,,,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-2-A,0,25,593.3,593.55,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-2-A,25,112,593.55,594.42,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-2-A,112,117,594.42,594.47,nannofossil rich,foraminiferal chalk [Leg339],,nannofossil rich  foraminiferal chalk ,nannofossil rich foraminiferal chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,thin bed [B01],parallel lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-2-A,117,142,594.47,594.72,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-2-A,142,150,594.72,594.8,clayey [Leg339],siltstone [Leg339],,clayey   siltstone ,clayey  siltstone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,,,medium bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-3-A,0,8,594.8,594.88,clayey [Leg339],siltstone [Leg339],,clayey   siltstone ,clayey  siltstone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,sub-horizontal,thin bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-3-A,8,22,594.88,595.02,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-3-A,22,26,595.02,595.06,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,thin bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-3-A,26,57,595.06,595.37,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-3-A,57,68,595.37,595.48,clayey [Leg339],siltstone [Leg339],,clayey   siltstone ,clayey  siltstone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],parallel lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-3-A,68,75,595.48,595.55,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-3-A,75,90,595.55,595.7,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk ,nannofossil chalk  with foraminifers ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],parallel lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-3-A,90,122,595.7,596.02,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-3-A,122,126,596.02,596.06,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,thin bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-3-A,126,150,596.06,596.3,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-4-A,0,29,596.3,596.59,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-4-A,29,34,596.59,596.64,clayey [Leg339],siltstone [Leg339],,clayey   siltstone ,clayey  siltstone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,thin bed [B01],parallel lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-4-A,34,41,596.64,596.71,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-4-A,41,57,596.71,596.87,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-4-A,57,71,596.87,597.01,nannofossil rich,foraminiferal chalk [Leg339],,nannofossil rich  foraminiferal chalk ,nannofossil rich foraminiferal chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],parallel lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-4-A,71,87,597.01,597.17,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-4-A,87,98,597.17,597.28,clayey [Leg339],siltstone [Leg339],,clayey   siltstone ,clayey  siltstone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],parallel lamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-4-A,98,100,597.28,597.3,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,,,very thin bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-5-A,0,64,597.3,597.94,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-5-A,64,67,597.94,597.97,,nannofossil chalk [Leg339],,nannofossil chalk ,nannofossil chalk ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,,,,,,,,,,,100,,,,gradational,horizontal,very thin bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-5-A,67,80,597.97,598.1,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-44R-CC-A,0,14,598.1,598.24,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,,,medium bed [B01],color banding,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-45R-1-A,0,13,601.5,601.63,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-45R-1-A,13,24,601.63,601.74,clayey [Leg339],siltstone [Leg339],,clayey   siltstone ,clayey  siltstone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,erosive,horizontal,medium bed [B01],parallel lamination,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-45R-1-A,24,70,601.74,602.2,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,erosive,horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-45R-1-A,70,81,602.2,602.31,clayey [Leg339],siltstone [Leg339],,clayey   siltstone ,clayey  siltstone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,silt [W22_1],2,,,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-45R-1-A,81,150,602.31,603,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,,sub-horizontal,thick bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349-U1433B-45R-2-A,0,9,603,603.09,,claystone [Leg339],,claystone ,claystone ,100,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,100,,,,gradational,sub-horizontal,thin bed [B01],color banding,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
