file,type,taxon_group
raw_data/NOAA_csv/DSDP_core_data/21/208/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/21/208/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/21/208/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/75/532/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/75/532/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/75/532/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/75/531A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/75/531A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/75/530B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/75/530B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/75/530B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/75/530/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/75/530/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/75/530/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/75/531/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/75/532B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/75/532B/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/75/532B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/75/532B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/75/532B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/75/530A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/75/530A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/75/530A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/75/530A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/554A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/554A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/81/554A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/81/554A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/81/554A/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/554A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/554A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/553A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/553A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/81/553A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/81/553A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/81/553A/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/553A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/553A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/555/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/555/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/81/555/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/81/555/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/81/555/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/555/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/555/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/552/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/552/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/81/552/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/81/552/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/81/552/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/552/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/552/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/553/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/81/553/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/81/553/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/554/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/554/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/81/554/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/81/554/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/81/554/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/554/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/552A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/552A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/81/552A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/81/552A/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/81/552A/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/81/552A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/81/553B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/81/553B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/577B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/86/577B/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/86/577B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/576A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/86/576A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/581/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/86/581/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/86/581/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/86/581/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/581/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/580/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/86/580/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/86/580/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/86/580/b_forams.csv,taxa,benthic foraminifera
raw_data/NOAA_csv/DSDP_core_data/86/580/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/86/580/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/577A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/86/577A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/86/577A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/579A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/86/579A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/86/579A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/86/579A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/576B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/86/576B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/576/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/86/576/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/578/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/86/578/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/86/578/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/86/578/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/579/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/86/579/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/86/579/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/86/579/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/86/577/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/86/577/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/86/577/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/86/577/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/86/577/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/72/516B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/72/515B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/72/515B/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/72/515B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/72/517/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/72/517/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/72/517/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/72/518/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/72/518/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/72/518/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/72/516/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/72/516/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/72/516/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/72/516F/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/72/516F/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/72/516F/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/72/516F/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/72/516A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/72/516A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/72/516A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/72/515A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/72/515A/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/72/515A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/72/515/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/72/515/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/72/515/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/393A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/393A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/391/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/391/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/390A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/44/390A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/44/390A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/44/390A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/390A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/390/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/390/ostracod.csv,taxa,ostracod
raw_data/NOAA_csv/DSDP_core_data/44/390/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/44/390/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/388A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/388A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/394A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/44/394A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/394A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/391B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/391B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/391C/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/391C/pollen.csv,taxa,pollen
raw_data/NOAA_csv/DSDP_core_data/44/391C/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/392/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/392/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/393/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/393/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/391A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/44/391A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/44/391A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/44/391A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/391A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/389/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/389/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/44/392A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/44/392A/ostracod.csv,taxa,ostracod
raw_data/NOAA_csv/DSDP_core_data/44/392A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/43/383/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/43/383/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/43/384/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/43/384/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/43/384/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/43/384/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/43/385/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/43/385/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/43/385/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/43/385/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/43/385/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/43/382/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/43/382/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/43/382/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/43/387/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/43/387/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/43/387/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/43/386/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/43/386/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/43/386/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/43/386/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/43/386/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/88/581B/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/88/581B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/88/581C/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/88/581A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/88/581A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/338/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/38/338/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/338/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/338/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/338/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/338/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/38/338/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/336/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/38/336/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/336/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/336/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/336/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/38/336/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/337/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/38/337/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/337/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/337/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/38/337/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/339/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/38/339/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/339/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/339/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/339/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/352/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/352/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/346/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/346/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/341/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/38/341/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/341/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/341/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/348/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/348/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/348/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/348/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/352A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/352A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/349/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/349/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/38/349/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/340/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/38/340/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/340/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/340/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/340/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/347/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/347/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/350/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/350/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/350/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/342/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/38/342/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/342/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/342/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/345/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/345/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/345/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/345/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/344/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/344/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/344/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/343/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/343/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/38/343/dinoflag.csv,taxa,dinoflagellates
raw_data/NOAA_csv/DSDP_core_data/38/343/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/38/343/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/38/343/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/331/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/36/331/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/330/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/36/330/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/330/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/330A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/36/330A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/36/330A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/36/330A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/328A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/36/328A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/36/328A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/327A/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/36/327A/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/36/327A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/36/327A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/327A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/36/328B/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/36/328B/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/36/328B/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/36/328B/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/327/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/36/327/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/36/327/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/329/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/36/329/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/36/329/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/36/329/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/36/329/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/329/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/36/329/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/328/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/36/328/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/36/328/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/36/328/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/36/326/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/36/326/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/300/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/31/300/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/31/300/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/31/300/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/301/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/31/301/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/31/301/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/31/301/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/31/301/ebri_act.csv,taxa,ebridians
raw_data/NOAA_csv/DSDP_core_data/31/301/p_forams.csv,taxa,planktic foraminfera
raw_data/NOAA_csv/DSDP_core_data/31/301/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/31/301/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/290A/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/31/290A/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/31/290A/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/290A/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/31/290A/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/292/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/31/292/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/31/292/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/31/292/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/31/292/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/292/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/31/292/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/295/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/31/295/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/294/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/31/294/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/294/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/293/ageprof.csv,age,
raw_data/NOAA_csv/DSDP_core_data/31/293/hr_desc.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/293/nannos.csv,taxa,nannofossils
raw_data/NOAA_csv/DSDP_core_data/31/293/vistxt.csv,lithology,
raw_data/NOAA_csv/DSDP_core_data/31/302/diatoms.csv,taxa,diatoms
raw_data/NOAA_csv/DSDP_core_data/31/302/siliflag.csv,taxa,silicoflagellates
raw_data/NOAA_csv/DSDP_core_data/31/302/radiolar.csv,taxa,radiolarians
raw_data/NOAA_csv/DSDP_core_data/31/302/ageprof.csv,age,
