Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
371-U1507B-30R-1-A,58,73,639.78,639.93,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,30,R,1,A,
371-U1507B-30R-1-A,73,84,639.93,640.04,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,,thin bed [B01],fine sand [W22_2],4,,,,,Multiple parralell laminations of finer material,sharp boundary or contact,,,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,30,R,1,A,
371-U1507B-30R-1-A,84,133,640.04,640.53,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,30,R,1,A,
371-U1507B-30R-2-A,0,46,640.53,640.99,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,30,R,2,A,
371-U1507B-30R-2-A,46,47,640.99,641,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,,,,thin bed [B01],fine sand [W22_2],4,,,,,,,,,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,30,R,2,A,
371-U1507B-30R-2-A,47,71,641,641.24,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,30,R,2,A,
371-U1507B-30R-2-A,71,98,641.24,641.51,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,,thin bed [B01],medium sand [W22_2],5,,,,,,sharp boundary or contact,,,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,30,R,2,A,
371-U1507B-30R-3-A,0,82,641.51,642.33,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,30,R,3,A,
371-U1507B-31R-1-A,0,43,644.2,644.63,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,sharp boundary or contact,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,1,A,
371-U1507B-31R-1-A,43,50,644.63,644.7,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,ripple,,,,medium sand [W22_2],5,,,absent,0,,,,diffuse,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,1,A,
371-U1507B-31R-1-A,50,73,644.7,644.93,,,,,,tuffaceous sandstone,with foraminifers [2014],tuffaceous sandstone with foraminifers,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,,,,medium sand [W22_2],5,,,absent,0,,,,diffuse,,,,,,,tuffaceous sandstone,tuffaceous sandstone with foraminifers,,,,371,U1507,B,31,R,1,A,
371-U1507B-31R-1-A,73,76,644.93,644.96,,,,,,tuffaceous sandstone,with foraminifers [2014],tuffaceous sandstone with foraminifers,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,,thick bed [B01],very coarse sand [W22_2],7,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone with foraminifers,,,,371,U1507,B,31,R,1,A,
371-U1507B-31R-1-A,76,87,644.96,645.07,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,1,A,
371-U1507B-31R-1-A,87,90,645.07,645.1,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,ripple,normal grading,,thin bed [B01],medium sand [W22_2],5,,,absent,0,,,,,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,1,A,
371-U1507B-31R-1-A,90,140,645.1,645.6,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,1,A,
371-U1507B-31R-2-A,0,5,645.6,645.65,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,2,A,
371-U1507B-31R-2-A,5,9,645.65,645.69,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,ripple,,,,fine sand [W22_2],4,,,absent,0,,,,,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,2,A,
371-U1507B-31R-2-A,9,17,645.69,645.77,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,,medium bed [B01],fine sand [W22_2],4,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,2,A,
371-U1507B-31R-2-A,17,24,645.77,645.84,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,gradational boundary or contact,,diffuse,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,2,A,
371-U1507B-31R-2-A,24,33,645.84,645.93,,,,,,tuffaceous sandstone,with foraminifers [2014],tuffaceous sandstone with foraminifers,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,,medium bed [B01],fine sand [W22_2],4,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone with foraminifers,,,,371,U1507,B,31,R,2,A,
371-U1507B-31R-2-A,33,120,645.93,646.8,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,gradational boundary or contact,,diffuse,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,2,A,
371-U1507B-31R-2-A,120,124,646.8,646.84,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,load cast [BJ84],thin bed [B01],fine sand [W22_2],4,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,2,A,
371-U1507B-31R-2-A,124,129,646.84,646.89,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,2,A,
371-U1507B-31R-3-A,0,44,646.89,647.33,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,3,A,
371-U1507B-31R-3-A,44,51,647.33,647.4,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,,,,,fine sand [W22_2],4,,,absent,0,cm-scale rip-up clast of clayey nannofossil chalk with volcanic ash,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,3,A,
371-U1507B-31R-3-A,51,132,647.4,648.21,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,3,A,
371-U1507B-31R-4-A,0,50,648.21,648.71,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,4,A,
371-U1507B-31R-4-A,50,55,648.71,648.76,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,ripple,,,,medium sand [W22_2],5,,,absent,0,,gradational boundary or contact,,diffuse,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,4,A,
371-U1507B-31R-4-A,55,82,648.76,649.03,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,,,coarse sand [W22_2],6,,,absent,0,,gradational boundary or contact,,diffuse,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,4,A,
371-U1507B-31R-4-A,82,97,649.03,649.18,,,,,calcareous [Leg339],tuffaceous conglomerate,,calcareous tuffaceous conglomerate,,,GLEY 1 3/N (very dark gray),bed,,,,,pebble [W22_3],9,,,absent,0,,sharp boundary or contact,,sharp to gradational,,,,,,,calcareous tuffaceous conglomerate,tuffaceous conglomerate,,,,371,U1507,B,31,R,4,A,
371-U1507B-31R-4-A,97,102,649.18,649.23,,,,,calcareous [Leg339],tuffaceous sandstone,,calcareous tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,,,,,granule [W22_2],8,,,absent,0,,sharp boundary or contact,,sharp to gradational,,,,,,,calcareous tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,4,A,
371-U1507B-31R-4-A,102,108,649.23,649.29,,,,,calcareous [Leg339],tuffaceous conglomerate,,calcareous tuffaceous conglomerate,,,GLEY 1 3/N (very dark gray),bed,,normal grading,,very thick bed [B01],pebble [W22_3],9,,,absent,0,"Thick bed of ruffaceous sandstone / conglomerate. Clast are polygenic ( volcanic, bioclastic), subrounded to rounded, and moderately sorted. Fining upward and grain size break is observed",sharp boundary or contact,,sharp,,,,,,,calcareous tuffaceous conglomerate,tuffaceous conglomerate,,,,371,U1507,B,31,R,4,A,
371-U1507B-31R-4-A,108,126,649.29,649.47,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,bioturbated boundary or contact,,sharp to gradational,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,4,A,
371-U1507B-31R-4-A,126,134,649.47,649.55,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,ripple,,,,fine sand [W22_2],4,,,absent,0,,gradational boundary or contact,,diffuse,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,4,A,
371-U1507B-31R-4-A,134,149,649.55,649.7,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,,thick bed [B01],coarse sand [W22_2],6,,,absent,0,,,,,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,4,A,
371-U1507B-31R-5-A,0,8,649.7,649.78,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,,,flame structure,,coarse sand [W22_2],6,,,absent,0,,sharp boundary or contact,,sharp to gradational,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,5,A,
371-U1507B-31R-5-A,8,92,649.78,650.62,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,bioturbated boundary or contact,,sharp to gradational,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,5,A,
371-U1507B-31R-5-A,92,96,650.62,650.66,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,,,,,fine sand [W22_2],4,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,5,A,
371-U1507B-31R-5-A,96,111,650.66,650.81,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,bioturbated boundary or contact,,sharp to gradational,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,5,A,
371-U1507B-31R-5-A,111,115,650.81,650.85,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,ripple,,,,fine sand [W22_2],4,,,absent,0,,gradational boundary or contact,,diffuse,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,5,A,
371-U1507B-31R-5-A,115,118,650.85,650.88,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,,thin bed [B01],medium sand [W22_2],5,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,5,A,
371-U1507B-31R-5-A,118,149,650.88,651.19,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,5,A,
371-U1507B-31R-6-A,0,57,651.19,651.76,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,bioturbated boundary or contact,,sharp to gradational,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,6,A,
371-U1507B-31R-6-A,57,65,651.76,651.84,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,,thin bed [B01],medium sand [W22_2],5,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,6,A,
371-U1507B-31R-6-A,65,102,651.84,652.21,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,bioturbated boundary or contact,,sharp to gradational,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,6,A,
371-U1507B-31R-6-A,102,109,652.21,652.28,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,ripple,,,,fine sand [W22_2],4,,,absent,0,,gradational boundary or contact,,diffuse,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,6,A,
371-U1507B-31R-7-A,0,20,652.28,652.48,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,,medium bed [B01],medium sand [W22_2],5,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,7,A,
371-U1507B-31R-7-A,20,88,652.48,653.16,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,bioturbated boundary or contact,,sharp to gradational,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,7,A,
371-U1507B-31R-7-A,88,90,653.16,653.18,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,,,,,fine sand [W22_2],4,,,absent,0,,,,,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,7,A,
371-U1507B-31R-8-A,0,1,653.18,653.19,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,,,flame structure,thin bed [B01],fine sand [W22_2],4,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,8,A,
371-U1507B-31R-8-A,1,45,653.19,653.63,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,bioturbated boundary or contact,,sharp to gradational,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,8,A,
371-U1507B-31R-8-A,45,49,653.63,653.67,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,,,,,fine sand [W22_2],4,,,absent,0,,,,,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,31,R,8,A,
371-U1507B-31R-8-A,49,82,653.67,654,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,8,A,
371-U1507B-31R-CC-A,0,11,654,654.11,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,31,R,CC,A,
371-U1507B-32R-1-A,0,11,653.8,653.91,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,32,R,1,A,
371-U1507B-32R-1-A,11,14,653.91,653.94,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 4/N (dark gray),bed,,,,,fine sand [W22_2],4,,,,,,,,,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,32,R,1,A,
371-U1507B-32R-1-A,14,148,653.94,655.28,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,32,R,1,A,
371-U1507B-32R-2-A,0,10,655.28,655.38,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,32,R,2,A,
371-U1507B-32R-2-A,10,13,655.38,655.41,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 4/N (dark gray),bed,,,,,fine sand [W22_2],4,,,,,,,,,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,32,R,2,A,
371-U1507B-32R-2-A,13,28,655.41,655.56,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,gradational boundary or contact,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,32,R,2,A,
371-U1507B-32R-2-A,28,33,655.56,655.61,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,,,,fine sand [W22_2],4,,,,,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,32,R,2,A,
371-U1507B-32R-2-A,33,105,655.61,656.33,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,gradational boundary or contact,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,32,R,2,A,
371-U1507B-32R-2-A,105,107,656.33,656.35,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,,,,,fine sand [W22_2],4,,,,,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,32,R,2,A,
371-U1507B-32R-2-A,107,120,656.35,656.48,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,gradational boundary or contact,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,32,R,2,A,
371-U1507B-32R-3-A,0,105,656.48,657.53,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,"Darker, bioturbated intervals at 2-3 and 65-67 cm",gradational boundary or contact,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,32,R,3,A,
371-U1507B-32R-3-A,105,116,657.53,657.64,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,parallel lamination,normal grading,,,medium sand [W22_2],5,,,,,,,,,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,32,R,3,A,
371-U1507B-32R-4-A,0,15,657.64,657.79,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,gradational boundary or contact,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,32,R,4,A,
371-U1507B-32R-4-A,15,17,657.79,657.81,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,,,,,fine sand [W22_2],4,,,,,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,32,R,4,A,
371-U1507B-32R-4-A,17,20,657.81,657.84,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,gradational boundary or contact,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,32,R,4,A,
371-U1507B-32R-4-A,20,21,657.84,657.85,,,,,,tuffaceous sandstone,,tuffaceous sandstone,,,GLEY 1 3/N (very dark gray),bed,,,,,fine sand [W22_2],4,,,,,,sharp boundary or contact,,sharp,,,,,,,tuffaceous sandstone,tuffaceous sandstone,,,,371,U1507,B,32,R,4,A,
371-U1507B-32R-4-A,21,40,657.85,658.04,,,,,clayey,nannofossil chalk [Leg339],with volcanic ash [2014],clayey nannofossil chalk with volcanic ash,,,GLEY 1 7/10GY (light greenish grey),,,,,,,,,,moderate [B06],3,,gradational boundary or contact,,,,,,,,,clayey nannofossil chalk,nannofossil chalk with volcanic ash,,,,371,U1507,B,32,R,4,A,
