Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Extra Sample ID Data
340-U1396A-9H-5-A,340,U1396,A,9,9-5,H,5,A,0,3,78.14,78.17,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-9H-5-A,340,U1396,A,9,9-5,H,5,A,3,10,78.17,78.24,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic with pumice pebbles,2,100,,0,,0,,0,,0,,0,,0,,,Pubbles  seems to have derived from lower ash layer.,rounded,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-9H-5-A,340,U1396,A,9,9-5,H,5,A,10,18,78.24,78.32,moderate [drilling disturbance],4,ash [F&S84],100,coarse sand [T07],7,,,,,100,fallout ash layer,0,0,,0,,0,,0,,0,,0,,0,,,,,8,0,3,0,89,0,0,0,0,0,,poor [BP01],absent [alteration],0,Mostly consists of  crystals of plagioclase.and little pyroxene and magnetite. No hornblende crystals. PUmice is larger than crystals thus it is not well sorted by size but may be by density.,,,,,,,,,
340-U1396A-9H-5-A,340,U1396,A,9,9-5,H,5,A,18,147,78.32,79.61,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,very coarse sand [T07],8,,,,,100,"Hemipelagic

",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-9H-6-A,340,U1396,A,9,9-6,H,6,A,0,147,79.61,81.08,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,0,0,0,0,0,95,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-9H-7-A,340,U1396,A,9,9-7,H,7,A,0,74,81.08,81.82,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-9H-CC-A,340,U1396,A,9,9-CC,H,CC,A,0,6,81.82,81.88,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,0,98,,moderate [BP01],absent [alteration],0,hemipelagic,,,,,,,,,
340-U1396A-9H-CC-A,340,U1396,A,9,9-CC,H,CC,A,6,8,81.88,81.9,minimal [drilling disturbance],1,ash [F&S84],100,fine medium sand [T07],5,,,,,100,ash layer,0,0,,0,,0,,0,,0,,0,,0,,,,,99,0,0,0,1,0,0,0,0,0,,well [BP01],absent [alteration],0,mostly pumice. crystals are pyroxene.,,,,,,,,,
340-U1396A-9H-CC-A,340,U1396,A,9,9-CC,H,CC,A,8,21,81.9,82.03,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,0,0,99,,moderate [BP01],absent [alteration],0,hemipelagic,,,,,,,,,
340-U1396A-9H-CC-A,340,U1396,A,9,9-CC,H,CC,A,21,24,82.03,82.06,minimal [drilling disturbance],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1396A-10H-1-A,340,U1396,A,10,10-1,H,1,A,0,31,81.6,81.91,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,,,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-1-A,340,U1396,A,10,10-1,H,1,A,31,32,81.91,81.92,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,50,2,15,0,30,0,3,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-1-A,340,U1396,A,10,10-1,H,1,A,32,101,81.92,82.61,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,,,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-1-A,340,U1396,A,10,10-1,H,1,A,101,112,82.61,82.72,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,2,15,30,0,3,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-1-A,340,U1396,A,10,10-1,H,1,A,112,132,82.72,82.92,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],95,coarse sand [T07],7,calcareous sand [Leg210],5,silt-fine mud [T07],2,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,45,0,5,10,35,0,5,0,0,0,,moderate [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-10H-1-A,340,U1396,A,10,10-1,H,1,A,132,151,82.92,83.11,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-2-A,340,U1396,A,10,10-2,H,2,A,0,30,83.11,83.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-2-A,340,U1396,A,10,10-2,H,2,A,30,33,83.41,83.44,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,fine sand [T07],4,volcaniclastic-mud [BGS-S81],40,fine mud [T07],3,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,3,20,35,0,2,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-2-A,340,U1396,A,10,10-2,H,2,A,33,60,83.44,83.71,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-2-A,340,U1396,A,10,10-2,H,2,A,60,61,83.71,83.72,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,34,0,0,30,35,0,1,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-2-A,340,U1396,A,10,10-2,H,2,A,61,151,83.72,84.62,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-3-A,340,U1396,A,10,10-3,H,3,A,0,30,84.62,84.92,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-10H-3-A,340,U1396,A,10,10-3,H,3,A,30,34,84.92,84.96,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],99,medium sand [T07],6,calcareous sand [Leg210],1,fine sand [T07],4,100,tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,50,10,39,0,0,0,0,1,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-3-A,340,U1396,A,10,10-3,H,3,A,34,38,84.96,85,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],80,fine sand [T07],4,calcareous sand [Leg210],20,fine sand [T07],4,100,tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,40,10,0,5,0,5,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-3-A,340,U1396,A,10,10-3,H,3,A,38,99,85,85.61,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-10H-3-A,340,U1396,A,10,10-3,H,3,A,99,111,85.61,85.73,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-10H-3-A,340,U1396,A,10,10-3,H,3,A,111,146,85.73,86.08,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-10H-4-A,340,U1396,A,10,10-4,H,4,A,0,82,86.08,86.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-4-A,340,U1396,A,10,10-4,H,4,A,82,84,86.9,86.92,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,33,0,5,20,42,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-4-A,340,U1396,A,10,10-4,H,4,A,84,148,86.92,87.56,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-5-A,340,U1396,A,10,10-5,H,5,A,0,146,87.56,89.02,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,,,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-6-A,340,U1396,A,10,10-6,H,6,A,0,3,89.02,89.05,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-6-A,340,U1396,A,10,10-6,H,6,A,3,5,89.05,89.07,minimal [drilling disturbance],1,ash [F&S84],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,55,2,10,33,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-6-A,340,U1396,A,10,10-6,H,6,A,5,7,89.07,89.09,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-6-A,340,U1396,A,10,10-6,H,6,A,7,8,89.09,89.1,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-6-A,340,U1396,A,10,10-6,H,6,A,8,24,89.1,89.26,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-6-A,340,U1396,A,10,10-6,H,6,A,24,25,89.26,89.27,minimal [drilling disturbance],1,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-6-A,340,U1396,A,10,10-6,H,6,A,25,41,89.27,89.43,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-6-A,340,U1396,A,10,10-6,H,6,A,41,41.5,89.43,89.435,minimal [drilling disturbance],1,ash [F&S84],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-6-A,340,U1396,A,10,10-6,H,6,A,41.5,120,89.435,90.22,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-10H-7-A,340,U1396,A,10,10-7,H,7,A,0,11,90.22,90.33,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,
340-U1396A-10H-7-A,340,U1396,A,10,10-7,H,7,A,11,19,90.33,90.41,minimal [drilling disturbance],1,ash [F&S84],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,25,0,8,5,60,2,0,0,0,0,,,absent [alteration],0,,,,,,,,,,
340-U1396A-10H-7-A,340,U1396,A,10,10-7,H,7,A,19,34,90.41,90.56,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,
340-U1396A-10H-7-A,340,U1396,A,10,10-7,H,7,A,34,42,90.56,90.64,minimal [drilling disturbance],1,ash [F&S84],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,45,0,5,25,25,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,
340-U1396A-10H-7-A,340,U1396,A,10,10-7,H,7,A,42,69,90.64,90.91,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,
340-U1396A-10H-CC-A,340,U1396,A,10,10-CC,H,CC,A,0,2,90.91,90.93,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,
340-U1396A-10H-CC-A,340,U1396,A,10,10-CC,H,CC,A,2,8,90.93,90.99,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,
340-U1396A-10H-CC-A,340,U1396,A,10,10-CC,H,CC,A,8,25,90.99,91.16,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,
340-U1396A-10H-CC-A,340,U1396,A,10,10-CC,H,CC,A,25,27,91.16,91.18,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,PAL,,0,0,0,0,0,0,0,0,0,0,,,,,PAL,,,,,,,,,
340-U1396A-11H-1-A,340,U1396,A,11,11-1,H,1,A,0,53,91.1,91.63,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic ooze,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0.1,0,0,0,0,2,0,97.9,,moderately well [BP01],absent [alteration],0,Hemipelagic mud,,,,,,,,,
340-U1396A-11H-1-A,340,U1396,A,11,11-1,H,1,A,53,61,91.63,91.71,moderate [drilling disturbance],4,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,"dark coloured volcanic mud consisting of  minute pumices containing crystals, resulting in dark color.",0,0,,0,,0,,0,,0,,0,,0,,,,,100,0,0,0,0,0,0,0,0,0,,well [BP01],absent [alteration],0,"pumice and trace amount of lithic and crystals in pumiceous matrix, which resulted in dark gray color.",,,,,,,,,
340-U1396A-11H-1-A,340,U1396,A,11,11-1,H,1,A,61,65,91.71,91.75,moderate [drilling disturbance],4,ash [F&S84],100,granule [T07],9,,,,,100,Normally graded pumice layer.,0,0,,0,,0,,0,,0,,0,,0,,,,,100,0,0,0,0,0,0,0,0,0,,well [BP01],absent [alteration],0,pumice,,,,,,,,,
340-U1396A-11H-1-A,340,U1396,A,11,11-1,H,1,A,65,65.5,91.75,91.755,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,"White layer below pumice layer, consisting clear fine glass shards.",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,very fine fresh transparent glass,,,,,,,,,
340-U1396A-11H-1-A,340,U1396,A,11,11-1,H,1,A,65.5,147,91.755,92.57,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic mud.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,30,0,70,,well [BP01],absent [alteration],0,hemipelagic mud,,,,,,,,,
340-U1396A-11H-2-A,340,U1396,A,11,11-2,H,2,A,0,30,92.57,92.87,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-2-A,340,U1396,A,11,11-2,H,2,A,0,114,92.57,93.71,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-11H-2-A,340,U1396,A,11,11-2,H,2,A,30,33,92.87,92.9,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,medium sand [T07],6,volcaniclastic-mud [BGS-S81],40,fine mud [T07],3,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,3,20,35,0,2,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-2-A,340,U1396,A,11,11-2,H,2,A,33,60,92.9,93.17,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-2-A,340,U1396,A,11,11-2,H,2,A,60,61,93.17,93.18,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,34,0,0,30,35,0,1,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-2-A,340,U1396,A,11,11-2,H,2,A,61,149,93.18,94.06,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-2-A,340,U1396,A,11,11-2,H,2,A,114,119,93.71,93.76,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],55,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],45,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,30,65,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-2-A,340,U1396,A,11,11-2,H,2,A,119,149,93.76,94.06,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,well [BP01],rare [alteration],2,,,,,,,,,,
340-U1396A-11H-3-A,340,U1396,A,11,11-3,H,3,A,0,8,94.06,94.14,minimal [drilling disturbance],1,calcareous sand [Leg210],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,20,0,0,80,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-11H-3-A,340,U1396,A,11,11-3,H,3,A,8,90.5,94.14,94.965,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-11H-3-A,340,U1396,A,11,11-3,H,3,A,90.5,98,94.965,95.04,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],60,fine sand [T07],4,carbonate ooze [Leg178],40,silt-fine mud [T07],2,100,potential tephra layer but heavily disturbed by secondary process,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,40,0,10,20,0,20,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-3-A,340,U1396,A,11,11-3,H,3,A,98,146,95.04,95.52,minimal [drilling disturbance],1,calcareous sand [Leg210],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,
340-U1396A-11H-4-A,340,U1396,A,11,11-4,H,4,A,0,4,95.52,95.56,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-4-A,340,U1396,A,11,11-4,H,4,A,4,12,95.56,95.64,minimal [drilling disturbance],1,ash [F&S84],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,70,0,0,10,5,15,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-4-A,340,U1396,A,11,11-4,H,4,A,12,73,95.64,96.25,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-4-A,340,U1396,A,11,11-4,H,4,A,73,81,96.25,96.33,minimal [drilling disturbance],1,ash [F&S84],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,75,0,5,15,5,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-4-A,340,U1396,A,11,11-4,H,4,A,81,125,96.33,96.77,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-4-A,340,U1396,A,11,11-4,H,4,A,125,140,96.77,96.92,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,5,15,5,0,0,0,60,,well [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-4-A,340,U1396,A,11,11-4,H,4,A,140,149,96.92,97.01,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-5-A,340,U1396,A,11,11-5,H,5,A,0,123,97.01,98.24,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,1,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,,,
340-U1396A-11H-5-A,340,U1396,A,11,11-5,H,5,A,123,140,98.24,98.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,Hemipelagic sediment,1,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,0,0,10,0,0,90,,poor [BP01],absent [alteration],0,,,,,,,,,,
