Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass comments,File Data,Extra Sample ID Data
340-U1397A-6H-4-A,340,U1397,A,6,6-4,H,4,A,42,103,41.42,42.03,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,30,0,70,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-4-A,340,U1397,A,6,6-4,H,4,A,103,118,42.03,42.18,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,fine volcanic sand,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,80,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-4-A,340,U1397,A,6,6-4,H,4,A,118,130,42.18,42.3,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,30,0,70,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-4-A,340,U1397,A,6,6-4,H,4,A,130,135,42.3,42.35,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,fine volcanic sand,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,80,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-5-A,340,U1397,A,6,6-5,H,5,A,0,110,42.35,43.45,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,massive volcaniclastic tubidite,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,10,0,70,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-5-A,340,U1397,A,6,6-5,H,5,A,110,150,43.45,43.85,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,2,2,91,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-6-A,340,U1397,A,6,6-6,H,6,A,0,16,43.85,44.01,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,0,2,96,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-6-A,340,U1397,A,6,6-6,H,6,A,16,17,44.01,44.02,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,thin volcaniclatic sand layer (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,95,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-6-A,340,U1397,A,6,6-6,H,6,A,17,21,44.02,44.06,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,0,2,96,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-6-A,340,U1397,A,6,6-6,H,6,A,21,22,44.06,44.07,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,thin volcaniclatic sand layer (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,95,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-6-A,340,U1397,A,6,6-6,H,6,A,22,36,44.07,44.21,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,0,2,96,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-6-A,340,U1397,A,6,6-6,H,6,A,36,52,44.21,44.37,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,"pumiceous volcaniclastic turbidite/or coarse-grained pumice fall?, up to 8 mm in diameter",0,0,,0,,0,,0,,0,,0,,0,,,,,60,0,10,0,30,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-6-A,340,U1397,A,6,6-6,H,6,A,52,58,44.37,44.43,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,0,2,96,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-6-A,340,U1397,A,6,6-6,H,6,A,58,59,44.43,44.44,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,thin volcaniclatic sand layer (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,95,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-6-A,340,U1397,A,6,6-6,H,6,A,59,101,44.44,44.86,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,0,2,96,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-6-A,340,U1397,A,6,6-6,H,6,A,101,109,44.86,44.94,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,thin volcaniclatic sand layer (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,95,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-6-A,340,U1397,A,6,6-6,H,6,A,109,130,44.94,45.15,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,0,2,96,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-7-A,340,U1397,A,6,6-7,H,7,A,0,4,45.15,45.19,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,2,98,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-7-A,340,U1397,A,6,6-7,H,7,A,0,65,45.15,45.8,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,"volcaniclastic turbidite, massive part",0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,0,75,0,0,10,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-7-A,340,U1397,A,6,6-7,H,7,A,4,14,45.19,45.29,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcaniclastic sand,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,5,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-7-A,340,U1397,A,6,6-7,H,7,A,14,65,45.29,45.8,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,2,98,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-CC-A,340,U1397,A,6,6-CC,H,CC,A,0,6,45.8,45.86,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"hemipelagif fines, bioturbation",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,5,95,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-CC-A,340,U1397,A,6,6-CC,H,CC,A,6,9,45.86,45.89,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,"hemipelagif fines, bioturbation",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,30,0,0,5,10,55,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-CC-A,340,U1397,A,6,6-CC,H,CC,A,9,19,45.89,45.99,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"hemipelagif fines, bioturbation",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,5,95,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-CC-A,340,U1397,A,6,6-CC,H,CC,A,19,20,45.99,46,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,"hemipelagif fines, bioturbation",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,30,0,0,5,10,55,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-CC-A,340,U1397,A,6,6-CC,H,CC,A,20,27,46,46.07,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"hemipelagif fines, bioturbation",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,5,95,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-6H-CC-A,340,U1397,A,6,6-CC,H,CC,A,27,33,46.07,46.13,,,,,,,,,,,,"PAL
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1397A-7H-1-A,340,U1397,A,7,7-1,H,1,A,0,15,46,46.15,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-7H-1-A,340,U1397,A,7,7-1,H,1,A,15,20,46.15,46.2,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-1-A,340,U1397,A,7,7-1,H,1,A,20,31.5,46.2,46.315,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-7H-1-A,340,U1397,A,7,7-1,H,1,A,31.5,38,46.315,46.38,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-1-A,340,U1397,A,7,7-1,H,1,A,38,46,46.38,46.46,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-7H-1-A,340,U1397,A,7,7-1,H,1,A,46,70,46.46,46.7,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Tephra,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,94.9,0,0,0,0.1,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-1-A,340,U1397,A,7,7-1,H,1,A,70,81,46.7,46.81,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-7H-1-A,340,U1397,A,7,7-1,H,1,A,81,83,46.81,46.83,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Volcaniclastic sand layer,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-1-A,340,U1397,A,7,7-1,H,1,A,83,89,46.83,46.89,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,
340-U1397A-7H-1-A,340,U1397,A,7,7-1,H,1,A,89,150,46.89,47.5,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,very coarse sand [T07],8,volcaniclastic-gravel [BGS-S81],10,pebble [W22_2],9,100,Volcaniclastic sand layer with some granule to pebble sized pumice concentration parts.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-2-A,340,U1397,A,7,7-2,H,2,A,0,92,47.5,48.42,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],90,coarse sand [T07],7,volcaniclastic-gravel [BGS-S81],10,pebble [W22_2],9,100,Sandy layer with some pebble-sized pumice,5,0,,0,,0,,0,,0,,100,fine mud [T07],0,,,Mud clasts,angular,0,10,0,0,90,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-2-A,340,U1397,A,7,7-2,H,2,A,92,120,48.42,48.7,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],60,coarse sand [T07],7,volcaniclastic-mud [BGS-S81],40,silt-fine mud [T07],2,100,Layering of silty-mud and coarse sandy layers with normal grading of each.,,0,,0,,0,,0,,0,,0,,0,,,,,10,0,10,20,55,0,2,3,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-2-A,340,U1397,A,7,7-2,H,2,A,120,121,48.7,48.71,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],97,coarse sand [T07],7,calcareous sand [Leg210],3,fine sand [T07],4,100,Potential tephra layer,,0,,0,,0,,0,,0,,0,,0,,,,,10,0,10,20,55,0,2,3,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-2-A,340,U1397,A,7,7-2,H,2,A,121,150,48.71,49,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,0,14,49,49.14,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,14,29,49.14,49.29,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,29,30,49.29,49.3,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,30,31,49.3,49.31,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,31,32,49.31,49.32,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,32,33,49.32,49.33,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,33,38,49.33,49.38,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,38,39,49.38,49.39,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,39,41,49.39,49.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,41,42,49.41,49.42,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,42,84,49.42,49.84,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,84,85,49.84,49.85,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,85,86,49.85,49.86,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,86,89,49.86,49.89,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,89,90,49.89,49.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,90,91,49.9,49.91,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,91,93,49.91,49.93,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,93,94,49.93,49.94,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,94,95,49.94,49.95,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,95,96,49.95,49.96,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,96,104,49.96,50.04,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,104,105,50.04,50.05,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,105,106,50.05,50.06,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,106,110,50.06,50.1,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,110,113,50.1,50.13,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,113,114,50.13,50.14,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,114,120,50.14,50.2,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,120,122,50.2,50.22,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,122,128,50.22,50.28,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,128,131,50.28,50.31,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,131,132,50.31,50.32,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,132,133,50.32,50.33,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-3-A,340,U1397,A,7,7-3,H,3,A,133,150,50.33,50.5,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,
340-U1397A-7H-4-A,340,U1397,A,7,7-4,H,4,A,0,9,50.5,50.59,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],70,fine mud [T07],3,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,,3,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,60,0,0,0,30,0,0,0,0,10,,well [BP01],absent [alteration],0,,,,,,,,
