dupes and comments,Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance type,Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. color,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Lith. comment,Clast lithology,Clast size,Clast morphology (shape),Clast sorting,Clast color,Clast roundness,Clast roundness rank,Clast lithology comment,Matrix sorting,Clast/matrix texture,Matrix comment,Bioturbation intensity,Bioturbation intensity rank,General comment,File Data,Ship File Links,Shore File Links
,344-U1413A-5H-2-A,344,U1413,A,5,5-2,H,2,A,45,66,36.96,37.17,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-2-A,344,U1413,A,5,5-2,H,2,A,66,69,37.17,37.2,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-2-A,344,U1413,A,5,5-2,H,2,A,69,100,37.2,37.51,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-2-A,344,U1413,A,5,5-2,H,2,A,100,104,37.51,37.55,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-2-A,344,U1413,A,5,5-2,H,2,A,104,110,37.55,37.61,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-2-A,344,U1413,A,5,5-2,H,2,A,110,115,37.61,37.66,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-2-A,344,U1413,A,5,5-2,H,2,A,115,134,37.66,37.85,void,moderate [drilling disturbance],4,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-2-A,344,U1413,A,5,5-2,H,2,A,134,150,37.85,38.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,0,12,38.01,38.13,fractured,moderate [drilling disturbance],4,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,12,14,38.13,38.15,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,14,21,38.15,38.22,fractured,moderate [drilling disturbance],4,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,21,25,38.22,38.26,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,25,58,38.26,38.59,fractured,moderate [drilling disturbance],4,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,58,62,38.59,38.63,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,62,63,38.63,38.64,fractured,moderate [drilling disturbance],4,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,63,67,38.64,38.68,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,67,73,38.68,38.74,fractured,moderate [drilling disturbance],4,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,73,77,38.74,38.78,,,,,tephra [FS84],,N 6 (gray),tephra ,tephra ,fine sand [W22_2],4,fine sand [W22_2],4,,,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,77,86,38.78,38.87,fractured,moderate [drilling disturbance],4,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,86,90,38.87,38.91,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,90,117,38.91,39.18,fractured,moderate [drilling disturbance],4,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,117,120,39.18,39.21,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-3-A,344,U1413,A,5,5-3,H,3,A,120,141,39.21,39.42,fractured,moderate [drilling disturbance],4,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,0,22,39.42,39.64,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,22,25,39.64,39.67,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,25,28,39.67,39.7,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,28,31,39.7,39.73,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,31,45,39.73,39.87,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,45,49,39.87,39.91,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,49,53,39.91,39.95,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,53,55,39.95,39.97,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,55,62,39.97,40.04,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,62,65,40.04,40.07,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,65,71,40.07,40.13,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,71,72,40.13,40.14,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,72,94,40.14,40.36,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,94,96,40.36,40.38,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,96,110,40.38,40.52,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-4-A,344,U1413,A,5,5-4,H,4,A,110,141,40.52,40.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOIK,,,
,344-U1413A-5H-5-A,344,U1413,A,5,5-5,H,5,A,0,3,40.83,40.86,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-5-A,344,U1413,A,5,5-5,H,5,A,3,6,40.86,40.89,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-5-A,344,U1413,A,5,5-5,H,5,A,6,8,40.89,40.91,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-5-A,344,U1413,A,5,5-5,H,5,A,8,9,40.91,40.92,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers ,sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-5-A,344,U1413,A,5,5-5,H,5,A,9,14,40.92,40.97,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand ,clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-5-A,344,U1413,A,5,5-5,H,5,A,14,18,40.97,41.01,bowed,slight [drilling disturbance],2,silty,sand [USGS],with foraminifers [Leg339],5GY 3/1 (very dark greenish gray),silty  sand ,silty sand  with foraminifers [Leg339],sand [W22_1],3,sand [W22_1],3,"foraminifera enriched, normally graded",,,,,,,,,,,,,,,,,
,344-U1413A-5H-5-A,344,U1413,A,5,5-5,H,5,A,18,51,41.01,41.34,bowed,slight [drilling disturbance],2,silty,clay [USGS],with sand [Leg339],5GY 4/1 (dark greenish gray),silty  clay ,silty clay  with sand [Leg339],clay [W22_2],1,sand [W22_1],3,"biogenic fragments (fish scales, foraminifera, shell fragments) common",,,,,,,,,,,,,,,,,
,344-U1413A-5H-5-A,344,U1413,A,5,5-5,H,5,A,51,135,41.34,42.18,bowed,slight [drilling disturbance],2,clayey,silt [USGS],with sand [Leg339],5GY 3/1 (very dark greenish gray),clayey  silt ,clayey silt  with sand [Leg339],silt [W22_1],2,sand [W22_1],3,"disseminated foraminifera, reworked",,,,,,,,,,,,,3,hollow from fluid sampling,,,
,344-U1413A-5H-5-A,344,U1413,A,5,5-5,H,5,A,135,150,42.18,42.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1413A-5H-6-A,344,U1413,A,5,5-6,H,6,A,0,141,42.33,43.74,bowed,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],with silt [Leg339],5GY 4/1 (dark greenish gray),calcareous [Leg339]  clay ,calcareous [Leg339] clay  with silt [Leg339],clay [W22_2],1,sand [W22_1],3,clay matrix contains fine laminations of silt with sometimes sand; fish scales and shell fragments,,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-5H-7-A,344,U1413,A,5,5-7,H,7,A,0,125,43.74,44.99,bowed,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],with silt [Leg339],5GY 4/1 (dark greenish gray),calcareous [Leg339]  clay ,calcareous [Leg339] clay  with silt [Leg339],clay [W22_2],1,sand [W22_1],3,clay matrix contains fine laminations of silt with sometimes sand; fish scales and shell fragments,,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-5H-CC-A,344,U1413,A,5,5-CC,H,CC,A,0,38,44.99,45.37,bowed,moderate [drilling disturbance],4,calcareous [Leg339],clay [USGS],with silt [Leg339],5GY 4/1 (dark greenish gray),calcareous [Leg339]  clay ,calcareous [Leg339] clay  with silt [Leg339],clay [W22_2],1,sand [W22_1],3,clay matrix contains fine laminations of silt with sometimes sand; fish scales and shell fragments,,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-6H-1-A,344,U1413,A,6,6-1,H,1,A,0,74,44.6,45.34,void,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],with silt [Leg339],10GY 4/1 (dark greenish gray),calcareous [Leg339]  clay ,calcareous [Leg339] clay  with silt [Leg339],clay [W22_2],1,silt [W22_1],2,"mm-thick streaks and laminations of darker greenish silt layers in clay matrix; wood fragment, rare biogenic components, rare pyrite ",,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-6H-2-A,344,U1413,A,6,6-2,H,2,A,0,137,45.34,46.71,void,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],with silt [Leg339],10GY 4/1 (dark greenish gray),calcareous [Leg339]  clay ,calcareous [Leg339] clay  with silt [Leg339],clay [W22_2],1,silt [W22_1],2,"mm-thick streaks and laminations of darker greenish silt layers in clay matrix; several wood fragments, rare biogenic components",,,,,,,,,,,,slight [B06],2,,,,
,344-U1413A-6H-2-A,344,U1413,A,6,6-2,H,2,A,137,152,46.71,46.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,WREV,,,
,344-U1413A-6H-3-A,344,U1413,A,6,6-3,H,3,A,0,88,46.86,47.74,fractured,moderate [drilling disturbance],4,calcareous [Leg339],clay [USGS],with silt [Leg339],10GY 4/1 (dark greenish gray),calcareous [Leg339]  clay ,calcareous [Leg339] clay  with silt [Leg339],clay [W22_2],1,silt [W22_1],2,"mm-thick streaks and laminations of darker greenish silt layers in clay matrix; several wood fragments, rare biogenic components",,,,,,,,,,,,slight [B06],2,disrupted at sandy laminations,,,
,344-U1413A-6H-3-A,344,U1413,A,6,6-3,H,3,A,88,91,47.74,47.77,,,,calcareous [Leg339],silt [USGS],with sand [Leg339],10GY 3/1 (very dark greenish gray),calcareous [Leg339]  silt ,calcareous [Leg339] silt  with sand [Leg339],silt [W22_1],2,sand [W22_1],3,"laminated turbitide graded, with sharp bottom contact",,,,,,,,,,,,,,,,,
,344-U1413A-6H-3-A,344,U1413,A,6,6-3,H,3,A,91,146,47.77,48.32,fractured,moderate [drilling disturbance],4,calcareous [Leg339],clay [USGS],with silt [Leg339],10GY 4/1 (dark greenish gray),calcareous [Leg339]  clay ,calcareous [Leg339] clay  with silt [Leg339],clay [W22_2],1,silt [W22_1],2,"mm-thick streaks and laminations of darker greenish silt layers in clay matrix; several wood fragments, rare biogenic components",,,,,,,,,,,,slight [B06],2,disrupted at sandy laminations,,,
,344-U1413A-6H-4-A,344,U1413,A,6,6-4,H,4,A,0,33,48.32,48.65,fractured,moderate [drilling disturbance],4,calcareous [Leg339],clay [USGS],with silt [Leg339],10GY 4/1 (dark greenish gray),calcareous [Leg339]  clay ,calcareous [Leg339] clay  with silt [Leg339],clay [W22_2],1,silt [W22_1],2,"mm-thick streaks and laminations of darker greenish silt layers in clay matrix; several wood fragments, rare biogenic components",,,,,,,,,,,,,,,,,
,344-U1413A-6H-4-A,344,U1413,A,6,6-4,H,4,A,33,136,48.65,49.68,,slight [drilling disturbance],2,clayey,silt [USGS],with biogenic components [Leg339],10GY 4/1 (dark greenish gray),clayey  silt ,clayey silt  with biogenic components [Leg339],silt [W22_1],2,coarse silt [W22_2],5,calcareous matrix; rare biogenic fragments disseminated through sediment,,,,,,,,,,,,moderate [B06],3,,,,
,344-U1413A-6H-4-A,344,U1413,A,6,6-4,H,4,A,136,150,49.68,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,WREV,,,
,344-U1413A-6H-5-A,344,U1413,A,6,6-5,H,5,A,0,102,49.82,50.84,,slight [drilling disturbance],2,clayey,silt [USGS],with biogenic components [Leg339],10GY 4/1 (dark greenish gray),clayey  silt ,clayey silt  with biogenic components [Leg339],silt [W22_1],2,coarse silt [W22_2],5,calcareous matrix; rare biogenic fragments disseminated through sediment; some dark-colored streaks disseminated in matrix ,,,,,,,,,,,,moderate [B06],3,,,,
,344-U1413A-6H-6-A,344,U1413,A,6,6-6,H,6,A,0,71,50.84,51.55,void,moderate [drilling disturbance],4,clayey,silt [USGS],with biogenic components [Leg339],10GY 4/1 (dark greenish gray),clayey  silt ,clayey silt  with biogenic components [Leg339],silt [W22_1],2,coarse silt [W22_2],5,calcareous matrix; rare biogenic fragments disseminated through sediment,,,,,,,,,,,,moderate [B06],3,,,,
,344-U1413A-6H-CC-A,344,U1413,A,6,6-CC,H,CC,A,0,40,51.55,51.95,,moderate [drilling disturbance],4,clayey,silt [USGS],with biogenic components [Leg339],10GY 4/1 (dark greenish gray),clayey  silt ,clayey silt  with biogenic components [Leg339],silt [W22_1],2,coarse silt [W22_2],5,calcareous matrix; rare biogenic fragments disseminated through sediment,,,,,,,,,,,,,,,,,
No DUPE; PAL sample row,344-U1413A-6H-CC-A,344,U1413,A,6,6-CC,H,CC,A,0,40,51.55,51.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,
,344-U1413A-7H-1-A,344,U1413,A,7,7-1,H,1,A,0,141,52.0,53.41,fractured,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],with silt [Leg339],5GY 3/1 (very dark greenish gray),calcareous [Leg339]  clay ,calcareous [Leg339] clay  with silt [Leg339],clay [W22_2],1,silt [W22_1],2,"mildly calcareous clay, with biogenic and wood fragments, mm-thick wisps and laminations of silt distributed throughout",,,,,,,,,,,,moderate [B06],3,,,,
,344-U1413A-7H-2-A,344,U1413,A,7,7-2,H,2,A,0,145,53.41,54.86,,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],with silt [Leg339],5GY 3/1 (very dark greenish gray),calcareous [Leg339]  clay ,calcareous [Leg339] clay  with silt [Leg339],clay [W22_2],1,silt [W22_1],2,"mildly calcareous clay, with biogenic and wood fragments, mm-thick wisps and laminations of silt distributed throughout
",,,,,,,,,,,,moderate [B06],3,,,,
,344-U1413A-7H-3-A,344,U1413,A,7,7-3,H,3,A,0,128,54.86,56.14,,slight [drilling disturbance],2,calcareous [Leg339],clay [USGS],with silt [Leg339],5GY 3/1 (very dark greenish gray),calcareous [Leg339]  clay ,calcareous [Leg339] clay  with silt [Leg339],clay [W22_2],1,silt [W22_1],2,"mildly calcareous clay, with biogenic and wood fragments, mm-thick wisps and laminations of silt distributed throughout,  slightly marbelized texture from bioturbation",,,,,,,,,,,,moderate [B06],3,,,,
