Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
346-U1425B-40X-1-A,0,150,281.6,283.1,biosiliceous rich,claystone [Leg210],,biosiliceous rich claystone ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  claystone ,claystone ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-40X-2-A,0,150,283.1,284.6,biosiliceous rich,claystone [Leg210],,biosiliceous rich claystone ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  claystone ,claystone ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-40X-3-A,0,150,284.6,286.1,biosiliceous rich,claystone [Leg210],,biosiliceous rich claystone ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  claystone ,claystone ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-40X-4-A,0,64,286.1,286.74,biosiliceous rich,claystone [Leg210],,biosiliceous rich claystone ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  claystone ,claystone ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-40X-CC-A,0,31,286.74,287.05,biosiliceous rich,claystone [Leg210],,biosiliceous rich claystone ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,biosiliceous rich  claystone ,claystone ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-41H-1-A,0,150,284.9,286.4,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-41H-2-A,0,150,286.4,287.9,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-41H-3-A,0,122,287.9,289.12,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-41H-4-A,0,46,289.12,289.58,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-41H-CC-A,0,27,289.58,289.85,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-42H-1-A,0,150,289.6,291.1,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-42H-2-A,0,150,291.1,292.6,diatom rich,diatom ooze [Leg339],,diatom rich diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-42H-3-A,0,6,292.6,292.66,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-42H-3-A,0,112,292.6,293.72,diatom rich,diatom ooze [Leg339],,diatom rich diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-42H-4-A,0,64,293.72,294.36,diatom rich,diatom ooze [Leg339],,diatom rich diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-42H-4-A,33,36,294.05,294.08,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-42H-CC-A,0,22,294.36,294.58,diatom rich,diatom ooze [Leg339],,diatom rich diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-43H-1-A,0,150,294.3,295.8,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-43H-2-A,0,150,295.8,297.3,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-43H-3-A,0,121,297.3,298.51,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-43H-4-A,0,57,298.51,299.08,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-43H-CC-A,0,16,299.08,299.24,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-44H-1-A,0,150,299,300.5,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],10YR 3/2 (very dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-44H-1-A,21,26,299.21,299.26,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-44H-1-A,113,121,300.13,300.21,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-44H-1-A,130,150,300.3,300.5,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-44H-2-A,0,150,300.5,302,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],10YR 3/2 (very dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-44H-2-A,62,111,301.12,301.61,,,,,,,,bioturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Large vertical burrow,,,,,,,,,,,,,,,,,,
346-U1425B-44H-3-A,0,122,302,303.22,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],10YR 3/2 (very dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-44H-4-A,0,55,303.22,303.77,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],10YR 3/2 (very dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-44H-4-A,45,50,303.67,303.72,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-44H-CC-A,0,9,303.77,303.86,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-44H-CC-A,0,28,303.77,304.05,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],10YR 3/2 (very dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-45H-1-A,0,143,303.7,305.13,diatom rich,clay [Leg210],,diatom rich clay ,,,,mottling [BJ80],2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-45H-2-A,0,150,305.13,306.63,diatom rich,clay [Leg210],,diatom rich clay ,,,,mottling [BJ80],2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-45H-3-A,0,50,306.63,307.13,diatom rich,clay [Leg210],,diatom rich clay ,,,,mottling [BJ80],2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-45H-3-A,50,111,307.13,307.74,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-45H-3-A,67,111,307.3,307.74,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-45H-4-A,0,35,307.74,308.09,,,,,,,,layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-45H-4-A,0,70,307.74,308.44,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-45H-4-A,35,70,308.09,308.44,,,,,,,,bioturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-45H-CC-A,0,32,308.44,308.76,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-46H-1-A,0,150,308.4,309.9,clayey [Leg339],diatom ooze [Leg339],,clayey [Leg339] diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,clayey [Leg339]  diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-46H-1-A,104,150,309.44,309.9,,,,,,,,layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-46H-2-A,0,150,309.9,311.4,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-46H-2-A,55,93,310.45,310.83,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-46H-3-A,0,100,311.4,312.4,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-46H-4-A,0,72,312.4,313.12,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-46H-CC-A,0,25,313.12,313.37,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-47H-1-A,0,150,313.1,314.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-47H-1-A,9,13,313.19,313.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,dolomite,,,,,,,,,,,,,,,,,,,,,
346-U1425B-47H-2-A,0,150,314.6,316.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-47H-2-A,50,80,315.1,315.4,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-47H-3-A,0,100,316.1,317.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-47H-4-A,0,71,317.1,317.81,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-47H-CC-A,0,29,317.81,318.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-48H-1-A,0,150,317.8,319.3,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-48H-2-A,0,120,319.3,320.5,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-48H-2-A,0,150,319.3,320.8,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-48H-3-A,0,120,320.8,322,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-48H-4-A,0,50,322,322.5,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-48H-CC-A,0,24,322.5,322.74,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-49H-1-A,0,90,322.5,323.4,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-49H-1-A,39,84,322.89,323.34,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-49H-1-A,90,150,323.4,324,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-49H-2-A,0,150,324,325.5,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-49H-3-A,0,120,325.5,326.7,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-49H-3-A,57,70,326.07,326.2,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-49H-4-A,0,52,326.7,327.22,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-49H-CC-A,0,25,327.22,327.47,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 3/1 (very dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-50H-1-A,0,105,327.2,328.25,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-50H-1-A,0,150,327.2,328.7,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-50H-2-A,0,150,328.7,330.2,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-50H-2-A,85,98,329.55,329.68,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-50H-3-A,0,120,330.2,331.4,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-50H-3-A,40,80,330.6,331,,,,,,,,mottling [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-50H-4-A,0,55,331.4,331.95,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-50H-CC-A,0,30,331.95,332.25,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-51H-1-A,0,150,331.9,333.4,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,mottling [BJ80],2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-51H-2-A,0,150,333.4,334.9,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,mottling [BJ80],2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-51H-3-A,0,100,334.9,335.9,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,mottling [BJ80],2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-51H-4-A,0,72,335.9,336.62,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,mottling [BJ80],2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-51H-CC-A,0,29,336.62,336.91,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,mottling [BJ80],2.5Y 3/3 (dark olive brown),heavy [DB86],3,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-52H-1-A,0,78,336.6,337.38,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 3/3 (dark olive brown),slight [DB86],1,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-52H-1-A,5,9,336.65,336.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,dolomite,,,,,,,,,,,,,,,,,,,,,
346-U1425B-52H-1-A,78,150,337.38,338.1,biosiliceous rich,clay [Leg210],,biosiliceous rich clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,biosiliceous rich  clay ,clay ,100,,,,,,,,,Opal-A/Opal-CT boundary ,,,,,,,,,,,,,100,,,,,
346-U1425B-52H-2-A,0,150,338.1,339.6,biosiliceous rich,clay [Leg210],,biosiliceous rich clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,biosiliceous rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-52H-3-A,0,100,339.6,340.6,biosiliceous rich,clay [Leg210],,biosiliceous rich clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,biosiliceous rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-52H-4-A,0,69,340.6,341.29,biosiliceous rich,clay [Leg210],,biosiliceous rich clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,biosiliceous rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-52H-CC-A,0,28,341.29,341.57,biosiliceous rich,clay [Leg210],,biosiliceous rich clay ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,biosiliceous rich  clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-53H-1-A,0,150,341.3,342.8,,claystone [Leg210],,claystone ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,claystone ,claystone ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-53H-1-A,77,78,342.07,342.08,,,,,pumice,trace amount,1,,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-53H-2-A,0,150,342.8,344.3,,claystone [Leg210],,claystone ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,claystone ,claystone ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-53H-2-A,110,111,343.9,343.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-53H-3-A,0,100,344.3,345.3,,claystone [Leg210],,claystone ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,claystone ,claystone ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-53H-3-A,45,47,344.75,344.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,dolomite,,,,,,,,,,,,,,,,,,,,,
346-U1425B-53H-4-A,0,75,345.3,346.05,,claystone [Leg210],,claystone ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,claystone ,claystone ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-53H-CC-A,0,30,346.05,346.35,,claystone [Leg210],,claystone ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,claystone ,claystone ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-54H-1-A,0,150,346,347.5,,claystone [Leg210],,claystone ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,claystone ,claystone ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-54H-2-A,0,150,347.5,349,,claystone [Leg210],,claystone ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,claystone ,claystone ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-54H-3-A,0,100,349,350,,claystone [Leg210],,claystone ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,claystone ,claystone ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-54H-4-A,0,65,350,350.65,,claystone [Leg210],,claystone ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,claystone ,claystone ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
346-U1425B-54H-CC-A,0,60,350.65,351.25,,claystone [Leg210],,claystone ,,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,claystone ,claystone ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,
