Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1501C-39F-CC-A,0,25.0,256.56,256.81,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,39,F,CC,A
368-U1501C-40X-1-A,0,150.0,257.0,258.5,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,highly visible bioturbation and drilling disturbance textures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,40,X,1,A
368-U1501C-40X-2-A,0,150.0,258.5,260.0,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,highly visible bioturbation and drilling disturbance textures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,40,X,2,A
368-U1501C-40X-3-A,0,150.0,260.0,261.5,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,highly visible bioturbation and drilling disturbance textures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,40,X,3,A
368-U1501C-40X-4-A,0,136.0,261.5,262.86,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,highly visible bioturbation and drilling disturbance textures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,40,X,4,A
368-U1501C-40X-5-A,0,150.0,263.0,264.5,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,highly visible bioturbation and drilling disturbance textures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,40,X,5,A
368-U1501C-40X-6-A,0,65.0,264.5,265.15,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,highly visible bioturbation and drilling disturbance textures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,40,X,6,A
368-U1501C-40X-CC-A,0,14.0,265.15,265.29,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,disturbed by wire-cutting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,40,X,CC,A
368-U1501C-41X-1-A,0,150.0,264.0,265.5,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,41,X,1,A
368-U1501C-41X-2-A,0,150.0,265.5,267.0,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,41,X,2,A
368-U1501C-41X-3-A,0,150.0,267.0,268.5,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,41,X,3,A
368-U1501C-41X-4-A,0,136.0,268.5,269.86,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,41,X,4,A
368-U1501C-41X-5-A,0,150.0,270.0,271.5,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,41,X,5,A
368-U1501C-41X-6-A,0,140.0,271.5,272.9,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,41,X,6,A
368-U1501C-41X-7-A,0,57.0,272.9,273.47,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,41,X,7,A
368-U1501C-41X-CC-A,0,39.0,273.47,273.86,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,41,X,CC,A
368-U1501C-42X-1-A,0,150.0,273.7,275.2,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,42,X,1,A
368-U1501C-42X-2-A,0,150.0,275.2,276.7,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,42,X,2,A
368-U1501C-42X-3-A,0,150.0,276.7,278.2,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,42,X,3,A
368-U1501C-42X-4-A,0,138.0,278.2,279.58,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,42,X,4,A
368-U1501C-42X-5-A,0,110.0,279.7,280.8,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,42,X,5,A
368-U1501C-42X-5-A,110,150.0,280.8,281.2,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,thick lamina [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,finely laminated turbidites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,42,X,5,A
368-U1501C-42X-6-A,0,142.0,281.2,282.62,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,42,X,6,A
368-U1501C-42X-7-A,0,53.0,282.62,283.15,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,42,X,7,A
368-U1501C-42X-CC-A,0,25.0,283.15,283.4,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,42,X,CC,A
368-U1501C-43X-1-A,0,150.0,283.3,284.8,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,43,X,1,A
368-U1501C-43X-2-A,0,150.0,284.8,286.3,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,43,X,2,A
368-U1501C-43X-3-A,0,150.0,286.3,287.8,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,43,X,3,A
368-U1501C-43X-4-A,0,136.0,287.8,289.16,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,43,X,4,A
368-U1501C-43X-5-A,0,150.0,289.3,290.8,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,43,X,5,A
368-U1501C-43X-6-A,0,111.0,290.8,291.91,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,43,X,6,A
368-U1501C-43X-7-A,0,80.0,291.91,292.71,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,43,X,7,A
368-U1501C-43X-CC-A,0,38.0,292.71,293.09,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,43,X,CC,A
368-U1501C-44X-1-A,0,151.0,292.9,294.41,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,with foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,gray nannofossil chalk with green mottling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,44,X,1,A
368-U1501C-44X-2-A,0,151.0,294.41,295.92,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,with foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,44,X,2,A
368-U1501C-44X-3-A,0,27.0,295.92,296.19,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,with foraminifera,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,44,X,3,A
368-U1501C-44X-3-A,27,150.0,296.19,297.42,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10GY (light greenish grey),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches; with foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,44,X,3,A
368-U1501C-44X-4-A,0,100.0,297.42,298.42,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10GY (light greenish grey),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,with foraminifera,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,44,X,4,A
368-U1501C-44X-4-A,100,137.0,298.42,298.79,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,with foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,44,X,4,A
368-U1501C-44X-5-A,0,21.0,298.94,299.15,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,10YR 6/1 (gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,with foraminifera,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,44,X,5,A
368-U1501C-44X-5-A,21,151.0,299.15,300.45,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10GY (light greenish grey),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches; with foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,44,X,5,A
368-U1501C-44X-6-A,0,88.0,300.45,301.33,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10GY (light greenish grey),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches; with foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,44,X,6,A
368-U1501C-44X-7-A,0,65.0,301.33,301.98,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10GY (light greenish grey),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches; with foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,44,X,7,A
368-U1501C-44X-CC-A,0,51.0,301.98,302.49,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 7/10GY (light greenish grey),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patches; with foraminifera; with sand-sized black grains,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,44,X,CC,A
368-U1501C-45X-1-A,0,51.0,302.5,303.01,matrix-supported,sand [Leg339],with gravel [2014],matrix-supported sand,matrix-supported sand with gravel,,2.5Y 6/1 (gray),well consolidated [B84],very coarse sand [W22_2],7,cobble [W22_2],10,very poor [BP01],,,larger pebbles (botryoidal concretions) and cobble-sized rip-up clasts at base of deposit; with foraminifera,erosive,horizontal,thick bed [B01],fining upward,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,45,X,1,A
368-U1501C-45X-1-A,51,66.0,303.01,303.16,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10GY (greenish gray),well consolidated [B84],silt [W22_1],2,very coarse sand [W22_2],7,poor [BP01],,,with thin laminae of sand,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,45,X,1,A
368-U1501C-45X-1-A,66,151.0,303.16,304.01,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,45,X,1,A
368-U1501C-45X-2-A,0,150.0,304.01,305.51,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,pyrite patch; few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,45,X,2,A
368-U1501C-45X-3-A,0,150.0,305.51,307.01,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,45,X,3,A
368-U1501C-45X-4-A,0,137.0,307.01,308.38,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,45,X,4,A
368-U1501C-45X-5-A,0,150.0,308.51,310.01,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,45,X,5,A
368-U1501C-45X-6-A,0,112.0,310.01,311.13,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,45,X,6,A
368-U1501C-45X-7-A,0,62.0,311.13,311.75,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,45,X,7,A
368-U1501C-45X-CC-A,0,38.0,311.75,312.13,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10GY (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,few foraminifera,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,45,X,CC,A
368-U1501C-46X-1-A,0,150.0,312.1,313.6,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,46,X,1,A
368-U1501C-46X-2-A,0,150.0,313.6,315.1,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,46,X,2,A
368-U1501C-46X-3-A,0,150.0,315.1,316.6,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,pyrite patches,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,46,X,3,A
