Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary geometry+definition [read only],Bottom contact or boundary attitude,Layer or bedding thickness,Lithology lithification,Lithology max. grain size class,Lithology max. grain size rank [read only],Grading,Sorting,Upper boundary ave. grain size class,Lowerr boundary ave. grain size class,General interval comment,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Primary trace fossils,Secondary trace fossils,Minor trace fossils,Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,DOMINANT clast roundness,Clast comments,Matrix comments,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
362-U1480F-93X-2-A,0.0,27.5,757.83,758.105,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),planar,gradational,planar gradational,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt bed at 10.5, 12, 21 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,foraminifer,Tr,,,,,,,,,362,U1480,F,93,X,2,A
362-U1480F-93X-2-A,27.5,64.0,758.105,758.47,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 34.5, 36, 37.5, 45, 48, 51.5, 56, 57.5 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,foraminifer,Tr,,,,,,,,,362,U1480,F,93,X,2,A
362-U1480F-93X-2-A,64.0,71.5,758.47,758.545,IIB,,fine sand,with silt,fine sand,fine sand with silt,fine sand with silt,,gley 1 4/n (dark gray),,,,,,partially lithified,fine sand,4.0,non-graded,moderate,,,,cross-lamination,absent,1.0,,,,,,plant fragment,R,,,,,,,,,362,U1480,F,93,X,2,A
362-U1480F-93X-CC-A,0.0,8.0,758.55,758.63,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 4, 7 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,foraminifer,Tr,,,,,,,,,362,U1480,F,93,X,CC,A
362-U1480F-93X-CC-A,8.0,21.0,758.63,758.76,IIB,,fine sand,with silt,fine sand,fine sand with silt,fine sand with silt,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4.0,non-graded,moderate,,,,planar lamination,absent,1.0,,,,,,plant fragment,R,,,,,,,,,362,U1480,F,93,X,CC,A
362-U1480F-93X-CC-A,21.0,27.0,758.76,758.82,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 23, 26, 27 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,foraminifer,Tr,,,,,,,,,362,U1480,F,93,X,CC,A
362-U1480F-93X-CC-A,27.0,31.0,758.82,758.86,IIB,,fine sand,with silt,fine sand,fine sand with silt,fine sand with silt,,gley 1 4/n (dark gray),,,,,,partially lithified,fine sand,4.0,non-graded,moderate,,,,planar lamination,absent,1.0,,,,,,plant fragment,R,,,,,,,,,362,U1480,F,93,X,CC,A
362-U1480F-94X-1-A,0.0,18.0,766.4,766.58,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,,,,,,,,mixed up material with drilling mud,,,,,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A
362-U1480F-94X-1-A,18.0,32.0,766.58,766.72,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 24, 27 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A
362-U1480F-94X-1-A,32.0,60.0,766.72,767.0,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,Normally graded silt to clay beds.,planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A
362-U1480F-94X-1-A,60.0,71.0,767.0,767.11,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 66, 67, 70 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A
362-U1480F-94X-1-A,71.0,73.0,767.11,767.13,IIB,,clay,,clay,clay,clay,,GLEY 1 2.5/10GY (greenish black),planar,sharp,planar sharp,horizontal,,partially lithified,clay,1.0,non-graded,well,,,,structureless,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A
362-U1480F-94X-1-A,73.0,79.0,767.13,767.19,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,Normally graded silt to clay beds.,planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A
362-U1480F-94X-1-A,79.0,84.0,767.19,767.24,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,Normally graded silt to clay beds.,planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A
362-U1480F-94X-1-A,84.0,104.0,767.24,767.44,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 89, 98 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A
362-U1480F-94X-1-A,104.0,107.0,767.44,767.47,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,Normally graded silt to clay beds.,planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A
362-U1480F-94X-1-A,107.0,150.0,767.47,767.9,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 110, 123, 126, 136, 143 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,1,A
362-U1480F-94X-2-A,0.0,117.0,767.9,769.07,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/10GY (very dark greenish gray),,,,,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 18, 57, 68, 86, 97 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,2,A
362-U1480F-94X-3-A,0.0,87.0,769.21,770.08,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),,,,,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 2, 13, 26, 37, 45, 49 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,3,A
362-U1480F-94X-4-A,0.0,39.5,770.08,770.475,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 2, 18, 25, 38 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A
362-U1480F-94X-4-A,39.5,44.5,770.475,770.525,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 3/n (very dark gray),irregular,sharp,irregular sharp,horizontal,,partially lithified,fine sand,4.0,normal grading,moderate,silt,fine sand,,planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A
362-U1480F-94X-4-A,44.5,47.0,770.525,770.55,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,Normally graded silt to clay beds.,planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A
362-U1480F-94X-4-A,47.0,50.0,770.55,770.58,IIB,,clay,,clay,clay,clay,,GLEY 1 2.5/10GY (greenish black),planar,sharp,planar sharp,horizontal,,partially lithified,clay,1.0,non-graded,well,,,,structureless,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A
362-U1480F-94X-4-A,50.0,67.0,770.58,770.75,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,,,"Normally graded silt to clay beds. As a whole, the unit is planar laminated, but individual silt beds are cross laminated. Silt beds at 61, 67 cm. Other silt are lamina.",planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A
362-U1480F-94X-4-A,67.0,101.0,770.75,771.09,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),,,,,thin lamina,partially lithified,silt,2.0,non-graded,well,,,Isolated disseminated well sorted silt thin lamina,planar lamination,sparse,2.0,,,,,,,,,,,,,,,,362,U1480,F,94,X,4,A
362-U1480F-94X-CC-A,0.0,35.0,771.09,771.44,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),,,,,thin lamina,partially lithified,silt,2.0,non-graded,well,,,Isolated disseminated well sorted silt thin lamina,planar lamination,sparse,2.0,,,,,,,,,,,,,,,,362,U1480,F,94,X,CC,A
362-U1480F-95X-1-A,0.0,7.0,776.1,776.17,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,unlithified,,,,,,,mixed up material with drilling mud,,,,,,,,,,,,,,,,,,,362,U1480,F,95,X,1,A
362-U1480F-95X-1-A,7.0,25.0,776.17,776.35,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/5G (very dark greenish green),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,clay,silt,"1-2 cm, normally-graded, cross and parallel laminated silty beds @ 15 cm, 45 cm, 97 cm, 118 cm.",planar lamination,heavy,4.0,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,95,X,1,A
362-U1480F-95X-1-A,25.0,28.0,776.35,776.38,IIB,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,unlithified,very fine sand,3.0,non-graded,well,,,"thin normally-graded, parallel and convolute laminated silty beds",planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,95,X,1,A
362-U1480F-95X-1-A,28.0,119.0,776.38,777.29,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/5G (very dark greenish green),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,clay,silt,"1-2 cm, normally-graded, cross and parallel laminated silty beds @ 15 cm, 45 cm, 97 cm, 118 cm.",planar lamination,heavy,4.0,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,95,X,1,A
362-U1480F-95X-CC-A,0.0,7.0,777.49,777.56,IIB,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,very fine sand,3.0,non-graded,moderate,,,"thin normally-graded, parallel and cross laminated silty beds.",planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,95,X,CC,A
362-U1480F-95X-CC-A,7.0,15.0,777.56,777.64,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,clay,silt,"1-2 cm, normally-graded, cross and parallel laminated silty beds @ 11 cm, 18 cm.",planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,95,X,CC,A
362-U1480F-95X-CC-A,15.0,17.0,777.64,777.66,IIB,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 4/N (dark gray),curviplanar,sharp,curviplanar sharp,horizontal,very thin bed,partially lithified,fine sand,4.0,non-graded,moderate,,,,structureless,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,95,X,CC,A
362-U1480F-95X-CC-A,17.0,32.0,777.66,777.81,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,well,clay,silt,"1-2 cm, normally-graded, cross and parallel laminated silty beds @ 11 cm, 18 cm.",planar lamination,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,95,X,CC,A
362-U1480F-96X-1-A,0.0,18.0,785.8,785.98,IIC,fine,sandstone,with carbonate allochems,fine sandstone,fine sandstone with carbonate allochems,sandstone with carbonate allochems,,GLEY 1 6/N (gray),,,,,medium bed,lithified,medium sand,5.0,non-graded,moderate,,,lithified by carbonate cementation,structureless,absent,1.0,,,,,carbonate concretion,,,,,,,,,,,362,U1480,F,96,X,1,A
362-U1480F-96X-1-A,18.0,24.0,785.98,786.04,IIC,calcareous,claystone,,calcareous claystone,calcareous claystone,claystone,,GLEY 1 5/10Y (greenish gray),planar,sharp,planar sharp,sub-vertical,thin bed,lithified,clay,1.0,non-graded,well,,,lithified by carbonate cementation,structureless,absent,1.0,,,,,carbonate concretion,,,,,,,,,,,362,U1480,F,96,X,1,A
362-U1480F-96X-1-A,24.0,26.5,786.04,786.065,IIC,calcareous,claystone,,calcareous claystone,calcareous claystone,claystone,,GLEY 1 4/N (dark gray),planar,gradational,planar gradational,horizontal,very thin bed,lithified,clay,1.0,non-graded,well,,,lithified by carbonate cementation,structureless,absent,1.0,,,,,carbonate concretion,,,,,,,,,,,362,U1480,F,96,X,1,A
362-U1480F-96X-1-A,26.5,30.0,786.065,786.1,IIC,,clay,,clay,clay,clay,,GLEY 1 2.5/N (black),wavy,sharp,wavy sharp,horizontal,very thin bed,partially lithified,clay,1.0,normal grading,well,,,,structureless,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,96,X,1,A
362-U1480F-96X-1-A,30.0,30.5,786.1,786.105,IIC,,clay,,clay,clay,clay,,10YR 4/1 (dark gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,clay,1.0,non-graded,well,,,clay with nanno fossils,structureless,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,96,X,1,A
362-U1480F-96X-1-A,30.5,31.0,786.105,786.11,IIC,,clay,,clay,clay,clay,,GLEY 1 2.5/N (black),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2.0,non-graded,well,,,,structureless,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,96,X,1,A
362-U1480F-96X-1-A,31.0,60.5,786.11,786.405,IIC,,very fine sand,with clay,very fine sand,very fine sand with clay,very fine sand with clay,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,medium bed,lithified,medium sand,5.0,non-graded,poor,,,,structureless,absent,1.0,,,,,,plant fragment,C,,,,,,,,,362,U1480,F,96,X,1,A
362-U1480F-96X-2-A,0.0,2.0,786.72,786.74,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,very fine sand,3.0,non-graded,well,,,"very thin normally-graded, parallel laminated silty beds",planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,96,X,2,A
362-U1480F-96X-2-A,2.0,15.0,786.74,786.87,IIC,,clay,,clay,clay,clay,,GLEY 1 2.5/N (black),planar,gradational,planar gradational,horizontal,thin bed,partially lithified,clay,1.0,non-graded,well,,,,structureless,slight,3.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,96,X,2,A
362-U1480F-96X-2-A,15.0,23.5,786.87,786.955,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,silt,2.0,normal grading,well,clay,silt,"very thin normally-graded, parallel and convoluted laminated silty beds",planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,96,X,2,A
362-U1480F-96X-2-A,23.5,45.0,786.955,787.17,IIC,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,unlithified,medium sand,5.0,normal grading,moderate,clay,fine sand,"very thin normally-graded, parallel and cross laminated silty beds.",planar lamination,absent,1.0,,,,,,plant fragment,R,,,,,,,,,362,U1480,F,96,X,2,A
362-U1480F-96X-2-A,45.0,48.0,787.17,787.2,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,silt,2.0,normal grading,moderate,clay,silt,"very thin normally-graded, parallel and cross laminated silty beds.",planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,96,X,2,A
362-U1480F-96X-2-A,48.0,55.0,787.2,787.27,IIC,,clay,,clay,clay,clay,,GLEY 1 3/N (very dark gray),curviplanar,sharp,curviplanar sharp,horizontal,thick bed,partially lithified,clay,1.0,non-graded,well,,,,structureless,moderate,4.0,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,96,X,2,A
362-U1480F-96X-CC-A,0.0,39.0,787.27,787.66,IIC,,clay,,clay,clay,clay,,GLEY 1 3/N (very dark gray),curviplanar,sharp,curviplanar sharp,horizontal,thick bed,partially lithified,clay,1.0,non-graded,well,,,,structureless,moderate,4.0,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,96,X,CC,A
362-U1480F-96X-CC-A,39.0,42.0,787.66,787.69,IIC,,fine sand,with clay,fine sand,fine sand with clay,fine sand with clay,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,fine sand,4.0,normal grading,moderate,clay,fine sand,,planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,96,X,CC,A
