Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1482A-20H-4-A,71,151,179.14,179.94,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Light greenish grey with dark sulfide patches. Trace foraminifera in all layers, slightly more in the the lighter layers, always less than 10%.",,,,,,,,,,,,,363,U1482,A,20,H,4,A,
363-U1482A-20H-5-A,0,20,179.94,180.14,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"Light greenish grey with dark sulfide patches. Trace foraminifera in all layers, slightly more in the the lighter layers, always less than 10%.",,,,,,,,,,,,,363,U1482,A,20,H,5,A,
363-U1482A-20H-5-A,20,150,180.14,181.44,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Light greenish grey with dark sulfide patches. Trace foraminifera in all layers, slightly more in the the lighter layers, always less than 10%.",,,,,,,,,,,,,363,U1482,A,20,H,5,A,
363-U1482A-20H-6-A,0,20,181.44,181.64,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"Light greenish grey with dark sulfide patches. Trace foraminifera in all layers, slightly more in the the lighter layers, always less than 10%.",,,,,,,,,,,,,363,U1482,A,20,H,6,A,
363-U1482A-20H-6-A,20,147,181.64,182.91,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Light greenish grey with dark sulfide patches. Trace foraminifera in all layers, slightly more in the the lighter layers, always less than 10%.",,,,,,,,,,,,,363,U1482,A,20,H,6,A,
363-U1482A-20H-7-A,0,71,182.96,183.67,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Light greenish grey with dark sulfide patches. Trace foraminifera in all layers, slightly more in the the lighter layers, always less than 10%.",,,,,,,,,,,,,363,U1482,A,20,H,7,A,
363-U1482A-20H-CC-A,0,22,183.67,183.89,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"Light greenish grey with dark sulfide patches. Trace foraminifera in all layers, slightly more in the the lighter layers, always less than 10%.",,,,,,,,,,,,,363,U1482,A,20,H,CC,A,
363-U1482A-21H-1-A,0,14,183.4,183.54,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,1,A,
363-U1482A-21H-1-A,14,150,183.54,184.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,1,A,
363-U1482A-21H-2-A,0,144,184.9,186.34,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,2,A,
363-U1482A-21H-2-A,144,148,186.34,186.38,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,2,A,
363-U1482A-21H-2-A,148,151,186.38,186.41,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,2,A,
363-U1482A-21H-3-A,0,92,186.41,187.33,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,3,A,
363-U1482A-21H-3-A,92,152,187.33,187.93,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,3,A,
363-U1482A-21H-4-A,0,4,187.93,187.97,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,4,A,
363-U1482A-21H-4-A,4,70,187.97,188.63,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,4,A,
363-U1482A-21H-4-A,70,151,188.63,189.44,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,4,A,
363-U1482A-21H-5-A,0,124,189.44,190.68,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,5,A,
363-U1482A-21H-5-A,124,128,190.68,190.72,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,5,A,
363-U1482A-21H-5-A,128,151,190.72,190.95,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,5,A,
363-U1482A-21H-6-A,0,87,190.95,191.82,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,6,A,
363-U1482A-21H-6-A,87,118,191.82,192.13,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,6,A,
363-U1482A-21H-6-A,118,146,192.13,192.41,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,6,A,
363-U1482A-21H-7-A,0,39,192.46,192.85,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,distinct inclined boundary with underlying sediment,,,,,,,,,,,,,363,U1482,A,21,H,7,A,
363-U1482A-21H-7-A,39,62,192.85,193.08,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,7,A,
363-U1482A-21H-CC-A,0,20,193.08,193.28,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocktet,,,,,,,,,,,,,363,U1482,A,21,H,CC,A,
363-U1482A-21H-CC-A,20,22,193.28,193.3,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,CC,A,
363-U1482A-21H-CC-A,22,27,193.3,193.35,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,21,H,CC,A,
363-U1482A-22H-1-A,0,151,192.9,194.41,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket and horizontal cracks,,,,,,,,,,,,,363,U1482,A,22,H,1,A,
363-U1482A-22H-2-A,0,44,194.41,194.85,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket and ver &hori cracks,,,,,,,,,,,,,363,U1482,A,22,H,2,A,
363-U1482A-22H-2-A,44,103,194.85,195.44,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket and horizontal crack,,,,,,,,,,,,,363,U1482,A,22,H,2,A,
363-U1482A-22H-2-A,103,152,195.44,195.93,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket and horizontal crack,,,,,,,,,,,,,363,U1482,A,22,H,2,A,
363-U1482A-22H-3-A,0,90,195.93,196.83,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket and horizontal crack,,,,,,,,,,,,,363,U1482,A,22,H,3,A,
363-U1482A-22H-3-A,90,151,196.83,197.44,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket and horizontal crack,,,,,,,,,,,,,363,U1482,A,22,H,3,A,
363-U1482A-22H-4-A,0,151,197.44,198.95,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket and horizontal crack,,,,,,,,,,,,,363,U1482,A,22,H,4,A,
363-U1482A-22H-5-A,0,70,198.95,199.65,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,22,H,5,A,
363-U1482A-22H-5-A,70,125,199.65,200.2,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,22,H,5,A,
363-U1482A-22H-5-A,125,150,200.2,200.45,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket and horizontal crack,,,,,,,,,,,,,363,U1482,A,22,H,5,A,
363-U1482A-22H-6-A,0,147,200.45,201.92,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,22,H,6,A,
363-U1482A-22H-7-A,0,14,201.97,202.11,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,22,H,7,A,
363-U1482A-22H-7-A,14,72,202.11,202.69,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket and horizontal crack,,,,,,,,,,,,,363,U1482,A,22,H,7,A,
363-U1482A-22H-CC-A,0,21,202.69,202.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,22,H,CC,A,
363-U1482A-23H-1-A,0,50,202.4,202.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,commn dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,23,H,1,A,
363-U1482A-23H-1-A,50,150,202.9,203.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,1,A,
363-U1482A-23H-2-A,0,150,203.9,205.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,23,H,2,A,
363-U1482A-23H-3-A,0,40,205.4,205.8,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,3,A,
363-U1482A-23H-3-A,40,80,205.8,206.2,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,23,H,3,A,
363-U1482A-23H-3-A,80,151,206.2,206.91,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,3,A,
363-U1482A-23H-4-A,0,10,206.91,207.01,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,4,A,
363-U1482A-23H-4-A,10,74,207.01,207.65,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,4,A,
363-U1482A-23H-4-A,74,151,207.65,208.42,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,4,A,
363-U1482A-23H-5-A,0,52,208.42,208.94,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,5,A,
363-U1482A-23H-5-A,52,118,208.94,209.6,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,5,A,
363-U1482A-23H-5-A,118,150,209.6,209.92,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,5,A,
363-U1482A-23H-6-A,0,80,209.92,210.72,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,6,A,
363-U1482A-23H-6-A,80,147,210.72,211.39,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,6,A,
363-U1482A-23H-7-A,0,34,211.44,211.78,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,7,A,
363-U1482A-23H-7-A,34,73,211.78,212.17,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,vertical burrow (skolitho?),,,,,,,,,,,,,363,U1482,A,23,H,7,A,
363-U1482A-23H-CC-A,0,30,212.17,212.47,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,23,H,CC,A,
363-U1482A-24H-1-A,0,65,211.9,212.55,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,24,H,1,A,
363-U1482A-24H-1-A,65,147,212.55,213.37,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,1,A,
363-U1482A-24H-1-A,147,151,213.37,213.41,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,1,A,
363-U1482A-24H-2-A,0,57,213.41,213.98,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,large foram filled horizontal burrow,,,,,,,,,,,,,363,U1482,A,24,H,2,A,
363-U1482A-24H-2-A,57,128,213.98,214.69,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,2,A,
363-U1482A-24H-2-A,128,151,214.69,214.92,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,2,A,
363-U1482A-24H-3-A,0,41,214.92,215.33,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,horizontal burrow,,,,,,,,,,,,,363,U1482,A,24,H,3,A,
363-U1482A-24H-3-A,41,134,215.33,216.26,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,3,A,
363-U1482A-24H-3-A,134,150,216.26,216.42,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,3,A,
363-U1482A-24H-4-A,0,65,216.42,217.07,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,4,A,
363-U1482A-24H-4-A,65,112,217.07,217.54,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,4,A,
363-U1482A-24H-4-A,112,153,217.54,217.95,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,4,A,
363-U1482A-24H-5-A,0,24,217.93,218.17,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,5,A,
363-U1482A-24H-5-A,24,63,218.17,218.56,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,5,A,
363-U1482A-24H-5-A,63,151,218.56,219.44,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,5,A,
363-U1482A-24H-6-A,0,50,219.44,219.94,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,6,A,
363-U1482A-24H-6-A,50,145,219.94,220.89,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,6,A,
363-U1482A-24H-7-A,0,78,220.94,221.72,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,7,A,
363-U1482A-24H-CC-A,0,15,221.72,221.87,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,24,H,CC,A,
363-U1482A-25H-1-A,0,75,221.4,222.15,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,common dark sulfide pocket,,,,,,,,,,,,,363,U1482,A,25,H,1,A,
363-U1482A-25H-1-A,75,109,222.15,222.49,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,25,H,1,A,
363-U1482A-25H-1-A,109,150,222.49,222.9,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,vertical burrow (skolithos; 105-114 cm),,,,,,,,,,,,,363,U1482,A,25,H,1,A,
363-U1482A-25H-2-A,0,150,222.9,224.4,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"vetical burrow (skolithos; 103-125 cm), gas expansion crack",,,,,,,,,,,,,363,U1482,A,25,H,2,A,
363-U1482A-25H-3-A,0,23,224.4,224.63,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,25,H,3,A,
363-U1482A-25H-3-A,23,74,224.63,225.14,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,25,H,3,A,
363-U1482A-25H-3-A,74,104,225.14,225.44,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,25,H,3,A,
363-U1482A-25H-3-A,104,150,225.44,225.9,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,25,H,3,A,
363-U1482A-25H-4-A,0,151,225.9,227.41,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"gas expansion crack, horizontal burrow",,,,,,,,,,,,,363,U1482,A,25,H,4,A,
363-U1482A-25H-5-A,0,153,227.41,228.94,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"gas expansion crack, horizontal burrow",,,,,,,,,,,,,363,U1482,A,25,H,5,A,
363-U1482A-25H-6-A,0,147,228.94,230.41,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"gas expansion crack, ver. & hori. cracks",,,,,,,,,,,,,363,U1482,A,25,H,6,A,
363-U1482A-25H-7-A,0,33,230.46,230.79,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,25,H,7,A,
363-U1482A-25H-7-A,33,58,230.79,231.04,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,25,H,7,A,
363-U1482A-25H-7-A,58,73,231.04,231.19,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,25,H,7,A,
363-U1482A-25H-CC-A,0,29,231.19,231.48,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,25,H,CC,A,
363-U1482A-26H-1-A,0,74,230.9,231.64,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),heavy [DB86],,,,,,skolithos (0-11 cm),,,,,,,,,,,,,363,U1482,A,26,H,1,A,
363-U1482A-26H-1-A,74,112,231.64,232.02,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,zoophycos (28-82 cm); special photo,,,,,,,,,,,,,363,U1482,A,26,H,1,A,
363-U1482A-26H-1-A,112,150,232.02,232.4,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,26,H,1,A,
363-U1482A-26H-2-A,0,27,232.4,232.67,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1482,A,26,H,2,A,
363-U1482A-26H-2-A,27,72,232.67,233.12,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,skolithos (53-61 cm),,,,,,,,,,,,,363,U1482,A,26,H,2,A,
