Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
363-U1485B-40F-4-A,0,80.0,264.15,264.95,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,40,F,4,A,,,,
363-U1485B-40F-CC-A,0,23.0,264.95,265.18,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,40,F,CC,A,,,,
363-U1485B-41F-1-A,0,150.0,264.8,266.3,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,41,F,1,A,,,,
363-U1485B-41F-2-A,0,142.0,266.3,267.72,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,41,F,2,A,,,,
363-U1485B-41F-3-A,0,117.0,267.72,268.89,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,41,F,3,A,,,,
363-U1485B-41F-4-A,0,51.0,268.89,269.4,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,41,F,4,A,,,,
363-U1485B-41F-4-A,56,75.0,269.45,269.64,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,41,F,4,A,,,,
363-U1485B-41F-CC-A,0,20.0,269.64,269.84,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,41,F,CC,A,,,,
363-U1485B-42F-1-A,0,56.0,269.5,270.06,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,42,F,1,A,,,,
363-U1485B-42F-2-A,0,101.0,270.06,271.07,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,42,F,2,A,,,,
363-U1485B-42F-3-A,0,122.0,271.07,272.29,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,42,F,3,A,,,,
363-U1485B-42F-4-A,0,77.0,272.29,273.06,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,42,F,4,A,,,,
363-U1485B-42F-4-A,77,133.0,273.06,273.62,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,42,F,4,A,,,,
363-U1485B-42F-CC-A,0,40.0,273.62,274.02,nannofossil-bearing [X363],clay [Leg210],nannofossil-bearing clay,,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,42,F,CC,A,,,,
363-U1485B-43F-1-A,0,77.0,274.2,274.97,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,43,F,1,A,,,,
363-U1485B-43F-1-A,85,147.0,275.05,275.67,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,43,F,1,A,,,,
363-U1485B-43F-2-A,0,37.0,275.67,276.04,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,43,F,2,A,,,,
363-U1485B-43F-2-A,64,143.0,276.31,277.1,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,43,F,2,A,,,,
363-U1485B-43F-3-A,0,84.0,277.1,277.94,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,43,F,3,A,,,,
363-U1485B-43F-4-A,0,96.0,278.0,278.96,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,43,F,4,A,,,,
363-U1485B-43F-CC-A,0,22.0,278.98,279.2,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,43,F,CC,A,,,,
363-U1485B-44F-1-A,0,104.0,278.9,279.94,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,44,F,1,A,,,,
363-U1485B-44F-1-A,107,144.0,279.97,280.34,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,sulfide specks,,,,,,,,,,,,,363,U1485,B,44,F,1,A,,,,
363-U1485B-44F-2-A,0,146.0,280.34,281.8,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,"sufide specks, pumice (121-123 cm; 2 cm in diameter)",,,,,,,,,,,,,363,U1485,B,44,F,2,A,,,,
363-U1485B-44F-3-A,0,131.0,281.8,283.11,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,44,F,3,A,,,,
363-U1485B-44F-4-A,0,65.0,283.11,283.76,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,intercalated with silty sand (64-65 cm),,,,,,,,,,,,,363,U1485,B,44,F,4,A,,,,
363-U1485B-44F-CC-A,0,20.0,283.76,283.96,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,44,F,CC,A,,,,
363-U1485B-45F-1-A,0,70.0,283.6,284.3,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,45,F,1,A,,,,
363-U1485B-45F-1-A,77,150.0,284.37,285.1,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,45,F,1,A,,,,
363-U1485B-45F-2-A,0,67.0,285.1,285.77,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,45,F,2,A,,,,
363-U1485B-45F-2-A,78,144.0,285.88,286.54,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,45,F,2,A,,,,
363-U1485B-45F-3-A,0,35.0,286.54,286.89,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,45,F,3,A,,,,
363-U1485B-45F-3-A,40,58.0,286.94,287.12,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,45,F,3,A,,,,
363-U1485B-45F-3-A,58,59.0,287.12,287.13,,ash(tuff) [MMK88m],ash(tuff),,7.5YR 4/2 (brown),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,45,F,3,A,,,,
363-U1485B-45F-3-A,59,72.0,287.13,287.26,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,45,F,3,A,,,,
363-U1485B-45F-3-A,78,108.0,287.32,287.62,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,45,F,3,A,,,,
363-U1485B-45F-4-A,0,73.0,287.62,288.35,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,45,F,4,A,,,,
363-U1485B-45F-CC-A,0,1.0,288.35,288.36,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,45,F,CC,A,,,,
363-U1485B-46F-1-A,0,88.0,288.3,289.18,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,46,F,1,A,,,,
363-U1485B-46F-2-A,0,48.0,289.18,289.66,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,46,F,2,A,,,,
363-U1485B-46F-3-A,0,113.0,289.66,290.79,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,46,F,3,A,,,,
363-U1485B-46F-4-A,0,103.0,290.79,291.82,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,46,F,4,A,,,,
363-U1485B-46F-CC-A,0,80.0,291.82,292.62,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,46,F,CC,A,,,,
363-U1485B-47F-1-A,0,38.0,293.0,293.38,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,47,F,1,A,,,,
363-U1485B-47F-1-A,54,90.0,293.54,293.9,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,47,F,1,A,,,,
363-U1485B-47F-1-A,101,148.0,294.01,294.48,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,47,F,1,A,,,,
363-U1485B-47F-2-A,0,150.0,294.48,295.98,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,47,F,2,A,,,,
363-U1485B-47F-3-A,0,115.0,295.98,297.13,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,47,F,3,A,,,,
363-U1485B-47F-3-A,115,116.0,297.13,297.14,,ash(tuff) [MMK88m],ash(tuff),,7.5YR 4/2 (brown),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,47,F,3,A,,,,
363-U1485B-47F-3-A,116,124.0,297.14,297.22,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,47,F,3,A,,,,
363-U1485B-47F-4-A,0,71.0,297.22,297.93,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,47,F,4,A,,,,
363-U1485B-47F-CC-A,0,1.0,297.93,297.94,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,47,F,CC,A,,,,
