Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
359-U1471E-28R-4-A,0,35,852.39,852.74,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,28,R,4,A,,,,
359-U1471E-28R-4-A,35,70,852.74,853.09,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,mold,,,common,4.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,28,R,4,A,,,,
359-U1471E-29R-1-A,0,31,858.2,858.51,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,29,R,1,A,,,,
359-U1471E-29R-1-A,31,44,858.51,858.64,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),Abundant,calcareous bioclast,abundant,,,,,,mold,,,common,4.0,,gradational,horizontal,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,29,R,1,A,,,,
359-U1471E-29R-1-A,44,50,858.64,858.7,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,29,R,1,A,,,,
359-U1471E-29R-1-A,50,91,858.7,859.11,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),Abundant,calcareous bioclast,abundant,,,,,,mold,,,common,4.0,,gradational,horizontal,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,29,R,1,A,,,,
359-U1471E-29R-1-A,91,98,859.11,859.18,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,29,R,1,A,,,,
359-U1471E-29R-1-A,98,117,859.18,859.37,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,29,R,1,A,,,,
359-U1471E-29R-1-A,117,131,859.37,859.51,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),Abundant,calcareous bioclast,abundant,,,,,,mold,,,common,4.0,,gradational,horizontal,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,29,R,1,A,,,,
359-U1471E-29R-1-A,131,135,859.51,859.55,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,29,R,1,A,,,,
359-U1471E-29R-2-A,0,132,859.66,860.98,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,29,R,2,A,,,,
359-U1471E-29R-3-A,0,26,860.98,861.24,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,29,R,3,A,,,,
359-U1471E-29R-3-A,26,29,861.24,861.27,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,chert nodule,,,complete,6.0,,gradational,horizontal,"Silicified. Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,29,R,3,A,,,,
359-U1471E-29R-3-A,29,38,861.27,861.36,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,29,R,3,A,,,,
359-U1471E-29R-3-A,38,59,861.36,861.57,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Abundant,calcareous bioclast,common,shell fragment,common,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,29,R,3,A,,,,
359-U1471E-30R-1-A,0,11,867.9,868.01,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,11,23,868.01,868.13,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,,gradational,horizontal,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,23,26,868.13,868.16,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,26,30,868.16,868.2,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,,gradational,horizontal,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,30,37,868.2,868.27,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,37,40,868.27,868.3,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,,gradational,horizontal,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,40,51,868.3,868.41,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,51,63,868.41,868.53,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,Thalassinoides,gradational,horizontal,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,63,89,868.53,868.79,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,89,102,868.79,868.92,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,Thalassinoides,gradational,horizontal,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,102,113,868.92,869.03,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,113,118,869.03,869.08,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-1-A,118,142,869.08,869.32,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,1,A,,,,
359-U1471E-30R-2-A,0,106,869.42,870.48,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,2,A,,,,
359-U1471E-30R-2-A,106,110,870.48,870.52,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,,gradational,horizontal,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,30,R,2,A,,,,
359-U1471E-30R-2-A,110,131,870.52,870.73,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,2,A,,,,
359-U1471E-30R-2-A,131,139,870.73,870.81,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,2,A,,,,
359-U1471E-30R-3-A,0,13,870.81,870.94,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,3,A,,,,
359-U1471E-30R-3-A,13,24,870.94,871.05,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,,,,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,30,R,3,A,,,,
359-U1471E-30R-3-A,24,28,871.05,871.09,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,3,A,,,,
359-U1471E-30R-3-A,28,39,871.09,871.2,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,Thalassinoides,,,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,30,R,3,A,,,,
359-U1471E-30R-3-A,39,66,871.2,871.47,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,3,A,,,,
359-U1471E-30R-3-A,66,68,871.47,871.49,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,,,,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,30,R,3,A,,,,
359-U1471E-30R-3-A,68,77,871.49,871.58,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,3,A,,,,
359-U1471E-30R-3-A,77,96,871.58,871.77,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,,,,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,30,R,3,A,,,,
359-U1471E-30R-3-A,96,101,871.77,871.82,,chert,3,chert,lithified,5,2.5Y 2.5/1 (black),clay,1,,,,,,,,,,chert nodule,,,,,,,,Chert layer,,,,359,U1471,E,30,R,3,A,,,,
359-U1471E-30R-3-A,101,112,871.82,871.93,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,30,R,3,A,,,,
359-U1471E-31R-1-A,0,5,877.6,877.65,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,31,R,1,A,,,,
359-U1471E-31R-1-A,5,8,877.65,877.68,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 7/1 (light gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,Thalassinoides,,,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,31,R,1,A,,,,
359-U1471E-31R-1-A,8,100,877.68,878.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,31,R,1,A,,,,
359-U1471E-31R-1-A,100,115,878.6,878.75,,chert,3,chert,lithified,5,2.5Y 2.5/1 (black),clay,1,,,,,,,,,,chert nodule,,,,,,,,Chert and silicified layer,,,,359,U1471,E,31,R,1,A,,,,
359-U1471E-31R-1-A,115,131,878.75,878.91,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,31,R,1,A,,,,
359-U1471E-31R-2-A,0,100,879.01,880.01,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,31,R,2,A,,,,
359-U1471E-31R-2-A,100,105,880.01,880.06,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 7/1 (light gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,,,,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,31,R,2,A,,,,
359-U1471E-31R-2-A,105,141,880.06,880.42,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,4.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,31,R,2,A,,,,
359-U1471E-31R-2-A,141,143,880.42,880.44,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,31,R,2,A,,,,
359-U1471E-31R-2-A,143,149,880.44,880.5,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,31,R,2,A,,,,
359-U1471E-31R-3-A,0,2,880.5,880.52,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera-rich PACKSTONE. Fine- to medium-grained, light gray to grayish brown. Planktic foraminifera are abundant and benthic foraminifera are rare. Components often present as molds which are commonly infilled with silica. GRAINSTONE in burrows.",,,,359,U1471,E,31,R,3,A,,,,
359-U1471E-31R-3-A,2,10,880.52,880.6,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,lithified,5,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),Abundant,foraminifera (benthic),Few,,,,,,mold,,,common,4.0,,,,"Plantic foraminifera rich medium- to coarse-grained GRAINSTONE, bioturbated with PACKSTONE infill within burrows. Large burrowing community (with Planolites and Thalassinoides).",,,,359,U1471,E,31,R,3,A,,,,
