Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
359-U1471A-22H-7-A,0,31,203.6,203.91,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich WACKESTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,7,A,
359-U1471A-22H-7-A,31,52,203.91,204.12,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,7,A,
359-U1471A-22H-7-A,52,68,204.12,204.28,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,7,A,
359-U1471A-22H-CC-A,0,11,204.28,204.39,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,CC,A,
359-U1471A-23H-1-A,0,150,204.1,205.6,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,23,H,1,A,
359-U1471A-23H-2-A,0,150,205.6,207.1,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,23,H,2,A,
359-U1471A-23H-3-A,0,31,207.1,207.41,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,23,H,3,A,
359-U1471A-23H-3-A,31,103,207.41,208.13,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,23,H,3,A,
359-U1471A-23H-3-A,103,150,208.13,208.6,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,,,Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,23,H,3,A,
359-U1471A-23H-4-A,0,12,208.6,208.72,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,23,H,4,A,
359-U1471A-23H-4-A,12,67,208.72,209.27,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,23,H,4,A,
359-U1471A-23H-4-A,67,116,209.27,209.76,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,23,H,4,A,
359-U1471A-23H-4-A,116,140,209.76,210,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,,,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,23,H,4,A,
359-U1471A-23H-5-A,0,10,210.1,210.2,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,"Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,5,A,
359-U1471A-23H-5-A,10,89,210.2,210.99,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,"Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,5,A,
359-U1471A-23H-5-A,89,109,210.99,211.19,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,"Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,5,A,
359-U1471A-23H-5-A,109,129,211.19,211.39,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,"Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,5,A,
359-U1471A-23H-5-A,129,150,211.39,211.6,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,,,"Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,5,A,
359-U1471A-23H-6-A,0,82,211.6,212.42,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,"Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,6,A,
359-U1471A-23H-6-A,82,124,212.42,212.84,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,"Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,6,A,
359-U1471A-23H-6-A,124,150,212.84,213.1,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,,,"Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,6,A,
359-U1471A-23H-7-A,0,21,213.1,213.31,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,"Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,7,A,
359-U1471A-23H-7-A,21,48,213.31,213.58,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,"Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,7,A,
359-U1471A-23H-7-A,48,70,213.58,213.8,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,"Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,7,A,
359-U1471A-23H-CC-A,0,10,213.8,213.9,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,"Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are present. Benthic and planktic foraminifera, echinoid spines and fish remains are present.",,,,359,U1471,A,23,H,CC,A,
359-U1471A-24H-1-A,0,79,213.6,214.39,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,1,A,
359-U1471A-24H-1-A,79,113,214.39,214.73,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,1,A,
359-U1471A-24H-1-A,113,150,214.73,215.1,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,,,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,1,A,
359-U1471A-24H-2-A,0,68,215.1,215.78,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,2,A,
359-U1471A-24H-2-A,68,116,215.78,216.26,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,2,A,
359-U1471A-24H-2-A,116,150,216.26,216.6,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,,,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,2,A,
359-U1471A-24H-3-A,0,52,216.6,217.12,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,3,A,
359-U1471A-24H-3-A,52,107,217.12,217.67,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,3,A,
359-U1471A-24H-3-A,107,150,217.67,218.1,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,,,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,3,A,
359-U1471A-24H-4-A,0,92,218.1,219.02,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,4,A,
359-U1471A-24H-4-A,92,140,219.02,219.5,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,4,A,
359-U1471A-24H-5-A,0,59,219.6,220.19,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,5,A,
359-U1471A-24H-5-A,59,108,220.19,220.68,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,5,A,
359-U1471A-24H-5-A,108,150,220.68,221.1,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,foraminifera (planktic),,,,aggregate,intraclasts,,,,,complete,6,,,,Partially lithified calcareous bioclast-rich PACKSTONE. Fine-grained. Bioclasts and aggregate grains/intraclasts are common. Planktic foraminifera and organic matter are present.,,,,359,U1471,A,24,H,5,A,
