Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
359-U1472A-16H-1-A,125,129,139.45,139.49,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,1,A,,,,
359-U1472A-16H-1-A,129,133,139.49,139.53,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,16,H,1,A,,,,
359-U1472A-16H-1-A,133,138,139.53,139.58,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,16,H,1,A,,,,
359-U1472A-16H-2-A,0,37,139.7,140.07,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5y 8/2 (pale yellow),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,2,A,,,,
359-U1472A-16H-2-A,37,75,140.07,140.45,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,2,A,,,,
359-U1472A-16H-2-A,75,150,140.45,141.2,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,unlithified,1,2.5y 8/2 (pale yellow),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,2,A,,,,
359-U1472A-16H-3-A,0,86,141.2,142.06,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/1 (white),Coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera. Overgrowth.,,,,359,U1472,A,16,H,3,A,,,,
359-U1472A-16H-3-A,95,131,142.15,142.51,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,3,A,,,,
359-U1472A-16H-3-A,131,140,142.51,142.6,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/1 (white),Coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,3,A,,,,
359-U1472A-16H-3-A,140,150,142.6,142.7,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/1 (white),Fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,3,A,,,,
359-U1472A-16H-4-A,0,140,142.7,144.1,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5Y 8.5/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Poorly-sorted.,,,,359,U1472,A,16,H,4,A,,,,
359-U1472A-16H-5-A,0,101,144.2,145.21,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,5,A,,,,
359-U1472A-16H-5-A,101,127,145.21,145.47,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/2 (pale yellow),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,5,A,,,,
359-U1472A-16H-5-A,127,133,145.47,145.53,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,5,A,,,,
359-U1472A-16H-5-A,133,150,145.53,145.7,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/2 (pale yellow),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,5,A,,,,
359-U1472A-16H-6-A,0,112,145.7,146.82,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,6,A,,,,
359-U1472A-16H-7-A,0,103,146.82,147.85,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,7,A,,,,
359-U1472A-16H-CC-A,0,13,147.85,147.98,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,16,H,CC,A,,,,
359-U1472A-17H-1-A,0,36,147.7,148.06,,grainstone,4,grainstone,unlithified,1,2.5y 8/1 (white),granule,8,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,CAVE IN.,,,,359,U1472,A,17,H,1,A,,,,
359-U1472A-17H-1-A,36,150,148.06,149.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,1,A,,,,
359-U1472A-17H-2-A,0,77,149.2,149.97,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,"Partially lithified planktic foraminifera-rich WACKESTONE. Medium grained, Planktic foraminifera are aboundant. Benthic foraminifera and aggragates.",,,,359,U1472,A,17,H,2,A,,,,
359-U1472A-17H-2-A,77,150,149.97,150.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,2,A,,,,
359-U1472A-17H-3-A,0,79,150.7,151.49,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/2 (pale yellow),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Poorly-sorted.,,,,359,U1472,A,17,H,3,A,,,,
359-U1472A-17H-3-A,79,90,151.49,151.6,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/2 (pale yellow),Coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,3,A,,,,
359-U1472A-17H-3-A,90,99,151.6,151.69,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 6/2 (light brownish gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Poorly-sorted.,,,,359,U1472,A,17,H,3,A,,,,
359-U1472A-17H-3-A,99,114,151.69,151.84,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 6/2 (light brownish gray),Coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,3,A,,,,
359-U1472A-17H-3-A,114,139,151.84,152.09,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Poorly-sorted.,,,,359,U1472,A,17,H,3,A,,,,
359-U1472A-17H-4-A,0,85,152.2,153.05,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 6/2 (light brownish gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,4,A,,,,
359-U1472A-17H-4-A,85,87,153.05,153.07,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,lithified,5,2.5y 6/2 (light brownish gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,4,A,,,,
359-U1472A-17H-4-A,87,93,153.07,153.13,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 6/2 (light brownish gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,4,A,,,,
359-U1472A-17H-4-A,93,96,153.13,153.16,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,lithified,5,2.5y 6/2 (light brownish gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,4,A,,,,
359-U1472A-17H-4-A,96,123,153.16,153.43,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 6/2 (light brownish gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,4,A,,,,
359-U1472A-17H-4-A,123,126,153.43,153.46,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,lithified,5,2.5y 6/2 (light brownish gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,4,A,,,,
359-U1472A-17H-4-A,126,148,153.46,153.68,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 6/2 (light brownish gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,4,A,,,,
359-U1472A-17H-5-A,0,150,153.7,155.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 6/2 (light brownish gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,5,A,,,,
359-U1472A-17H-6-A,0,101,155.2,156.21,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5Y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,6,A,,,,
359-U1472A-17H-7-A,0,64,156.21,156.85,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5Y 9/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,7,A,,,,
359-U1472A-17H-CC-A,0,5,156.85,156.9,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5Y 9/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,CC,A,,,,
359-U1472A-17H-CC-A,5,13,156.9,156.98,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,17,H,CC,A,,,,
359-U1472A-18H-1-A,0,31,157.2,157.51,,rudstone,6,rudstone,unlithified,1,2.5y 7/2 (light gray),granule,8,shell fragment,,echinoderm,,,,,,,,,,,,,,,CAVE IN,,,,359,U1472,A,18,H,1,A,,,,
359-U1472A-18H-1-A,31,150,157.51,158.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 6/2 (light brownish gray),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,18,H,1,A,,,,
359-U1472A-18H-2-A,0,30,158.7,159.0,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,partially lithified,3,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Poorly sorted,,,,359,U1472,A,18,H,2,A,,,,
359-U1472A-18H-2-A,30,100,159.0,159.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Well-sorted.,,,,359,U1472,A,18,H,2,A,,,,
359-U1472A-18H-2-A,100,150,159.7,160.2,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,partially lithified,3,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Poorly sorted,,,,359,U1472,A,18,H,2,A,,,,
359-U1472A-18H-3-A,0,131,160.2,161.51,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5Y 9.5/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Poorly-sorted.,,,,359,U1472,A,18,H,3,A,,,,
359-U1472A-18H-3-A,131,150,161.51,161.7,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,Partially lithified,3,2.5Y 8/2 (pale yellow),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderate- to well-sorted.,,,,359,U1472,A,18,H,3,A,,,,
359-U1472A-18H-4-A,0,78,161.7,162.48,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,Partially lithified,3,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,,,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Partially recrystallized.,,,,359,U1472,A,18,H,4,A,,,,
359-U1472A-18H-4-A,78,91,162.48,162.61,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,Partially lithified,3,2.5y 8/1 (white),very fine sand,3,foraminifera (planktic),,,,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Very fine-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,18,H,4,A,,,,
359-U1472A-18H-4-A,91,139,162.61,163.09,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,Partially lithified,3,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,,,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Partially recrystallized.,,,,359,U1472,A,18,H,4,A,,,,
359-U1472A-18H-5-A,0,150,163.2,164.7,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Well-sorted.,,,,359,U1472,A,18,H,5,A,,,,
359-U1472A-18H-6-A,0,100,164.7,165.7,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately-sorted.,,,,359,U1472,A,18,H,6,A,,,,
359-U1472A-18H-7-A,0,50,165.7,166.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera ?,,,,359,U1472,A,18,H,7,A,,,,
359-U1472A-18H-7-A,50,93,166.2,166.63,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera ?,,,,359,U1472,A,18,H,7,A,,,,
359-U1472A-18H-CC-A,0,12,166.63,166.75,planktic foraminifer rich,WACKESTONE,2,planktic foraminifer rich WACKESTONE,unlithified,1,2.5y 8/2 (pale yellow),Medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to slightly indurated planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately-sorted.,,,,359,U1472,A,18,H,CC,A,,,,
359-U1472A-19H-1-A,0,12,166.7,166.82,planktic foraminifer rich,rudstone,6,rudstone,partially lithified,3,2.5y 8/1 (white),granule,8,,,,,,,,,,,,,,,,,,CAVE IN.,,,,359,U1472,A,19,H,1,A,,,,
359-U1472A-19H-1-A,12,49,166.82,167.19,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,,,,,aggregate,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera ? recrystallized.,,,,359,U1472,A,19,H,1,A,,,,
359-U1472A-19H-1-A,49,87,167.19,167.57,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,lithified,5,2.5y 8/1 (white),Medium sand,5,foraminifera (planktic),,,,,,,,,,,,complete,6.0,,,,Lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,19,H,1,A,,,,
359-U1472A-19H-1-A,87,150,167.57,168.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 8/1 (white),medium sand,5,foraminifera (planktic),,,,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant.,,,,359,U1472,A,19,H,1,A,,,,
359-U1472A-19H-2-A,0,150,168.2,169.7,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,partially lithified,3,2.5y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,aggregate,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich WACKESTONE. Medium-grained. Planktic foraminifera are abundant. Moderate- to poorly-sorted.,,,,359,U1472,A,19,H,2,A,,,,
