Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Lithology Prefix,Extra Sample ID Data
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,40.0,65.0,27.5,27.75,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,20.0,0.0,80,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,65.0,71.0,27.75,27.81,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],75,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],25,,,100,mixture of bioclastic and volcaniclastic materials,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,5,0,0,0,0,0.0,0.0,75,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,71.0,150.0,27.81,28.6,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,15,0,5,0,70,0,0,0.0,0.0,10,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-3-A,340,U1395,B,4,4-3,H,3,A,0.0,150.0,28.6,30.1,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,"crystals are sand sized, but pumice grains are coarse sand sized. massive part of volcaniclastic turbidite",0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,0,0,88,0,0,0.0,2.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,0.0,20.0,30.1,30.3,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,"part of volcaniclastic turbidite (pumice, crystals rich)",0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,0,0,88,0,0,0.0,2.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,20.0,54.5,30.3,30.645,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,54.5,58.0,30.645,30.68,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,volcaniclastic sand (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,97,0,0,1.0,2.0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,58.0,64.5,30.68,30.745,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,64.5,65.0,30.745,30.75,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcaniclastic sand (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,0,10,70,0,0,10.0,0.0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,65.0,67.0,30.75,30.77,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,67.0,68.0,30.77,30.78,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcaniclastic sand (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,0,10,70,0,0,10.0,0.0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,68.0,69.0,30.78,30.79,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,69.0,69.5,30.79,30.795,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcaniclastic sand (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,0,10,70,0,0,10.0,0.0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,69.5,91.0,30.795,31.01,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,91.0,93.0,31.01,31.03,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcaniclastic sand (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,70,0,0,10.0,0.0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,93.0,103.0,31.03,31.13,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,103.0,150.0,31.13,31.6,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,"part of volcaniclastic turbidite (pumice, crystals rich)",2,100,granule [T07],0,,0,,0,,0,,0,,0,,100,,rounded,30,0,0,0,65,0,0,0.0,5.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-5-A,340,U1395,B,4,4-5,H,5,A,0.0,53.0,31.6,32.13,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,0,10,80,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-5-A,340,U1395,B,4,4-5,H,5,A,53.0,66.0,32.13,32.26,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-5-A,340,U1395,B,4,4-5,H,5,A,66.0,67.0,32.26,32.27,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,80,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-5-A,340,U1395,B,4,4-5,H,5,A,67.0,103.0,32.27,32.63,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,0,0,0,0.0,0.0,80,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-5-A,340,U1395,B,4,4-5,H,5,A,103.0,150.0,32.63,33.1,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,70,0,0,0,30,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-6-A,340,U1395,B,4,4-6,H,6,A,0.0,94.0,33.1,34.04,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,"crystals are sand sized, but pumice grains are coarse sand sized. massive part of volcaniclastic turbidite",1,0,,0,,0,,0,,0,,0,,100,pebble [W22_2],100,mud clasts,rounded,70,0,0,0,30,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-4H-CC-A,340,U1395,B,4,4-CC,H,CC,A,0.0,5.0,34.04,34.09,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1397B-4H-CC-A,340,U1395,B,4,4-CC,H,CC,A,5.0,14.0,34.09,34.18,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,10,0,80,0,0,0.0,0.0,0,100,,absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,0.0,7.0,34.1,34.17,slight [drilling disturbance],2,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,30.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,7.0,8.0,34.17,34.18,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,tephra layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,8.0,24.0,34.18,34.34,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,30.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,24.0,25.0,34.34,34.35,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,tephra layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,25.0,39.0,34.35,34.49,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,30.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,39.0,40.0,34.49,34.5,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,tephra layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,40.0,48.0,34.5,34.58,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,30.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,48.0,49.0,34.58,34.59,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,tephra layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,49.0,63.0,34.59,34.73,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,30.0,0.0,70,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,63.0,64.0,34.73,34.74,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,tephra layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,85,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,64.0,129.0,34.74,35.39,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,30.0,0.0,70,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,129.0,142.0,35.39,35.52,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,carbonate ooze [Leg178],50,silt-fine mud [T07],2,100,alternation of hemipelagic sediments and tephra layers,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,5,0,35,0,0,15.0,0.0,35,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,142.0,146.0,35.52,35.56,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,tephra layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,10,0,70,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-1-A,340,U1395,B,5,5-1,H,1,A,146.0,150.0,35.56,35.6,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,30.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-2-A,340,U1395,B,5,5-2,H,2,A,0.0,12.0,35.6,35.72,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,99,0,0,0.0,1.0,0,100,Well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-2-A,340,U1395,B,5,5-2,H,2,A,12.0,28.0,35.72,35.88,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,Well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-2-A,340,U1395,B,5,5-2,H,2,A,28.0,45.0,35.88,36.05,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,95,0,0,0.0,0.0,0,100,Well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-2-A,340,U1395,B,5,5-2,H,2,A,45.0,57.0,36.05,36.17,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,80,0,0,10.0,0.0,0,100,Well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-2-A,340,U1395,B,5,5-2,H,2,A,57.0,86.0,36.17,36.46,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-2-A,340,U1395,B,5,5-2,H,2,A,86.0,92.0,36.46,36.52,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,fallout or volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,30,0,10,0,60,0,0,0.0,0.0,0,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1397B-5H-2-A,340,U1395,B,5,5-2,H,2,A,92.0,122.0,36.52,36.82,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,10,20,0,70,0,0,0.0,0.0,0,100,very well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-2-A,340,U1395,B,5,5-2,H,2,A,122.0,150.0,36.82,37.1,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5.0,5.0,88,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-2,H,2,A,0.0,8.0,37.1,37.18,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-3,H,3,A,8.0,9.0,37.18,37.19,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,80,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-3,H,3,A,9.0,14.0,37.19,37.24,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-3,H,3,A,14.0,15.0,37.24,37.25,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,80,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-3,H,3,A,15.0,29.0,37.25,37.39,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-3,H,3,A,29.0,38.0,37.39,37.48,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,35,0,0,0,0,0.0,0.0,65,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-3,H,3,A,38.0,59.0,37.48,37.69,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-3,H,3,A,59.0,60.0,37.69,37.7,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,80,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-3,H,3,A,60.0,82.0,37.7,37.92,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-3,H,3,A,82.0,83.0,37.92,37.93,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,80,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-3,H,3,A,83.0,90.0,37.93,38.0,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0.0,0.0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-3-A,340,U1395,B,5,5-3,H,3,A,90.0,140.0,38.0,38.5,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,5,100,granule [T07],0,,0,,0,,0,,0,,0,,100,,,40,0,10,0,50,0,0,0.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-4-A,340,U1395,B,5,5-4,H,4,A,0.0,62.0,38.5,39.12,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,pumiceous turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,75,0,50,0,20,0,0,0.0,0.0,0,145,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-4-A,340,U1395,B,5,5-4,H,4,A,62.0,92.0,39.12,39.42,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,3,0,2,0,0,30.0,0.0,65,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-4-A,340,U1395,B,5,5-4,H,4,A,92.0,119.0,39.42,39.69,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,fine grained volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,50,0,0,20.0,0.0,10,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-4-A,340,U1395,B,5,5-4,H,4,A,119.0,134.0,39.69,39.84,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,3,0,2,0,0,30.0,0.0,65,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-4-A,340,U1395,B,5,5-4,H,4,A,134.0,143.0,39.84,39.93,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,60,0,0,10.0,0.0,10,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-5-A,340,U1395,B,5,5-5,H,5,A,0.0,60.0,39.93,40.53,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,20,70,0,0,10.0,0.0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-5-A,340,U1395,B,5,5-5,H,5,A,60.0,68.0,40.53,40.61,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,5.0,5.0,90,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-5-A,340,U1395,B,5,5-5,H,5,A,68.0,69.0,40.61,40.62,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,0,75,0,0,5.0,0.0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1397B-5H-5-A,340,U1395,B,5,5-5,H,5,A,69.0,74.0,40.62,40.67,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,5.0,5.0,90,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
