Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ lith. Abundance (%),MAJ lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1410B-19X-7-A,342,U1410,B,19,19-7,X,7,A,55.0,71.0,162.76,162.92,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410B-19X-CC-A,342,U1410,B,19,19-CC,X,CC,A,0.0,4.0,162.92,162.96,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410B-19X-CC-A,342,U1410,B,19,19-CC,X,CC,A,4.0,31.0,162.96,163.35,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-20X-1-A,342,U1410,B,20,20-1,X,1,A,0.0,152.0,163.4,164.92,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"well-preserved brurows, Planolites, Zoophycos, Chondrites",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-20X-2-A,342,U1410,B,20,20-2,X,2,A,0.0,150.0,164.92,166.42,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,burrows are more pronounced in upper and the lower third of the section; ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-20X-3-A,342,U1410,B,20,20-3,X,3,A,0.0,150.0,166.42,167.92,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,thin greenish layers between 43-54 cm and at 148 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-20X-4-A,342,U1410,B,20,20-4,X,4,A,0.0,150.0,167.92,169.42,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,thick greenish layer at 2-4 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-20X-5-A,342,U1410,B,20,20-5,X,5,A,0.0,150.0,169.42,170.92,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-20X-6-A,342,U1410,B,20,20-6,X,6,A,0.0,150.0,170.92,172.42,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"thin, dark greenish layers at 60 to 67 cm are tilted, and show indications of shearing",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-20X-7-A,342,U1410,B,20,20-7,X,7,A,0.0,52.0,172.42,172.94,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-20X-CC-A,342,U1410,B,20,20-CC,X,CC,A,0.0,18.0,172.94,173.23,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-21X-1-A,342,U1410,B,21,21-1,X,1,A,8.0,150.0,173.0,174.5,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-21X-2-A,342,U1410,B,21,21-2,X,2,A,0.0,150.0,174.5,176.0,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. Color seems slightly darker and burrows more abundant 25-75 cm. Prominent green horizon 110cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-21X-3-A,342,U1410,B,21,21-3,X,3,A,0.0,150.0,176.0,177.5,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. Color seems slightly darker and burrows more abundant 31-68cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-21X-4-A,342,U1410,B,21,21-4,X,4,A,0.0,150.0,177.5,179.0,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-21X-5-A,342,U1410,B,21,21-5,X,5,A,0.0,150.0,179.0,180.5,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-21X-6-A,342,U1410,B,21,21-6,X,6,A,0.0,150.0,180.5,182.0,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Burrows more frequent than in other sections.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-21X-7-A,342,U1410,B,21,21-7,X,7,A,0.0,52.0,182.0,182.52,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-21X-CC-A,342,U1410,B,21,21-CC,X,CC,A,0.0,18.0,182.52,182.82,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-22X-1-A,342,U1410,B,22,22-1,X,1,A,0.0,143.0,182.6,184.03,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers ,,,,,,
342-U1410B-22X-2-A,342,U1410,B,22,22-2,X,2,A,0.0,148.0,184.03,185.51,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green/black layer at 63cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers ,,,,,,
342-U1410B-22X-3-A,342,U1410,B,22,22-3,X,3,A,0.0,58.0,185.51,186.09,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green/black layer at 47cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers ,,,,,,
342-U1410B-22X-CC-A,342,U1410,B,22,22-CC,X,CC,A,0.0,33.0,186.09,186.53,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers ,,,,,,
342-U1410B-23X-1-A,342,U1410,B,23,23-1,X,1,A,15.0,150.0,187.6,189.1,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green horizon at 76cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-23X-2-A,342,U1410,B,23,23-2,X,2,A,0.0,150.0,189.1,190.6,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"Prominent dark green horizon at 6, 59, 66cm. Abundant burrows throughout. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-23X-3-A,342,U1410,B,23,23-3,X,3,A,0.0,150.0,190.6,192.1,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green horizon at 67cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-23X-4-A,342,U1410,B,23,23-4,X,4,A,0.0,150.0,192.1,193.6,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green/black horizon at 11cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-23X-5-A,342,U1410,B,23,23-5,X,5,A,0.0,150.0,193.6,195.1,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"Prominent dark green horizon at 45cm, black horizon at 125cm. Abundant burrows throughout. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-23X-6-A,342,U1410,B,23,23-6,X,6,A,0.0,90.0,195.1,196.0,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green horizon at 58cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-23X-6-A,342,U1410,B,23,23-6,X,6,A,90.0,115.0,196.0,196.25,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1410B-23X-6-A,342,U1410,B,23,23-6,X,6,A,115.0,141.0,196.25,196.51,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-23X-7-A,342,U1410,B,23,23-7,X,7,A,0.0,55.0,196.51,197.06,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green horizon at 7cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-23X-CC-A,342,U1410,B,23,23-CC,X,CC,A,0.0,33.0,197.06,197.49,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"Several microfaults at 6-11cm, bisecting a prominent dark green horizon at 8cm. Abundant burrows throughout. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-24X-1-A,342,U1410,B,24,24-1,X,1,A,0.0,150.0,197.2,198.7,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-24X-2-A,342,U1410,B,24,24-2,X,2,A,0.0,150.0,198.7,200.2,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-24X-3-A,342,U1410,B,24,24-3,X,3,A,0.0,150.0,200.2,201.7,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"Prominent dark green horizons at 57, 136cm. Abundant burrows throughout. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-24X-4-A,342,U1410,B,24,24-4,X,4,A,0.0,150.0,201.7,203.2,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-24X-5-A,342,U1410,B,24,24-5,X,5,A,0.0,123.0,203.2,204.43,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green horizons at 45cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-24X-6-A,342,U1410,B,24,24-6,X,6,A,0.0,59.0,204.43,205.02,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green horizons at 38cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-24X-CC-A,342,U1410,B,24,24-CC,X,CC,A,0.0,35.0,205.02,205.47,nannofossil [Leg339],claystone [Leg339],,nannofossil  claystone ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone ,,,,,,
342-U1410B-25X-1-A,342,U1410,B,25,25-1,X,1,A,0.0,150.0,206.8,208.3,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green layers at 63cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers ,,,,,,
342-U1410B-25X-2-A,342,U1410,B,25,25-2,X,2,A,0.0,150.0,208.3,209.8,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green layers at 95 & 98cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers ,,,,,,
342-U1410B-25X-3-A,342,U1410,B,25,25-3,X,3,A,0.0,150.0,209.8,211.3,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers ,,,,,,
342-U1410B-25X-4-A,342,U1410,B,25,25-4,X,4,A,0.0,150.0,211.3,212.8,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green layers at 72 and 148 cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers ,,,,,,
342-U1410B-25X-5-A,342,U1410,B,25,25-5,X,5,A,0.0,150.0,212.8,214.3,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Prominent dark green layers at 52cm. Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers ,,,,,,
342-U1410B-25X-6-A,342,U1410,B,25,25-6,X,6,A,0.0,111.0,214.3,215.41,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers [Leg339],5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers [Leg339],,,,,,
342-U1410B-25X-7-A,342,U1410,B,25,25-7,X,7,A,0.0,52.0,215.41,215.93,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers ,,,,,,
342-U1410B-25X-CC-A,342,U1410,B,25,25-CC,X,CC,A,0.0,35.0,215.93,216.33,nannofossil [Leg339],claystone [Leg339],with foraminifers [Leg339],nannofossil  claystone  with foraminifers ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Abundant burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   claystone ,claystone   with foraminifers ,,,,,,
342-U1410B-26X-1-A,342,U1410,B,26,26-1,X,1,A,0.0,27.0,216.4,216.67,,nannofossil chalk [Leg339],,nannofossil chalk ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,Aubundant lighter burrows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-26X-1-A,342,U1410,B,26,26-1,X,1,A,27.0,40.0,216.67,216.8,,nannofossil chalk [Leg339],,nannofossil chalk ,N 8 (white),,,,moderate_339 [DB91],4,,"Appears fractured, with veins of the darker bracketing material",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-26X-1-A,342,U1410,B,26,26-1,X,1,A,40.0,51.0,216.8,216.91,,nannofossil chalk [Leg339],,nannofossil chalk ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,Aubundant lighter burrows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-26X-1-A,342,U1410,B,26,26-1,X,1,A,51.0,150.0,216.91,217.9,,nannofossil chalk [Leg339],,nannofossil chalk ,N 8 (white),,,,moderate_339 [DB91],4,,"Appears fractured, with veins of the darker overlying material",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-26X-2-A,342,U1410,B,26,26-2,X,2,A,0.0,59.0,217.9,218.49,,nannofossil chalk [Leg339],,nannofossil chalk ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,"Abundant darker burrows, with some intervals slightly darker in color, not quite dark enough to be 5GY 8/1",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-26X-2-A,342,U1410,B,26,26-2,X,2,A,59.0,77.0,218.49,218.67,,nannofossil chalk [Leg339],,nannofossil chalk ,5GY 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,"Abundant darker burrows, with some intervals slightly darker in color, not quite dark enough to be 5GY 8/1",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-26X-2-A,342,U1410,B,26,26-2,X,2,A,77.0,150.0,218.67,219.4,,nannofossil chalk [Leg339],,nannofossil chalk ,N 8 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows, with some intervals slightly darker in color, not quite dark enough to be 5GY 8/1",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-26X-3-A,342,U1410,B,26,26-3,X,3,A,0.0,150.0,219.4,220.9,,nannofossil chalk [Leg339],,nannofossil chalk ,N 8 (white),,,,moderate_339 [DB91],4,,Abundant darker burrows. Decimeter-scale color alternations between N 8 and 5Y 6/1. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-26X-4-A,342,U1410,B,26,26-4,X,4,A,0.0,150.0,220.9,222.4,,nannofossil chalk [Leg339],,nannofossil chalk ,N 8 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows, with some intervals slightly darker in color, not quite dark enough to be 5GY 8/1",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-26X-5-A,342,U1410,B,26,26-5,X,5,A,0.0,150.0,222.4,223.9,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,N 8 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows, with some intervals slightly darker in color, not quite dark enough to be 5GY 8/1",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1410B-26X-6-A,342,U1410,B,26,26-6,X,6,A,0.0,98.0,223.9,224.88,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,N 8 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows, with some intervals slightly darker in color, not quite dark enough to be 5GY 8/1",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1410B-26X-7-A,342,U1410,B,26,26-7,X,7,A,0.0,61.0,224.88,225.49,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,N 8 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows, with some intervals slightly darker in color, not quite dark enough to be 5GY 8/1",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1410B-26X-CC-A,342,U1410,B,26,26-CC,X,CC,A,0.0,23.0,225.49,225.78,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,N 8 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows, with some intervals slightly darker in color, not quite dark enough to be 5GY 8/1",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1410B-27X-1-A,342,U1410,B,27,27-1,X,1,A,14.0,150.0,226.0,227.5,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,N 8 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows. Decimeter-scale color alternations between N 8 and darker intervals, some as dark as 5Y 8/1. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1410B-27X-2-A,342,U1410,B,27,27-2,X,2,A,0.0,150.0,227.5,229.0,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,N 8 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows. Decimeter-scale color alternations between N 8 and darker intervals, some as dark as 5Y 8/1. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,
342-U1410B-27X-3-A,342,U1410,B,27,27-3,X,3,A,0.0,150.0,229.0,230.5,,nannofossil chalk [Leg339],,nannofossil chalk ,5Y 8/1 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows. Decimeter-scale color alternations between N 8 and darker intervals, some as dark as 5Y 8/1. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-27X-4-A,342,U1410,B,27,27-4,X,4,A,0.0,150.0,230.5,232.0,,nannofossil chalk [Leg339],,nannofossil chalk ,5Y 8/1 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows. Decimeter-scale color alternations between N 8 and darker intervals, some as dark as 5Y 8/1. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-27X-5-A,342,U1410,B,27,27-5,X,5,A,0.0,150.0,232.0,233.5,,nannofossil chalk [Leg339],,nannofossil chalk ,5Y 8/1 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows. Decimeter-scale color alternations between N 8 and darker intervals, some as dark as 5Y 8/1. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-27X-6-A,342,U1410,B,27,27-6,X,6,A,0.0,121.0,233.5,234.71,,nannofossil chalk [Leg339],,nannofossil chalk ,5Y 8/1 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows. Decimeter-scale color alternations between N 8 and darker intervals, some as dark as 5Y 8/1. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1410B-27X-7-A,342,U1410,B,27,27-7,X,7,A,0.0,63.0,234.71,235.34,,nannofossil chalk [Leg339],,nannofossil chalk ,5Y 8/1 (white),,,,moderate_339 [DB91],4,,"Abundant darker burrows. Decimeter-scale color alternations between N 8 and darker intervals, some as dark as 5Y 8/1. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
