Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data
371-U1509A-62R-5-A,0,100,571.76,572.76,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-62R-CC-A,0,10,572.76,572.86,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-63R-1-A,0,126,575.8,577.06,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,moderate [B06],3,Sections 1 and 2 are slightly lighter in color than the rest of the core (but still a 4/N). Apparent tilt ranges from 5 to a maximum of 15 degrees. Sub-mm size benthic foraminifers are observed.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-63R-2-A,0,142,577.16,578.58,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,moderate [B06],3,Sections 1 and 2 are slightly lighter in color than the rest of the core (but still a 4/N). Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-63R-3-A,0,152,578.58,580.1,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,moderate [B06],3,Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-63R-4-A,0,149,580.1,581.59,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,moderate [B06],3,Apparent tilt ranges from 5 to a maximum of 15 degrees. Sub mm to mm size benthic foraminifers are observed.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-63R-5-A,0,153,581.59,583.12,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,moderate [B06],3,Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-63R-6-A,0,110,583.12,584.22,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,moderate [B06],3,Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-63R-7-A,0,52,584.22,584.74,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,moderate [B06],3,Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-63R-CC-A,0,16,584.74,584.9,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,moderate [B06],3,Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-64R-1-A,0,104,585.3,586.34,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,slight [B06],2,Bioturbation decreases with lower diversity observed. Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-64R-2-A,0,130,586.44,587.74,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,slight [B06],2,Bioturbation decreases with lower diversity observed. Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations occur throughout. Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-64R-3-A,0,150,587.74,589.24,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,slight [B06],2,Bioturbation decreases with lower diversity observed. Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations occur throughout. Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-64R-4-A,0,117,589.24,590.41,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,slight [B06],2,Bioturbation decreases with lower diversity observed. Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations occur throughout. Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-64R-5-A,0,150,590.41,591.91,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,slight [B06],2,Bioturbation decreases with lower diversity observed. Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations occur throughout. Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-64R-6-A,0,3,591.91,591.94,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,slight [B06],2,Bioturbation decreases with lower diversity observed. Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations occur throughout. Apparent tilt ranges from 5 to a maximum of 15 degrees.,gradational boundary or contact,,gradational,,,,,,,claystone,claystone with silt,,,
371-U1509A-64R-6-A,3,47,591.94,592.38,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,nodule,sulfide,sparse [B06],1,"Massive dark grey claystone with nannofossils. Cm-size Pyrite nodules occur near top of this interval. Between 36 and 40 cm, 1 to 3 cm size rounded mud clasts occur in a mud matrix.",sharp boundary or contact,,sharp,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-64R-6-A,47,114,592.38,593.05,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,sparse [B06],1,Bioturbation decreases with lower diversity observed. Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations occur throughout. Apparent tilt ranges from 5 to a maximum of 15 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-64R-7-A,0,73,593.05,593.78,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,nodule,,sparse [B06],1,Siliceous nodule between 28-33cm,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-65R-1-A,0,150,594.9,596.4,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,sparse [B06],1,Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations occur throughout. Apparent tilt is up to 25 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-65R-2-A,0,150,596.4,597.9,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,sparse [B06],1,Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations occur throughout. Apparent tilt is up to 25 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-65R-3-A,0,150,597.9,599.4,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,sparse [B06],1,Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations occur throughout. Apparent tilt is up to 25 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-65R-4-A,0,150,599.4,600.9,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,sparse [B06],1,Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations occur throughout. Apparent tilt is up to 25 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-65R-5-A,0,151,600.9,602.41,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 4/N (dark gray),,parallel lamination,,,,clay [W22_1],1,,,sparse [B06],1,Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations become increasingly muted as the overall color darkens to a very dark gray (GLEY 1 3/N). Apparent tilt is up to 25 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-65R-6-A,0,150,602.41,603.91,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 3/N (very dark gray),,parallel lamination,,,,clay [W22_1],1,,,sparse [B06],1,Very dark grey (GLEY 1 3/N) to dark grey (GLEY 1 4/N) laminations become increasingly muted as the overall color darkens to a very dark gray (GLEY 1 3/N). Apparent tilt increases to 35 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-65R-7-A,0,67,603.91,604.58,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 3/N (very dark gray),,parallel lamination,,,,clay [W22_1],1,,,sparse [B06],1,Very dark gray (GLEY 1 3/N) claystone with laminations Apparent tilt is 35 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-65R-CC-A,0,15,604.58,604.73,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 3/N (very dark gray),,parallel lamination,,,,clay [W22_1],1,,,sparse [B06],1,Very dark gray (GLEY 1 3/N) claystone with laminations Apparent tilt is 35 degrees.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-66R-1-A,0,136,604.5,605.86,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 3/N (very dark gray),,parallel lamination,,,,clay [W22_1],1,,,sparse [B06],1,Very dark gray (GLEY 1 3/N) claystone with very faint laminations.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-66R-2-A,0,144,605.95,607.39,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 3/N (very dark gray),,,,,,clay [W22_1],1,,,sparse [B06],1,Rare scattered agglutinated foraminifers and other undifferientiated white specks (fish teeth?).,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-66R-3-A,0,92,607.39,608.31,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 3/N (very dark gray),,,,,,clay [W22_1],1,,,sparse [B06],1,Rare scattered agglutinated foraminifers.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-66R-4-A,0,68,608.31,608.99,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 3/N (very dark gray),,,,,,clay [W22_1],1,,,sparse [B06],1,Rare scattered agglutinated foraminifers.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-66R-CC-A,0,33,608.99,609.32,,,,,,claystone [USGS],with silt [2014],claystone with silt,,,GLEY 1 3/N (very dark gray),,,,,,clay [W22_1],1,,,sparse [B06],1,Rare scattered agglutinated foraminifers.,,,,,,,,,,claystone,claystone with silt,,,
371-U1509A-67R-1-A,0,10,614.1,614.2,,,,,,claystone [USGS],,claystone,,,GLEY 1 3/N (very dark gray),,,,,,clay [W22_1],1,,,sparse [B06],1,Likely to be contamination from above core,,,,,,,,,,claystone,claystone,,,
371-U1509A-67R-1-A,10,129,614.2,615.39,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-67R-2-A,0,105,615.5,616.55,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-67R-3-A,0,98,616.55,617.53,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-68R-1-A,0,134,623.7,625.04,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,"Massive to sparsely bioturbated very dark gray carbonaceous claystone. White specks are scattered throughout the section, which may be small fish teeth and or benthic foraminifers.",,,,,,,,,,claystone,claystone,,,
371-U1509A-68R-2-A,0,100,625.14,626.14,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,"Massive to sparsely bioturbated very dark gray carbonaceous claystone. White specks are scattered throughout the section, which may be small fish teeth and or benthic foraminifers.",,,,,,,,,,claystone,claystone,,,
371-U1509A-69R-1-A,0,111,633.4,634.51,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,"Massive to sparsely bioturbated very dark gray carbonaceous claystone. White specks are scattered throughout the section, which may be small fish teeth and or benthic foraminifers.",,,,,,,,,,claystone,claystone,,,
371-U1509A-69R-2-A,0,107,634.51,635.58,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,"Massive to sparsely bioturbated very dark gray carbonaceous claystone. White specks are scattered throughout the section, which may be small fish teeth and or benthic foraminifers.",,,,,,,,,,claystone,claystone,,,
371-U1509A-69R-3-A,0,80,635.58,636.38,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,"Massive to sparsely bioturbated very dark gray carbonaceous claystone. White specks are scattered throughout the section, which may be small fish teeth and or benthic foraminifers.",,,,,,,,,,claystone,claystone,,,
371-U1509A-69R-CC-A,0,10,636.38,636.48,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,"Massive to sparsely bioturbated very dark gray carbonaceous claystone. White specks are scattered throughout the section, which may be small fish teeth and or benthic foraminifers.",,,,,,,,,,claystone,claystone,,,
371-U1509A-70R-1-A,0,140,643,644.4,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-70R-2-A,0,133,644.4,645.73,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-70R-3-A,0,145,645.73,647.18,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-70R-4-A,0,147,647.18,648.65,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-70R-5-A,0,147,648.65,650.12,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-70R-6-A,0,112,650.12,651.24,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-70R-7-A,0,116,651.34,652.5,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-70R-CC-A,0,44,652.5,652.94,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-71R-1-A,0,134,652.5,653.84,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-71R-2-A,0,146,653.94,655.4,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-71R-3-A,0,147,655.4,656.87,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-71R-4-A,0,127,656.87,658.14,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-71R-5-A,0,126,658.14,659.4,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-71R-6-A,0,91,659.4,660.31,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Massive sparsely bioturbated very dark gray carbonaceous claystone.,,,,,,,,,,claystone,claystone,,,
371-U1509A-72R-1-A,0,127,662.1,663.37,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-72R-2-A,0,149,663.47,664.96,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-72R-3-A,0,123,664.96,666.19,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-72R-4-A,0,147,666.19,667.66,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-72R-5-A,0,137,667.66,669.03,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-72R-6-A,0,121,669.03,670.24,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-72R-7-A,0,110,670.24,671.34,,,,,,claystone [USGS],,claystone,,,10YR 3/2 (very dark grayish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,"At 105cm, a cm-thick seam of pyrite crystals. Sparse white specks are sometime agglutinated forams.",,,,,,,,,,claystone,claystone,,,
371-U1509A-73R-1-A,0,122,671.7,672.92,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-73R-2-A,0,148,673.02,674.5,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-73R-3-A,0,153,674.5,676.03,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-73R-4-A,0,136,676.03,677.39,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-73R-5-A,0,148,677.39,678.87,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-73R-6-A,0,101,678.87,679.88,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-73R-7-A,0,69,679.88,680.57,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-73R-CC-A,0,15,680.57,680.72,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,Sparse white specks are sometime agglutinated forams.,,,,,,,,,,claystone,claystone,,,
371-U1509A-74R-1-A,0,127,681.2,682.47,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,,,,,,,,,,,claystone,claystone,,,
371-U1509A-74R-2-A,0,124,682.57,683.81,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,,,,,,,,,,,claystone,claystone,,,
371-U1509A-74R-3-A,0,148,683.81,685.29,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,,,,,,,,,,,claystone,claystone,,,
371-U1509A-74R-4-A,0,146,685.29,686.75,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,,,,,,,,,,,claystone,claystone,,,
371-U1509A-74R-5-A,0,147,686.75,688.22,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,,,,,,,,,,,claystone,claystone,,,
371-U1509A-74R-6-A,0,135,688.22,689.57,,,,,,claystone [USGS],,claystone,,,10YR 2/2 (very dark brown),,,,,,clay [W22_1],1,,,sparse [B06],1,,,,,,,,,,,claystone,claystone,,,
