Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
356-U1461B-116X-7-A,34,39,794.07,794.12,lithified [B84],foraminifer rich,packstone [E&K72; D62],3,with glauconite [2014],foraminifer rich packstone with glauconite,,gray,foraminifera (small benthic),,,,,,,,possible mass transport interval? A bit of biscuiting going on so ca't see for sure.,,,,356,U1461,B,116,X,7,A,,,,
356-U1461B-116X-7-A,39,99,794.12,794.72,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3,sharp,horizontal,,,,,356,U1461,B,116,X,7,A,,,,
356-U1461B-117X-1-A,0,130,795.5,796.8,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,,,,,356,U1461,B,117,X,1,A,,,,
356-U1461B-117X-1-A,0,130,795.5,796.8,,,,,,,,,foraminifera (planktic),,,,,,,,,,,,356,U1461,B,117,X,1,A,,,,
356-U1461B-117X-2-A,0,152,796.8,798.32,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,compacted shell fragments at 128 cm,,,,356,U1461,B,117,X,2,A,,,,
356-U1461B-117X-3-A,0,92,798.32,799.24,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,,,,,356,U1461,B,117,X,3,A,,,,
356-U1461B-117X-3-A,92,118,799.24,799.5,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,,,common [B06],4,,,,,,,356,U1461,B,117,X,3,A,,,,
356-U1461B-117X-4-A,0,72,799.5,800.22,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,concretion [BJ80],,moderate [B06],3,,,~ 0.5 cm dark possibly pyritic concreation,,,,356,U1461,B,117,X,4,A,,,,
356-U1461B-117X-4-A,72,98,800.22,800.48,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,,,,,356,U1461,B,117,X,4,A,,,,
356-U1461B-117X-5-A,0,149,800.48,801.97,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,,,,,356,U1461,B,117,X,5,A,,,,
356-U1461B-117X-6-A,0,133,801.97,803.3,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,concretion [BJ80],,common [B06],4,,,pyrite occurs as concretions in bioturbation traces and as disseminated pyrite in dark layers,,,,356,U1461,B,117,X,6,A,,,,
356-U1461B-117X-7-A,0,56,803.3,803.86,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,concretion [BJ80],,moderate [B06],3,,,pyrite occurs as concretion in bioturbation trace and possibly as replacement of skeletal fragments,,,,356,U1461,B,117,X,7,A,,,,
356-U1461B-117X-CC-A,0,28,803.86,804.14,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,concretion [BJ80],,moderate [B06],3,,,pyrite concretion,,,,356,U1461,B,117,X,CC,A,,,,
356-U1461B-117X-CC-A,28,38,804.14,804.24,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,B,117,X,CC,A,,,,
356-U1461B-118X-1-A,0,41,805.2,805.61,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,,,,,356,U1461,B,118,X,1,A,,,,
356-U1461B-118X-2-A,0,145,805.61,807.06,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,118,X,2,A,,,,
356-U1461B-118X-3-A,0,57,807.06,807.63,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,118,X,3,A,,,,
356-U1461B-118X-3-A,0,96,807.06,808.02,,,,,,,,,,,,,,,,,IW,,,,356,U1461,B,118,X,3,A,,,,
356-U1461B-118X-3-A,57,79,807.63,807.85,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (planktic),,,,common [B06],4,wavy,sub-horizontal,,,,,356,U1461,B,118,X,3,A,,,,
356-U1461B-118X-3-A,79,81,807.85,807.87,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,,,,,slight [B06],2,,,,,,,356,U1461,B,118,X,3,A,,,,
356-U1461B-118X-4-A,0,88,808.02,808.9,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,118,X,4,A,,,,
356-U1461B-118X-5-A,0,84,808.9,809.74,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,118,X,5,A,,,,
356-U1461B-118X-5-A,84,103,809.74,809.93,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,118,X,5,A,,,,
356-U1461B-118X-6-A,0,63,809.93,810.56,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,118,X,6,A,,,,
356-U1461B-118X-CC-A,0,10,810.56,810.66,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,118,X,CC,A,,,,
356-U1461B-118X-CC-A,10,21,810.66,810.77,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,B,118,X,CC,A,,,,
356-U1461B-119X-1-A,0,114,814.9,816.04,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,119,X,1,A,,,,
356-U1461B-119X-1-A,114,126,816.04,816.16,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,119,X,1,A,,,,
356-U1461B-119X-2-A,0,49,816.16,816.65,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,119,X,2,A,,,,
356-U1461B-119X-2-A,49,91,816.65,817.07,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,119,X,2,A,,,,
356-U1461B-119X-2-A,91,113,817.07,817.29,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,119,X,2,A,,,,
356-U1461B-119X-3-A,0,127,817.29,818.56,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,119,X,3,A,,,,
356-U1461B-119X-4-A,0,128,818.56,819.84,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,119,X,4,A,,,,
356-U1461B-119X-5-A,0,117,819.84,821.01,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,119,X,5,A,,,,
356-U1461B-119X-6-A,0,112,821.01,822.13,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,119,X,6,A,,,,
356-U1461B-119X-7-A,0,37,822.13,822.5,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,119,X,7,A,,,,
356-U1461B-119X-7-A,37,82,822.5,822.95,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,This interval shows strong deformation of the wackestone layers and they are interlayered with dark olive mudstone. This is interpreted as a drilling disturbance and seems to be common at the base of cores.,,,,356,U1461,B,119,X,7,A,,,,
356-U1461B-119X-CC-A,0,31,822.95,823.26,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,,,moderate [B06],3,,,This interval shows strong deformation of the wackestone layers and they are interlayered with dark olive mudstone. This is interpreted as a drilling disturbance and seems to be common at the base of cores.,,,,356,U1461,B,119,X,CC,A,,,,
356-U1461B-119X-CC-A,31,42,823.26,823.37,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,B,119,X,CC,A,,,,
356-U1461B-120X-1-A,0,114,822.9,824.04,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,,,,,356,U1461,B,120,X,1,A,,,,
356-U1461B-120X-2-A,0,90,824.04,824.94,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,,,,,356,U1461,B,120,X,2,A,,,,
356-U1461B-120X-3-A,0,95,824.94,825.89,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,,,,,356,U1461,B,120,X,3,A,,,,
356-U1461B-120X-CC-A,0,26,825.89,826.15,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,,,,,356,U1461,B,120,X,CC,A,,,,
356-U1461B-120X-CC-A,26,38,826.15,826.27,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,B,120,X,CC,A,,,,
356-U1461B-121X-1-A,0,81,827.1,827.91,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,,,,,356,U1461,B,121,X,1,A,,,,
356-U1461B-121X-1-A,81,127,827.91,828.37,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (planktic),,,,moderate [B06],3,,,,,,,356,U1461,B,121,X,1,A,,,,
356-U1461B-121X-2-A,0,130,828.37,829.67,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,,,,,356,U1461,B,121,X,2,A,,,,
356-U1461B-121X-2-A,130,147,829.67,829.84,,,,,,,,,,,,,,,,,IW,,,,356,U1461,B,121,X,2,A,,,,
356-U1461B-121X-3-A,0,150,829.84,831.34,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,Wackestone is strongly bowed and forms biscuits. Space between biscuits is filled by dark greenish mud generated by the drilling process,,,,356,U1461,B,121,X,3,A,,,,
356-U1461B-121X-4-A,0,150,831.34,832.84,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,Wackestone is strongly bowed and forms biscuits. Space between biscuits is filled by dark greenish mud generated by the drilling process,,,,356,U1461,B,121,X,4,A,,,,
356-U1461B-121X-5-A,0,75,832.84,833.59,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,Wackestone is strongly bowed and forms biscuits. Space between biscuits is filled by dark greenish mud generated by the drilling process,,,,356,U1461,B,121,X,5,A,,,,
356-U1461B-121X-CC-A,0,30,833.59,833.89,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,Wackestone is strongly bowed and forms biscuits. Space between biscuits is filled by dark greenish mud generated by the drilling process,,,,356,U1461,B,121,X,CC,A,,,,
356-U1461B-121X-CC-A,30,40,833.89,833.99,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,B,121,X,CC,A,,,,
356-U1461B-122X-1-A,0,88,832.8,833.68,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (planktic),,pyrite (disseminated),,common [B06],4,,,Olive gray wackestone with abundant foraminifera,,,,356,U1461,B,122,X,1,A,,,,
356-U1461B-122X-1-A,88,137,833.68,834.17,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite nodule,,common [B06],4,,,,,,,356,U1461,B,122,X,1,A,,,,
356-U1461B-122X-CC-A,0,44,834.17,834.61,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,,,Wackestone is strongly bowed and forms biscuits. Space between biscuits is filled by dark greenish mud generated by the drilling process,,,,356,U1461,B,122,X,CC,A,,,,
356-U1461B-122X-CC-A,44,54,834.61,834.71,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,B,122,X,CC,A,,,,
356-U1461B-123X-1-A,0,26,836.6,836.86,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,,,,,common [B06],4,,,,,,,356,U1461,B,123,X,1,A,,,,
356-U1461B-123X-1-A,26,95,836.86,837.55,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,,,pyrite (disseminated),,slight [B06],2,,,,,,,356,U1461,B,123,X,1,A,,,,
356-U1461B-123X-2-A,0,114,837.55,838.69,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,,,,,356,U1461,B,123,X,2,A,,,,
356-U1461B-123X-3-A,0,142,838.69,840.11,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,pyrite nodule,,moderate [B06],3,,,Light olive grey wackestone with planktic foraminifera and a pyrite nodule at 89 cm,,,,356,U1461,B,123,X,3,A,,,,
356-U1461B-123X-CC-A,0,43,840.11,840.54,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,,,,,,,,,Wackestone is strongly bowed and forms biscuits. Space between biscuits is filled by dark greenish mud generated by the drilling process,,,,356,U1461,B,123,X,CC,A,,,,
356-U1461B-123X-CC-A,43,53,840.54,840.64,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,B,123,X,CC,A,,,,
356-U1461B-124X-1-A,0,143,842.6,844.03,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,common [B06],4,,,"Lithified, olive gray wackestone with sand size grains mainly concentrated in burrows but also scattered throughout the Section. Small benthic foraminifers common.",,,,356,U1461,B,124,X,1,A,,,,
356-U1461B-124X-2-A,0,151,844.03,845.54,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,"Lithified, olive gray wackestone with modertate bioturbation and small benthic foraminifers. Wackestone contains sand size concentrated in bands with sharp lower contacts and bioturbated upper contacts. Sand size grains are also present in burrows. Small benthic forams are sometimes altered to pyrite which is found scattered throughout the Section.",,,,356,U1461,B,124,X,2,A,,,,
356-U1461B-124X-3-A,0,135,845.54,846.89,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,,,,,356,U1461,B,124,X,3,A,,,,
356-U1461B-124X-3-A,135,150,846.89,847.04,,,,,,,,,,,,,,,,,IW,,,,356,U1461,B,124,X,3,A,,,,
356-U1461B-124X-4-A,0,150,847.04,848.54,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with sand size grains disseminated throughout the Section and also concentrated in burrows. Small benthic forams are common, bioturbation moderate and pyrite disseminated throughout the Section and in burrows.",,,,356,U1461,B,124,X,4,A,,,,
356-U1461B-124X-4-A,0,150,847.04,848.54,,,,,,,,,trace fossil,,,,,,,,,,,,356,U1461,B,124,X,4,A,,,,
356-U1461B-124X-5-A,0,150,848.54,850.04,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with sand size grains disseminated throughout the Section and in burrows. Bioturbation is moderate and foraminifers common. Pyrite is disseminated throughout the Section and infilling burrows",,,,356,U1461,B,124,X,5,A,,,,
356-U1461B-124X-5-A,0,150,848.54,850.04,,,,,,,,,trace fossil,,,,,,,,,,,,356,U1461,B,124,X,5,A,,,,
356-U1461B-124X-6-A,0,96,850.04,851,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with sand size grains disseminated in the Section and concentrated in burrows. Moderate bioturbation. Pyrite disseminated throughout the Section and filling burrows.",,,,356,U1461,B,124,X,6,A,,,,
356-U1461B-124X-6-A,0,96,850.04,851,,,,,,,,,trace fossil,,,,,,,,,,,,356,U1461,B,124,X,6,A,,,,
356-U1461B-124X-CC-A,0,10,851,851.1,,,,,,,,,,,,,,,,,all to pal,,,,356,U1461,B,124,X,CC,A,,,,
356-U1461B-125X-1-A,0,150,852.3,853.8,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2,,,"Lithified, olive gray wackestone with sand size grains between 54-57 cm, disseminated throughout the Section and concentrated in burrows. Small benthic forams are common. Pyrite is disseminated throughout",,,,356,U1461,B,125,X,1,A,,,,
356-U1461B-125X-2-A,0,150,853.8,855.3,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with disseminated pyrite, moderate bioturbation and small benthic forams",,,,356,U1461,B,125,X,2,A,,,,
356-U1461B-125X-2-A,0,150,853.8,855.3,,,,,,,,,trace fossil,,,,,,,,,,,,356,U1461,B,125,X,2,A,,,,
356-U1461B-125X-3-A,0,149,855.3,856.79,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,,,wavy,sub-horizontal,"Lithified, olive gray wackestone with moderate bioturbation, small benthic forams present. Pyrite is disseminated throughout the Section. Pyrite concretions (few mm long) are present between 91-95 cm. This interval has a wavy basal contact and the wackestone contains sand size grains.",,,,356,U1461,B,125,X,3,A,,,,
356-U1461B-125X-3-A,0,149,855.3,856.79,,,,,,,,,trace fossil,,pyrite nodule,,,,,,,,,,356,U1461,B,125,X,3,A,,,,
356-U1461B-125X-4-A,0,105,856.79,857.84,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,neritic,olive gray,,,,,slight [B06],2,,,"Lithified, olive gray wackestone interbedded with dark greenish gray unlithified mudstone. The mudstone is the product of coring deformation.",,,,356,U1461,B,125,X,4,A,,,,
356-U1461B-125X-CC-A,0,37,857.84,858.21,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,,,,,slight [B06],2,,,"Lithified, olive gray wackestone interbedded with dark greenish gray unlithified mudstone. The mudstone is the product of coring deformation.",,,,356,U1461,B,125,X,CC,A,,,,
356-U1461B-125X-CC-A,37,46,858.21,858.3,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,B,125,X,CC,A,,,,
356-U1461B-126X-1-A,0,111,857.3,858.41,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, fine grained, olive gray wackestone with occasional small benthic foraminifera and a brachiopod fragment. Pyrite sparsely disseminated with a few concentrations in infilled burrows",,,,356,U1461,B,126,X,1,A,,,,
356-U1461B-126X-1-A,0,111,857.3,858.41,,,,,,,,,brachiopod,,,,,,,,,,,,356,U1461,B,126,X,1,A,,,,
356-U1461B-126X-2-A,0,89,858.41,859.3,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, fine graiined, olive gray wackestone with a few small benthic foraminifera. Sparse small disseminated grains of pyrite.",,,,356,U1461,B,126,X,2,A,,,,
