Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
367-U1499A-54X-CC-A,0,4,501.9,501.94,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),indurated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,sub-horizontal,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,54,X,CC,A,
367-U1499A-54X-CC-A,9,24,501.99,502.14,,sand [Leg339],,sand,sand,,GLEY 1 4/5GY (dark greenish gray),slightly consolidated [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,54,X,CC,A,
367-U1499A-56X-CC-A,0,15,521.3,521.45,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,56,X,CC,A,
367-U1499A-56X-CC-A,15,38,521.45,521.68,,sand [Leg339],,sand,sand,,GLEY 1 4/5GY (dark greenish gray),slightly consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,56,X,CC,A,
367-U1499A-57X-1-A,0,13,531,531.13,,sand [Leg339],,sand,sand,,GLEY 1 4/5GY (dark greenish gray),slightly consolidated [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,erosive,sub-horizontal,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,57,X,1,A,
367-U1499A-57X-1-A,13,74,531.13,531.74,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,57,X,1,A,
367-U1499A-57X-CC-A,0,26,531.74,532,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,57,X,CC,A,
367-U1499A-57X-CC-A,26,36,532,532.1,,sand [Leg339],,sand,sand,,GLEY 1 4/5GY (dark greenish gray),slightly consolidated [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,57,X,CC,A,
367-U1499A-58X-CC-A,0,4,540.7,540.74,,clay [Leg339],,clay,clay,,N 4 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,sub-horizontal,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,58,X,CC,A,
367-U1499A-58X-CC-A,4,7,540.74,540.77,,sand [Leg339],,sand,sand,,GLEY 1 4/5GY (dark greenish gray),slightly consolidated [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,58,X,CC,A,
367-U1499A-59X-CC-A,0,10,550.4,550.5,,sand [Leg339],,sand,sand,,GLEY 1 4/5GY (dark greenish gray),indurated [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,59,X,CC,A,
367-U1499A-60X-1-A,0,51,560.1,560.61,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,60,X,1,A,
367-U1499A-60X-1-A,51,54,560.61,560.64,,silt [Leg339],,silt,silt,,GLEY 1 4/5GY (dark greenish gray),slightly consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,moderate [2014],,,,,sub-horizontal,,,none [DB86],0,,,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,60,X,1,A,
367-U1499A-60X-1-A,54,56,560.64,560.66,,clay [Leg339],,clay,clay,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,60,X,1,A,
367-U1499A-60X-1-A,56,59,560.66,560.69,,clay [Leg339],with silt [2014],clay,clay with silt,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,60,X,1,A,
367-U1499A-60X-1-A,59,62,560.69,560.72,foraminifer rich,silt [Leg339],,foraminifer rich silt,foraminifer rich silt,,GLEY 1 7/10Y (light greenish grey),well consolidated [B84],silt [W22_1],2,medium sand [W22_2],5,well [2014],,,,erosive,sub-horizontal,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,60,X,1,A,
367-U1499A-60X-1-A,62,85,560.72,560.95,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,60,X,1,A,
367-U1499A-60X-CC-A,0,18,560.95,561.13,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,60,X,CC,A,
367-U1499A-60X-CC-A,18,20,561.13,561.15,,sand [Leg339],,sand,sand,,GLEY 1 7/10Y (light greenish grey),indurated [B84],fine sand [W22_2],4,medium sand [W22_2],5,poor [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,60,X,CC,A,
367-U1499A-60X-CC-A,20,30,561.15,561.25,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,60,X,CC,A,
367-U1499A-61X-CC-A,0,25,569.8,570.05,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,61,X,CC,A,
367-U1499A-62X-CC-A,0,8,579.5,579.58,,clay [Leg339],,clay,clay,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,62,X,CC,A,
367-U1499A-64X-1-A,0,21,598.9,599.11,,clay [Leg339],,clay,clay,,5Y 3/2 (dark olive gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,gradational,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,64,X,1,A,
367-U1499A-64X-1-A,21,24,599.11,599.14,,sandy silt [Leg339],,sandy silt,sandy silt,,gley 1 4/n (dark gray),well consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,64,X,1,A,
367-U1499A-64X-1-A,21,99,599.11,599.89,,clay [Leg339],,clay,clay,,5Y 3/2 (dark olive gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,64,X,1,A,
367-U1499A-64X-2-A,0,31,599.89,600.2,,clay [Leg339],,clay,clay,,5Y 3/2 (dark olive gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,planar,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,64,X,2,A,
367-U1499A-64X-2-A,31,34,600.2,600.23,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,planar,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,64,X,2,A,
367-U1499A-64X-2-A,34,42,600.23,600.31,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay,nannofossil rich silty clay,,GLEY 1 5/10Y (greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,64,X,2,A,
367-U1499A-64X-2-A,42,82,600.31,600.71,,foraminiferal sand [X363],,foraminiferal sand,foraminiferal sand,,GLEY 1 4/5GY (dark greenish gray),moderately consolidated [B84],fine sand [W22_2],4,medium sand [W22_2],5,moderate [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,64,X,2,A,
367-U1499A-65X-CC-A,0,25,608.6,608.85,,clay [Leg339],,clay,clay,,5Y 3/2 (dark olive gray),well consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,65,X,CC,A,
367-U1499A-65X-CC-A,25,34,608.85,608.94,,foraminiferal sand [X363],,foraminiferal sand,foraminiferal sand,,GLEY 1 4/10Y (dark greenish gray),well consolidated [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,65,X,CC,A,
367-U1499A-66X-1-A,0,20,618.3,618.5,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,1,A,
367-U1499A-66X-1-A,20,25,618.5,618.55,,silty claystone [S54],with nannofossils [2014],silty claystone,silty claystone with nannofossils,,GLEY 1 7/10Y (light greenish grey),moderately consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,erosive,sub-horizontal,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,1,A,
367-U1499A-66X-1-A,25,150,618.55,619.8,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,1,A,
367-U1499A-66X-2-A,0,150,619.8,621.3,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,2,A,
367-U1499A-66X-3-A,0,150,621.3,622.8,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,3,A,
367-U1499A-66X-4-A,0,150,622.8,624.3,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,4,A,
367-U1499A-66X-5-A,0,75,624.3,625.05,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,5,A,
367-U1499A-66X-5-A,75,84,625.05,625.14,,silty claystone [S54],with nannofossils [2014],silty claystone,silty claystone with nannofossils,,GLEY 1 8/10Y (light greenish gray),moderately consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,erosive,sub-horizontal,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,5,A,
367-U1499A-66X-5-A,84,137,625.14,625.67,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,5,A,
367-U1499A-66X-6-A,0,66,625.8,626.46,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,6,A,
367-U1499A-66X-6-A,66,68,626.46,626.48,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,erosive,sub-horizontal,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,6,A,
367-U1499A-66X-6-A,68,140,626.48,627.2,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,6,A,
367-U1499A-66X-7-A,0,57,627.2,627.77,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,7,A,
367-U1499A-66X-CC-A,0,32,627.77,628.09,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,66,X,CC,A,
367-U1499A-67X-1-A,0,60,628,628.6,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,1,A,
367-U1499A-67X-1-A,60,65,628.6,628.65,,silty claystone [S54],with nannofossils [2014],silty claystone,silty claystone with nannofossils,,GLEY 1 8/10Y (light greenish gray),moderately consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,erosive,sub-horizontal,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,1,A,
367-U1499A-67X-1-A,65,117,628.65,629.17,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,1,A,
367-U1499A-67X-1-A,117,126,629.17,629.26,,silty claystone [S54],with nannofossils [2014],silty claystone,silty claystone with nannofossils,,GLEY 1 8/10Y (light greenish gray),moderately consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,erosive,sub-horizontal,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,1,A,
367-U1499A-67X-1-A,126,150,629.26,629.5,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,1,A,
367-U1499A-67X-2-A,0,15,629.5,629.65,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,2,A,
367-U1499A-67X-2-A,15,22,629.65,629.72,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,sub-horizontal,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,2,A,
367-U1499A-67X-2-A,22,142,629.72,630.92,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,2,A,
367-U1499A-67X-2-A,142,145,630.92,630.95,,silty claystone [S54],with nannofossils [2014],silty claystone,silty claystone with nannofossils,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,erosive,sub-horizontal,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,2,A,
367-U1499A-67X-2-A,145,150,630.95,631,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,2,A,
367-U1499A-67X-3-A,0,61,631,631.61,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,3,A,
367-U1499A-67X-3-A,61,64,631.61,631.64,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,sub-horizontal,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,3,A,
367-U1499A-67X-3-A,64,69,631.64,631.69,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,3,A,
367-U1499A-67X-3-A,69,74,631.69,631.74,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,sub-horizontal,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,3,A,
367-U1499A-67X-3-A,74,85,631.74,631.85,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,3,A,
367-U1499A-67X-3-A,85,89,631.85,631.89,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,sub-horizontal,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,3,A,
367-U1499A-67X-3-A,89,150,631.89,632.5,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,3,A,
367-U1499A-67X-4-A,0,18,632.5,632.68,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,4,A,
367-U1499A-67X-4-A,18,21,632.68,632.71,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,sub-horizontal,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,4,A,
367-U1499A-67X-4-A,21,60,632.71,633.1,,claystone [Leg339],,claystone,claystone,,7.5YR 4/1 (dark gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,4,A,
367-U1499A-67X-4-A,60,64,633.1,633.14,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,sub-horizontal,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,A,67,X,4,A,
