Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
353-U1447A-74X-3-A,0.0,151.0,607.71,609.22,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,74,X,3,A
353-U1447A-74X-4-A,0.0,151.0,609.22,610.73,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,74,X,4,A
353-U1447A-74X-5-A,0.0,151.0,610.73,612.24,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,74,X,5,A
353-U1447A-74X-6-A,0.0,11.0,612.24,612.35,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,74,X,6,A
353-U1447A-74X-6-A,11.0,17.0,612.35,612.41,,,volcanic ash,,volcanic ash,volcanic ash,volcanic ash,,light gray,GLEY 1 8/10Y (light greenish gray),,,,,,,,,,,,,,,,,353,U1447,A,74,X,6,A
353-U1447A-74X-6-A,17.0,102.0,612.41,613.26,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,74,X,6,A
353-U1447A-74X-7-A,0.0,78.0,613.26,614.04,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,74,X,7,A
353-U1447A-74X-CC-A,0.0,85.0,614.04,614.89,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,74,X,CC,A
353-U1447A-75X-1-A,0.0,150.0,614.4,615.9,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,75,X,1,A
353-U1447A-75X-2-A,0.0,150.0,615.9,617.4,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,75,X,2,A
353-U1447A-75X-3-A,0.0,150.0,617.4,618.9,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,75,X,3,A
353-U1447A-75X-4-A,0.0,150.0,618.9,620.4,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,75,X,4,A
353-U1447A-75X-5-A,0.0,150.0,620.4,621.9,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,75,X,5,A
353-U1447A-75X-6-A,0.0,120.0,621.9,623.1,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,75,X,6,A
353-U1447A-75X-7-A,0.0,59.0,623.2,623.79,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,75,X,7,A
353-U1447A-75X-CC-A,0.0,41.0,623.79,624.2,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,75,X,CC,A
353-U1447A-76X-1-A,0.0,150.0,624.1,625.6,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,76,X,1,A
353-U1447A-76X-2-A,0.0,150.0,625.6,627.1,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,76,X,2,A
353-U1447A-76X-3-A,0.0,150.0,627.1,628.6,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,76,X,3,A
353-U1447A-76X-4-A,0.0,150.0,628.6,630.1,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,76,X,4,A
353-U1447A-76X-5-A,0.0,151.0,630.1,631.61,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,76,X,5,A
353-U1447A-76X-6-A,0.0,102.0,631.61,632.63,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,76,X,6,A
353-U1447A-76X-7-A,0.0,71.0,632.63,633.34,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,76,X,7,A
353-U1447A-76X-CC-A,0.0,46.0,633.34,633.8,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,76,X,CC,A
353-U1447A-77X-1-A,0.0,150.0,633.8,635.3,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,77,X,1,A
353-U1447A-77X-2-A,0.0,150.0,635.3,636.8,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,77,X,2,A
353-U1447A-77X-3-A,0.0,146.0,636.8,638.26,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,77,X,3,A
353-U1447A-77X-4-A,0.0,140.0,638.26,639.66,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,Greenish black (GLEY 1 2.5/10Y; ash with glauconite) band between 26 and 27 cm.,,,,353,U1447,A,77,X,4,A
353-U1447A-77X-5-A,0.0,83.0,639.66,640.49,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,77,X,5,A
353-U1447A-77X-6-A,0.0,79.0,640.49,641.28,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,77,X,6,A
353-U1447A-77X-7-A,0.0,78.0,641.28,642.06,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,Greenish black (GLEY 1 2.5/10Y; ash with glauconite) band between 34 and 37 cm.,,,,353,U1447,A,77,X,7,A
353-U1447A-77X-8-A,0.0,68.0,642.06,642.74,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,77,X,8,A
353-U1447A-77X-CC-A,0.0,73.0,642.74,643.47,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,77,X,CC,A
353-U1447A-78X-1-A,0.0,150.0,643.5,645.0,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,78,X,1,A
353-U1447A-78X-2-A,0.0,150.0,645.0,646.5,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,Dark gray blebs including black very small dots (ash with glauconite) along the section.,,,,353,U1447,A,78,X,2,A
353-U1447A-78X-3-A,0.0,150.0,646.5,648.0,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/5GY (greenish gray),,,,,,,,,mottling,,,,Greenish black (GLEY 1 2.5/10Y; ash with glauconite) blebs between 107.5 and 109 cm.,,,,353,U1447,A,78,X,3,A
353-U1447A-78X-4-A,0.0,150.0,648.0,649.5,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,78,X,4,A
353-U1447A-78X-5-A,0.0,91.0,649.5,650.41,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,78,X,5,A
353-U1447A-78X-6-A,0.0,85.0,650.41,651.26,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,78,X,6,A
353-U1447A-78X-CC-A,0.0,33.0,651.26,651.59,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/5GY (greenish gray),,,,,,,,,mottling,,,,Dark gray blebs including black very small dots along the section.,,,,353,U1447,A,78,X,CC,A
353-U1447A-79X-1-A,0.0,151.0,647.7,649.21,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,79,X,1,A
353-U1447A-79X-2-A,0.0,150.0,649.21,650.71,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,79,X,2,A
353-U1447A-79X-3-A,0.0,150.0,650.71,652.21,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,79,X,3,A
353-U1447A-79X-4-A,0.0,134.0,652.21,653.55,,,clay,with nannofossils,clay,clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,79,X,4,A
353-U1447A-79X-CC-A,0.0,37.0,653.55,653.92,,,clay,with nannofossils,clay,clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,79,X,CC,A
353-U1447A-80X-1-A,0.0,150.0,653.3,654.8,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,80,X,1,A
353-U1447A-80X-2-A,0.0,150.0,654.8,656.3,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,"Foraminifer and glauconite-rich sandy blebs along the section, especially between 95 and 105 cm.",,,,353,U1447,A,80,X,2,A
353-U1447A-80X-3-A,0.0,150.0,656.3,657.8,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,Foraminifer and glauconite-rich sandy blebs along the section,,,,353,U1447,A,80,X,3,A
353-U1447A-80X-4-A,0.0,144.0,657.8,659.24,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,80,X,4,A
353-U1447A-80X-5-A,0.0,145.0,659.24,660.69,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,80,X,5,A
353-U1447A-80X-6-A,0.0,131.0,660.69,662.0,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,80,X,6,A
353-U1447A-80X-7-A,0.0,70.0,662.0,662.7,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,80,X,7,A
353-U1447A-80X-CC-A,0.0,61.0,662.7,663.31,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,80,X,CC,A
353-U1447A-81X-1-A,0.0,150.0,663.0,664.5,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,81,X,1,A
353-U1447A-81X-2-A,0.0,150.0,664.5,666.0,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,81,X,2,A
353-U1447A-81X-3-A,0.0,150.0,666.0,667.5,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,81,X,3,A
353-U1447A-81X-4-A,0.0,150.0,667.5,669.0,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,81,X,4,A
353-U1447A-81X-5-A,0.0,150.0,669.0,670.5,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,81,X,5,A
353-U1447A-81X-6-A,0.0,122.0,670.5,671.72,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,81,X,6,A
353-U1447A-81X-7-A,0.0,55.0,671.72,672.27,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,81,X,7,A
353-U1447A-81X-CC-A,0.0,29.0,672.27,672.56,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,81,X,CC,A
353-U1447A-82X-1-A,0.0,35.0,672.7,673.05,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,82,X,1,A
353-U1447A-82X-2-A,0.0,141.0,673.05,674.46,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,82,X,2,A
353-U1447A-82X-3-A,0.0,148.0,674.46,675.94,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/5GY (greenish gray),,,,,,,,,mottling,,,,Greenish black (GLEY 1 2.5/10Y; ash with glauconite) blebs between 32 and 34 cm.,,,,353,U1447,A,82,X,3,A
353-U1447A-82X-4-A,0.0,149.0,675.94,677.43,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,Foraminifer and glauconite-rich sandy blebs at 79 cm.,,,,353,U1447,A,82,X,4,A
353-U1447A-82X-5-A,0.0,139.0,677.43,678.82,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,82,X,5,A
353-U1447A-82X-6-A,0.0,139.0,678.82,680.21,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,82,X,6,A
353-U1447A-82X-7-A,0.0,109.0,680.21,681.3,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,82,X,7,A
353-U1447A-82X-8-A,0.0,78.0,681.3,682.08,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,82,X,8,A
353-U1447A-82X-CC-A,0.0,41.0,682.08,682.49,,nannofossil rich,clay,with biosilica,nannofossil rich clay,nannofossil rich clay with biosilica,clay with biosilica,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,82,X,CC,A
353-U1447A-83X-1-A,0.0,150.0,682.4,683.9,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,83,X,1,A
353-U1447A-83X-2-A,0.0,150.0,683.9,685.4,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,83,X,2,A
353-U1447A-83X-3-A,0.0,151.0,685.4,686.91,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,Greenish black (GLEY 1 2.5/10Y; ash with glauconite) blebs at 115 cm.,,,,353,U1447,A,83,X,3,A
353-U1447A-83X-4-A,0.0,142.0,686.91,688.33,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,83,X,4,A
353-U1447A-83X-5-A,0.0,139.0,688.33,689.72,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 7/5GY (light greenish grey),,,,,,,,,mottling,,,,,,,,353,U1447,A,83,X,5,A
353-U1447A-83X-6-A,0.0,95.0,689.72,690.67,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 7/5GY (light greenish grey),,,,,,,,,mottling,,,,,,,,353,U1447,A,83,X,6,A
353-U1447A-83X-7-A,0.0,65.0,690.67,691.32,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 7/5GY (light greenish grey),,,,,,,,,mottling,,,,,,,,353,U1447,A,83,X,7,A
353-U1447A-83X-CC-A,0.0,85.0,691.32,692.17,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 7/5GY (light greenish grey),,,,,,,,,mottling,,,,,,,,353,U1447,A,83,X,CC,A
353-U1447A-84X-1-A,0.0,149.0,692.1,693.59,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,"Excellent recovery, biscuiting is minimal-to-none. Black specs present (wood fragments)",,,,353,U1447,A,84,X,1,A
353-U1447A-84X-2-A,0.0,143.0,693.59,695.02,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,Good recovery - little gravy,,,,353,U1447,A,84,X,2,A
353-U1447A-84X-3-A,0.0,151.0,695.02,696.53,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,Biscuiting moderate to severe,,,,353,U1447,A,84,X,3,A
353-U1447A-84X-4-A,0.0,151.0,696.53,698.04,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,84,X,4,A
353-U1447A-84X-5-A,0.0,91.0,698.04,698.95,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/5GY (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,84,X,5,A
353-U1447A-84X-6-A,0.0,84.0,698.95,699.79,,biosilica rich,clay,with nannofossils,biosilica rich clay,biosilica rich clay with nannofossils,clay with nannofossils,,light gray,GLEY 1 6/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,84,X,6,A
