Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,Lithology Suffix
363-U1482C-17H-4-A,58,142,149.73,150.57,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,17,H,4,A,,,,,
363-U1482C-17H-5-A,0,77,150.57,151.34,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,17,H,5,A,,,,,
363-U1482C-17H-5-A,77,131,151.34,151.88,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,17,H,5,A,,,,,
363-U1482C-17H-5-A,131,142,151.88,151.99,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,17,H,5,A,,,,,
363-U1482C-17H-6-A,0,45,151.99,152.44,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,17,H,6,A,,,,,
363-U1482C-17H-6-A,45,70,152.44,152.69,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,17,H,6,A,,,,,
363-U1482C-17H-6-A,70,122,152.69,153.21,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,17,H,6,A,,,,,
363-U1482C-17H-6-A,122,143,153.21,153.42,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,17,H,6,A,,,,,
363-U1482C-17H-7-A,0,8,153.42,153.5,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,17,H,7,A,,,,,
363-U1482C-17H-7-A,8,122,153.5,154.64,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,17,H,7,A,,,,,
363-U1482C-17H-CC-A,0,8,154.64,154.72,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,17,H,CC,A,,,,,
363-U1482C-19H-1-A,0,15,159.4,159.55,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,1,A,,,,,
363-U1482C-19H-1-A,15,52,159.55,159.92,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,1,A,,,,,
363-U1482C-19H-1-A,52,55,159.92,159.95,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5G 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,1,A,,,,,
363-U1482C-19H-1-A,55,91,159.95,160.31,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout. Bottom contact angled,,,,,,,,,,,,,363,U1482,C,19,H,1,A,,,,,
363-U1482C-19H-1-A,91,142,160.31,160.82,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,1,A,,,,,
363-U1482C-19H-2-A,0,141,160.82,162.23,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,2,A,,,,,
363-U1482C-19H-3-A,0,49,162.23,162.72,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,3,A,,,,,
363-U1482C-19H-3-A,49,97,162.72,163.2,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,3,A,,,,,
363-U1482C-19H-3-A,97,142,163.2,163.65,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,3,A,,,,,
363-U1482C-19H-4-A,0,142,163.65,165.07,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout. 46-48 cm: zoophycos,,,,,,,,,,,,,363,U1482,C,19,H,4,A,,,,,
363-U1482C-19H-5-A,0,141,165.07,166.48,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout. 62-70 cm: skolithos,,,,,,,,,,,,,363,U1482,C,19,H,5,A,,,,,
363-U1482C-19H-6-A,0,68,166.48,167.16,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,6,A,,,,,
363-U1482C-19H-6-A,68,125,167.16,167.73,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,6,A,,,,,
363-U1482C-19H-6-A,125,142,167.73,167.9,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,6,A,,,,,
363-U1482C-19H-7-A,0,38,167.9,168.28,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,7,A,,,,,
363-U1482C-19H-7-A,38,71,168.28,168.61,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,7,A,,,,,
363-U1482C-19H-7-A,71,113,168.61,169.03,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,7,A,,,,,
363-U1482C-19H-CC-A,0,21,169.03,169.24,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,19,H,CC,A,,,,,
363-U1482C-20H-1-A,0,89,168.9,169.79,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,1,A,,,,,
363-U1482C-20H-1-A,89,150,169.79,170.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),slight [DB86],,,,,,Sub-centimeter scale lamina preserved but deformed via soft sediment deformation. Alternating between dark (10GY 5/1) and light (10GY 6/1) greenish gray. Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,1,A,,,,,
363-U1482C-20H-2-A,0,104,170.4,171.44,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,2,A,,,,,
363-U1482C-20H-2-A,104,150,171.44,171.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),slight [DB86],,,,,,Sub-centimeter scale lamina preserved but deformed via soft sediment deformation. Alternating between dark (10GY 5/1) and light (10GY 6/1) greenish gray. Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,2,A,,,,,
363-U1482C-20H-3-A,0,146,171.9,173.36,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),slight [DB86],,,,,,Sub-centimeter scale lamina preserved but deformed via soft sediment deformation . Alternating between dark (10GY 5/1) and light (10GY 6/1) greenish gray. Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,3,A,,,,,
363-U1482C-20H-4-A,0,10,173.36,173.46,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),slight [DB86],,,,,,Sub-centimeter scale lamina preserved but deformed via soft sediment deformation. Alternating between dark (10GY 5/1) and light (10GY 6/1) greenish gray. Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,4,A,,,,,
363-U1482C-20H-4-A,10,70,173.46,174.06,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,4,A,,,,,
363-U1482C-20H-4-A,70,115,174.06,174.51,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,4,A,,,,,
363-U1482C-20H-4-A,115,145,174.51,174.81,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,4,A,,,,,
363-U1482C-20H-5-A,0,21,174.81,175.02,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,5,A,,,,,
363-U1482C-20H-5-A,21,70,175.02,175.51,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,5,A,,,,,
363-U1482C-20H-5-A,70,147,175.51,176.28,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,5,A,,,,,
363-U1482C-20H-6-A,0,64,176.28,176.92,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,6,A,,,,,
363-U1482C-20H-6-A,64,145,176.92,177.73,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,6,A,,,,,
363-U1482C-20H-6-A,145,147,177.73,177.75,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,6,A,,,,,
363-U1482C-20H-7-A,0,45,177.75,178.2,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,concretion,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,7,A,,,,,
363-U1482C-20H-7-A,45,87,178.2,178.62,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,7,A,,,,,
363-U1482C-20H-CC-A,0,11,178.62,178.73,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,20,H,CC,A,,,,,
363-U1482C-21H-1-A,0,26,178.4,178.66,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,21,H,1,A,,,,,
363-U1482C-21H-1-A,26,146,178.66,179.86,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,21,H,1,A,,,,,
363-U1482C-21H-2-A,0,145,179.86,181.31,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,21,H,2,A,,,,,
363-U1482C-21H-3-A,0,146,181.31,182.77,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,21,H,3,A,,,,,
363-U1482C-21H-4-A,0,145,182.77,184.22,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,21,H,4,A,,,,,
363-U1482C-21H-5-A,0,145,184.22,185.67,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,21,H,5,A,,,,,
363-U1482C-21H-6-A,0,146,185.67,187.13,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,21,H,6,A,,,,,
363-U1482C-21H-7-A,0,91,187.13,188.04,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,21,H,7,A,,,,,
363-U1482C-22H-1-A,0,145,187.9,189.35,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,22,H,1,A,,,,,
363-U1482C-22H-2-A,0,27,189.35,189.62,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,22,H,2,A,,,,,
363-U1482C-22H-2-A,27,80,189.62,190.15,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,22,H,2,A,,,,,
363-U1482C-22H-2-A,80,146,190.15,190.81,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,22,H,2,A,,,,,
363-U1482C-22H-3-A,0,145,190.81,192.26,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,22,H,3,A,,,,,
363-U1482C-22H-4-A,0,145,192.26,193.71,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,22,H,4,A,,,,,
363-U1482C-22H-5-A,0,130,193.71,195.01,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,22,H,5,A,,,,,
363-U1482C-22H-5-A,130,145,195.01,195.16,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout. 131-140 cm: skolithos,,,,,,,,,,,,,363,U1482,C,22,H,5,A,,,,,
363-U1482C-22H-6-A,0,32,195.16,195.48,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,22,H,6,A,,,,,
363-U1482C-22H-6-A,32,146,195.48,196.62,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,22,H,6,A,,,,,
363-U1482C-22H-7-A,0,97,196.62,197.59,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,22,H,7,A,,,,,
363-U1482C-22H-CC-A,0,16,197.59,197.75,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,22,H,CC,A,,,,,
363-U1482C-23H-1-A,0,13,197.4,197.53,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,23,H,1,A,,,,,
363-U1482C-23H-1-A,13,58,197.53,197.98,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,concretion,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,23,H,1,A,,,,,
363-U1482C-23H-1-A,58,109,197.98,198.49,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,23,H,1,A,,,,,
363-U1482C-23H-1-A,109,145,198.49,198.85,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,23,H,1,A,,,,,
363-U1482C-23H-2-A,0,146,198.85,200.31,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,23,H,2,A,,,,,
363-U1482C-23H-3-A,0,146,200.31,201.77,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,23,H,3,A,,,,,
363-U1482C-23H-4-A,0,145,201.77,203.22,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,23,H,4,A,,,,,
363-U1482C-23H-5-A,0,145,203.22,204.67,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout. 33-46 cm: skolithos,,,,,,,,,,,,,363,U1482,C,23,H,5,A,,,,,
363-U1482C-23H-6-A,0,146,204.67,206.13,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,23,H,6,A,,,,,
363-U1482C-23H-7-A,0,72,206.13,206.85,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,23,H,7,A,,,,,
363-U1482C-25H-1-A,0,60,211.9,212.5,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,25,H,1,A,,,,,
363-U1482C-25H-1-A,60,145,212.5,213.35,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,25,H,1,A,,,,,
363-U1482C-25H-2-A,0,10,213.35,213.45,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,25,H,2,A,,,,,
363-U1482C-25H-2-A,10,80,213.45,214.15,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,25,H,2,A,,,,,
363-U1482C-25H-2-A,80,110,214.15,214.45,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,25,H,2,A,,,,,
363-U1482C-25H-2-A,110,145,214.45,214.8,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,25,H,2,A,,,,,
363-U1482C-25H-3-A,0,50,214.8,215.3,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,25,H,3,A,,,,,
363-U1482C-25H-3-A,50,110,215.3,215.9,clay-rich and foramaniferal-bearing [X363],nannofossil ooze [Leg339],clay-rich and foramaniferal-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,25,H,3,A,,,,,
363-U1482C-25H-3-A,110,146,215.9,216.26,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,Specks and patches of Sulfides throughout.,,,,,,,,,,,,,363,U1482,C,25,H,3,A,,,,,
