Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
368-U1505C-5H-6-A,0,150,44.2,45.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Dark greenish nannofossil rich silty clay layer at 49 cm,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,5,H,6,A,
368-U1505C-5H-7-A,0,56,45.7,46.26,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,5,H,7,A,
368-U1505C-5H-CC-A,0,19,46.26,46.45,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,5,H,CC,A,
368-U1505C-6H-1-A,0,150,46.2,47.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Dark greenish nannofossil rich silty clay layer at 103 cm,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,6,H,1,A,
368-U1505C-6H-2-A,0,150,47.7,49.2,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,6,H,2,A,
368-U1505C-6H-3-A,0,150,49.2,50.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Dark greenish nannofossil rich silty clay layer at 84 cm,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,6,H,3,A,
368-U1505C-6H-4-A,0,140,50.7,52.1,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,6,H,4,A,
368-U1505C-6H-5-A,0,150,52.2,53.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,6,H,5,A,
368-U1505C-6H-6-A,0,150,53.7,55.2,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,6,H,6,A,
368-U1505C-6H-7-A,0,65,55.2,55.85,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,6,H,7,A,
368-U1505C-6H-CC-A,0,31,55.85,56.16,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,6,H,CC,A,
368-U1505C-7H-1-A,0,150,55.7,57.2,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,7,H,1,A,
368-U1505C-7H-2-A,0,150,57.2,58.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Dark grayish silt clay layer at 138 cm,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,7,H,2,A,
368-U1505C-7H-3-A,0,150,58.7,60.2,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Dark greenish nannofossil rich silty clay layer at 64 cm Black pyrite patch at 94 cm.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,7,H,3,A,
368-U1505C-7H-4-A,0,139,60.2,61.59,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Black pyrite patches 106-112 cm.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,7,H,4,A,
368-U1505C-7H-5-A,0,104,61.7,62.74,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 5/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,7,H,5,A,
368-U1505C-7H-5-A,104,150,62.74,63.2,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,7,H,5,A,
368-U1505C-7H-6-A,0,150,63.2,64.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Black pyrite patches 82-88 cm.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,7,H,6,A,
368-U1505C-7H-7-A,0,61,64.7,65.31,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,7,H,7,A,
368-U1505C-7H-CC-A,0,34,65.31,65.65,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Black pyrite patches 26-34 cm.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,7,H,CC,A,
368-U1505C-8H-1-A,0,150,65.2,66.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,8,H,1,A,
368-U1505C-8H-2-A,0,150,66.7,68.2,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Pyrite patch at 86 cm.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,8,H,2,A,
368-U1505C-8H-3-A,0,150,68.2,69.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Dark greenish nannofossil rich silty clay layer at 101 cm.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,8,H,3,A,
368-U1505C-8H-4-A,0,139,69.7,71.09,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,8,H,4,A,
368-U1505C-8H-5-A,0,150,71.2,72.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,8,H,5,A,
368-U1505C-8H-6-A,0,47,72.7,73.17,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,8,H,6,A,
368-U1505C-8H-6-A,47,52,73.17,73.22,,ash [2014],,ash,ash,,GLEY 1 3/10GY (very dark greenish gray),unlithified,clay [W22_1],1,silt [W22_1],2,well [2014],P [A92],1,,planar,horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,8,H,6,A,
368-U1505C-8H-6-A,52,140,73.22,74.1,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,8,H,6,A,
368-U1505C-8H-7-A,0,58,74.1,74.68,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,8,H,7,A,
368-U1505C-8H-CC-A,0,21,74.68,74.89,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,5Y 6/1 (gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,8,H,CC,A,
368-U1505C-9H-1-A,0,150,74.7,76.2,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,9,H,1,A,
368-U1505C-9H-2-A,0,150,76.2,77.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Dark greenish nannofossil rich silty clay layer at 31 cm.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,9,H,2,A,
368-U1505C-9H-3-A,0,40,77.7,78.1,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,9,H,3,A,
368-U1505C-9H-3-A,40,47,78.1,78.17,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 3/N (very dark gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Mixture of pyrite and nannofossil ooze.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,9,H,3,A,
368-U1505C-9H-3-A,47,150,78.17,79.2,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Pyrite patch at 90-93 cm.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,9,H,3,A,
368-U1505C-9H-4-A,0,140,79.2,80.6,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,9,H,4,A,
368-U1505C-9H-5-A,0,9,80.7,80.79,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 3/N (very dark gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Mixture of pyrite and nannofossil ooze.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,9,H,5,A,
368-U1505C-9H-5-A,9,150,80.79,82.2,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,9,H,5,A,
368-U1505C-9H-6-A,0,120,82.2,83.4,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,9,H,6,A,
368-U1505C-9H-7-A,0,52,83.4,83.92,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,9,H,7,A,
368-U1505C-9H-CC-A,0,20,83.92,84.12,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,9,H,CC,A,
368-U1505C-10H-1-A,0,150,84.2,85.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,10,H,1,A,
368-U1505C-10H-2-A,0,150,85.7,87.2,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,10,H,2,A,
368-U1505C-10H-3-A,0,150,87.2,88.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,10,H,3,A,
368-U1505C-10H-4-A,0,64,88.7,89.34,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,10,H,4,A,
368-U1505C-10H-4-A,64,77,89.34,89.47,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 3/N (very dark gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Mixture of pyrite and nannofossil ooze.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,10,H,4,A,
368-U1505C-10H-4-A,77,140,89.47,90.1,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Pyrite patches at 88-101 cm and pyrite rich layer at 110 -112 cm,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,10,H,4,A,
368-U1505C-10H-5-A,0,150,90.2,91.7,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Pyrite patches at 63 cm and 121 cm,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,10,H,5,A,
368-U1505C-10H-6-A,0,146,91.7,93.16,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Pyrite patches at 83 cm and 115 cm.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,10,H,6,A,
368-U1505C-10H-CC-A,0,37,93.16,93.53,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,10,H,CC,A,
368-U1505C-10H-CC-A,37,44,93.53,93.6,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 3/N (very dark gray),unlithified,clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Mixture of pyrite and nannofossil ooze.,,,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,10,H,CC,A,
368-U1505C-11H-1-A,0,7,93.7,93.77,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Bisuits,planar,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,11,H,1,A,
368-U1505C-11H-1-A,7,93,93.77,94.63,foraminifer rich,nannofossil ooze [Leg339],with clay [2014],foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,,GLEY 1 6/5GY (greenish gray),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,11,H,1,A,
368-U1505C-11H-1-A,93,98,94.63,94.68,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 2.5/10Y (greenish black),slightly consolidated [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,Pyrite rich,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,C,11,H,1,A,
