dupes and comments,Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Drilling disturbance type,Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. color,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Lith. comment,Clast lithology,Clast size,Clast morphology (shape),Clast sorting,Clast color,Clast roundness,Clast roundness rank,Clast lithology comment,Matrix sorting,Clast/matrix texture,Matrix comment,Bioturbation intensity,Bioturbation intensity rank,General comment,File Data,Ship File Links,Shore File Links
,344-U1414A-18H-7-A,344,U1414,A,18,18-7,H,7,A,0,,53,161.03,161.56,slight to moderate [drilling disturbance],3,nannofossil,carbonate ooze [Leg178],,5GY 5/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-18H-CC-A,344,U1414,A,18,18-CC,H,CC,A,0,,52,161.56,162.08,moderate to high [drilling disturbance],5,nannofossil,carbonate ooze [Leg178],,5GY 5/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-18H-CC-A,344,U1414,A,18,18-CC,H,CC,A,52,,57,162.08,162.13,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,
,344-U1414A-19H-1-A,344,U1414,A,19,19-1,H,1,A,0,,131,162.1,163.41,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 6/2 (pale green),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-19H-1-A,344,U1414,A,19,19-1,H,1,A,131,,141,163.41,163.51,,,,,,,,,,,,,,,,,,,,,,,,,,,SCREA,,,
,344-U1414A-19H-2-A,344,U1414,A,19,19-2,H,2,A,0,,141,163.51,164.92,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 6/2 (pale green),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-19H-3-A,344,U1414,A,19,19-3,H,3,A,0,,3,164.92,164.95,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 6/2 (pale green),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-19H-3-A,344,U1414,A,19,19-3,H,3,A,3,,8,164.95,165,,,,tephra [FS84],,N 4 (dark gray),tephra,tephra,silt [W22_1],2,silt [W22_1],2,"very fine-grained, clayey appearance",,,,,,,,,,,,,,,,,
,344-U1414A-19H-3-A,344,U1414,A,19,19-3,H,3,A,8,,133,165,166.25,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 6/2 (pale green),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-19H-3-A,344,U1414,A,19,19-3,H,3,A,133,,135,166.25,166.27,,,,,,,,,,,,,,,,,,,,,,,,,,,ORCU,,,
,344-U1414A-19H-3-A,344,U1414,A,19,19-3,H,3,A,135,,150,166.27,166.42,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-19H-4-A,344,U1414,A,19,19-4,H,4,A,0,,141,166.42,167.83,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 6/2 (pale green),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-19H-5-A,344,U1414,A,19,19-5,H,5,A,0,,141,167.83,169.24,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 6/2 (pale green),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-19H-6-A,344,U1414,A,19,19-6,H,6,A,0,,33,169.24,169.57,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 6/2 (pale green),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-19H-6-A,344,U1414,A,19,19-6,H,6,A,33,,37,169.57,169.61,,,,tephra [FS84],,N 4 (dark gray),tephra,tephra,silt [W22_1],2,silt [W22_1],2,"very fine-grained, clayey appearance",,,,,,,,,,,,,,,,,
,344-U1414A-19H-6-A,344,U1414,A,19,19-6,H,6,A,37,,120,169.61,170.44,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 6/2 (pale green),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-19H-6-A,344,U1414,A,19,19-6,H,6,A,120,,134,170.44,170.58,,,,,,,,,,,,,,,,,,,,,,,,,,,SAFF,,,
,344-U1414A-19H-6-A,344,U1414,A,19,19-6,H,6,A,134,,150,170.58,170.74,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-19H-7-A,344,U1414,A,19,19-7,H,7,A,0,,94,170.74,171.68,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 6/2 (pale green),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,"small biogenic fragments dispersed through sediment, 2 cm long burrow of pyrite  at 46-47 cm",,,,,,,,,,,,common [B06],4,Subtle color changes to grayish green highly bioturbated and disturbed  and/or probable reworked clasts (marked by small grain size changes) likely reworking. Disseminated pyrite pods all over the section.,,,
,344-U1414A-19H-CC-A,344,U1414,A,19,19-CC,H,CC,A,0,,7,171.68,171.75,,,,,,,,,,,,,,,,,,,,,,,,,,,All to PAL,,,
,344-U1414A-20H-1-A,344,U1414,A,20,20-1,H,1,A,0,,150,171.6,173.1,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 6/2 (pale green),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-20H-2-A,344,U1414,A,20,20-2,H,2,A,0,,121,173.1,174.31,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 6/2 (pale green),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-20H-2-A,344,U1414,A,20,20-2,H,2,A,121,,135,174.31,174.45,,,,,,,,,,,,,,,,,,,,,,,,,,,STIP,,,
,344-U1414A-20H-2-A,344,U1414,A,20,20-2,H,2,A,135,,150,174.45,174.6,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-20H-3-A,344,U1414,A,20,20-3,H,3,A,0,,150,174.6,176.1,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,"small biogenic fragments dispersed through sediment, at 105-114 cm  spotty ash pods and discoloration due to glauconite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-20H-4-A,344,U1414,A,20,20-4,H,4,A,0,,134,176.1,177.44,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-20H-4-A,344,U1414,A,20,20-4,H,4,A,134,,150,177.44,177.6,,,,,,,,,,,,,,,,,,,,,,,,,,,YAMM,,,
,344-U1414A-20H-5-A,344,U1414,A,20,20-5,H,5,A,0,,135,177.6,178.95,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-20H-5-A,344,U1414,A,20,20-5,H,5,A,135,,152,178.95,179.12,,,,,,,,,,,,,,,,,,,,,,,,,,,WRND,,,
,344-U1414A-20H-6-A,344,U1414,A,20,20-6,H,6,A,0,,131,179.12,180.43,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-20H-7-A,344,U1414,A,20,20-7,H,7,A,0,,62,180.43,181.05,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 6/1 (greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,small biogenic fragments dispersed through sediment,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-20H-CC-A,344,U1414,A,20,20-CC,H,CC,A,0,,14,181.05,181.19,,,,,,,,,,,,,,,,,,,,,,,,,,,All to PAL,,,
,344-U1414A-21H-1-A,344,U1414,A,21,21-1,H,1,A,0,,150,181.1,182.6,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,"small biogenic fragments dispersed through sediment,  pyrite, glauconite spots between 22 and 25 cm. possibly 'ghost' of an ash layer",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-21H-2-A,344,U1414,A,21,21-2,H,2,A,0,,88,182.6,183.48,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,"small biogenic fragments dispersed through sediment,  pyrite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-21H-2-A,344,U1414,A,21,21-2,H,2,A,88,,97,183.48,183.57,,,,tephra [FS84],,10Y 3/2 (very dark grayish green),tephra,tephra,silt [W22_1],2,sand [W22_1],3,"very fine-grained, clayey appearance with fine sand lense in the middle",,,,,,,,,,,,,,,,,
,344-U1414A-21H-2-A,344,U1414,A,21,21-2,H,2,A,97,,150,183.57,184.1,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,"small biogenic fragments dispersed through sediment, pyrite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-21H-3-A,344,U1414,A,21,21-3,H,3,A,0,,132,184.1,185.42,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,"small biogenic fragments dispersed through sediment,  pyrite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-21H-3-A,344,U1414,A,21,21-3,H,3,A,132,,135,185.42,185.45,,,,,,,,,,,,,,,,,,,,,,,,,,,ORCU,,,
,344-U1414A-21H-3-A,344,U1414,A,21,21-3,H,3,A,135,,150,185.45,185.6,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-21H-4-A,344,U1414,A,21,21-4,H,4,A,0,,150,185.6,187.1,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,"small biogenic fragments dispersed through sediment, pyrite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-21H-5-A,344,U1414,A,21,21-5,H,5,A,0,,150,187.1,188.6,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,"small biogenic fragments dispersed through sediment, pyrite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-21H-6-A,344,U1414,A,21,21-6,H,6,A,0,,130,188.6,189.9,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,"small biogenic fragments dispersed through sediment, pyrite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-21H-7-A,344,U1414,A,21,21-7,H,7,A,0,,150,189.9,191.4,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze,nannofossil carbonate ooze,clay [W22_2],1,clay [W22_2],1,"small biogenic fragments dispersed through sediment, pyrite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-21H-CC-A,344,U1414,A,21,21-CC,H,CC,A,0,,12,191.4,191.52,,,,,,,,,,,,,,,,,,,,,,,,,,,All to PAL,,,
,344-U1414A-22H-1-A,344,U1414,A,22,22-1,H,1,A,0,,150,190.6,192.1,moderate [drilling disturbance],4,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,clay [W22_2],1,"abundant  pyrite, glauconite and diffuse discoloration indicative of glauconite, small pod of dark ash at 41 to 42 cm",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-22H-2-A,344,U1414,A,22,22-2,H,2,A,0,,105,192.1,193.15,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,clay [W22_2],1,"abundant  pyrite, diffuse discoloration indicative of glauconite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-22H-2-A,344,U1414,A,22,22-2,H,2,A,105,,120,193.15,193.3,,,,,,,,,,,,,,,,,,,,,,,,,,,HASH,,,
,344-U1414A-22H-2-A,344,U1414,A,22,22-2,H,2,A,120,,135,193.3,193.45,,,,,,,,,,,,,,,,,,,,,,,,,,,VANN2,,,
,344-U1414A-22H-2-A,344,U1414,A,22,22-2,H,2,A,135,,150,193.45,193.6,,,,,,,,,,,,,,,,,,,,,,,,,,,YAMM1,,,
,344-U1414A-22H-3-A,344,U1414,A,22,22-3,H,3,A,0,,150,193.6,195.1,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,clay [W22_2],1,"abundant  pyrite, diffuse discoloration indicative of glauconite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-22H-4-A,344,U1414,A,22,22-4,H,4,A,0,,12,195.1,195.22,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,clay [W22_2],1,"abundant  pyrite, diffuse discoloration indicative of glauconite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-22H-4-A,344,U1414,A,22,22-4,H,4,A,12,,150,195.22,196.6,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],with volcanic ash [Leg339],10Y 7/2 (pale green),nannofossil  carbonate ooze ,nannofossil carbonate ooze  with volcanic ash ,clay [W22_2],1,fine silt [W22_2],3,"abundant pyrite, ash present in diffuse streaks and pods",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-22H-5-A,344,U1414,A,22,22-5,H,5,A,0,,50,196.6,197.1,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],with volcanic ash [Leg339],10Y 7/2 (pale green),nannofossil  carbonate ooze ,nannofossil carbonate ooze  with volcanic ash ,clay [W22_2],1,fine silt [W22_2],3,"abundant pyrite, ash present in diffuse streaks and pods",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-22H-5-A,344,U1414,A,22,22-5,H,5,A,50,,150,197.1,198.1,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,5GY 7/1 (light greenish gray),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,clay [W22_2],1,"abundant  pyrite, diffuse discoloration indicative of glauconite, ash pod at 100 cm",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-22H-6-A,344,U1414,A,22,22-6,H,6,A,0,,70,198.1,198.8,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 7/2 (pale green),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,clay [W22_2],1,pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-22H-6-A,344,U1414,A,22,22-6,H,6,A,70,,85,198.8,198.95,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-22H-7-A,344,U1414,A,22,22-7,H,7,A,0,,49,198.95,199.44,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 7/2 (pale green),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,clay [W22_2],1,"pyrite, diffuse discoloration indicative of glauconite,",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-22H-CC-A,344,U1414,A,22,22-CC,H,CC,A,0,,20,199.44,199.64,slight [drilling disturbance],2,nannofossil,carbonate ooze [Leg178],,10Y 7/2 (pale green),nannofossil  carbonate ooze ,nannofossil carbonate ooze ,clay [W22_2],1,clay [W22_2],1,pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-22H-CC-A,344,U1414,A,22,22-CC,H,CC,A,20,,30,199.64,199.74,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,
,344-U1414A-23X-1-A,344,U1414,A,23,23-1,X,1,A,0,void,141,200.1,201.51,moderate [drilling disturbance],4,nannofossil,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 8/1 (white),nannofossil  carbonate ooze,nannofossil carbonate ooze with sponge spicules ,clay [W22_2],1,fine silt [W22_2],3,pyrite,,,,,,,,,,,,heavy [B06],5,Void at 141-150 cm.,,,
,344-U1414A-23X-2-A,344,U1414,A,23,23-2,X,2,A,0,void,129,201.6,202.89,moderate [drilling disturbance],4,nannofossil,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 8/1 (white),nannofossil  carbonate ooze,nannofossil carbonate ooze with sponge spicules ,clay [W22_2],1,fine silt [W22_2],3,"rare pyrite, color is darkening to 5Y 7/1  below 100 cm",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-23X-2-A,344,U1414,A,23,23-2,X,2,A,129,,150,202.89,203.1,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-23X-3-A,344,U1414,A,23,23-3,X,3,A,0,,150,203.1,204.6,moderate [drilling disturbance],4,nannofossil,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 8/1 (white),nannofossil  carbonate ooze,nannofossil carbonate ooze with sponge spicules ,clay [W22_2],1,fine silt [W22_2],3,rare pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-23X-4-A,344,U1414,A,23,23-4,X,4,A,0,,150,204.6,206.1,moderate [drilling disturbance],4,nannofossil,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 8/1 (white),nannofossil  carbonate ooze,nannofossil carbonate ooze with sponge spicules ,clay [W22_2],1,fine silt [W22_2],3,rare pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-23X-5-A,344,U1414,A,23,23-5,X,5,A,0,,12,206.1,206.22,,,nannofossil,carbonate ooze [Leg178],with volcanic ash [Leg339],,nannofossil  carbonate ooze ,nannofossil carbonate ooze  with volcanic ash ,silt [W22_1],2,silt [W22_1],2,dark-colored grey (N 5) volcanic ash disseminated in sediment ,,,,,,,,,,,,,,,,,
,344-U1414A-23X-5-A,344,U1414,A,23,23-5,X,5,A,12,,125,206.22,207.35,moderate [drilling disturbance],4,nannofossil,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 8/1 (white),nannofossil  carbonate ooze,nannofossil carbonate ooze with sponge spicules ,clay [W22_2],1,fine silt [W22_2],3,rare pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-23X-5-A,344,U1414,A,23,23-5,X,5,A,125,,130,207.35,207.4,,,,,,,,,,,,,,,,,,,,,,,,,,,ORCU,,,
,344-U1414A-23X-5-A,344,U1414,A,23,23-5,X,5,A,130,,150,207.4,207.6,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-23X-6-A,344,U1414,A,23,23-6,X,6,A,0,,101,207.6,208.61,moderate [drilling disturbance],4,nannofossil,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 7/1 (light gray),nannofossil  carbonate ooze,nannofossil carbonate ooze with sponge spicules ,clay [W22_2],1,fine silt [W22_2],3,"rare pyrite, disseminated ash",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-23X-7-A,344,U1414,A,23,23-7,X,7,A,0,,74,208.61,209.35,moderate [drilling disturbance],4,nannofossil,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 7/1 (light gray),nannofossil  carbonate ooze,nannofossil carbonate ooze with sponge spicules ,clay [W22_2],1,fine silt [W22_2],3,"rare pyrite, sponge spicules form pod of at 14-16 cm",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-23X-CC-A,344,U1414,A,23,23-CC,X,CC,A,0,,12,209.35,209.47,high [drilling disturbance],6,nannofossil,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 7/1 (light gray),nannofossil  carbonate ooze,nannofossil carbonate ooze with sponge spicules ,clay [W22_2],1,fine silt [W22_2],3,rare pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-24X-1-A,344,U1414,A,24,24-1,X,1,A,0,,150,209.7,211.2,moderate to high [drilling disturbance],5,nannofossil,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 7/1 (light gray),nannofossil  carbonate ooze,nannofossil carbonate ooze with sponge spicules ,clay [W22_2],1,silt [W22_1],2,"rare pyrite, discoloration indicative of glauconite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-24X-2-A,344,U1414,A,24,24-2,X,2,A,0,,150,211.2,212.7,moderate [drilling disturbance],4,silty,carbonate ooze [Leg178],with nannofossils [Leg339],5Y 6/1 (gray),silty  carbonate ooze,silty carbonate ooze with nannofossils ,clay [W22_2],1,silt [W22_1],2,"rare pyrite
",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-24X-3-A,344,U1414,A,24,24-3,X,3,A,0,,73,212.7,213.43,moderate [drilling disturbance],4,silty,carbonate ooze [Leg178],with volcanic ash [Leg339],5Y 6/1 (gray),silty  carbonate ooze ,silty carbonate ooze  with volcanic ash ,clay [W22_2],1,silt [W22_1],2,"rare pyrite, discoloration indicative of glauconite, volcanic ash enriched in two diffuse horizons between 26-31 cm and 56-60 cm",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-24X-3-A,344,U1414,A,24,24-3,X,3,A,73,,111,213.43,213.81,moderate [drilling disturbance],4,silty,carbonate ooze [Leg178],with sponge spicules [Leg339],10Y 6/1 (greenish gray),silty  carbonate ooze,silty carbonate ooze with sponge spicules ,clay [W22_2],1,silt [W22_1],2,"rare pyrite, discoloration indicative of glauconite",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-24X-4-A,344,U1414,A,24,24-4,X,4,A,0,,80,213.81,214.61,moderate [drilling disturbance],4,silty,carbonate ooze [Leg178],with sponge spicules [Leg339],10Y 6/1 (greenish gray),silty  carbonate ooze,silty carbonate ooze with sponge spicules ,clay [W22_2],1,silt [W22_1],2,"rare pyrite, spot of volcanic ash between 1-2 cm",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-24X-4-A,344,U1414,A,24,24-4,X,4,A,80,,114,214.61,214.95,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-24X-5-A,344,U1414,A,24,24-5,X,5,A,0,,107,214.95,216.02,moderate [drilling disturbance],4,silty,carbonate ooze [Leg178],with sponge spicules [Leg339],10Y 6/1 (greenish gray),silty  carbonate ooze,silty carbonate ooze with sponge spicules ,clay [W22_2],1,silt [W22_1],2,"rare pyrite
",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-24X-5-A,344,U1414,A,24,24-5,X,5,A,107,,150,216.02,216.45,moderate [drilling disturbance],4,silty,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  carbonate ooze,silty carbonate ooze with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-24X-6-A,344,U1414,A,24,24-6,X,6,A,0,,39,216.45,216.84,moderate [drilling disturbance],4,silty,carbonate ooze [Leg178],with volcanic ash [Leg339],10Y 6/1 (greenish gray),silty  carbonate ooze ,silty carbonate ooze  with volcanic ash ,clay [W22_2],1,silt [W22_1],2,"rare pyrite, darker color presumably due to disseminated volcanic ash",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-24X-6-A,344,U1414,A,24,24-6,X,6,A,39,,150,216.84,217.95,moderate [drilling disturbance],4,silty,carbonate ooze [Leg178],with sponge spicules [Leg339],5Y 7/1 (light gray),silty  carbonate ooze,silty carbonate ooze with sponge spicules ,clay [W22_2],1,silt [W22_1],2,rare pyrite,,,,,,,,,,,,heavy [B06],5,,,,
