Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Lithology Prefix
340-U1395B-20X-1-A,340,U1395,B,20,20-1,X,1,A,55.0,64.0,163.05,163.14,slight [drilling disturbance],2,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,5,95,,well [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1395B-20X-1-A,340,U1395,B,20,20-1,X,1,A,64.0,119.0,163.14,163.69,slight [drilling disturbance],2,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,5,95,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1395B-20X-CC-A,340,U1395,B,20,20-CC,X,CC,A,0.0,43.0,163.69,164.12,moderate [drilling disturbance],4,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,5.0,0,0,0.0,0,95,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-20X-CC-A,340,U1395,B,20,20-CC,X,CC,A,43.0,48.0,164.12,164.17,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1395B-21X-1-A,340,U1395,B,21,21-1,X,1,A,0.0,11.5,167.4,167.515,severe [drilling disturbance],7,volcaniclastic-mudstone [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-21X-1-A,340,U1395,B,21,21-1,X,1,A,11.5,16.0,167.515,167.56,severe [drilling disturbance],7,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,5,0,,0,,0,,0,,100,fine sand [T07],0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-21X-1-A,340,U1395,B,21,21-1,X,1,A,16.0,25.0,167.56,167.65,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,100,medium sand [T07],0,,0,,,,angular,0,0,0,0,0.0,0,0,0.0,0,100,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-21X-1-A,340,U1395,B,21,21-1,X,1,A,25.0,30.0,167.65,167.7,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,,rounded,0,0,0,0,0.0,0,0,0.0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-21X-1-A,340,U1395,B,21,21-1,X,1,A,30.0,40.0,167.7,167.8,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,0.0,10.0,172.1,172.2,minimal [drilling disturbance],1,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,moderate [BP01],absent [alteration],0,calcareous mudstone having extensive bioturbation.,,,,,,,,,,,,
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,10.0,13.0,172.2,172.23,minimal [drilling disturbance],1,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,moderate [BP01],absent [alteration],0,dark brownish colored mudstone with extensive bioturbation.,,,,,,,,,,,,
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,13.0,33.0,172.23,172.43,minimal [drilling disturbance],1,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,moderate [BP01],absent [alteration],0,calcareous mmdstone with abundant foraminifer and other fossils. Weak lamination observed in the lowermost 4 cm section.  ,,,,,,,,,,,,
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,33.0,35.0,172.43,172.45,minimal [drilling disturbance],1,lime-sandstone [USGS],100,fine sand [T07],4,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,3,0,2.0,0,0,0.0,0,95,,moderate [BP01],absent [alteration],0,calcareous sandstone with no grading.,,,,,,,,,,,,
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,35.0,36.5,172.45,172.465,minimal [drilling disturbance],1,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,moderate [BP01],absent [alteration],0,massive calcareous mudstone with no structure. No large foraminifer.,,,,,,,,,,,,
340-U1395B-22X-1-A,340,U1395,B,22,22-1,X,1,A,36.5,60.0,172.465,172.7,moderate [drilling disturbance],4,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,moderate [BP01],absent [alteration],0,calcareous mudstone with abundant foraminifer (Globigerinoides Sacculifer). No obvious structure.,,,,,,,,,,,,
340-U1395B-22X-CC-A,340,U1395,B,22,22-CC,X,CC,A,0.0,16.0,172.7,172.86,slight to moderate [drilling disturbance],3,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,3,0,,0,,0,,0,,0,,20,,80,,,"something bones (angular), mud stone fragments (rounded).",angular,0,0,0,0,0.0,0,0,0.0,0,100,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1395B-22X-CC-A,340,U1395,B,22,22-CC,X,CC,A,16.0,18.0,172.86,172.88,minimal [drilling disturbance],1,volcaniclastic-mudstone [BGS-S81],100,very fine mud [T07],1,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-22X-CC-A,340,U1395,B,22,22-CC,X,CC,A,18.0,26.0,172.88,172.96,minimal [drilling disturbance],1,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,1,0,,0,,0,,0,,40,,0,,60,,,"minerals (angular), biogenic fragments (angular).",angular,0,0,0,0,0.0,0,0,0.0,0,100,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1395B-22X-CC-A,340,U1395,B,22,22-CC,X,CC,A,26.0,32.0,172.96,173.02,,,,,,,,,,,,PAL Sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1395B-22X-CC-A,340,U1395,B,22,22-CC,X,CC,A,32.0,44.0,173.02,173.14,severe [drilling disturbance],7,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1395B-23X-CC-A,340,U1395,B,23,23-CC,X,CC,A,0.0,6.0,177.1,177.16,moderate [drilling disturbance],4,lime-breccia [USGS],100,pebble [W22_2],9,,,,,100,,40,5,granule [T07],10,pebble [W22_2],15,pebble [W22_2],0,,0,,45,pebble [W22_2],25,pebble [W22_2],,,angular,0,0,0,0,5.0,0,0,10.0,0,85,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-23X-CC-A,340,U1395,B,23,23-CC,X,CC,A,6.0,11.0,177.16,177.21,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1395B-23X-CC-A,340,U1395,B,23,23-CC,X,CC,A,11.0,27.0,177.21,177.37,moderate [drilling disturbance],4,lime-breccia [USGS],100,pebble [W22_2],9,,,,,100,,40,5,granule [T07],10,pebble [W22_2],15,pebble [W22_2],0,,0,,45,pebble [W22_2],25,pebble [W22_2],,,angular,0,0,0,0,5.0,0,0,10.0,0,85,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-24X-1-A,340,U1395,B,24,24-1,X,1,A,0.0,13.0,184.1,184.23,destroyed [drilling disturbance],8,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,1,0.0,0,99,,poor [BP01],high [alteration],8,,,,,,,,,,,,,
340-U1395B-24X-1-A,340,U1395,B,24,24-1,X,1,A,13.0,23.0,184.23,184.33,high [drilling disturbance],6,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,1,0.0,0,99,,poor [BP01],high [alteration],8,,,,,,,,,,,,,
340-U1395B-24X-1-A,340,U1395,B,24,24-1,X,1,A,23.0,29.0,184.33,184.39,high [drilling disturbance],6,calcareous mudstone or tuff [Leg210],90,silt-fine mud [T07],2,volcaniclastic-mudstone [BGS-S81],10,silt-fine mud [T07],2,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,10,1.0,0,89,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1395B-24X-1-A,340,U1395,B,24,24-1,X,1,A,29.0,33.0,184.39,184.43,high [drilling disturbance],6,calcareous mudstone or tuff [Leg210],100,fine mud [T07],3,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,90,0.0,0,10,,poor [BP01],high [alteration],8,,,,,,,,,,,,,
340-U1395B-24X-1-A,340,U1395,B,24,24-1,X,1,A,33.0,34.0,184.43,184.44,high [drilling disturbance],6,calcareous mudstone or tuff [Leg210],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,very coarse sand [T07],8,100,Hemipelagic sediment containing much crystals,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,1,0,10.0,0,0,1.0,0,88,,bimodal,moderate [alteration],4,,,,,,,,,,,,,
340-U1395B-24X-1-A,340,U1395,B,24,24-1,X,1,A,34.0,101.0,184.44,185.11,severe [drilling disturbance],7,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,1.0,0,99,,poor [BP01],high [alteration],8,,,,,,,,,,,,,
340-U1395B-24X-1-A,340,U1395,B,24,24-1,X,1,A,101.0,111.0,185.11,185.21,high [drilling disturbance],6,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,1.0,0,99,,poor [BP01],high [alteration],8,,,,,,,,,,,,,
340-U1395B-24X-1-A,340,U1395,B,24,24-1,X,1,A,111.0,129.0,185.21,185.39,high [drilling disturbance],6,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,1.0,0,99,,poor [BP01],high [alteration],8,,,,,,,,,,,,,
340-U1395B-24X-1-A,340,U1395,B,24,24-1,X,1,A,129.0,140.0,185.39,185.5,high [drilling disturbance],6,calcareous sand [Leg210],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,1.0,0,99,,poor [BP01],high [alteration],8,,,,,,,,,,,,,
340-U1395B-24X-1-A,340,U1395,B,24,24-1,X,1,A,140.0,150.0,185.5,185.6,,,,,,,,,,,,WR sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1395B-24X-2-A,340,U1395,B,24,24-2,X,2,A,0.0,136.0,185.6,186.96,slight [drilling disturbance],2,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,5,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,,angular,0,0,0,0,1.0,0,0,0.0,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1395B-24X-2-A,340,U1395,B,24,24-2,X,2,A,136.0,147.0,186.96,187.07,moderate [drilling disturbance],4,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,angular,0,0,0,0,0.0,0,0,0.0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-24X-CC-A,340,U1395,B,24,24-CC,X,CC,A,0.0,11.0,187.07,187.18,severe [drilling disturbance],7,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1395B-24X-CC-A,340,U1395,B,24,24-CC,X,CC,A,11.0,19.0,187.18,187.26,moderate [drilling disturbance],4,lime-sandstone [USGS],80,fine sand [T07],4,lime mudstone [USGS],20,silt-fine mud [T07],2,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1395B-24X-CC-A,340,U1395,B,24,24-CC,X,CC,A,19.0,23.0,187.26,187.3,,,,,,,,,,,,PAL Sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,100,,,,,,,,,,,,,,,,,
340-U1395B-25X-1-A,340,U1395,B,25,25-1,X,1,A,0.0,86.0,193.7,194.56,slight [drilling disturbance],2,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,1,10.0,50,39,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1395B-25X-1-A,340,U1395,B,25,25-1,X,1,A,86.0,105.0,194.56,194.75,minimal [drilling disturbance],1,lime mudstone [USGS],100,very fine mud [T07],1,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,5,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-25X-1-A,340,U1395,B,25,25-1,X,1,A,105.0,106.0,194.75,194.76,slight [drilling disturbance],2,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,5,30.0,20,45,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-25X-1-A,340,U1395,B,25,25-1,X,1,A,106.0,140.0,194.76,195.1,slight [drilling disturbance],2,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,1,10.0,50,39,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1395B-25X-1-A,340,U1395,B,25,25-1,X,1,A,140.0,150.0,195.1,195.2,,,,,,,,,,,,WH Sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,0,,,absent [alteration],0,,,,,,,,,,,,,
340-U1395B-25X-2-A,340,U1395,B,25,25-2,X,2,A,0.0,71.5,195.2,195.915,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,1.0,0,99,,poor [BP01],high [alteration],8,,,,,,,,,,,,,
340-U1395B-25X-2-A,340,U1395,B,25,25-2,X,2,A,71.5,80.0,195.915,196.0,high [drilling disturbance],6,calcareous mudstone or tuff [Leg210],90,very fine mud [T07],1,volcaniclastic-mud [BGS-S81],10,very fine mud [T07],1,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,10,0.0,0,90,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1395B-25X-2-A,340,U1395,B,25,25-2,X,2,A,80.0,115.0,196.0,196.35,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,1.0,0,99,,poor [BP01],high [alteration],8,,,,,,,,,,,,,
340-U1395B-25X-2-A,340,U1395,B,25,25-2,X,2,A,115.0,120.0,196.35,196.4,severe [drilling disturbance],7,volcaniclastic-sand [BGS-S81],70,medium sand [T07],6,calcareous sand [Leg210],30,fine sand [T07],4,100,weakly normally grading,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,5,60.0,0,30,0.0,0,5,,well [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1395B-25X-2-A,340,U1395,B,25,25-2,X,2,A,120.0,121.0,196.4,196.41,severe [drilling disturbance],7,volcaniclastic-conglomerate [BGS-S81],50,medium sand [T07],6,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,100,"Fallout deposit, pebble sized pumice is contained",50,100,,0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,5,60.0,0,30,0.0,0,5,,well [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1395B-25X-2-A,340,U1395,B,25,25-2,X,2,A,121.0,146.0,196.41,196.66,minimal [drilling disturbance],1,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,1.0,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1395B-25X-2-A,340,U1395,B,25,25-2,X,2,A,146.0,150.0,196.66,196.7,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],70,fine sand [T07],4,calcareous sand [Leg210],30,fine sand [T07],4,100,much pumice is contained,0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,0,0,20.0,0,10,0.0,0,20,,very well [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1395B-25X-CC-A,340,U1395,B,25,25-CC,X,CC,A,0.0,1.0,196.7,196.71,minimal [drilling disturbance],1,lime-sandstone [USGS],100,fine sand [T07],4,,,,,100,poorly-sorted calcareous sandstone with weak lamination,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2.0,0,0,0.0,0,98,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-25X-CC-A,340,U1395,B,25,25-CC,X,CC,A,1.0,8.0,196.71,196.78,minimal [drilling disturbance],1,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,calcareous mudstone with burrows,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-25X-CC-A,340,U1395,B,25,25-CC,X,CC,A,8.0,11.0,196.78,196.81,,,,,,,,,,,,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395B-25X-CC-A,340,U1395,B,25,25-CC,X,CC,A,11.0,28.0,196.81,196.98,minimal [drilling disturbance],1,lime mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,calcareous mudstone with burrows. Greenish colored patches in the lower section.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
