Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1423B-13H-2-A,0.0,18.0,110.1,110.28,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,2,A
346-U1423B-13H-2-A,18.0,32.0,110.28,110.42,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,2,A
346-U1423B-13H-2-A,32.0,44.0,110.42,110.54,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,2,A
346-U1423B-13H-2-A,44.0,95.0,110.54,111.05,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,2,A
346-U1423B-13H-2-A,89.0,90.0,110.99,111.0,,,,,pumice,volcaniclastic-bearing,2.0,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,2,A
346-U1423B-13H-2-A,95.0,150.0,111.05,111.6,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,2,A
346-U1423B-13H-3-A,0.0,62.0,111.6,112.22,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,3,A
346-U1423B-13H-3-A,42.0,53.0,112.02,112.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,3,A
346-U1423B-13H-3-A,62.0,150.0,112.22,113.1,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,3,A
346-U1423B-13H-4-A,0.0,50.0,113.1,113.6,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,4,A
346-U1423B-13H-4-A,50.0,58.0,113.6,113.68,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,4,A
346-U1423B-13H-4-A,58.0,104.0,113.68,114.14,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,4,A
346-U1423B-13H-4-A,62.0,99.0,113.72,114.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fault,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,4,A
346-U1423B-13H-4-A,104.0,120.0,114.14,114.3,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,4,A
346-U1423B-13H-4-A,120.0,150.0,114.3,114.6,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,4,A
346-U1423B-13H-5-A,0.0,33.0,114.6,114.93,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,fault,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,5,A
346-U1423B-13H-5-A,33.0,36.0,114.93,114.96,,tephra [FS84],,tephra ,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,5,A
346-U1423B-13H-5-A,36.0,41.0,114.96,115.01,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,fault,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,5,A
346-U1423B-13H-5-A,41.0,113.0,115.01,115.73,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,5,A
346-U1423B-13H-5-A,113.0,117.0,115.73,115.77,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,5,A
346-U1423B-13H-5-A,117.0,149.0,115.77,116.09,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,5,A
346-U1423B-13H-5-A,149.0,150.0,116.09,116.1,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,5,A
346-U1423B-13H-6-A,0.0,1.0,116.1,116.11,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,6,A
346-U1423B-13H-6-A,0.0,40.0,116.1,116.5,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,6,A
346-U1423B-13H-6-A,40.0,150.0,116.5,117.6,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,6,A
346-U1423B-13H-6-A,51.0,51.0,116.61,116.61,,,,,pumice,trace amount,1.0,lens or pod [BJ84],N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,6,A
346-U1423B-13H-6-A,70.0,78.0,116.8,116.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,6,A
346-U1423B-13H-6-A,122.0,132.0,117.32,117.42,,,,,vitric,volcaniclastic-bearing,2.0,,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,6,A
346-U1423B-13H-7-A,0.0,35.0,117.6,117.95,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,7,A
346-U1423B-13H-7-A,35.0,59.0,117.95,118.19,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,7,A
346-U1423B-13H-CC-A,0.0,27.0,118.19,118.46,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,CC,A
346-U1423B-14H-1-A,0.0,88.0,118.1,118.98,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,1,A
346-U1423B-14H-1-A,88.0,112.0,118.98,119.22,diatom rich,clay [Leg210],,diatom rich clay ,,,,color banding,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,1,A
346-U1423B-14H-1-A,112.0,150.0,119.22,119.6,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,1,A
346-U1423B-14H-2-A,0.0,150.0,119.6,121.1,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,2,A
346-U1423B-14H-2-A,85.0,93.0,120.45,120.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,2,A
346-U1423B-14H-3-A,0.0,58.0,121.1,121.68,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,3,A
346-U1423B-14H-3-A,0.0,150.0,121.1,122.6,,,,,pumice,trace amount,1.0,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,3,A
346-U1423B-14H-3-A,58.0,150.0,121.68,122.6,silty [Leg339],diatom ooze [Leg339],with clay [Leg339],silty  diatom ooze  with clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty   diatom ooze ,diatom ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,3,A
346-U1423B-14H-4-A,0.0,38.0,122.6,122.98,silty [Leg339],diatom ooze [Leg339],with clay [Leg339],silty  diatom ooze  with clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty   diatom ooze ,diatom ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,4,A
346-U1423B-14H-4-A,38.0,46.0,122.98,123.06,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,4,A
346-U1423B-14H-4-A,46.0,48.0,123.06,123.08,,tephra [FS84],,tephra ,,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,4,A
346-U1423B-14H-4-A,48.0,150.0,123.08,124.1,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,4,A
346-U1423B-14H-5-A,0.0,85.0,124.1,124.95,silty [Leg339],diatom ooze [Leg339],,silty  diatom ooze ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,5,A
346-U1423B-14H-5-A,85.0,150.0,124.95,125.6,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,5,A
346-U1423B-14H-6-A,0.0,150.0,125.6,127.1,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,mottling [BJ80],5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,6,A
346-U1423B-14H-7-A,0.0,53.0,127.1,127.63,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,mottling [BJ80],5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,7,A
346-U1423B-14H-CC-A,0.0,25.0,127.63,127.88,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 6/1 (gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,14,H,CC,A
346-U1423B-15H-1-A,0.0,150.0,127.6,129.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,15,H,1,A
346-U1423B-15H-1-A,47.0,48.0,128.07,128.08,,,,,pumice,trace amount,1.0,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,15,H,1,A
346-U1423B-15H-2-A,0.0,150.0,129.1,130.6,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,15,H,2,A
346-U1423B-15H-3-A,0.0,125.0,130.6,131.85,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,15,H,3,A
346-U1423B-15H-3-A,81.0,82.0,131.41,131.42,,,,,vitric,trace amount,1.0,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,15,H,3,A
346-U1423B-15H-3-A,85.0,86.0,131.45,131.46,,,,,vitric,trace amount,1.0,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,15,H,3,A
346-U1423B-15H-3-A,90.0,91.0,131.5,131.51,,,,,vitric,trace amount,1.0,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,15,H,3,A
346-U1423B-15H-3-A,125.0,150.0,131.85,132.1,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,15,H,3,A
346-U1423B-15H-4-A,0.0,50.0,132.1,132.6,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,15,H,4,A
346-U1423B-15H-CC-A,0.0,25.0,132.6,132.85,,diatom ooze [Leg339],,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,15,H,CC,A
346-U1423B-16H,0.0,986.0,132.6,142.46,,diatom ooze [Leg339],,diatom ooze ,,,,mottling [BJ80],5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,60.0,,,,,,,,,,silty [Leg339],diatom ooze [Leg339],,silty   diatom ooze ,silty  diatom ooze ,diatom ooze ,,40.0,,,,,100.0,,,,,,346,U1423,B,16,H,,
346-U1423B-16H-3-A,95.0,99.0,136.55,136.59,,,,,vitric,volcaniclastic-bearing,2.0,,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,16,H,3,A
346-U1423B-16H-3-A,133.0,137.0,136.93,136.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,16,H,3,A
346-U1423B-16H-4-A,110.0,116.0,138.2,138.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1423,B,16,H,4,A
346-U1423B-16H-6-A,50.0,54.0,140.6,140.64,,,,,vitric,volcaniclastic-bearing,2.0,lens or pod [BJ84],N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,16,H,6,A
346-U1423B-16H-6-A,83.0,97.0,140.93,141.07,,,,,vitric,ash,4.0,normal grading,N 8 (white),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,16,H,6,A
346-U1423B-17H-1-A,0.0,66.0,142.1,142.76,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,1,A
346-U1423B-17H-1-A,7.0,9.0,142.17,142.19,,,,,vitric,volcaniclastic-bearing,2.0,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,1,A
346-U1423B-17H-1-A,66.0,69.0,142.76,142.79,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,1,A
346-U1423B-17H-1-A,69.0,150.0,142.79,143.6,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,1,A
346-U1423B-17H-2-A,0.0,150.0,143.6,145.1,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,2,A
346-U1423B-17H-3-A,0.0,75.0,145.1,145.85,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,3,A
346-U1423B-17H-3-A,75.0,78.0,145.85,145.88,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,3,A
346-U1423B-17H-3-A,78.0,150.0,145.88,146.6,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,3,A
346-U1423B-17H-4-A,0.0,19.0,146.6,146.79,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,4,A
346-U1423B-17H-4-A,19.0,150.0,146.79,148.1,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,4,A
346-U1423B-17H-5-A,0.0,150.0,148.1,149.6,silty [Leg339],diatom ooze [Leg339],,silty  diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,5,A
346-U1423B-17H-6-A,0.0,150.0,149.6,151.1,silty [Leg339],diatom ooze [Leg339],,silty  diatom ooze ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,6,A
346-U1423B-17H-7-A,0.0,11.0,151.1,151.21,silty [Leg339],diatom ooze [Leg339],,silty  diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,7,A
346-U1423B-17H-7-A,11.0,62.0,151.21,151.72,clayey [Leg339],diatom ooze [Leg339],,clayey  diatom ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,7,A
346-U1423B-17H-CC-A,0.0,23.0,151.72,151.95,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,17,H,CC,A
346-U1423B-19H,0.0,946.0,158.1,167.56,diatom rich,clay [Leg210],,diatom rich clay ,,,,mottling [BJ80],5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,19,H,,
346-U1423B-19H-5-A,143.0,144.0,165.5,165.51,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,19,H,5,A
346-U1423B-20H-1-A,0.0,150.0,167.6,169.1,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,20,H,1,A
346-U1423B-20H-2-A,0.0,150.0,169.1,170.6,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,20,H,2,A
346-U1423B-20H-2-A,42.0,43.0,169.52,169.53,,,,,pumice,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,20,H,2,A
346-U1423B-20H-3-A,0.0,150.0,170.6,172.1,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,20,H,3,A
346-U1423B-20H-3-A,91.0,92.0,171.51,171.52,,,,,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,20,H,3,A
346-U1423B-20H-4-A,0.0,150.0,172.1,173.6,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,20,H,4,A
346-U1423B-20H-5-A,0.0,44.0,173.6,174.04,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,20,H,5,A
346-U1423B-20H-5-A,44.0,46.0,174.04,174.06,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,20,H,5,A
346-U1423B-20H-5-A,46.0,51.0,174.06,174.11,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,20,H,5,A
