Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color,Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
350-U1437B-10H-5-A,350,U1437,B,10,10-5,H,5,A,60.0,68.0,86.3,86.38,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,dark grey,,sharp,,,,normally coarse-tail graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,pumice,vitric matrix [2014],crystal matrix [2014],,,pumice,,,,,
350-U1437B-10H-5-A,350,U1437,B,10,10-5,H,5,A,68.0,150.0,86.38,87.2,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-10H-6-A,350,U1437,B,10,10-6,H,6,A,0.0,10.0,87.2,87.3,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-10H-6-A,350,U1437,B,10,10-6,H,6,A,10.0,30.0,87.3,87.5,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,dark grey,,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-10H-6-A,350,U1437,B,10,10-6,H,6,A,30.0,69.0,87.5,87.89,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-10H-6-A,350,U1437,B,10,10-6,H,6,A,69.0,81.0,87.89,88.01,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,dark grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-10H-6-A,350,U1437,B,10,10-6,H,6,A,81.0,127.0,88.01,88.47,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-10H-6-A,350,U1437,B,10,10-6,H,6,A,127.0,131.0,88.47,88.51,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,dark grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-10H-6-A,350,U1437,B,10,10-6,H,6,A,131.0,150.0,88.51,88.7,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-10H-7-A,350,U1437,B,10,10-7,H,7,A,0.0,61.0,88.7,89.31,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-10H-CC-A,350,U1437,B,10,10-CC,H,CC,A,0.0,26.0,89.31,89.57,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-11F-1-A,350,U1437,B,11,11-1,F,1,A,0.0,68.0,89.2,89.88,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-11F-1-A,350,U1437,B,11,11-1,F,1,A,68.0,74.0,89.88,89.94,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,dark grey,,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-11F-1-A,350,U1437,B,11,11-1,F,1,A,74.0,100.0,89.94,90.2,I,,,,tuffaceous,mud [2014],with mud [2014],tuffaceous mud,tuffaceous mud,mud,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,,,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-11F-1-A,350,U1437,B,11,11-1,F,1,A,100.0,111.0,90.2,90.31,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,light grey,,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-11F-1-A,350,U1437,B,11,11-1,F,1,A,111.0,150.0,90.31,90.7,I,,,,tuffaceous,mud [2014],with lapilli-ash [2014],tuffaceous mud,tuffaceous mud with lapilli-ash,mud with lapilli-ash,,,,,,,,,,,,,,,,,,,,,vitric [2014],,,,,,,,,pumice [2014],,,,,,,,,,,,,,,,,,,,,,
350-U1437B-11F-2-A,350,U1437,B,11,11-2,F,2,A,0.0,126.0,90.7,91.96,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,thin layers of glauconite,irregular,gradational,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-11F-2-A,350,U1437,B,11,11-2,F,2,A,126.0,144.0,91.96,92.14,I,,,,evolved,ash [2014],with mafic ash pods,evolved ash,evolved ash with mafic ash pods,ash with mafic ash pods,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,light grey,planar,sharp,,,,normally coarse-tail graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-11F-2-A,350,U1437,B,11,11-2,F,2,A,144.0,145.0,92.14,92.15,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-11F-3-A,350,U1437,B,11,11-3,F,3,A,0.0,108.0,92.2,93.28,I,,,,tuffaceous,mud [2014],with lapilli [2014],tuffaceous mud,tuffaceous mud with lapilli,mud with lapilli,,,,,,,,with glauconite,,,,,,,,,,,,,vitric [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-11F-3-A,350,U1437,B,11,11-3,F,3,A,108.0,111.0,93.28,93.31,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,,,,,light grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-11F-3-A,350,U1437,B,11,11-3,F,3,A,111.0,120.0,93.31,93.4,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-11F-4-A,350,U1437,B,11,11-4,F,4,A,0.0,49.0,93.4,93.89,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with glauconite layers,,,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-11F-CC-A,350,U1437,B,11,11-CC,F,CC,A,0.0,22.0,93.89,94.11,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-12F-1-A,350,U1437,B,12,12-1,F,1,A,0.0,150.0,93.9,95.4,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-12F-2-A,350,U1437,B,12,12-2,F,2,A,0.0,140.0,95.4,96.8,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,silt [W22_1],2.0,silt [W22_1],2.0,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-12F-3-A,350,U1437,B,12,12-3,F,3,A,0.0,98.0,96.9,97.88,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,silt [W22_1],2.0,fine sand [W22_2],4.0,in a gully light gray,irregular,sharp,stratified,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-12F-3-A,350,U1437,B,12,12-3,F,3,A,98.0,120.0,97.88,98.1,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with thin glauconite layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-12F-4-A,350,U1437,B,12,12-4,F,4,A,0.0,2.0,98.1,98.12,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-12F-4-A,350,U1437,B,12,12-4,F,4,A,2.0,12.0,98.12,98.22,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,dark grey,planar,sharp,,thinly laminated [I54],,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-12F-4-A,350,U1437,B,12,12-4,F,4,A,12.0,39.0,98.22,98.49,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with mafic pods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-12F-4-A,350,U1437,B,12,12-4,F,4,A,39.0,57.0,98.49,98.67,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,fine sand [W22_2],4.0,,,dark grey,planar,sharp,,thinly laminated [I54],,normally coarse-tail graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-12F-4-A,350,U1437,B,12,12-4,F,4,A,57.0,60.0,98.67,98.7,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,medium sand [W22_2],5.0,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-12F-CC-A,350,U1437,B,12,12-CC,F,CC,A,0.0,4.0,98.7,98.74,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,light gray,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-12F-CC-A,350,U1437,B,12,12-CC,F,CC,A,4.0,20.0,98.74,98.9,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-13F-1-A,350,U1437,B,13,13-1,F,1,A,0.0,10.0,98.6,98.7,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,fine sand [W22_2],4.0,,,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-13F-1-A,350,U1437,B,13,13-1,F,1,A,10.0,75.0,98.7,99.35,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with glauconite,irregular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-13F-1-A,350,U1437,B,13,13-1,F,1,A,75.0,93.0,99.35,99.53,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,very fine sand [W22_2],3.0,,,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-13F-1-A,350,U1437,B,13,13-1,F,1,A,93.0,145.0,99.53,100.05,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-13F-2-A,350,U1437,B,13,13-2,F,2,A,0.0,26.0,100.1,100.36,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-13F-2-A,350,U1437,B,13,13-2,F,2,A,26.0,31.0,100.36,100.41,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,fine sand [W22_2],4.0,,,medium grey,planar,gradational,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-13F-2-A,350,U1437,B,13,13-2,F,2,A,31.0,35.0,100.41,100.45,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-13F-2-A,350,U1437,B,13,13-2,F,2,A,35.0,40.0,100.45,100.5,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,medium sand [W22_2],5.0,,,medium grey,irregular,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-13F-2-A,350,U1437,B,13,13-2,F,2,A,40.0,53.0,100.5,100.63,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,,,,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-13F-2-A,350,U1437,B,13,13-2,F,2,A,53.0,57.0,100.63,100.67,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,fine sand [W22_2],4.0,,,,irregular,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-13F-2-A,350,U1437,B,13,13-2,F,2,A,57.0,95.0,100.67,101.05,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,medium sand [W22_2],5.0,,,medium grey,irregular,gradational,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-13F-2-A,350,U1437,B,13,13-2,F,2,A,95.0,100.0,101.05,101.1,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,fine sand [W22_2],4.0,,,dark grey,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-13F-2-A,350,U1437,B,13,13-2,F,2,A,100.0,120.0,101.1,101.3,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-13F-3-A,350,U1437,B,13,13-3,F,3,A,0.0,16.0,101.3,101.46,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-13F-3-A,350,U1437,B,13,13-3,F,3,A,16.0,24.0,101.46,101.54,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,curviplanar,sharp,sub-vertical,,,normally graded,stratified,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-13F-3-A,350,U1437,B,13,13-3,F,3,A,24.0,61.0,101.54,101.91,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-13F-CC-A,350,U1437,B,13,13-CC,F,CC,A,0.0,13.0,101.91,102.04,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,silt [W22_1],2.0,silt [W22_1],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-14F-1-A,350,U1437,B,14,14-1,F,1,A,0.0,24.0,102.1,102.34,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-14F-1-A,350,U1437,B,14,14-1,F,1,A,24.0,40.0,102.34,102.5,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,silt [W22_1],2.0,,,,irregular,bioturbated,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-14F-1-A,350,U1437,B,14,14-1,F,1,A,40.0,150.0,102.5,103.6,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,with pumice dropstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-14F-2-A,350,U1437,B,14,14-2,F,2,A,0.0,150.0,103.6,105.1,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with pumice dropstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-14F-3-A,350,U1437,B,14,14-3,F,3,A,0.0,120.0,105.1,106.3,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with pumice dropstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-14F-4-A,350,U1437,B,14,14-4,F,4,A,0.0,57.0,106.3,106.87,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with pumice dropstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-14F-CC-A,350,U1437,B,14,14-CC,F,CC,A,0.0,8.0,106.87,106.95,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-1-A,350,U1437,B,15,15-1,F,1,A,0.0,150.0,106.8,108.3,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-2-A,350,U1437,B,15,15-2,F,2,A,0.0,24.0,108.3,108.54,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-2-A,350,U1437,B,15,15-2,F,2,A,24.0,35.0,108.54,108.65,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,dominated by mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-2-A,350,U1437,B,15,15-2,F,2,A,35.0,101.0,108.65,109.31,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,with pumice dropstone,irregular,gradational,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-2-A,350,U1437,B,15,15-2,F,2,A,101.0,111.0,109.31,109.41,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,dark grey,,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-15F-2-A,350,U1437,B,15,15-2,F,2,A,111.0,124.0,109.41,109.54,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-2-A,350,U1437,B,15,15-2,F,2,A,124.0,132.0,109.54,109.62,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,fine sand [W22_2],4.0,,,medium grey,,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-15F-2-A,350,U1437,B,15,15-2,F,2,A,132.0,146.0,109.62,109.76,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-3-A,350,U1437,B,15,15-3,F,3,A,0.0,47.0,109.8,110.27,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,4.0,,,,planar,sharp to gradational,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-3-A,350,U1437,B,15,15-3,F,3,A,47.0,61.0,110.27,110.41,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,medium sand [W22_2],5.0,medium sand [W22_2],5.0,black,curviplanar,sharp,,,,normally graded,stratified,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-15F-3-A,350,U1437,B,15,15-3,F,3,A,61.0,110.0,110.41,110.9,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,4.0,,,bioturbation (burrow) filled with mafic ash and glauconite and pyrite,,,,,,,,moderate [DB86],2.0,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-3-A,350,U1437,B,15,15-3,F,3,A,110.0,120.0,110.9,111.0,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,,,,,black,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-4-A,350,U1437,B,15,15-4,F,4,A,0.0,23.0,111.0,111.23,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,black,curviplanar,sharp,sub-horizontal,,,normally graded,stratified,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-15F-4-A,350,U1437,B,15,15-4,F,4,A,23.0,50.0,111.23,111.5,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-CC-A,350,U1437,B,15,15-CC,F,CC,A,0.0,15.0,111.5,111.65,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-15F-CC-A,350,U1437,B,15,15-CC,F,CC,A,20.0,30.0,111.7,111.8,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-16F-1-A,350,U1437,B,16,16-1,F,1,A,0.0,35.0,111.5,111.85,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-16F-1-A,350,U1437,B,16,16-1,F,1,A,35.0,52.0,111.85,112.02,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,black,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-16F-1-A,350,U1437,B,16,16-1,F,1,A,52.0,81.0,112.02,112.31,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-16F-2-A,350,U1437,B,16,16-2,F,2,A,0.0,16.0,112.31,112.47,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-16F-2-A,350,U1437,B,16,16-2,F,2,A,16.0,57.0,112.47,112.88,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,silt [W22_1],2.0,silt [W22_1],2.0,pale grey,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
