Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1427A-57H-5-A,0,61,379.05,379.66,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,57,H,5,A,
346-U1427A-57H-CC-A,0,22,379.66,379.88,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,57,H,CC,A,
346-U1427A-58H-1-A,0,87,379.1,379.97,diatom rich,nannofossil ooze [Leg339],with silt [Leg339],diatom rich nannofossil ooze  with silt ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,58,H,1,A,
346-U1427A-58H-2-A,0,140,379.97,381.37,diatom rich,nannofossil ooze [Leg339],with silt [Leg339],diatom rich nannofossil ooze  with silt ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,58,H,2,A,
346-U1427A-58H-3-A,0,145,381.37,382.82,diatom rich,nannofossil ooze [Leg339],with silt [Leg339],diatom rich nannofossil ooze  with silt ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,58,H,3,A,
346-U1427A-58H-4-A,0,111,382.82,383.93,diatom rich,nannofossil ooze [Leg339],with silt [Leg339],diatom rich nannofossil ooze  with silt ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,58,H,4,A,
346-U1427A-58H-5-A,0,66,383.93,384.59,diatom rich,nannofossil ooze [Leg339],with silt [Leg339],diatom rich nannofossil ooze  with silt ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,58,H,5,A,
346-U1427A-58H-CC-A,0,17,384.59,384.76,diatom rich,nannofossil ooze [Leg339],with silt [Leg339],diatom rich nannofossil ooze  with silt ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,58,H,CC,A,
346-U1427A-59H-1-A,0,129,383.8,385.09,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,59,H,1,A,
346-U1427A-59H-2-A,0,80,385.09,385.89,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,59,H,2,A,
346-U1427A-59H-3-A,0,81,385.89,386.7,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,59,H,3,A,
346-U1427A-59H-CC-A,0,5,386.7,386.75,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,59,H,CC,A,
346-U1427A-60H-1-A,0,137,388.5,389.87,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,60,H,1,A,
346-U1427A-60H-2-A,0,131,389.87,391.18,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,60,H,2,A,
346-U1427A-60H-3-A,0,146,391.18,392.64,nannofossil rich,diatom ooze [Leg339],,nannofossil rich diatom ooze ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,60,H,3,A,
346-U1427A-60H-4-A,0,74,392.64,393.38,nannofossil rich,diatom ooze [Leg339],,nannofossil rich diatom ooze ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,60,H,4,A,
346-U1427A-60H-CC-A,0,23,393.38,393.61,nannofossil rich,diatom ooze [Leg339],,nannofossil rich diatom ooze ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,60,H,CC,A,
346-U1427A-61H-1-A,0,150,393.2,394.7,silty [Leg339],nannofossil ooze [Leg339],,silty  nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,61,H,1,A,
346-U1427A-61H-2-A,0,50,394.7,395.2,silty [Leg339],nannofossil ooze [Leg339],,silty  nannofossil ooze ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,61,H,2,A,
346-U1427A-61H-2-A,50,151,395.2,396.21,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,61,H,2,A,
346-U1427A-61H-3-A,0,116,396.21,397.37,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,61,H,3,A,
346-U1427A-61H-4-A,0,71,397.37,398.08,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,61,H,4,A,
346-U1427A-61H-CC-A,0,12,398.08,398.2,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,61,H,CC,A,
346-U1427A-62H-1-A,0,92,397.9,398.82,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,62,H,1,A,
346-U1427A-62H-2-A,0,98,398.82,399.8,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,62,H,2,A,
346-U1427A-62H-3-A,0,114,399.8,400.94,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,62,H,3,A,
346-U1427A-62H-4-A,0,91,400.94,401.85,nannofossil rich,diatom ooze [Leg339],,nannofossil rich diatom ooze ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,62,H,4,A,
346-U1427A-62H-4-A,27,34,401.21,401.28,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,62,H,4,A,
346-U1427A-62H-5-A,0,82,401.85,402.67,nannofossil rich,diatom ooze [Leg339],,nannofossil rich diatom ooze ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,62,H,5,A,
346-U1427A-62H-CC-A,0,14,402.67,402.81,nannofossil rich,diatom ooze [Leg339],,nannofossil rich diatom ooze ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,62,H,CC,A,
346-U1427A-63H-1-A,0,45,402.6,403.05,nannofossil rich,diatom ooze [Leg339],,nannofossil rich diatom ooze ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,63,H,1,A,
346-U1427A-63H-2-A,0,120,403.05,404.25,nannofossil rich,diatom ooze [Leg339],,nannofossil rich diatom ooze ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,63,H,2,A,
346-U1427A-63H-3-A,0,151,404.25,405.76,nannofossil rich,diatom ooze [Leg339],,nannofossil rich diatom ooze ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,63,H,3,A,
346-U1427A-63H-3-A,8,15,404.33,404.4,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,63,H,3,A,
346-U1427A-63H-4-A,0,114,405.76,406.9,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,63,H,4,A,
346-U1427A-63H-5-A,0,78,406.9,407.68,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,63,H,5,A,
346-U1427A-63H-CC-A,0,21,407.68,407.89,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,63,H,CC,A,
346-U1427A-64H-1-A,0,76,407.3,408.06,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,vitric,trace amount,1,,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,64,H,1,A,
346-U1427A-64H-2-A,0,138,408.06,409.44,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,vitric,trace amount,1,,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,64,H,2,A,
346-U1427A-64H-3-A,0,143,409.44,410.87,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,64,H,3,A,
346-U1427A-64H-4-A,0,82,410.87,411.69,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,64,H,4,A,
346-U1427A-64H-5-A,0,75,411.69,412.44,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,64,H,5,A,
346-U1427A-64H-CC-A,0,24,412.44,412.68,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,64,H,CC,A,
346-U1427A-65H-1-A,0,145,412,413.45,diatom bearing,clayey silt [MMK88],with nannofossils [Leg339],diatom bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,65,H,1,A,
346-U1427A-65H-2-A,0,150,413.45,414.95,diatom bearing,clayey silt [MMK88],with nannofossils [Leg339],diatom bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,65,H,2,A,
346-U1427A-65H-3-A,0,121,414.95,416.16,diatom bearing,clayey silt [MMK88],with nannofossils [Leg339],diatom bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,65,H,3,A,
346-U1427A-65H-4-A,0,72,416.16,416.88,diatom bearing,clayey silt [MMK88],with nannofossils [Leg339],diatom bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,65,H,4,A,
346-U1427A-65H-CC-A,0,18,416.88,417.06,diatom bearing,clayey silt [MMK88],with nannofossils [Leg339],diatom bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,65,H,CC,A,
346-U1427A-66H-1-A,0,118,416.7,417.88,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,66,H,1,A,
346-U1427A-66H-2-A,0,125,417.88,419.13,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,66,H,2,A,
346-U1427A-66H-3-A,0,110,419.13,420.23,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,66,H,3,A,
346-U1427A-66H-4-A,0,60,420.23,420.83,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,66,H,4,A,
346-U1427A-66H-CC-A,0,44,420.83,421.27,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,66,H,CC,A,
346-U1427A-67H-1-A,0,58,421.4,421.98,calcareous bearing,clayey silt [MMK88],with biogenic components [Leg339],calcareous bearing clayey silt  with biogenic components ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,67,H,1,A,
346-U1427A-67H-2-A,0,122,421.98,423.2,calcareous bearing,clayey silt [MMK88],with biogenic components [Leg339],calcareous bearing clayey silt  with biogenic components ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,67,H,2,A,
346-U1427A-67H-3-A,0,150,423.2,424.7,calcareous bearing,clayey silt [MMK88],with biogenic components [Leg339],calcareous bearing clayey silt  with biogenic components ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,67,H,3,A,
346-U1427A-67H-4-A,0,108,424.7,425.78,calcareous bearing,clayey silt [MMK88],with biogenic components [Leg339],calcareous bearing clayey silt  with biogenic components ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,67,H,4,A,
346-U1427A-67H-5-A,0,69,425.78,426.47,calcareous bearing,clayey silt [MMK88],with biogenic components [Leg339],calcareous bearing clayey silt  with biogenic components ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,67,H,5,A,
346-U1427A-67H-CC-A,0,20,426.47,426.67,calcareous bearing,clayey silt [MMK88],with biogenic components [Leg339],calcareous bearing clayey silt  with biogenic components ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,67,H,CC,A,
346-U1427A-68H-1-A,0,15,426.1,426.25,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,95,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,5,,,,,100,,,,,,346,U1427,A,68,H,1,A,
346-U1427A-68H-2-A,0,58,426.25,426.83,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,95,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,5,,,,,100,,,,,,346,U1427,A,68,H,2,A,
346-U1427A-68H-3-A,0,121,426.83,428.04,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,95,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,5,,,,,100,,,,,,346,U1427,A,68,H,3,A,
346-U1427A-68H-4-A,0,127,428.04,429.31,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,95,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,5,,,,,100,,,,,,346,U1427,A,68,H,4,A,
346-U1427A-68H-4-A,116,120,429.2,429.24,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,68,H,4,A,
346-U1427A-68H-5-A,0,99,429.31,430.3,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,95,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,5,,,,,100,,,,,,346,U1427,A,68,H,5,A,
346-U1427A-68H-6-A,0,65,430.3,430.95,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,95,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,5,,,,,100,,,,,,346,U1427,A,68,H,6,A,
346-U1427A-68H-CC-A,0,18,430.95,431.13,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,95,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,5,,,,,100,,,,,,346,U1427,A,68,H,CC,A,
346-U1427A-69H-1-A,0,140,430.8,432.2,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,69,H,1,A,
346-U1427A-69H-1-A,101,102,431.81,431.82,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,69,H,1,A,
346-U1427A-69H-2-A,0,144,432.2,433.64,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,69,H,2,A,
346-U1427A-69H-3-A,0,142,433.64,435.06,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,69,H,3,A,
346-U1427A-69H-4-A,0,51,435.06,435.57,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,69,H,4,A,
