Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Lithology Suffix,Lithology Prefix,Minor Lithology Suffix
340-U1395A-10H-3-A,340,U1395,A,10,10-3,H,3,A,96.0,100.0,76.36,76.4,high [drilling disturbance],6.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-3-A,340,U1395,A,10,10-3,H,3,A,100.0,113.0,76.4,76.53,moderate [drilling disturbance],4.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-3-A,340,U1395,A,10,10-3,H,3,A,113.0,118.0,76.53,76.58,slight [drilling disturbance],2.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-3-A,340,U1395,A,10,10-3,H,3,A,118.0,118.5,76.58,76.585,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-3-A,340,U1395,A,10,10-3,H,3,A,118.5,125.0,76.585,76.65,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-3-A,340,U1395,A,10,10-3,H,3,A,125.0,150.0,76.65,76.9,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-4-A,340,U1395,A,10,10-4,H,4,A,0.0,6.0,76.9,76.96,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-4-A,340,U1395,A,10,10-4,H,4,A,6.0,31.0,76.96,77.21,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-4-A,340,U1395,A,10,10-4,H,4,A,31.0,46.0,77.21,77.36,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-4-A,340,U1395,A,10,10-4,H,4,A,46.0,58.0,77.36,77.48,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-4-A,340,U1395,A,10,10-4,H,4,A,58.0,101.0,77.48,77.91,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-4-A,340,U1395,A,10,10-4,H,4,A,101.0,122.0,77.91,78.12,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-4-A,340,U1395,A,10,10-4,H,4,A,122.0,125.0,78.12,78.15,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-4-A,340,U1395,A,10,10-4,H,4,A,125.0,150.0,78.15,78.4,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,0.0,3.0,78.4,78.43,moderate [drilling disturbance],4.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,3.0,15.0,78.43,78.55,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,High bioturbation,10.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,90.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,15.0,21.0,78.55,78.61,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],60.0,silt-fine mud [T07],2.0,carbonate ooze [Leg178],40.0,silt-fine mud [T07],2.0,100.0,High bioturbation,10.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,90.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,21.0,42.0,78.61,78.82,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,,2.0,0.0,,0.0,,100.0,medium sand [T07],0.0,,0.0,,0.0,,0.0,,100.0,,angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,42.0,56.0,78.82,78.96,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,High bioturbation,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,56.0,59.0,78.96,78.99,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,High bioturbation,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,59.0,96.0,78.99,79.36,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,96.0,102.0,79.36,79.42,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,102.0,103.0,79.42,79.43,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,103.0,111.0,79.43,79.51,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,111.0,113.0,79.51,79.53,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,113.0,116.0,79.53,79.56,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],60.0,silt-fine mud [T07],2.0,carbonate ooze [Leg178],40.0,silt-fine mud [T07],2.0,100.0,High bioturbation,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,angular,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,116.0,139.0,79.56,79.79,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,High bioturbatiob,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-10H-5-A,340,U1395,A,10,10-5,H,5,A,139.0,150.0,79.79,79.9,moderate [drilling disturbance],4.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-10H-6-A,340,U1395,A,10,10-6,H,6,A,0.0,12.0,79.9,80.02,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,99.0,,,,,,,
340-U1395A-10H-6-A,340,U1395,A,10,10-6,H,6,A,12.0,17.0,80.02,80.07,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],80.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],20.0,silt-fine mud [T07],2.0,100.0,Volcaniclastic material contributing to dark color of unit.,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,angular,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-10H-6-A,340,U1395,A,10,10-6,H,6,A,17.0,52.0,80.07,80.42,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,High bioturbation - contributing to darker color?,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-10H-6-A,340,U1395,A,10,10-6,H,6,A,52.0,55.0,80.42,80.45,high [drilling disturbance],6.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-10H-CC-A,340,U1395,A,10,10-CC,H,CC,A,0.0,1.0,80.45,80.46,,,,,,,,,,,,PAL sample,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-11H-1-A,340,U1395,A,11,11-1,H,1,A,0.0,14.5,80.4,80.545,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,"turbidite, dark gray at the bottom and lighter gray upward",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-1-A,340,U1395,A,11,11-1,H,1,A,14.5,71.0,80.545,81.11,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,0.0,,,100.0,"Fairly massive sand, which is a mixture of volcanic and biogenic materials",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-1-A,340,U1395,A,11,11-1,H,1,A,71.0,100.0,81.11,81.4,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,"Turbidite. At the very bottom, very fine sand is observed.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-1-A,340,U1395,A,11,11-1,H,1,A,100.0,124.0,81.4,81.64,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,"Turbidite. At the very bottom, very fine sand is observed.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-1-A,340,U1395,A,11,11-1,H,1,A,124.0,150.0,81.64,81.9,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,"Upper part of turbidite, which continues to the next section. Two vague green layers are observed at 140 and 143 cm.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-2-A,340,U1395,A,11,11-2,H,2,A,0.0,19.0,81.9,82.09,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,Upper part of a turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-2-A,340,U1395,A,11,11-2,H,2,A,19.0,22.0,82.09,82.12,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,0.0,,,100.0,Lower part of a turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-2-A,340,U1395,A,11,11-2,H,2,A,22.0,69.0,82.12,82.59,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,0.0,,,100.0,"Hemipelagic sand, containing green layer at 36 cm.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-2-A,340,U1395,A,11,11-2,H,2,A,69.0,79.0,82.59,82.69,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,Bioturbated turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-2-A,340,U1395,A,11,11-2,H,2,A,79.0,88.0,82.69,82.78,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,Bioturbated turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-2-A,340,U1395,A,11,11-2,H,2,A,88.0,98.0,82.78,82.88,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,Pelagic mud,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-2-A,340,U1395,A,11,11-2,H,2,A,98.0,112.0,82.88,83.02,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,very fine mud [T07],1.0,,0.0,,,100.0,Turbidite most upper part,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-2-A,340,U1395,A,11,11-2,H,2,A,112.0,114.0,83.02,83.04,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,"Turbidite upper part
",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-2-A,340,U1395,A,11,11-2,H,2,A,114.0,118.0,83.04,83.08,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,0.0,,,100.0,Turbidite upper middle,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-2-A,340,U1395,A,11,11-2,H,2,A,118.0,126.0,83.08,83.16,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,0.0,,,100.0,Turbidite lower middle,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-2-A,340,U1395,A,11,11-2,H,2,A,126.0,151.0,83.16,83.41,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,0.0,,,100.0,Turbidite lower part (continue to the lower section),0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,0.0,6.0,83.41,83.47,slight [drilling disturbance],2.0,calcareous sand [Leg210],70.0,coarse sand [T07],7.0,volcaniclastic-sand [BGS-S81],30.0,coarse sand [T07],7.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,6.0,12.0,83.47,83.53,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],90.0,fine mud [T07],3.0,carbonate ooze [Leg178],10.0,fine mud [T07],3.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,12.0,14.0,83.53,83.55,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],90.0,fine sand [T07],4.0,calcareous sand [Leg210],10.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,14.0,15.0,83.55,83.56,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],90.0,silt-fine mud [T07],2.0,calcareous sand [Leg210],10.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,15.0,16.0,83.56,83.57,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],90.0,fine sand [T07],4.0,calcareous sand [Leg210],10.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,16.0,27.0,83.57,83.68,slight to moderate [drilling disturbance],3.0,carbonate ooze [Leg178],75.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],25.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,27.0,29.0,83.68,83.7,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],80.0,fine mud [T07],3.0,calcareous sand [Leg210],20.0,fine mud [T07],3.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,29.0,31.0,83.7,83.72,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],80.0,fine sand [T07],4.0,calcareous sand [Leg210],20.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,31.0,38.0,83.72,83.79,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],80.0,silt-fine mud [T07],2.0,calcareous sand [Leg210],20.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,38.0,41.0,83.79,83.82,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],80.0,medium sand [T07],6.0,calcareous sand [Leg210],20.0,medium sand [T07],6.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,41.0,66.0,83.82,84.07,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],70.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],30.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,66.0,68.0,84.07,84.09,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],90.0,fine sand [T07],4.0,calcareous sand [Leg210],10.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
