Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. Max. grain size,MAJ Lith. Max. grain size rank,File Data
342-U1410A-11H-5-W,342,U1410,A,11,11-5,H,5,W,54,64,100.54,100.64,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-5-W,342,U1410,A,11,11-5,H,5,W,64,110,100.64,101.1,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-5-W,342,U1410,A,11,11-5,H,5,W,110,137,101.1,101.37,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-5-W,342,U1410,A,11,11-5,H,5,W,137,150,101.37,101.5,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-6-W,342,U1410,A,11,11-6,H,6,W,0,30,101.5,101.8,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-6-W,342,U1410,A,11,11-6,H,6,W,30,52,101.8,102.02,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-6-W,342,U1410,A,11,11-6,H,6,W,52,93,102.02,102.61,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,thin greenish layer 61 to 64 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-7-W,342,U1410,A,11,11-7,H,7,W,0,33,102.61,102.94,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,thin greenish layer 4 and 5 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-7-W,342,U1410,A,11,11-7,H,7,W,33,54,102.94,103.15,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers ,,,,,,
342-U1410A-12H-1-A,342,U1410,A,12,12-1,H,1,A,0,38,103.5,103.88,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,disturbed,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-1-A,342,U1410,A,12,12-1,H,1,A,38,70,103.88,104.2,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"strongly mottled in the lower part, bundles of thin greenish layers 42-55 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-1-A,342,U1410,A,12,12-1,H,1,A,70,103,104.2,104.53,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,slightly mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-1-A,342,U1410,A,12,12-1,H,1,A,103,150,104.53,105,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,bundles of very thin greenish layers; eg 124-126 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-2-A,342,U1410,A,12,12-2,H,2,A,0,17,105,105.17,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,"mottled, gradual change on top and bottom",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-2-A,342,U1410,A,12,12-2,H,2,A,17,55,105.17,105.55,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,slight_339 [DB91],3,,bundles of very thin greenish layers at 24 to 30 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-2-A,342,U1410,A,12,12-2,H,2,A,55,77,105.55,105.77,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-2-A,342,U1410,A,12,12-2,H,2,A,77,95,105.77,105.95,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,slight_339 [DB91],3,,"greenish layers between 83 and 88 cm, very homogenous",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-2-A,342,U1410,A,12,12-2,H,2,A,95,124,105.95,106.24,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottling increases, sulfide blebs are common",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-2-A,342,U1410,A,12,12-2,H,2,A,124,150,106.24,106.5,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-3-A,342,U1410,A,12,12-3,H,3,A,0,28,106.5,106.78,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,slight_339 [DB91],3,,"homogeneous, greenish layer at 5-7 cm, 16 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-3-A,342,U1410,A,12,12-3,H,3,A,28,54,106.78,107.04,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-3-A,342,U1410,A,12,12-3,H,3,A,54,65,107.04,107.15,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,slight_339 [DB91],3,,homogenous,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-3-A,342,U1410,A,12,12-3,H,3,A,65,97,107.15,107.47,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottled, sulfide blebs common",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-3-A,342,U1410,A,12,12-3,H,3,A,97,118,107.47,107.68,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-3-A,342,U1410,A,12,12-3,H,3,A,118,130.5,107.68,107.805,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-3-A,342,U1410,A,12,12-3,H,3,A,130.5,150,107.805,108,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10GY 6/1 (greenish gray),,,,slight_339 [DB91],3,,greenish layer 136-137 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-4-A,342,U1410,A,12,12-4,H,4,A,0,17,108,108.17,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-4-A,342,U1410,A,12,12-4,H,4,A,17,36,108.17,108.36,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-4-A,342,U1410,A,12,12-4,H,4,A,36,120,108.36,109.2,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-4-A,342,U1410,A,12,12-4,H,4,A,120,150,109.2,109.5,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-5-A,342,U1410,A,12,12-5,H,5,A,0,15,109.5,109.65,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-5-A,342,U1410,A,12,12-5,H,5,A,15,33,109.65,109.83,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-5-A,342,U1410,A,12,12-5,H,5,A,33,62,109.83,110.12,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"bundle of greenish layer between 40-42 cm, section is moderately mottled throughout",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-5-A,342,U1410,A,12,12-5,H,5,A,62,79,110.12,110.29,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-5-A,342,U1410,A,12,12-5,H,5,A,79,122,110.29,110.72,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-5-A,342,U1410,A,12,12-5,H,5,A,122,140,110.72,110.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-5-A,342,U1410,A,12,12-5,H,5,A,140,150,110.9,111,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-6-A,342,U1410,A,12,12-6,H,6,A,0,17,111,111.17,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Sectuion only slightly mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-6-A,342,U1410,A,12,12-6,H,6,A,17,42,111.17,111.42,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-6-A,342,U1410,A,12,12-6,H,6,A,42,57,111.42,111.57,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-6-A,342,U1410,A,12,12-6,H,6,A,57,82,111.57,111.82,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-6-A,342,U1410,A,12,12-6,H,6,A,82,121,111.82,112.21,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"93-95 cm, 99-100 cm green layers",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-12H-6-A,342,U1410,A,12,12-6,H,6,A,121,137,112.21,112.5,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-7-A,342,U1410,A,12,12-7,H,7,A,0,22,112.5,112.72,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-7-A,342,U1410,A,12,12-7,H,7,A,22,39,112.72,112.89,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-12H-7-A,342,U1410,A,12,12-7,H,7,A,39,61,112.89,113.11,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,two greenish bundles,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-12H-CC-A,342,U1410,A,12,12-CC,H,CC,A,0,21,113.11,113.42,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-13H-1-A,342,U1410,A,13,13-1,H,1,A,0,15,113,113.15,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-13H-1-A,342,U1410,A,13,13-1,H,1,A,15,47,113.15,113.47,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-2-A,342,U1410,A,13,13-2,H,2,A,0,19,113.47,113.66,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"2 greenish layers at 5-6, and 9 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-2-A,342,U1410,A,13,13-2,H,2,A,19,42,113.66,113.89,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-2-A,342,U1410,A,13,13-2,H,2,A,42,55,113.89,114.02,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,sharp base to thin greenish band,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-13H-2-A,342,U1410,A,13,13-2,H,2,A,55,84,114.02,114.31,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"greenish bands (5G 5/1) 55 cm, 58 cm, 59 cm, 65-66 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-2-A,342,U1410,A,13,13-2,H,2,A,84,99,114.31,114.46,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,gradual change on top and bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-13H-2-A,342,U1410,A,13,13-2,H,2,A,99,150,114.46,114.97,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"107-112 cm three greenish bands, slightly mottled, getting somewhat paler at the bottom of the section",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-3-A,342,U1410,A,13,13-3,H,3,A,0,19,114.97,115.16,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"paler, somewhat mottled",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-3-A,342,U1410,A,13,13-3,H,3,A,19,150,115.16,116.47,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottled, sulfide blebs are common, several greenish layer of up to 1 cm thickness, most prominent between 21-29 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-4-A,342,U1410,A,13,13-4,H,4,A,0,16,116.47,116.63,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-13H-4-A,342,U1410,A,13,13-4,H,4,A,0,150,116.47,117.97,,,,,,,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1410A-13H-4-A,342,U1410,A,13,13-4,H,4,A,16,49,116.63,116.96,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,grenish layer between 26 and 29 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-4-A,342,U1410,A,13,13-4,H,4,A,49,68,116.96,117.15,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-13H-4-A,342,U1410,A,13,13-4,H,4,A,68,105,117.15,117.52,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,greenish layer between 78-81 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-4-A,342,U1410,A,13,13-4,H,4,A,105,125,117.52,117.72,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-13H-4-A,342,U1410,A,13,13-4,H,4,A,125,150,117.72,117.97,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"135 cm, 137 cm two distinctive greenish layers, not mottled, no sulfide blebs",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-5-A,342,U1410,A,13,13-5,H,5,A,0,150,117.97,119.47,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"color changes only very slight and not captured by Munsell color chart; paler intervals are between 35-59 and 82 and 107 cm; slightly mottld, sufide blebs throughout, greenish layers are common, but are not very distinct",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-6-A,342,U1410,A,13,13-6,H,6,A,0,137,119.47,120.97,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"color changes only very slight and not captured by Munsell color chart; paler intervals are between 35-57 and 90 and 111 cm; slightly mottled, sulfide blebs throughout, greenish layers are common, but are not very distinct beside between 64 and 66 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-7-A,342,U1410,A,13,13-7,H,7,A,0,14,120.97,121.11,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-7-A,342,U1410,A,13,13-7,H,7,A,14,53,121.11,121.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"two greenish bands on top (15-16 cm, 17-18 cm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-7-A,342,U1410,A,13,13-7,H,7,A,53,72,121.5,121.69,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,gradual change on top and bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-13H-7-A,342,U1410,A,13,13-7,H,7,A,72,96,121.69,121.93,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,several less distinctive very thin greenish layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-7-A,342,U1410,A,13,13-7,H,7,A,96,118,121.93,122.15,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-13H-7-A,342,U1410,A,13,13-7,H,7,A,118,137,122.15,122.34,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5G 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,132-134 cm prominent greenish band,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-13H-CC-A,342,U1410,A,13,13-CC,H,CC,A,0,19,122.34,122.62,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-14H-1-A,342,U1410,A,14,14-1,H,1,A,0,7,122.5,122.57,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
