Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,name comment field,Comment,Notes (change to Internal only notes?),comments,eodp_id
Globigerinidae indet.,,,,,,,,,,Globigerinidae indet.,planktic_forams,Forams planktonic indent.,,,Joc manually filled in the taxon nos for this,,NOAA-1-96:4431
,,Globanomalina,,,,laccadivensis,,,,Globanomalina laccadivensis,planktic_forams,Globanomalina laccadivensis,,,,,NOAA-1-96:4432
,,Globanomalina,,,,micra,,,,Globanomalina micra,planktic_forams,Globanomalina micra,,,,,NOAA-1-96:4433
,?,Globanomalina,,,,micra,,,,? Globanomalina micra,planktic_forams,Globanomalina micra (q),,,,,NOAA-1-96:4434
,,Globanomalina,,,,praepumilio,,,,Globanomalina praepumilio,planktic_forams,Globanomalina praepumilio,,,,,NOAA-1-96:4435
,,Globanomalina,,,,pseudoscitula,,,,Globanomalina pseudoscitula,planktic_forams,Globanomalina pseudoscitula,,,,,NOAA-1-96:4436
,,Globanomalina,,,,pusilla,,laevigata,,Globanomalina pusilla laevigata,planktic_forams,Globanomalina pusilla laevigata,,,,,NOAA-1-96:4437
,,Globanomalina,,,,wilcoxensis,,,,Globanomalina wilcoxensis,planktic_forams,Globanomalina wilcoxensis,,,,,NOAA-1-96:4438
,?,Globanomalina,,,,wilcoxensis,,,,? Globanomalina wilcoxensis,planktic_forams,Globanomalina wilcoxensis (q),,,,,NOAA-1-96:4439
,,Globigerapsis,,,,index,,,,Globigerapsis index,planktic_forams,Globigerapsis index,,,,,NOAA-1-96:4440
,,Globigerapsis,,,,kugleri,,,,Globigerapsis kugleri,planktic_forams,Globigerapsis kugleri,,,,,NOAA-1-96:4441
,,Globigerapsis,,,,mexicana,,,,Globigerapsis mexicana,planktic_forams,Globigerapsis mexicana,,,,,NOAA-1-96:4442
,,Globigerapsis,,,,semiinvoluta,,,,Globigerapsis semiinvoluta,planktic_forams,Globigerapsis semiinvoluta,,,,,NOAA-1-96:4443
,,Globigerapsis,,,,sp.,,,,Globigerapsis sp.,planktic_forams,Globigerapsis sp.,,,,,NOAA-1-96:4444
,,Globigerapsis,,,,tropicalis,,,,Globigerapsis tropicalis,planktic_forams,Globigerapsis tropicalis,,,,,NOAA-1-96:4445
,,Globigerina,,,,"""eamesi""",,,,"Globigerina ""eamesi""",planktic_forams,"Globigerina ""eamesi""",,,,,NOAA-1-96:4446
,,Globigerina,,,,altiapertura,,,,Globigerina altiapertura,planktic_forams,Globigerina altiapertura,,,,,NOAA-1-96:4447
,,Globigerina,,,,ampliapertura,,,,Globigerina ampliapertura,planktic_forams,Globigerina ampliapertura,,,,,NOAA-1-96:4448
,?,Globigerina,,,,ampliapertura,,,,? Globigerina ampliapertura,planktic_forams,Globigerina ampliapertura (q),,,,,NOAA-1-96:4449
,,Globigerina,,,s.l.,ampliapertura,,,,Globigerina s.l. ampliapertura,planktic_forams,Globigerina ampliapertura s. l.,,,,,NOAA-1-96:4450
,,Globigerina,,,,angiporoides,,,,Globigerina angiporoides,planktic_forams,Globigerina angiporoides,,,,,NOAA-1-96:4451
,?,Globigerina,,,,angiporoides,,,,? Globigerina angiporoides,planktic_forams,Globigerina angiporoides (q),,,,,NOAA-1-96:4452
,,Globigerina,,,,angiporoides,,angiporoides,,Globigerina angiporoides angiporoides,planktic_forams,Globigerina angiporoides angiporoides,,,,,NOAA-1-96:4453
,?,Globigerina,,,,angiporoides,,angiporoides,,? Globigerina angiporoides angiporoides,planktic_forams,Globigerina angiporoides angiporoides (q),,,,,NOAA-1-96:4454
,,Globigerina,,,,angiporoides,,minima,,Globigerina angiporoides minima,planktic_forams,Globigerina angiporoides minima,,,,,NOAA-1-96:4455
,?,Globigerina,,,,anguisuturalis,,,,? Globigerina anguisuturalis,planktic_forams,Globigerina anguisuturalis (q),,,,,NOAA-1-96:4456
,,Globigerina,,,,angustiumbilicata-turborotalia,,,,Globigerina angustiumbilicata-turborotalia,planktic_forams,Globigerina angustiumbilicata-turborotalia quinqueloba group,,,,,NOAA-1-96:4457
,,Globigerina,,,,aquiensis,,,,Globigerina aquiensis,planktic_forams,Globigerina aquiensis,,,,,NOAA-1-96:4458
,,Globigerina,,,,atlantica,,,,Globigerina atlantica,planktic_forams,Globigerina atlantica,,,,,NOAA-1-96:4459
,,Globigerina,,,,atlantisae,,,,Globigerina atlantisae,planktic_forams,Globigerina atlantisae,,,,,NOAA-1-96:4460
,,Globigerina,,,,bakeri,,,,Globigerina bakeri,planktic_forams,Globigerina bakeri,,,,,NOAA-1-96:4461
,,Globigerina,,,,bermudezi,,,,Globigerina bermudezi,planktic_forams,Globigerina bermudezi,,,,,NOAA-1-96:4462
,,Globigerina,,,,binaiensis,,,,Globigerina binaiensis,planktic_forams,Globigerina binaiensis,,,,,NOAA-1-96:4463
,?,Globigerina,,,,binaiensis,,,,? Globigerina binaiensis,planktic_forams,Globigerina binaiensis (q),,,,,NOAA-1-96:4464
,,Globigerina,,,,bolivariana,,,,Globigerina bolivariana,planktic_forams,Globigerina bolivariana,,,,,NOAA-1-96:4465
,,Globigerina,,,,bollii,,,,Globigerina bollii,planktic_forams,Globigerina bollii,,,,,NOAA-1-96:4466
,,Globigerina,,,,boweri,,,,Globigerina boweri,planktic_forams,Globigerina boweri,,,,,NOAA-1-96:4467
,?,Globigerina,,,,boweri,,,,? Globigerina boweri,planktic_forams,Globigerina boweri (q),,,,,NOAA-1-96:4468
,,Globigerina,,,,bradyi,,,,Globigerina bradyi,planktic_forams,Globigerina bradyi,,,,,NOAA-1-96:4469
,?,Globigerina,,,,bradyi,,,,? Globigerina bradyi,planktic_forams,Globigerina bradyi (q),,,,,NOAA-1-96:4470
,,Globigerina,,,,brazieri,,,,Globigerina brazieri,planktic_forams,Globigerina brazieri,,,,,NOAA-1-96:4471
,,Globigerina,,,,brevis,,,,Globigerina brevis,planktic_forams,Globigerina brevis,,,,,NOAA-1-96:4472
,,Globigerina,,,,bulbosa,,,,Globigerina bulbosa,planktic_forams,Globigerina bulbosa,,,,,NOAA-1-96:4473
,?,Globigerina,,,,bulbosa,,,,? Globigerina bulbosa,planktic_forams,Globigerina bulbosa (q),,,,,NOAA-1-96:4474
,,Globigerina,,,,bulloides,,apertura,,Globigerina bulloides apertura,planktic_forams,Globigerina bulloides apertura,,,,,NOAA-1-96:4475
,,Globigerina,,,,bulloides,,bulloides,,Globigerina bulloides bulloides,planktic_forams,Globigerina bulloides bulloides,,,,,NOAA-1-96:4476
,,Globigerina,,,,bulloides,,calida,,Globigerina bulloides calida,planktic_forams,Globigerina bulloides calida,,,,,NOAA-1-96:4477
,,Globigerina,,,,bulloides,,decoraperta,,Globigerina bulloides decoraperta,planktic_forams,Globigerina bulloides decoraperta,,,,,NOAA-1-96:4478
,,Globigerina,,,,bulloides,,quadrilatera,,Globigerina bulloides quadrilatera,planktic_forams,Globigerina bulloides quadrilatera,,,,,NOAA-1-96:4479
,,Globigerina,,,,bulloides,,riveroae,,Globigerina bulloides riveroae,planktic_forams,Globigerina bulloides riveroae,,,,,NOAA-1-96:4480
,,Globigerina,,,s.l.,bulloides,,,,Globigerina s.l. bulloides,planktic_forams,Globigerina bulloides s.l.,,,,,NOAA-1-96:4481
,,Globigerina,,,,bulloides-falconensis,,,,Globigerina bulloides-falconensis,planktic_forams,Globigerina bulloides x falconensis,,,,,NOAA-1-96:4482
,,Globigerina,,,,calida,,calida,,Globigerina calida calida,planktic_forams,Globigerina calida calida,,,,,NOAA-1-96:4483
,,Globigerina,,,,calida,,praecalida,,Globigerina calida praecalida,planktic_forams,Globigerina calida praecalida,,,,,NOAA-1-96:4484
,,Globigerina,,,,cariacoensis,,,,Globigerina cariacoensis,planktic_forams,Globigerina cariacoensis,,,,,NOAA-1-96:4485
,,Globigerina,,,,ciperoensis,,angulisuturalis,,Globigerina ciperoensis angulisuturalis,planktic_forams,Globigerina ciperoensis angulisuturalis,,,,,NOAA-1-96:4486
,?,Globigerina,,,,ciperoensis,,angulisuturalis,,? Globigerina ciperoensis angulisuturalis,planktic_forams,Globigerina ciperoensis angulisuturalis (q),,,,,NOAA-1-96:4487
,,Globigerina,,,,ciperoensis,,angustiumbilicata,,Globigerina ciperoensis angustiumbilicata,planktic_forams,Globigerina ciperoensis angustiumbilicata,,,,,NOAA-1-96:4488
,?,Globigerina,,,,ciperoensis,,angustiumbilicata,,? Globigerina ciperoensis angustiumbilicata,planktic_forams,Globigerina ciperoensis angustiumbilicata (q),,,,,NOAA-1-96:4489
,,Globigerina,,,,ciperoensis,,ciperoensis,,Globigerina ciperoensis ciperoensis,planktic_forams,Globigerina ciperoensis ciperoensis,,,,,NOAA-1-96:4490
,?,Globigerina,,,,ciperoensis,,ciperoensis,,? Globigerina ciperoensis ciperoensis,planktic_forams,Globigerina ciperoensis ciperoensis (q),,,,,NOAA-1-96:4491
,,Globigerina,,,,clarkei,,,,Globigerina clarkei,planktic_forams,Globigerina clarkei,,,,,NOAA-1-96:4492
,,Globigerina,,,,cocaena,,,,Globigerina cocaena,planktic_forams,Globigerina cocaena,,,,,NOAA-1-96:4493
,,Globigerina,,,,collactea,,,,Globigerina collactea,planktic_forams,Globigerina collactea,,,,,NOAA-1-96:4494
,,Globigerina,,,,concinna,,,,Globigerina concinna,planktic_forams,Globigerina concinna,,,,,NOAA-1-96:4495
,?,Globigerina,,,,concinna,,,,? Globigerina concinna,planktic_forams,Globigerina concinna (q),,,,,NOAA-1-96:4496
,,Globigerina,,,,conglomerata,,conglomerata,,Globigerina conglomerata conglomerata,planktic_forams,Globigerina conglomerata conglomerata,,,,,NOAA-1-96:4497
,,Globigerina,,,,conglomerata,,venezuelana,,Globigerina conglomerata venezuelana,planktic_forams,Globigerina conglomerata venezuelana,,,,,NOAA-1-96:4498
,,Globigerina,,,,corpulenta,,,,Globigerina corpulenta,planktic_forams,Globigerina corpulenta,,,,,NOAA-1-96:4499
,,Globigerina,,,,cretacea,,,,Globigerina cretacea,planktic_forams,Globigerina cretacea,,,,,NOAA-1-96:4500
,,Globigerina,,,,cryptomphala,,,,Globigerina cryptomphala,planktic_forams,Globigerina cryptomphala,,,,,NOAA-1-96:4501
,,Globigerina,,,,daubjergensis,,,,Globigerina daubjergensis,planktic_forams,Globigerina daubjergensis,,,,,NOAA-1-96:4502
,,Globigerina,,,,decepta,,,,Globigerina decepta,planktic_forams,Globigerina decepta,,,,,NOAA-1-96:4503
,,Globigerina,,,,decoraperta,,decoraperta,,Globigerina decoraperta decoraperta,planktic_forams,Globigerina decoraperta decoraperta,,,,,NOAA-1-96:4504
,,Globigerina,,,,digitata,,,,Globigerina digitata,planktic_forams,Globigerina digitata,,,,,NOAA-1-96:4505
,?,Globigerina,,,,digitata,,,,? Globigerina digitata,planktic_forams,Globigerina digitata (q),,,,,NOAA-1-96:4506
,,Globigerina,,,,digitata,,digitata,,Globigerina digitata digitata,planktic_forams,Globigerina digitata digitata,,,,,NOAA-1-96:4507
,,Globigerina,,,,digitata,,praedigitata,,Globigerina digitata praedigitata,planktic_forams,Globigerina digitata praedigitata,,,,,NOAA-1-96:4508
,,Globigerina,,,,dutertrei,,,,Globigerina dutertrei,planktic_forams,Globigerina dutertrei,,,,,NOAA-1-96:4509
,,Globigerina,,,,edita,,,,Globigerina edita,planktic_forams,Globigerina edita,,,,,NOAA-1-96:4510
,,Globigerina,,,,eggeri,,,,Globigerina eggeri,planktic_forams,Globigerina eggeri,,,,,NOAA-1-96:4511
,?,Globigerina,,,,eggeri,,,,? Globigerina eggeri,planktic_forams,Globigerina eggeri (q),,,,,NOAA-1-96:4512
,,Globigerina,,,,eggeri,,eggeri,,Globigerina eggeri eggeri,planktic_forams,Globigerina eggeri eggeri,,,,,NOAA-1-96:4513
,?,Globigerina,,,,eggeri,,eggeri,,? Globigerina eggeri eggeri,planktic_forams,Globigerina eggeri eggeri (q),,,,,NOAA-1-96:4514
,,Globigerina,,,,eggeri,,multiloba,,Globigerina eggeri multiloba,planktic_forams,Globigerina eggeri multiloba,,,,,NOAA-1-96:4515
,,Globigerina,,,,eggeri,,multilobata,,Globigerina eggeri multilobata,planktic_forams,Globigerina eggeri multilobata,,,,,NOAA-1-96:4516
,,Globigerina,,,,eocaena,,,,Globigerina eocaena,planktic_forams,Globigerina eocaena,,,,,NOAA-1-96:4517
,?,Globigerina,,,,eocaena,,,,? Globigerina eocaena,planktic_forams,Globigerina eocaena (q),,,,,NOAA-1-96:4518
,,Globigerina,,,,eocenica-patagonica,,,,Globigerina eocenica-patagonica,planktic_forams,Globigerina eocenica/patagonica,,,,,NOAA-1-96:4519
,,Globigerina,,,,euaperta,,,,Globigerina euaperta,planktic_forams,Globigerina euaperta,,,,,NOAA-1-96:4520
,,Globigerina,,,,eugubina,,,,Globigerina eugubina,planktic_forams,Globigerina eugubina,,,,,NOAA-1-96:4521
,,Globigerina,,,,extremus,,,,Globigerina extremus,planktic_forams,Globigerina extremus,,,,,NOAA-1-96:4522
,,Globigerina,,,,falconensis,,palpebra,,Globigerina falconensis palpebra,planktic_forams,Globigerina falconensis palpebra,,,,,NOAA-1-96:4523
,,Globigerina,,,,fistulosa,,,,Globigerina fistulosa,planktic_forams,Globigerina fistulosa,,,,,NOAA-1-96:4524
,,Globigerina,,,,foliata,,,,Globigerina foliata,planktic_forams,Globigerina foliata,,,,,NOAA-1-96:4525
,?,Globigerina,,,,foliata,,,,? Globigerina foliata,planktic_forams,Globigerina foliata (q),,,,,NOAA-1-96:4526
,,Globigerina,,,,fringa,,,,Globigerina fringa,planktic_forams,Globigerina fringa,,,,,NOAA-1-96:4527
,?,Globigerina,,,,fringa,,,,? Globigerina fringa,planktic_forams,Globigerina fringa (q),,,,,NOAA-1-96:4528
,,Globigerina,,,s.s.,fringa,,,,Globigerina s.s. fringa,planktic_forams,Globigerina fringa s. s.,,,,,NOAA-1-96:4529
,,Globigerina,,,,frontosa,,,,Globigerina frontosa,planktic_forams,Globigerina frontosa,,,,,NOAA-1-96:4530
,?,Globigerina,,,,frontusa,,,,? Globigerina frontusa,planktic_forams,Globigerina frontusa (q),,,,,NOAA-1-96:4531
,,Globigerina,,,,galavisi,,,,Globigerina galavisi,planktic_forams,Globigerina galavisi,,,,,NOAA-1-96:4532
,?,Globigerina,,,,galavisi,,,,? Globigerina galavisi,planktic_forams,Globigerina galavisi (q),,,,,NOAA-1-96:4533
,,Globigerina,,,,gauelli,,,,Globigerina gauelli,planktic_forams,Globigerina gauelli,,,,,NOAA-1-96:4534
,,Globigerina,,,,globorotaloidea,,,,Globigerina globorotaloidea,planktic_forams,Globigerina globorotaloidea,,,,,NOAA-1-96:4535
,,Globigerina,,,,globosa,,,,Globigerina globosa,planktic_forams,Globigerina globosa,,,,,NOAA-1-96:4536
,,Globigerina,,,,gortanii,,gortanii,,Globigerina gortanii gortanii,planktic_forams,Globigerina gortanii gortanii,,,,,NOAA-1-96:4537
,,Globigerina,,,,gortanii,,praeturritilina,,Globigerina gortanii praeturritilina,planktic_forams,Globigerina gortanii praeturritilina,,,,,NOAA-1-96:4538
,,Globigerina,,,,gravelli,,,,Globigerina gravelli,planktic_forams,Globigerina gravelli,,,,,NOAA-1-96:4539
,,Globigerina,,,,hagni,,,,Globigerina hagni,planktic_forams,Globigerina hagni,,,,,NOAA-1-96:4540
,,Globigerina,,,,helicina,,,,Globigerina helicina,planktic_forams,Globigerina helicina,,,,,NOAA-1-96:4541
,,Globigerina,,,,hexagona,,,,Globigerina hexagona,planktic_forams,Globigerina hexagona,,,,,NOAA-1-96:4542
,?,Globigerina,,,,hexagona,,,,? Globigerina hexagona,planktic_forams,Globigerina hexagona (q),,,,,NOAA-1-96:4543
,,Globigerina,,,,higginsi,,,,Globigerina higginsi,planktic_forams,Globigerina higginsi,,,,,NOAA-1-96:4544
,,Globigerina,,,,hornbrooki,,,,Globigerina hornbrooki,planktic_forams,Globigerina hornbrooki,,,,,NOAA-1-96:4545
,,Globigerina,,,,humilis,,,,Globigerina humilis,planktic_forams,Globigerina humilis,,,,,NOAA-1-96:4546
,,Globigerina,,,,hystricosus,,,,Globigerina hystricosus,planktic_forams,Globigerina hystricosus,,,,,NOAA-1-96:4547
,,Globigerina,,,,inaequispira,,,,Globigerina inaequispira,planktic_forams,Globigerina inaequispira,,,,,NOAA-1-96:4548
,,Globigerina,,,,incisa,,,,Globigerina incisa,planktic_forams,Globigerina incisa,,,,,NOAA-1-96:4549
,,Globigerina,,,,incompta,,,,Globigerina incompta,planktic_forams,Globigerina incompta,,,,,NOAA-1-96:4550
,,Globigerina,,,,inequispira,,,,Globigerina inequispira,planktic_forams,Globigerina inequispira,,,,,NOAA-1-96:4551
,,Globigerina,,,,jacksonensis,,,,Globigerina jacksonensis,planktic_forams,Globigerina jacksonensis,,,,,NOAA-1-96:4552
,,Globigerina,,,,juvenilis,,,,Globigerina juvenilis,planktic_forams,Globigerina juvenilis,,,,,NOAA-1-96:4553
,?,Globigerina,,,,juvenilis,,,,? Globigerina juvenilis,planktic_forams,Globigerina juvenilis (q),,,,,NOAA-1-96:4554
,,Globigerina,,,,leroyi,,,,Globigerina leroyi,planktic_forams,Globigerina leroyi,,,,,NOAA-1-96:4555
,,Globigerina,,,,linaperta,,,,Globigerina linaperta,planktic_forams,Globigerina linaperta group,,,,Globigerina linaperta group,NOAA-1-96:4556
,,Globigerina,,,,linaperta,,pseudoeocaena,,Globigerina linaperta pseudoeocaena,planktic_forams,Globigerina linaperta pseudoeocaena,,,,,NOAA-1-96:4557
,,Globigerina,,,s.l.,linaperta,,,,Globigerina s.l. linaperta,planktic_forams,Globigerina linaperta s. l.,,,,,NOAA-1-96:4558
,,Globigerina,,,,martini,,scandretti,,Globigerina martini scandretti,planktic_forams,Globigerina martini scandretti,,,,,NOAA-1-96:4559
,,Globigerina,,,,mckannai,,,,Globigerina mckannai,planktic_forams,Globigerina mckannai,,,,,NOAA-1-96:4560
,,Globigerina,,,,mederanea,,,,Globigerina mederanea,planktic_forams,Globigerina mederanea,,,,,NOAA-1-96:4561
,,Globigerina,,,,megastoma,,,,Globigerina megastoma,planktic_forams,Globigerina megastoma,,,,,NOAA-1-96:4562
,,Globigerina,,,,megastoma,,cariacoensis,,Globigerina megastoma cariacoensis,planktic_forams,Globigerina megastoma cariacoensis,,,,,NOAA-1-96:4563
,,Globigerina,,,,microcellulosa,,,,Globigerina microcellulosa,planktic_forams,Globigerina microcellulosa,,,,,NOAA-1-96:4564
,,Globigerina,,,,microfoliata,,,,Globigerina microfoliata,planktic_forams,Globigerina microfoliata,,,,,NOAA-1-96:4565
,,Globigerina,,,,microstoma,,,,Globigerina microstoma,planktic_forams,Globigerina microstoma,,,,,NOAA-1-96:4566
,,Globigerina,,,,minima,,,,Globigerina minima,planktic_forams,Globigerina minima,,,,,NOAA-1-96:4567
,,Globigerina,,,,minutula,,,,Globigerina minutula,planktic_forams,Globigerina minutula,,,,,NOAA-1-96:4568
,,Globigerina,,,,multiloba,,,,Globigerina multiloba,planktic_forams,Globigerina multiloba,,,,,NOAA-1-96:4569
,,Globigerina,,,,munda,,,,Globigerina munda,planktic_forams,Globigerina munda,,,,,NOAA-1-96:4570
,,Globigerina,,,,nana,,,,Globigerina nana,planktic_forams,Globigerina nana,,,,,NOAA-1-96:4571
,,Globigerina,,,,nepenthes,,delicatula,,Globigerina nepenthes delicatula,planktic_forams,Globigerina nepenthes delicatula,,,,,NOAA-1-96:4572
,,Globigerina,,,,nepenthes,,nepenthes,,Globigerina nepenthes nepenthes,planktic_forams,Globigerina nepenthes nepenthes,,,,,NOAA-1-96:4573
,,Globigerina,,,,nepenthes,,picassiana,,Globigerina nepenthes picassiana,planktic_forams,Globigerina nepenthes picassiana,,,,,NOAA-1-96:4574
,,Globigerina,,,,nepenthoides,,,,Globigerina nepenthoides,planktic_forams,Globigerina nepenthoides,,,,,NOAA-1-96:4575
,,Globigerina,,,,nitida,,,,Globigerina nitida,planktic_forams,Globigerina nitida,,,,,NOAA-1-96:4576
,,Globigerina,,,,obesa,,,,Globigerina obesa,planktic_forams,Globigerina obesa,,,,,NOAA-1-96:4577
,,Globigerina,,,,oscitans,,,,Globigerina oscitans,planktic_forams,Globigerina oscitans,,,,,NOAA-1-96:4578
,,Globigerina,,,,ouachitaensis,,ciperoensis,,Globigerina ouachitaensis ciperoensis,planktic_forams,Globigerina ouachitaensis ciperoensis,,,,,NOAA-1-96:4579
,,Globigerina,,,,ouachitaensis,,gnaucki,,Globigerina ouachitaensis gnaucki,planktic_forams,Globigerina ouachitaensis gnaucki,,,,,NOAA-1-96:4580
,,Globigerina,,,,ouachitaensis,,ouachitaensis,,Globigerina ouachitaensis ouachitaensis,planktic_forams,Globigerina ouachitaensis ouachitaensis,,,,,NOAA-1-96:4581
,,Globigerina,,,,pachyderma,,,,Globigerina pachyderma,planktic_forams,Globigerina pachyderma,,,,,NOAA-1-96:4582
,,Globigerina,,,,parabulloides,,,,Globigerina parabulloides,planktic_forams,Globigerina parabulloides,,,,,NOAA-1-96:4583
,,Globigerina,,,,parva,,,,Globigerina parva,planktic_forams,Globigerina parva,,,,,NOAA-1-96:4584
,,Globigerina,,,,patagonica,,,,Globigerina patagonica,planktic_forams,Globigerina patagonica,,,,,NOAA-1-96:4585
,,Globigerina,,,,picassiana,,,,Globigerina picassiana,planktic_forams,Globigerina picassiana,,,,,NOAA-1-96:4586
,,Globigerina,,,,planocompressa,,,,Globigerina planocompressa,planktic_forams,Globigerina planocompressa,,,,,NOAA-1-96:4587
,,Globigerina,,,,polycamera,,,,Globigerina polycamera,planktic_forams,Globigerina polycamera,,,,Globigerina praebulloides group,NOAA-1-96:4588
,,Globigerina,,,,praebulloides,,,,Globigerina praebulloides,planktic_forams,Globigerina praebulloides group,,,,,NOAA-1-96:4589
,,Globigerina,,,,praebulloides,,leroyi,,Globigerina praebulloides leroyi,planktic_forams,Globigerina praebulloides leroyi,,,,,NOAA-1-96:4590
,,Globigerina,,,,praebulloides,,occlusa,,Globigerina praebulloides occlusa,planktic_forams,Globigerina praebulloides occlusa,,,,,NOAA-1-96:4591
,,Globigerina,,,,praebulloides,,praebulloides,,Globigerina praebulloides praebulloides,planktic_forams,Globigerina praebulloides praebulloides,,,,,NOAA-1-96:4592
,,Globigerina,,,,praecalida,,,,Globigerina praecalida,planktic_forams,Globigerina praecalida,,,,,NOAA-1-96:4593
,,Globigerina,,,,praedehiscens,,,,Globigerina praedehiscens,planktic_forams,Globigerina praedehiscens,,,,,NOAA-1-96:4594
,,Globigerina,,,,praedigitata,,,,Globigerina praedigitata,planktic_forams,Globigerina praedigitata,,,,,NOAA-1-96:4595
,,Globigerina,,,,praerubra,,,,Globigerina praerubra,planktic_forams,Globigerina praerubra,,,,,NOAA-1-96:4596
,,Globigerina,,,,praeturritilina,,,,Globigerina praeturritilina,planktic_forams,Globigerina praeturritilina,,,,,NOAA-1-96:4597
,?,Globigerina,,,,praeturritilina,,,,? Globigerina praeturritilina,planktic_forams,Globigerina praeturritilina (q),,,,,NOAA-1-96:4598
,,Globigerina,,,,prasaepis,,,,Globigerina prasaepis,planktic_forams,Globigerina prasaepis,,,,,NOAA-1-96:4599
,,Globigerina,,,,prenepenthes,,,,Globigerina prenepenthes,planktic_forams,Globigerina prenepenthes,,,,,NOAA-1-96:4600
,,Globigerina,,,,primitiva,,,,Globigerina primitiva,planktic_forams,Globigerina primitiva,,,,,NOAA-1-96:4601
,?,Globigerina,,,,primitiva,,,,? Globigerina primitiva,planktic_forams,Globigerina primitiva (q),,,,,NOAA-1-96:4602
,,Globigerina,,,,prolata,,,,Globigerina prolata,planktic_forams,Globigerina prolata,,,,,NOAA-1-96:4603
,,Globigerina,,,,pseudoampliapertura,,,,Globigerina pseudoampliapertura,planktic_forams,Globigerina pseudoampliapertura,,,,,NOAA-1-96:4604
,,Globigerina,,,,pseudobesa,,,,Globigerina pseudobesa,planktic_forams,Globigerina pseudobesa,,,,,NOAA-1-96:4605
,,Globigerina,,,,pseudobulloides,,,,Globigerina pseudobulloides,planktic_forams,Globigerina pseudobulloides,,,,,NOAA-1-96:4606
,,Globigerina,,,,pseudociperoensis,,,,Globigerina pseudociperoensis,planktic_forams,Globigerina pseudociperoensis,,,,,NOAA-1-96:4607
,,Globigerina,,,,pseudoeocaena,,,,Globigerina pseudoeocaena,planktic_forams,Globigerina pseudoeocaena,,,,,NOAA-1-96:4608
,,Globigerina,,,,pseudofoliata,,,,Globigerina pseudofoliata,planktic_forams,Globigerina pseudofoliata,,,,,NOAA-1-96:4609
,?,Globigerina,,,,pseudofoliata,,,,? Globigerina pseudofoliata,planktic_forams,Globigerina pseudofoliata (q),,,,,NOAA-1-96:4610
,,Globigerina,,,,pseudovenezuelana,,,,Globigerina pseudovenezuelana,planktic_forams,Globigerina pseudovenezuelana,,,,,NOAA-1-96:4611
,,Globigerina,,,,quadrata,,,,Globigerina quadrata,planktic_forams,Globigerina quadrata,,,,,NOAA-1-96:4612
,,Globigerina,,,,quadrilatera,,,,Globigerina quadrilatera,planktic_forams,Globigerina quadrilatera,,,,,NOAA-1-96:4613
,?,Globigerina,,,,quadrilatera,,,,? Globigerina quadrilatera,planktic_forams,Globigerina quadrilatera (q),,,,,NOAA-1-96:4614
,,Globigerina,,,,quadrilobatus,,,,Globigerina quadrilobatus,planktic_forams,Globigerina quadrilobatus,,,,,NOAA-1-96:4615
,,Globigerina,,,,quinqueloba,,egelida,,Globigerina quinqueloba egelida,planktic_forams,Globigerina quinqueloba egelida,,,,,NOAA-1-96:4616
,,Globigerina,,,,regina,,,,Globigerina regina,planktic_forams,Globigerina regina,,,,,NOAA-1-96:4617
,,Globigerina,,,,riveroae,,,,Globigerina riveroae,planktic_forams,Globigerina riveroae,,,,,NOAA-1-96:4618
