taxon_group,genus species,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,genus_taxon_id,genus_taxon_name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis crenulata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsoid skeletons,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebria ambigua,408495,Falsebria ambigua,species,408494,Falsebria,,,,,,,7285,Problematica,325038,Animalia,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebria ambiqua,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebria arborea,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebria rossica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Falsebrioid Falsebrioid,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Foliactiniscus atlanticus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Foliactiniscus folia,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Foliactiniscus mirabilis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Foliactiniscus pulvinus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Haplohermesinum cornuta,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Haplohermesinum hovassei,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Haplohermesinum narbonensis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella transversa,409480,Hermesinella transversa,species,409479,Hermesinella,,,,,,,7285,Problematica,325038,Animalia,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella conata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella fenestrata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella paraconata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella primitiva,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinella schulzii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinoid skeletons,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinopsis aplanata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinopsis caulleryi,409482,Hermesinopsis caulleryi,species,409481,Hermesinopsis,,,,,,,7285,Problematica,325038,Animalia,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinopsis exigua,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinopsis valida,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinum acus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinum adriaticum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinum geminum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinum mirabile,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hermesinum obliquum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hexactines taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Hovassebria brevispinosa,409645,Hovassebria brevispinosa,species,409644,Hovassebria,,,,,,,,,54311,Plantae,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Asymmetrical,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Curved,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Elliptical,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Five,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Flexed,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Form,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Kite,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Large,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Long,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Many,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Narrow,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Ogee,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Plain,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Pointed,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Polygonal,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Rectangular,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Seven,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Short,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Skewed,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Small,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Stippled,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Tanged,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Three,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Triangle,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Two,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ichthyolith Wide,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Isochelae taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Lyramula furcula,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Lyramula minor,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Macrora barbadensis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Macrora stella,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Mesocena diodon,435921,Mesocena diodon,species,82181,Mesocena,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Mesocena elliptica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Mesocena ovata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Mesocena quadrangula,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Mesocena triangula,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis constricta,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis aspera,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis biapiculata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis cruciata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis danica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis eobiapiculata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis foliacea,435388,Naviculopsis foliacea,species,387254,Naviculopsis,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis iberica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis lacrima,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis lata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis minor,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis navicula,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis nordica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis obtusarca,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis pacifica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis pandalata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis ponticula,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis primativa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis quadrata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis species,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis transitoria,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Naviculopsis trispinosa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Neonaviculopsis neonautica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Octactis pulchra,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Oxeas taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Paramesocena circulus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Parathranium bispinum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Parathranium californicum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Parathranium clathratum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Parathranium curvipes,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Parathranium tenuipes,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Parebriopsis symmetrica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Podamphora elgeri,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Pseudammodochium dictyoides,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Pseudammodochium eximium,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Pseudammodochium fenestratum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Pseudammodochium robustum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Pseudammodochium species,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Rocella gelida,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Septamesocena apiculata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Septamesocena oamaruensis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Sigmas taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Sinusoidal styles,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Spherasters (Oxyasters),,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Spongebria curta,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Spongebria marthae,415020,Spongebria marthae,species,415019,Spongebria,,,,,,,7285,Problematica,325038,Animalia,,
Silicoflagellates/Ebridians/Actiniscidians,Spongebria miocenica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Streptasters taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Strongyles taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Styles taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Synuracean taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Thranium crassipes,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Thranium patulum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Triods taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Triskelion gorgon,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Tylostyles taxa,,,,,,,,,,,,,,,,,
benthic_forams,Ellipsoglandulina fragilis,,,,,,,,,,,,,,,,,
benthic_forams,Eurycheilostoma hergottensis,,,,,,,,,,,,,,,,,
benthic_forams,Orbitolinid taxa,,,,,,,,,,,,,,,,,
benthic_forams,Abditodentrix asketocomptella,,,,,,,,,,,,,,,,,
benthic_forams,Abditodentrix pseudothalmanni,,,,,,,,,,,,,,,,,
benthic_forams,Acervulinid taxa,,,,,,,,,,,,,,,,,
benthic_forams,Aciculammina,,,,,,,,,,,,,,,,,
benthic_forams,Adercotryma glomerata,,,,,,,,,,,,,,,,,
benthic_forams,Aeolisaccus,777,Aeolisaccus,genus,,,112305,Earlandiidae,,,,,288974,Foraminifera,212476,Rhizaria,,
benthic_forams,Aeolisaccus kotori,,,,,,,,,,,,,,,,,
benthic_forams,Alabamina atlantisae,,,,,,,,,,,,,,,,,
benthic_forams,Alabamina australis,,,,,,,,,,,,,,,,,
benthic_forams,Alabamina dorsoplana,,,,,,,,,,,,,,,,,
benthic_forams,Alabamina tubulifera,,,,,,,,,,,,,,,,,
benthic_forams,Alexanderina viejoensis,,,,,,,,,,,,,,,,,
benthic_forams,Allomorphina halli,,,,,,,,,,,,,,,,,
benthic_forams,Allomorphina trigona,,,,,,,,,,,,,,,,,
benthic_forams,Allomorphina trochoides,,,,,,,,,,,,,,,,,
benthic_forams,Alveolina (Alveolina),,,,,,,,,,,,,,,,,
benthic_forams,Alveolina (Glomalveolina),,,,,,,,,,,,,,,,,
benthic_forams,Alveolina palermitana,,,,,,,,,,,,,,,,,
benthic_forams,Alveolina aragonensis,,,,,,,,,,,,,,,,,
benthic_forams,Alveolina canavarii,,,,,,,,,,,,,,,,,
benthic_forams,Alveolina dainellii,,,,,,,,,,,,,,,,,
benthic_forams,Alveolina dainellii/palermitana,,,,,,,,,,,,,,,,,
benthic_forams,Alveolina fornasinii,,,,,,,,,,,,,,,,,
benthic_forams,Alveolinella quoyi,,,,,,,,,,,,,,,,,
benthic_forams,Alveolophragmium subglobosum,,,,,,,,,,,,,,,,,
benthic_forams,Ambitropus thalmanni,,,,,,,,,,,,,,,,,
benthic_forams,Ammobaculites celatus,,,,,,,,,,,,,,,,,
benthic_forams,Ammobaculites subcretaceus,382637,Ammobaculites subcretaceus,species,813,Ammobaculites,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria,,
benthic_forams,Ammodiscoides japonicus,,,,,,,,,,,,,,,,,
benthic_forams,Ammodiscus pennyi,,,,,,,,,,,,,,,,,
benthic_forams,Ammodiscus peruvianus,,,,,,,,,,,,,,,,,
benthic_forams,Ammodiscus concinnus,,,,,,,,,,,,,,,,,
benthic_forams,Ammodiscus ex,,,,,,,,,,,,,,,,,
benthic_forams,Ammodiscus glabratus,,,,,,,,,,,,,,,,,
benthic_forams,Ammodiscus macilentus,,,,,,,,,,,,,,,,,
benthic_forams,Ammodiscus nagyi,,,,,,,,,,,,,,,,,
benthic_forams,Ammodiscus tenuis,,,,,,,,,,,,,,,,,
benthic_forams,Ammodiscus tenuissima,,,,,,,,,,,,,,,,,
benthic_forams,Ammodiscus tenuissimus,,,,,,,,,,,,,,,,,
benthic_forams,Ammomarginulina aubertae,,,,,,,,,,,,,,,,,
benthic_forams,Ammonia beccarii,,,,,,,,,,,,,,,,,
benthic_forams,Ammosphaeroidina sphaeroidiniformis,,,,,,,,,,,,,,,,,
benthic_forams,Amphicoryna bradii,,,,,,,,,,,,,,,,,
benthic_forams,Amphicoryna hirsuta,,,,,,,,,,,,,,,,,
benthic_forams,Amphicoryna sublineata,,,,,,,,,,,,,,,,,
benthic_forams,Amphimorphina stainforthi,,,,,,,,,,,,,,,,,
benthic_forams,Amphistegina awiareka,,,,,,,,,,,,,,,,,
benthic_forams,Amphistegina gibbosa,241498,Amphistegina gibbosa,species,838,Amphistegina,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria,,
benthic_forams,Amphistegina lessoniI,241499,Amphistegina lessonii,species,838,Amphistegina,103770,Amphisteginidae,,,,,288974,Foraminifera,212476,Rhizaria,,
benthic_forams,Amphistegina madagascariensis,,,,,,,,,,,,,,,,,
benthic_forams,Amphistegina spp,,,,,,,,,,,,,,,,,
benthic_forams,Amphisteginid taxa,,,,,,,,,,,,,,,,,
benthic_forams,Angulogerina carinata,,,,,,,,,,,,,,,,,
benthic_forams,Anomalina chirana,,,,,,,,,,,,,,,,,
benthic_forams,Anomalina glabrata,,,,,,,,,,,,,,,,,
benthic_forams,Anomalina nelsoni,,,,,,,,,,,,,,,,,
benthic_forams,Anomalina venezuelana,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinid taxa,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides alabamensis,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides ammophila,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides capitatus/danicus,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides cavus,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides flintii,241506,Anomalinoides flintii,species,859,Anomalinoides,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,
benthic_forams,Anomalinoides danicus,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides glabrata,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides grosserugosus,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides helicinus,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides macraglabra,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides mantaensis,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides pompiloides,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides praeacutus,382643,Anomalinoides praeacutus,species,859,Anomalinoides,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,
benthic_forams,Anomalinoides pseudogrosserugosus,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides semicribratus,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides undulatus,,,,,,,,,,,,,,,,,
benthic_forams,Anomalinoides welleri,382645,Anomalinoides welleri,species,859,Anomalinoides,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,
benthic_forams,Aragonia semireticulata,,,,,,,,,,,,,,,,,
benthic_forams,Archaeoalveolina reucheli,,,,,,,,,,,,,,,,,
benthic_forams,Archaias angulatus,240887,Archaias angulatus,species,875,Archaias,108195,Soritidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,,
benthic_forams,Arenobulimina americana,,,,,,,,,,,,,,,,,
benthic_forams,Arenobulimina cochleata,,,,,,,,,,,,,,,,,
benthic_forams,Arenobulimina dorbignyi,,,,,,,,,,,,,,,,,
benthic_forams,Arenoturrispirillina jeletzkyi,,,,,,,,,,,,,,,,,
benthic_forams,Articulina mayori,,,,,,,,,,,,,,,,,
benthic_forams,Aschemocella carpathica,,,,,,,,,,,,,,,,,
benthic_forams,Aschemocella grandis,,,,,,,,,,,,,,,,,
benthic_forams,Aschemocella/Dendrophrya latissima,,,,,,,,,,,,,,,,,
benthic_forams,Astacolus ovatus,,,,,,,,,,,,,,,,,
benthic_forams,Astacolus richteri,,,,,,,,,,,,,,,,,
benthic_forams,Astacolus scitula,,,,,,,,,,,,,,,,,
benthic_forams,Astacolus echigoensis,,,,,,,,,,,,,,,,,
benthic_forams,Astacolus incurvata,,,,,,,,,,,,,,,,,
benthic_forams,Astacolus insolitus,,,,,,,,,,,,,,,,,
benthic_forams,Astacolus jarvisi,,,,,,,,,,,,,,,,,
benthic_forams,Asterigerina marshallana,,,,,,,,,,,,,,,,,
benthic_forams,Asterigerina tentoria,,,,,,,,,,,,,,,,,
benthic_forams,Asterorbis rooki,,,,,,,,,,,,,,,,,
benthic_forams,Astrononion echolsi,,,,,,,,,,,,,,,,,
benthic_forams,Astrononion gallowayi,,,,,,,,,,,,,,,,,
benthic_forams,Astrononion hamadaense,,,,,,,,,,,,,,,,,
benthic_forams,Astrononion novozealandicum,,,,,,,,,,,,,,,,,
benthic_forams,Astrononion pusillum,,,,,,,,,,,,,,,,,
benthic_forams,Astrononion schwageri,,,,,,,,,,,,,,,,,
benthic_forams,Astrononion stelligerum,,,,,,,,,,,,,,,,,
benthic_forams,Astrononion tumidum,,,,,,,,,,,,,,,,,
benthic_forams,Austrotrillina striata,,,,,,,,,,,,,,,,,
benthic_forams,Bacinella irregularis,271165,Bacinella irregularis,species,7489,Bacinella,,,,,,,7285,Problematica,325038,Animalia,,
benthic_forams,Baggina philippinensis,,,,,,,,,,,,,,,,,
benthic_forams,Bandyella greatvalleyensis,,,,,,,,,,,,,,,,,
benthic_forams,Bathysiphon brosgeri,,,,,,,,,,,,,,,,,
benthic_forams,Bathysiphon capillaris,,,,,,,,,,,,,,,,,
benthic_forams,Bathysiphon eocenica,351869,Bathysiphon eocenica,species,948,Bathysiphon,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria,,
benthic_forams,Bathysiphon filiformis,,,,,,,,,,,,,,,,,
benthic_forams,Bathysiphon microraphidus,,,,,,,,,,,,,,,,,
benthic_forams,Benthics agglutinated,,,,,,,,,,,,,,,,,
benthic_forams,Benthics miliolid,,,,,,,,,,,,,,,,,
benthic_forams,Benthics nodosarids,,,,,,,,,,,,,,,,,
benthic_forams,Benthics smaller,,,,,,,,,,,,,,,,,
benthic_forams,Bermudezina aminaensis,,,,,,,,,,,,,,,,,
benthic_forams,Biarritzina carpenteriaeformis,,,,,,,,,,,,,,,,,
benthic_forams,Bifarina fimbriata,,,,,,,,,,,,,,,,,
benthic_forams,Bolboforma aculeata,,,,,,,,,,,,,,,,,
benthic_forams,Bolboforma capsula,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina liasica,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina amygdalaeformis,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina anambra,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina arctica,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina arta,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina barbata,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina calvertensis,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina B.,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina silvestrina,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina striatula,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina subspinescens,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina thalmanni,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina chirana,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina costata,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina earlandi,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina floridana,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina hantkeniana,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina lowmanni,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina maculata,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina optima,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina paula,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina peregrina,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina pseudopunctata,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina pukeuriensis,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina pulchra,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina pygmaea,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina rhomboidalis,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina salvadorensis,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina schwagerina,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina semicostata,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina seminuda,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina silvestri,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina sinuata,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina spinescens,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina striatocola,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina subangularis,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina subreticulata,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina tongi,,,,,,,,,,,,,,,,,
benthic_forams,Bolivina villaverniensis,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina basisenta,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina californica,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina cuneata,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina ecuadorana,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina foraminata,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina girardensis,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina goudkoffi,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina humilis,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina humilis-rankini,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina pacifica,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina quadrata,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina rankini,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinellina seminuda,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinid taxa,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinita compressa,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinita minuta,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinita trunctum,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinitid taxa,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinoides decoratus,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinoides draco,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinoides granulatus,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinoides laevigatus,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinoides paleocenica,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinoides sirticus,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinoides strigillatus,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinopsis gryzbowski,,,,,,,,,,,,,,,,,
benthic_forams,Bolivinopsis parvissimus,,,,,,,,,,,,,,,,,
