taxon_group,genus species,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,kingdom_taxon_id,kingdom_taxon_name,phylum_taxon_id,phylum_taxon_name,class_taxon_id,class_taxon_name,order_taxon_id,order_taxon_name,family_taxon_id,family_taxon_name,genus_taxon_id,genus_taxon_name,species_taxon_id,species_taxon_name
radiolarians,Larnacantha polyacantha,,,,,,,,,,,,,,,,,
radiolarians,Lipmanella dogieli,,,,,,,,,,,,,,,,,
radiolarians,Lipmanella irregularis,,,,,,,,,,,,,,,,,
radiolarians,Lipmanella lithomelissa,,,,,,,,,,,,,,,,,
radiolarians,Lipmanella tribranchiata,,,,,,,,,,,,,,,,,
radiolarians,Lipmanella xiphephorum,,,,,,,,,,,,,,,,,
radiolarians,Lirella bullata,,,,,,,,,,,,,,,,,
radiolarians,Lirella mela,,,,,,,,,,,,,,,,,
radiolarians,Liriospyris circus,,,,,,,,,,,,,,,,,
radiolarians,Liriospyris clathrata,,,,,,,,,,,,,,,,,
radiolarians,Liriospyris costata,,,,,,,,,,,,,,,,,
radiolarians,Liriospyris elevata,,,,,,,,,,,,,,,,,
radiolarians,Liriospyris geniculosa,,,,,,,,,,,,,,,,,
radiolarians,Liriospyris globosa,,,,,,,,,,,,,,,,,
radiolarians,Liriospyris hexapoda,,,,,,,,,,,,,,,,,
radiolarians,Liriospyris mutuaria,,,,,,,,,,,,,,,,,
radiolarians,Liriospyris ovalis,,,,,,,,,,,,,,,,,
radiolarians,Liriospyris spinulosa,,,,,,,,,,,,,,,,,
radiolarians,Lithamphora corbula,,,,,,,,,,,,,,,,,
radiolarians,Lithamphora furcaspiculata,,,,,,,,,,,,,,,,,
radiolarians,Lithamphora quadrata,,,,,,,,,,,,,,,,,
radiolarians,Lithamphora sacculifera,,,,,,,,,,,,,,,,,
radiolarians,Lithapium anoectum,,,,,,,,,,,,,,,,,
radiolarians,Lithapium mitra,,,,,,,,,,,,,,,,,
radiolarians,Lithapium plegmacantha,,,,,,,,,,,,,,,,,
radiolarians,Litharachnium tenthorium,,,,,,,,,,,,,,,,,
radiolarians,Lithelius foremanae,,,,,,,,,,,,,,,,,
radiolarians,Lithelius hexaxyphophorus,,,,,,,,,,,,,,,,,
radiolarians,Lithelius spiralis,,,,,,,,,,,,,,,,,
radiolarians,Lithobotrys galea,486368,Lithocorythium galea,species,,,,,485016,Reticularea,,,,,454602,Lithocorythium,486368,Lithocorythium galea
radiolarians,Lithocampana lithoconella,,,,,,,,,,,,,,,,,
radiolarians,Lithocampe compacta,,,,,,,,,,,,,,,,,
radiolarians,Lithocampe cornuta,,,,,,,,,,,,,,,,,
radiolarians,Lithocampe heptacola,,,,,,,,,,,,,,,,,
radiolarians,Lithocampe inaequispina,,,,,,,,,,,,,,,,,
radiolarians,Lithocampe japonica,,,,,,,,,,,,,,,,,
radiolarians,Lithocampe subligata,,,,,,,,,,,,,,,,,
radiolarians,Lithocampe tetrapera,,,,,,,,,,,,,,,,,
radiolarians,Lithocampium diploconus,,,,,,,,,,,,,,,,,
radiolarians,Lithocarpium fragilis,,,,,,,,,,,,,,,,,
radiolarians,Lithocarpium monikae,,,,,,,,,,,,,,,,,
radiolarians,Lithocarpium polycantha,,,,,,,,,,,,,,,,,
radiolarians,Lithochytris tripodium,,,,,,,,,,,,,,,,,
radiolarians,Lithochytris turgidulum,,,,,,,,,,,,,,,,,
radiolarians,Lithochytris ventricosa,,,,,,,,,,,,,,,,,
radiolarians,Lithocircus mitra,,,,,,,,,,,,,,,,,
radiolarians,Lithocircus ovalis,,,,,,,,,,,,,,,,,
radiolarians,Lithocyclia aristotelis,,,,,,,,,,,,,,,,,
radiolarians,Lithocyclia lenticula,,,,,,,,,,,,,,,,,
radiolarians,Lithocyclia ocellus,152608,Lithocyclia ocellus,species,,,,,485016,Reticularea,5,Spumellaria,66750,Coccodiscidae,192,Lithocyclia,152608,Lithocyclia ocellus
radiolarians,Lithomelissa campanulaeformis,,,,,,,,,,,,,,,,,
radiolarians,Lithomelissa challengerae,,,,,,,,,,,,,,,,,
radiolarians,Lithomelissa ehrenbergii,,,,,,,,,,,,,,,,,
radiolarians,Lithomelissa haeckeli,,,,,,,,,,,,,,,,,
radiolarians,Lithomelissa hystrix,,,,,,,,,,,,,,,,,
radiolarians,Lithomelissa mitra,,,,,,,,,,,,,,,,,
radiolarians,Lithomelissa mofera,,,,,,,,,,,,,,,,,
radiolarians,Lithomelissa monoceras,484886,Lithomelissa monoceras,species,,,,,485016,Reticularea,402,Nassellaria,111596,Plagoniidae,557,Lithomelissa,484886,Lithomelissa monoceras
radiolarians,Lithomelissa robusta,,,,,,,,,,,,,,,,,
radiolarians,Lithomelissa thoracites,,,,,,,,,,,,,,,,,
radiolarians,Lithomelissa tricornis,,,,,,,,,,,,,,,,,
radiolarians,Lithomelissa ultima,,,,,,,,,,,,,,,,,
radiolarians,Lithomespilus mendosa,,,,,,,,,,,,,,,,,
radiolarians,Lithomitra arachnea,,,,,,,,,,,,,,,,,
radiolarians,Lithomitra docilis,,,,,,,,,,,,,,,,,
radiolarians,Lithomitra elizabethae,,,,,,,,,,,,,,,,,
radiolarians,Lithomitra eruca,,,,,,,,,,,,,,,,,
radiolarians,Lithomitra imbricata,,,,,,,,,,,,,,,,,
radiolarians,Lithomitra lineata,,,,,,,,,,,,,,,,,
radiolarians,Lithomitra nodosaria,,,,,,,,,,,,,,,,,
radiolarians,Lithomitrella acephala,,,,,,,,,,,,,,,,,
radiolarians,Lithomitrella elizabethae,,,,,,,,,,,,,,,,,
radiolarians,Lithomitrella minuta,,,,,,,,,,,,,,,,,
radiolarians,Lithopera baueri,,,,,,,,,,,,,,,,,
radiolarians,Lithopera thornburgi,,,,,,,,,,,,,,,,,
radiolarians,Lithopilium sphaerocephalum,,,,,,,,,,,,,,,,,
radiolarians,Lithotympanium tuberosum,,,,,,,,,,,,,,,,,
radiolarians,Lonchosphaera spicata,,,,,,,,,,,,,,,,,
radiolarians,Lophocyrtis jacchia,,,,,,,,,,,,,,,,,
radiolarians,Lophocyrtis vespertilio,,,,,,,,,,,,,,,,,
radiolarians,Lophoconus titanothericeraos,,,,,,,,,,,,,,,,,
radiolarians,Lophocorys biaurita,,,,,,,,,,,,,,,,,
radiolarians,Lophocorys norvegiensis,,,,,,,,,,,,,,,,,
radiolarians,Lophocyrtis golli,,,,,,,,,,,,,,,,,
radiolarians,Lophocyrtis norvegiensis,,,,,,,,,,,,,,,,,
radiolarians,Lophocyrtis regipileus,,,,,,,,,,,,,,,,,
radiolarians,Lophophaena capito,,,,,,,,,,,,,,,,,
radiolarians,Lophophaena cylindrica,,,,,,,,,,,,,,,,,
radiolarians,Lophophaena hispida,,,,,,,,,,,,,,,,,
radiolarians,Lophophaenoma polycyrtis,,,,,,,,,,,,,,,,,
radiolarians,Lophophaenoma witjazii,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanium bipes,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanium hirundo,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanium korotnevi,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanium trifolium,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanium tripodium,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanoma anacolum,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanoma babylonis-turgidulum,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanoma bajunenis,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanoma bipes,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanoma carinatum,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanoma grande,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanoma nipponica,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanoma sphaerothorax,,,,,,,,,,,,,,,,,
radiolarians,Lychnocanoma trifolium,,,,,,,,,,,,,,,,,
radiolarians,Lychnodictyum audax,,,,,,,,,,,,,,,,,
radiolarians,Lynchnocanella conica,,,,,,,,,,,,,,,,,
radiolarians,Neosciadiocapsa jenkinsi,166537,Neosciadiocapsa jenkinsi,species,,,,,485016,Reticularea,402,Nassellaria,66469,Neosciadiocapsidae,583,Neosciadiocapsa,166537,Neosciadiocapsa jenkinsi
radiolarians,Neosemantis hofferti,,,,,,,,,,,,,,,,,
radiolarians,Nephrospyris renilla,,,,,,,,,,,,,,,,,
radiolarians,Ommatartus antepenultimus,,,,,,,,,,,,,,,,,
radiolarians,Ommatartus avitus,,,,,,,,,,,,,,,,,
radiolarians,Ommatartus ceratospyris,,,,,,,,,,,,,,,,,
radiolarians,Ommatartus didymus,,,,,,,,,,,,,,,,,
radiolarians,Ommatartus hughesi,,,,,,,,,,,,,,,,,
radiolarians,Ommatartus penultimus,,,,,,,,,,,,,,,,,
radiolarians,Ommatartus tetrathalamus,,,,,,,,,,,,,,,,,
radiolarians,Ommatocampe amphistylum,,,,,,,,,,,,,,,,,
radiolarians,Ommatodiscus haeckeli,,,,,,,,,,,,,,,,,
radiolarians,Ommatogramma dumitrica,,,,,,,,,,,,,,,,,
radiolarians,Orbiculiforma australis,166527,Orbiculiforma australis,species,,,,,485016,Reticularea,5,Spumellaria,64927,Orbiculiformidae,211,Orbiculiforma,166527,Orbiculiforma australis
radiolarians,Orbiculiforma campbellensis,166528,Orbiculiforma campbellensis,species,,,,,485016,Reticularea,5,Spumellaria,64927,Orbiculiformidae,211,Orbiculiforma,166528,Orbiculiforma campbellensis
radiolarians,Orbiculiforma renillaeformis,166529,Orbiculiforma renillaeformis,species,,,,,485016,Reticularea,5,Spumellaria,64927,Orbiculiformidae,211,Orbiculiforma,166529,Orbiculiforma renillaeformis
radiolarians,Orbula comitata,,,,,,,,,,,,,,,,,
radiolarians,Orbula discipulus,,,,,,,,,,,,,,,,,
radiolarians,Orbula ducalis,,,,,,,,,,,,,,,,,
radiolarians,Otosphaera annikae,,,,,,,,,,,,,,,,,
radiolarians,Otosphaera auriculata,,,,,,,,,,,,,,,,,
radiolarians,Panartus tetrathalamus,,,,,,,,,,,,,,,,,
radiolarians,Patagospyris argisca,,,,,,,,,,,,,,,,,
radiolarians,Patagospyris confluens,486514,Patagospyris confluens,species,,,,,485016,Reticularea,402,Nassellaria,85756,Triospyrididae,597,Patagospyris,486514,Patagospyris confluens
radiolarians,Patagospyris pentas,,,,,,,,,,,,,,,,,
radiolarians,Perichlamydium limbatum,,,,,,,,,,,,,,,,,
radiolarians,Perichlamydium praetextum,486521,Perichlamydium praetextum,species,,,,,485016,Reticularea,,,485375,Ommatodiscidae,237,Perichlamydium,486521,Perichlamydium praetextum
radiolarians,Peridium longispinum,,,,,,,,,,,,,,,,,
radiolarians,Periphaena dupla,,,,,,,,,,,,,,,,,
radiolarians,Periphaena tripyramis,,,,,,,,,,,,,,,,,
radiolarians,Peripyramis magnifica,,,,,,,,,,,,,,,,,
radiolarians,Peritiviator labyrinthi,166536,Peritiviator labyrinthi,species,,,,,485016,Reticularea,,,,,166535,Peritiviator,166536,Peritiviator labyrinthi
radiolarians,Peromelissa phalacra,,,,,,,,,,,,,,,,,
radiolarians,Petalospyris confluens,486514,Patagospyris confluens,species,,,,,485016,Reticularea,402,Nassellaria,85756,Triospyrididae,597,Patagospyris,486514,Patagospyris confluens
radiolarians,Petalospyris diaboliscus,,,,,,,,,,,,,,,,,
radiolarians,Petalospyris foveolata,486526,Petalospyris foveolata,species,,,,,485016,Reticularea,402,Nassellaria,85756,Triospyrididae,85769,Petalospyris,486526,Petalospyris foveolata
radiolarians,Petalospyris triceros,,,,,,,,,,,,,,,,,
radiolarians,Phaseliforma laxa,166525,Phaseliforma laxa,species,,,,,485016,Reticularea,5,Spumellaria,85029,Phaseliformidae,242,Phaseliforma,166525,Phaseliforma laxa
radiolarians,Phaseliforma subcarinata,166526,Phaseliforma subcarinata,species,,,,,485016,Reticularea,5,Spumellaria,85029,Phaseliformidae,242,Phaseliforma,166526,Phaseliforma subcarinata
radiolarians,Phormacantha hystrix,,,,,,,,,,,,,,,,,
radiolarians,Phormocyrtis embolum,,,,,,,,,,,,,,,,,
radiolarians,Phormocyrtis striata,152619,Phormocyrtis striata,species,,,,,485016,Reticularea,402,Nassellaria,87060,Eucyrtidiidae,603,Phormocyrtis,152619,Phormocyrtis striata
radiolarians,Phormospyris stabilis,,,,,,,,,,,,,,,,,
radiolarians,Phormostichoartus corona,,,,,,,,,,,,,,,,,
radiolarians,Phormostichoartus coronata,,,,,,,,,,,,,,,,,
radiolarians,Phormostichoartus furcaspiculata,,,,,,,,,,,,,,,,,
radiolarians,Phormostichoartus marylandicus,,,,,,,,,,,,,,,,,
radiolarians,Phormostichoartus multiseriatus,,,,,,,,,,,,,,,,,
radiolarians,Phormostichoartus platycephala,,,,,,,,,,,,,,,,,
radiolarians,Phormostichoartus protomorphius,,,,,,,,,,,,,,,,,
radiolarians,Phorticium clevei,,,,,,,,,,,,,,,,,
radiolarians,Phorticium embolum,,,,,,,,,,,,,,,,,
radiolarians,Plagiacantha arachnoides,,,,,,,,,,,,,,,,,
radiolarians,Plagiacantha panarium,,,,,,,,,,,,,,,,,
radiolarians,Platybursa clathrobursa,,,,,,,,,,,,,,,,,
radiolarians,Plectodiscus circularis,,,,,,,,,,,,,,,,,
radiolarians,Plectopyramis dodecoma,,,,,,,,,,,,,,,,,
radiolarians,Plegmosphaera monikae,,,,,,,,,,,,,,,,,
radiolarians,Podocoronis toxarium,,,,,,,,,,,,,,,,,
radiolarians,Podocyrtis ampla,,,,,,,,,,,,,,,,,
radiolarians,Podocyrtis argulus,,,,,,,,,,,,,,,,,
radiolarians,Podocyrtis coronatus,,,,,,,,,,,,,,,,,
radiolarians,Podocyrtis dorus,,,,,,,,,,,,,,,,,
radiolarians,Podocyrtis helenae,,,,,,,,,,,,,,,,,
radiolarians,Podocyrtis platypus,152631,Podocyrtis (Podocyrtoges) platypus,species,,,,,485016,Reticularea,402,Nassellaria,86221,Pterocorythidae,613,Podocyrtis,152631,Podocyrtis (Podocyrtoges) platypus
radiolarians,Podocyrtis triacantha,152669,Thyrsocyrtis (Pentalacorys) triacantha,species,,,,,485016,Reticularea,402,Nassellaria,87065,Theocotylidae,685,Thyrsocyrtis,152669,Thyrsocyrtis (Pentalacorys) triacantha
radiolarians,Polysolenia arktios,,,,,,,,,,,,,,,,,
radiolarians,Polysolenia flammabunde,,,,,,,,,,,,,,,,,
radiolarians,Polysolenia homospina,,,,,,,,,,,,,,,,,
radiolarians,Polysolenia lappacea,,,,,,,,,,,,,,,,,
radiolarians,Polysolenia murrayana,,,,,,,,,,,,,,,,,
radiolarians,Polysolenia spinosa,,,,,,,,,,,,,,,,,
radiolarians,Porodiscus concentricus,,,,,,,,,,,,,,,,,
radiolarians,Porodiscus microporus,,,,,,,,,,,,,,,,,
radiolarians,Porospathis holostoma,,,,,,,,,,,,,,,,,
radiolarians,Protocystis harstoni,,,,,,,,,,,,,,,,,
radiolarians,Prunobrachium aucklandensis,,,,,,,,,,,,,,,,,
radiolarians,Prunobrachium kennetti,166534,Prunobrachium kennetti,species,,,,,485016,Reticularea,5,Spumellaria,65957,Sponguridae,166531,Prunobrachium,166534,Prunobrachium kennetti
radiolarians,Prunobrachium longum,166533,Prunobrachium longum,species,,,,,485016,Reticularea,5,Spumellaria,65957,Sponguridae,166531,Prunobrachium,166533,Prunobrachium longum
radiolarians,Prunobrachium sibericum,,,,,,,,,,,,,,,,,
radiolarians,Prunopyle antarctica,,,,,,,,,,,,,,,,,
radiolarians,Prunopyle frakesi,,,,,,,,,,,,,,,,,
radiolarians,Prunopyle spiropyrinus,,,,,,,,,,,,,,,,,
radiolarians,Pseudoaulophacus floresensis,165505,Pseudoaulophacus floresensis,species,,,,,485016,Reticularea,5,Spumellaria,65971,Pseudoaulophacidae,266,Pseudoaulophacus,165505,Pseudoaulophacus floresensis
radiolarians,Pseudocubus vema,,,,,,,,,,,,,,,,,
radiolarians,Pseudodictyophimus callosus,,,,,,,,,,,,,,,,,
radiolarians,Pseudodictyophimus gracilipes,,,,,,,,,,,,,,,,,
radiolarians,Psilomelissa calvata,,,,,,,,,,,,,,,,,
radiolarians,Psychospyris grandis,,,,,,,,,,,,,,,,,
radiolarians,Psychospyris intermedia,,,,,,,,,,,,,,,,,
radiolarians,Psychospyris parva,,,,,,,,,,,,,,,,,
radiolarians,Pterocanium bicorne,,,,,,,,,,,,,,,,,
radiolarians,Pterocanium continguum,,,,,,,,,,,,,,,,,
radiolarians,Pterocanium orcinum,,,,,,,,,,,,,,,,,
radiolarians,Pterocanium praetextum,,,,,,,,,,,,,,,,,
radiolarians,Pterocanium satelles,,,,,,,,,,,,,,,,,
radiolarians,Pterocodon anteclinata,152635,Pterocodon anteclinata,species,,,,,485016,Reticularea,402,Nassellaria,87065,Theocotylidae,624,Pterocodon,152635,Pterocodon anteclinata
radiolarians,Pterocodon campana,486532,Pterocodon campana,species,,,,,485016,Reticularea,402,Nassellaria,87065,Theocotylidae,624,Pterocodon,486532,Pterocodon campana
radiolarians,Pterocodon lex,,,,,,,,,,,,,,,,,
radiolarians,Pterocodon tenellus,152637,Pterocodon tenellus,species,,,,,485016,Reticularea,402,Nassellaria,87065,Theocotylidae,624,Pterocodon,152637,Pterocodon tenellus
radiolarians,Pterocorys clausus,,,,,,,,,,,,,,,,,
radiolarians,Pterocorys hirundo,,,,,,,,,,,,,,,,,
radiolarians,Pterocorys longicollis,,,,,,,,,,,,,,,,,
radiolarians,Pterocorys sabae,,,,,,,,,,,,,,,,,
radiolarians,Pterocorys variabilis,,,,,,,,,,,,,,,,,
radiolarians,Pterocyrtidium barbadense,486533,Pterocyrtidium barbadense,species,,,,,485016,Reticularea,402,Nassellaria,87069,Lophocyrtiidae,454654,Pterocyrtidium,486533,Pterocyrtidium barbadense
radiolarians,Pterocanium prismatium,,,,,,,,,,,,,,,,,
radiolarians,Pteropilium stratiotes,,,,,,,,,,,,,,,,,
radiolarians,Pterocorys ob,,,,,,,,,,,,,,,,,
radiolarians,Rhabdolithis ellida,,,,,,,,,,,,,,,,,
radiolarians,Rhabdolithis pipa,486537,Rhabdolithis pipa,species,,,,,485016,Reticularea,402,Nassellaria,66455,Plagiacanthidae,629,Rhabdolithis,486537,Rhabdolithis pipa
radiolarians,Rhizosphaera antarcticum,,,,,,,,,,,,,,,,,
radiolarians,Rhodospyris anthocyrtis,,,,,,,,,,,,,,,,,
radiolarians,Rhodospyris tricornis,,,,,,,,,,,,,,,,,
radiolarians,Rhopalastrum angulatum,,,,,,,,,,,,,,,,,
radiolarians,Rhopalastrum oraculibrachium,,,,,,,,,,,,,,,,,
radiolarians,Saccospyris preantarctica,,,,,,,,,,,,,,,,,
radiolarians,Schizodiscus codrant,,,,,,,,,,,,,,,,,
radiolarians,Schizodiscus disymmetricus,484835,Schizodiscus disymmetricus,species,,,,,485016,Reticularea,5,Spumellaria,,,455013,Schizodiscus,484835,Schizodiscus disymmetricus
radiolarians,Sethamphora mongolfieri,,,,,,,,,,,,,,,,,
radiolarians,Sethocapsa lagena,,,,,,,,,,,,,,,,,
radiolarians,Sethochytris babylonis,,,,,,,,,,,,,,,,,
radiolarians,Sethoconus dogieli,,,,,,,,,,,,,,,,,
radiolarians,Sethoconus galea,,,,,,,,,,,,,,,,,
radiolarians,Sethoconus myxobrachia,,,,,,,,,,,,,,,,,
radiolarians,Sethophormis pentalactis,,,,,,,,,,,,,,,,,
radiolarians,Sethophormis rotula,,,,,,,,,,,,,,,,,
radiolarians,Sethopilium macropus,,,,,,,,,,,,,,,,,
radiolarians,Siphocampe acephala,,,,,,,,,,,,,,,,,
radiolarians,Siphocampe aquilonaris,,,,,,,,,,,,,,,,,
radiolarians,Siphocampe arachnea,,,,,,,,,,,,,,,,,
radiolarians,Siphocampe elizabethae,,,,,,,,,,,,,,,,,
radiolarians,Siphocampe lineata,,,,,,,,,,,,,,,,,
radiolarians,Siphocampe modeloensis,,,,,,,,,,,,,,,,,
radiolarians,Siphocampe nodosaria,,,,,,,,,,,,,,,,,
radiolarians,Siphonosphaera hyalina,,,,,,,,,,,,,,,,,
radiolarians,Siphostichartus corona,,,,,,,,,,,,,,,,,
radiolarians,Siphostichartus praecorona,,,,,,,,,,,,,,,,,
radiolarians,Solenosphaera omnitubus,,,,,,,,,,,,,,,,,
radiolarians,Sphaerozoum crassus,,,,,,,,,,,,,,,,,
radiolarians,Spirema circularis,,,,,,,,,,,,,,,,,
radiolarians,Spirocyrtis cornutella,,,,,,,,,,,,,,,,,
radiolarians,Spirocyrtis gyroscalaris,,,,,,,,,,,,,,,,,
radiolarians,Spirocyrtis scalaris,,,,,,,,,,,,,,,,,
radiolarians,Spirocyrtis subscalaris,,,,,,,,,,,,,,,,,
radiolarians,Spirocyrtis subtilis,,,,,,,,,,,,,,,,,
radiolarians,Spongaster klingi,,,,,,,,,,,,,,,,,
radiolarians,Spongaster tetras,484869,Spongaster tetras,species,,,,,485016,Reticularea,5,Spumellaria,65975,Spongodiscidae,306,Spongaster,484869,Spongaster tetras
radiolarians,Spongasteriscus berminghami,,,,,,,,,,,,,,,,,
radiolarians,Spongasteriscus cruciferus,,,,,,,,,,,,,,,,,
radiolarians,Spongobrachium ellipticum,,,,,,,,,,,,,,,,,
radiolarians,Spongocore diplocylindrica,,,,,,,,,,,,,,,,,
radiolarians,Spongodiscus ambus,,,,,,,,,,,,,,,,,
radiolarians,Spongodiscus americanus,,,,,,,,,,,,,,,,,
radiolarians,Spongodiscus biconcavus,,,,,,,,,,,,,,,,,
radiolarians,Spongodiscus craticulatus,,,,,,,,,,,,,,,,,
radiolarians,Spongodiscus klingii,,,,,,,,,,,,,,,,,
radiolarians,Spongodiscus osculosus,,,,,,,,,,,,,,,,,
radiolarians,Spongodiscus phrix,,,,,,,,,,,,,,,,,
radiolarians,Spongodiscus pulcher,,,,,,,,,,,,,,,,,
radiolarians,Spongodiscus quartus,152642,Spongodiscus quartus,species,,,,,485016,Reticularea,5,Spumellaria,65975,Spongodiscidae,315,Spongodiscus,152642,Spongodiscus quartus
radiolarians,Spongodiscus resurgens,486555,Spongodiscus resurgens,species,,,,,485016,Reticularea,5,Spumellaria,65975,Spongodiscidae,315,Spongodiscus,486555,Spongodiscus resurgens
radiolarians,Spongoliva ellipsoides,484863,Spongoliva ellipsoides,species,,,,,485016,Reticularea,5,Spumellaria,66750,Coccodiscidae,84739,Spongoliva,484863,Spongoliva ellipsoides
radiolarians,Spongomelissa adunca,152643,Spongomelissa adunca,species,,,,,485016,Reticularea,402,Nassellaria,,,656,Spongomelissa,152643,Spongomelissa adunca
radiolarians,Spongomelissa cucumella,,,,,,,,,,,,,,,,,
radiolarians,Spongomelissa dilli,,,,,,,,,,,,,,,,,
radiolarians,Spongoplegma antarcticum,,,,,,,,,,,,,,,,,
radiolarians,Spongopyle insolita,165508,Spongopyle insolita,species,,,,,485016,Reticularea,5,Spumellaria,84817,Larnacillidae,321,Spongopyle,165508,Spongopyle insolita
radiolarians,Spongosphaera pachystyla,152640,Spongatractus pachystylus,species,,,,,485016,Reticularea,5,Spumellaria,84514,Stylosphaeridae,152639,Spongosphaera,152640,Spongatractus pachystylus
radiolarians,Spongosphaera streptacantha,484851,Spongosphaera streptacantha,species,,,,,485016,Reticularea,5,Spumellaria,84514,Stylosphaeridae,152639,Spongosphaera,484851,Spongosphaera streptacantha
radiolarians,Spongotrochus cruciferus,,,,,,,,,,,,,,,,,
radiolarians,Spongotrochus longispinus,,,,,,,,,,,,,,,,,
radiolarians,Spongotrochus multispinus,,,,,,,,,,,,,,,,,
radiolarians,Spongotrochus venustum,,,,,,,,,,,,,,,,,
radiolarians,Staurodictya fresnoensis,,,,,,,,,,,,,,,,,
radiolarians,Stephanastrum rhopaloporum,,,,,,,,,,,,,,,,,
radiolarians,Stichocampe bironec,,,,,,,,,,,,,,,,,
radiolarians,Stichocapsa hexagonalis,,,,,,,,,,,,,,,,,
radiolarians,Stichocorys biconica,,,,,,,,,,,,,,,,,
radiolarians,Stichocorys coronata,,,,,,,,,,,,,,,,,
radiolarians,Stichocorys diploconus,,,,,,,,,,,,,,,,,
radiolarians,Stichocorys johnsonii,,,,,,,,,,,,,,,,,
radiolarians,Stichocorys wolfii,,,,,,,,,,,,,,,,,
radiolarians,Stichomitra campi,,,,,,,,,,,,,,,,,
radiolarians,Stichomitra cathara,,,,,,,,,,,,,,,,,
radiolarians,Stichomitra compsa,,,,,,,,,,,,,,,,,
radiolarians,Stichopera pectinata,,,,,,,,,,,,,,,,,
radiolarians,Stichopilidium sphinx,,,,,,,,,,,,,,,,,
radiolarians,Stichopilium bicorne,,,,,,,,,,,,,,,,,
radiolarians,Stichopodium biconicum,,,,,,,,,,,,,,,,,
radiolarians,Stichopodium calvertense,,,,,,,,,,,,,,,,,
radiolarians,Stichopodium cienkowskii,,,,,,,,,,,,,,,,,
radiolarians,Stichopodium inflatum,,,,,,,,,,,,,,,,,
radiolarians,Stichopodium martellii,,,,,,,,,,,,,,,,,
radiolarians,Stichopodium matujamai,,,,,,,,,,,,,,,,,
radiolarians,Stichopodium microporum,,,,,,,,,,,,,,,,,
radiolarians,Stichopodium saccoi,,,,,,,,,,,,,,,,,
radiolarians,Stichopterygium anomalum,,,,,,,,,,,,,,,,,
radiolarians,Stomatosphaera haackei,,,,,,,,,,,,,,,,,
radiolarians,Streblacantha circumtexta,,,,,,,,,,,,,,,,,
radiolarians,Stylacontarium bispiculum,,,,,,,,,,,,,,,,,
radiolarians,Stylatractus coronatus,,,,,,,,,,,,,,,,,
radiolarians,Stylatractus fragilis,,,,,,,,,,,,,,,,,
radiolarians,Stylatractus ostracion,,,,,,,,,,,,,,,,,
radiolarians,Stylatractus santaennae,,,,,,,,,,,,,,,,,
radiolarians,Stylatractus spinulosus,,,,,,,,,,,,,,,,,
radiolarians,Stylochlamydium asteriscus,,,,,,,,,,,,,,,,,
radiolarians,Stylochlamydium venustum,484870,Perichlamydium venustum,species,,,,,485016,Reticularea,,,485375,Ommatodiscidae,237,Perichlamydium,484870,Perichlamydium venustum
radiolarians,Stylocyclia dimidiata,486562,Stylocyclia dimidiata,species,,,,,485016,Reticularea,5,Spumellaria,66750,Coccodiscidae,348,Stylocyclia,486562,Stylocyclia dimidiata
radiolarians,Stylodictya gracilis,486563,Stylodictya gracilis,species,,,,,485016,Reticularea,5,Spumellaria,65975,Spongodiscidae,349,Stylodictya,486563,Stylodictya gracilis
radiolarians,Stylodictya inaequalispina,,,,,,,,,,,,,,,,,
radiolarians,Stylodictya orbiculata,,,,,,,,,,,,,,,,,
radiolarians,Stylodictya rosella,,,,,,,,,,,,,,,,,
radiolarians,Stylodictya stellata,,,,,,,,,,,,,,,,,
radiolarians,Stylodictya targaeformis,,,,,,,,,,,,,,,,,
radiolarians,Stylosphaera angelina,,,,,,,,,,,,,,,,,
radiolarians,Stylosphaera coronata,,,,,,,,,,,,,,,,,
radiolarians,Stylosphaera goruna,,,,,,,,,,,,,,,,,
radiolarians,Stylosphaera hispida,486564,Stylosphaera hispida,species,,,,,485016,Reticularea,5,Spumellaria,84514,Stylosphaeridae,350,Stylosphaera,486564,Stylosphaera hispida
radiolarians,Stylosphaera laevis,486273,Druppatractona laevis,species,,,,,485016,Reticularea,,,,,486272,Druppatractona,486273,Druppatractona laevis
radiolarians,Stylosphaera santaneannae,,,,,,,,,,,,,,,,,
radiolarians,Stylosphaera sulcata,,,,,,,,,,,,,,,,,
radiolarians,Stylatractus universus,,,,,,,,,,,,,,,,,
radiolarians,Stylotrochus alveatus,,,,,,,,,,,,,,,,,
radiolarians,Stylotrochus charlestonensis,,,,,,,,,,,,,,,,,
radiolarians,Stylotrochus quadribrachiatus,,,,,,,,,,,,,,,,,
