taxon_group,genus species,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,genus_taxon_id,genus_taxon_name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name,species_taxon_id,species_taxon_name
planktic_forams,Globorotalia crassaconica,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia explicationis,422395,Globorotalia explicationis,species,103797,Globoconella,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia hexagonus,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia limbata,422439,Globorotalia (Menardella) limbata,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia mayeri,422356,Globorotalia mayeri,species,2065,Paragloborotalia,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia mayeri/siakensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia miotumida,422393,Globorotalia miotumida,species,103797,Globoconella,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia miozea/conoidea,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia mons,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia nana/continuosa,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia neominutissima,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia nepenthes,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia obesa/praesiphonifera,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia opima,422351,Globorotalia opima,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia peripheroronda/peripheroacuta,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia plesiotumida/tumida,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia praecentralis,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia praepumilio,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia praescitula/scitula,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia pseudokugleri/kugleri,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia pseudomiozea,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia pseudomiozea/miozea,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia puncticuloides,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia situla,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia sphericonomiozea,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia praescitula,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia pliozea,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotaloides testarugosa,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotaloides oregonensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotaloides permicus,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotaloides praestainforthi,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotaloides pseudofoliatus,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotaloides stainforthi,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotaloides carcosellensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Globorotaloides turgida,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncana falsostuarti,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncana ventricosa,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncana dupeublei,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncana esnehensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncana hilli,474374,Globotruncana hilli,species,1526,Globotruncana,155904,Globotruncanidae,,,,,71228,Foraminifera,87643,Chromista,,,474374,Globotruncana hilli
planktic_forams,Globotruncana insignis,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncana marginata,474359,Globotruncana marginata,species,1526,Globotruncana,155904,Globotruncanidae,,,,,71228,Foraminifera,87643,Chromista,,,474359,Globotruncana marginata
planktic_forams,Globotruncana nothi,474378,Globotruncana nothi,species,1526,Globotruncana,155904,Globotruncanidae,,,,,71228,Foraminifera,87643,Chromista,,,474378,Globotruncana nothi
planktic_forams,Globotruncana rugosa,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncana arca,474357,Globotruncana arca,species,1526,Globotruncana,155904,Globotruncanidae,,,,,71228,Foraminifera,87643,Chromista,,,474357,Globotruncana arca
planktic_forams,Globotruncana bulloides,474363,Globotruncana bulloides,species,1526,Globotruncana,155904,Globotruncanidae,,,,,71228,Foraminifera,87643,Chromista,,,474363,Globotruncana bulloides
planktic_forams,Globotruncana rosetta,474199,Globotruncana rosetta,species,1526,Globotruncana,155904,Globotruncanidae,,,,,71228,Foraminifera,87643,Chromista,,,474199,Globotruncana rosetta
planktic_forams,Globotruncanella citae,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncanella minuta,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncanella pschadae,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncanita angulata,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncanita atlantica,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncanita stuarti,381089,Globotruncanita stuarti,species,1528,Globotruncanita,155904,Globotruncanidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globotruncanita conica,474193,Globotruncanita conica,species,1528,Globotruncanita,155904,Globotruncanidae,,,,,71228,Foraminifera,87643,Chromista,,,474193,Globotruncanita conica
planktic_forams,Globotruncanita insignis,474200,Globotruncana rosetta insignis,subspecies,1526,Globotruncana,155904,Globotruncanidae,,,,,71228,Foraminifera,87643,Chromista,,,474199,Globotruncana rosetta
planktic_forams,Globotruncanita pettersi,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncanita stuartiformis,,,,,,,,,,,,,,,,,,,
planktic_forams,Globotruncanita subspinosa,,,,,,,,,,,,,,,,,,,
planktic_forams,Globoturborotalia rubescens,,,,,,,,,,,,,,,,,,,
planktic_forams,Globoturborotalia labiacrassata,,,,,,,,,,,,,,,,,,,
planktic_forams,Globoturborotalita labiacrassata,,,,,,,,,,,,,,,,,,,
planktic_forams,Globoturborotalita woodi,422345,Globoturborotalita woodi,species,1529,Globoturborotalita,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Gubkinella graysonensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Gublerina acuta,,,,,,,,,,,,,,,,,,,
planktic_forams,Gublerina cuvillieri,,,,,,,,,,,,,,,,,,,
planktic_forams,Gublerina robusta,474080,Gublerina robusta,species,1556,Gublerina,155907,Heterohelicidae,,,,,71228,Foraminifera,87643,Chromista,,,474080,Gublerina robusta
planktic_forams,Guembelitria columbiana,,,,,,,,,,,,,,,,,,,
planktic_forams,Guembelitria stavensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Guembelitria trifolia,,,,,,,,,,,,,,,,,,,
planktic_forams,Guembelitria triseriata,,,,,,,,,,,,,,,,,,,
planktic_forams,Guembelitriella graysonensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Guembelitrioides higginsi,,,,,,,,,,,,,,,,,,,
planktic_forams,Guembelitrioides lozanoi,,,,,,,,,,,,,,,,,,,
planktic_forams,Hantkenina bolivaraina,,,,,,,,,,,,,,,,,,,
planktic_forams,Hantkenina alabamensis/primitiva,,,,,,,,,,,,,,,,,,,
planktic_forams,Hantkenina bolivariana,,,,,,,,,,,,,,,,,,,
planktic_forams,Hantkenina brevispina,,,,,,,,,,,,,,,,,,,
planktic_forams,Hantkenina liebusi,,,,,,,,,,,,,,,,,,,
planktic_forams,Hantkenina nanggulanensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Hastigerina bolivariana,,,,,,,,,,,,,,,,,,,
planktic_forams,Hastigerina digitata,,,,,,,,,,,,,,,,,,,
planktic_forams,Hastigerinoides alexanderi,474099,Hastigerinella alexanderi,species,1588,Hastigerinella,82191,Globigerinidae,,,,,71228,Foraminifera,87643,Chromista,,,474099,Hastigerinella alexanderi
planktic_forams,Hastigerinoides digitata,,,,,,,,,,,,,,,,,,,
planktic_forams,Hastigerinoides watersi,474101,Hastigerinella watersi,species,1588,Hastigerinella,82191,Globigerinidae,,,,,71228,Foraminifera,87643,Chromista,,,474101,Hastigerinella watersi
planktic_forams,Hedbergella monmouthensis,377125,Hedbergella monmouthensis,species,1596,Hedbergella,112318,Hedbergellidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Hedbergella amabilis,474295,Hedbergella amabilis,species,1596,Hedbergella,112318,Hedbergellidae,,,,,71228,Foraminifera,87643,Chromista,,,474295,Hedbergella amabilis
planktic_forams,Hedbergella aptiana,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella aptica,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella aubertae,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella bizonae,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella flandrini,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella gorbachikae,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella punctata,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella simplex,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella costellata,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella crassa,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella excelsa,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella hispaniae,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella hoelzli,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella kuznetsovae,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella loetterlei,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella maslakovae,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella occulta,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella praetrocoidea,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella sigali,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella similis,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella simplicissima,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella sliteri,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella Blefuscuiana aptica,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella delrioensis,474297,Globigerina delrioensis,species,1498,Globigerina,82191,Globigerinidae,,,,,71228,Foraminifera,87643,Chromista,,,474297,Globigerina delrioensis
planktic_forams,Hedbergella planispira,474302,Globigerina planispira,species,1498,Globigerina,82191,Globigerinidae,,,,,71228,Foraminifera,87643,Chromista,,,474302,Globigerina planispira
planktic_forams,Hedbergella trocoidea,,,,,,,,,,,,,,,,,,,
planktic_forams,Hedbergella yezoana,,,,,,,,,,,,,,,,,,,
planktic_forams,Heterohelix carinata,,,,,,,,,,,,,,,,,,,
planktic_forams,Heterohelix angolae,,,,,,,,,,,,,,,,,,,
planktic_forams,Heterohelix dentata,477893,Heterohelix dentata,species,1620,Heterohelix,155907,Heterohelicidae,,,,,71228,Foraminifera,87643,Chromista,,,477893,Heterohelix dentata
planktic_forams,Heterohelix glabrans,474060,Guembelina glabrans,species,402434,Guembelina,155907,Heterohelicidae,,,,,71228,Foraminifera,87643,Chromista,,,474060,Guembelina glabrans
planktic_forams,Heterohelix moremani,474064,Guembelina moremani,species,402434,Guembelina,155907,Heterohelicidae,,,,,71228,Foraminifera,87643,Chromista,,,474064,Guembelina moremani
planktic_forams,Heterohelix palpebra,,,,,,,,,,,,,,,,,,,
planktic_forams,Heterohelix planata,474066,Heterohelix planata,species,1620,Heterohelix,155907,Heterohelicidae,,,,,71228,Foraminifera,87643,Chromista,,,474066,Heterohelix planata
planktic_forams,Heterohelix rajagopalani,,,,,,,,,,,,,,,,,,,
planktic_forams,Heterohelix reussi,474072,Guembelina reussi,species,402434,Guembelina,155907,Heterohelicidae,,,,,71228,Foraminifera,87643,Chromista,,,474072,Guembelina reussi
planktic_forams,Heterohelix semicostata,474074,Guembelina semicostata,species,402434,Guembelina,155907,Heterohelicidae,,,,,71228,Foraminifera,87643,Chromista,,,474074,Guembelina semicostata
planktic_forams,Heterohelix sphenoides,,,,,,,,,,,,,,,,,,,
planktic_forams,Heterohelix striata,381093,Heterohelix striata,species,1620,Heterohelix,155907,Heterohelicidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Hirsutella challengeri,,,,,,,,,,,,,,,,,,,
planktic_forams,Igorina albeari,,,,,,,,,,,,,,,,,,,
planktic_forams,Igorina convexa,,,,,,,,,,,,,,,,,,,
planktic_forams,Igorina spiralis,,,,,,,,,,,,,,,,,,,
planktic_forams,Jenkinsella continuosa,,,,,,,,,,,,,,,,,,,
planktic_forams,Jenkinsella mayeri,,,,,,,,,,,,,,,,,,,
planktic_forams,Jenkinsella nana,,,,,,,,,,,,,,,,,,,
planktic_forams,Jenkinsella semivera,,,,,,,,,,,,,,,,,,,
planktic_forams,Jenkinsella siakensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Kuglerina rotundata,,,,,,,,,,,,,,,,,,,
planktic_forams,Laeviheterohelix glabrans,,,,,,,,,,,,,,,,,,,
planktic_forams,Laeviheterohelix turgida,,,,,,,,,,,,,,,,,,,
planktic_forams,Leupoldina cabri,,,,,,,,,,,,,,,,,,,
planktic_forams,Lilliputianella globulifera,,,,,,,,,,,,,,,,,,,
planktic_forams,Lilliputianella longorii,,,,,,,,,,,,,,,,,,,
planktic_forams,Marginotruncana augusticarinata,,,,,,,,,,,,,,,,,,,
planktic_forams,Marginotruncana globigerinoides,,,,,,,,,,,,,,,,,,,
planktic_forams,Marginotruncana marianosi,,,,,,,,,,,,,,,,,,,
planktic_forams,Marginotruncana sinuosa,,,,,,,,,,,,,,,,,,,
planktic_forams,Marginotruncana stephensoni,,,,,,,,,,,,,,,,,,,
planktic_forams,Marginotruncana tarfayaensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Marginotruncana undulata,,,,,,,,,,,,,,,,,,,
planktic_forams,Menardella archeomenardii,,,,,,,,,,,,,,,,,,,
planktic_forams,Menardella exilis,,,,,,,,,,,,,,,,,,,
planktic_forams,Menardella limbata,422439,Globorotalia (Menardella) limbata,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Menardella menardii,422442,Globorotalia (Menardella) menardii,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Menardella pertenuis,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella allisonensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella angulata,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella apanthesma,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella quetra,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella dolabrata,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella edita,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella hispidicidaris,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella indolensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella kolchidica,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella kubanensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella nicoli,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella praecursoria,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella pseudobulloides,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella schachdagica,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella simulatilis,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella aragonensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella subbotinae,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella crassata,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella lehneri,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella spinulosa,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella woodi,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella tadjikistanensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Morozovella wilcoxensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Neogloboquadrina acostaensis/humerosa,,,,,,,,,,,,,,,,,,,
planktic_forams,Neogloboquadrina altispira,,,,,,,,,,,,,,,,,,,
planktic_forams,Neogloboquadrina asanoi,,,,,,,,,,,,,,,,,,,
planktic_forams,Neogloboquadrina acostaensis,402484,Neogloboquadrina acostaensis,species,1917,Neogloboquadrina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Neogloboquadrina humerosa,402488,Neogloboquadrina humerosa,species,1917,Neogloboquadrina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Neogloboquadrina kagaensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Neogloboquadrina nana,,,,,,,,,,,,,,,,,,,
planktic_forams,Neogloboquadrina continuosa/pachyderma,,,,,,,,,,,,,,,,,,,
planktic_forams,Neogloboquadrina himiensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Neogloboquadrina humerosa/dutertrei,,,,,,,,,,,,,,,,,,,
planktic_forams,Neogloboquadrina mayeri,,,,,,,,,,,,,,,,,,,
planktic_forams,Neogloboquadrina pseudopachyderma,,,,,,,,,,,,,,,,,,,
planktic_forams,Neogloboquadrina pseudopima/dutertrei,,,,,,,,,,,,,,,,,,,
planktic_forams,Paragloborotalia acostaensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Paragloborotalia laccadivensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Paragloborotalia nympha,,,,,,,,,,,,,,,,,,,
planktic_forams,Paragloborotalia opima,474521,Globorotalia opima opima,subspecies,1521,Globorotalia,82192,Globorotaliidae,,,,,71228,Foraminifera,87643,Chromista,,,422351,Globorotalia opima
planktic_forams,Paragloborotalia pseudobulloides,,,,,,,,,,,,,,,,,,,
planktic_forams,Paragloborotalia semivera-mayeri,,,,,,,,,,,,,,,,,,,
planktic_forams,Paragloborotalia taurica,,,,,,,,,,,,,,,,,,,
planktic_forams,Paragloborotalia wilsoni,,,,,,,,,,,,,,,,,,,
planktic_forams,Paragloborotalia incognita,474515,Globorotalia zealandica incognita,subspecies,1521,Globorotalia,82192,Globorotaliidae,,,,,71228,Foraminifera,87643,Chromista,,,474514,Globorotalia zealandica
planktic_forams,Parasubbotina linaperta,,,,,,,,,,,,,,,,,,,
planktic_forams,Parasubbotina paleocenica,,,,,,,,,,,,,,,,,,,
planktic_forams,Parvularugoglobigerina fringa,,,,,,,,,,,,,,,,,,,
planktic_forams,Parvularugoglobigerina eugubina,,,,,,,,,,,,,,,,,,,
planktic_forams,Parvularugoglobigerina extensa,477906,Eoglobigerina extensa,species,1366,Eoglobigerina,82191,Globigerinidae,,,,,71228,Foraminifera,87643,Chromista,,,477906,Eoglobigerina extensa
planktic_forams,Planoglobulina carseyae,474093,Ventilabrella carseyae,species,2784,Ventilabrella,,,,,,,71228,Foraminifera,87643,Chromista,,,474093,Ventilabrella carseyae
planktic_forams,Planoglobulina riograndensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Planomalina praebuxtorfi,,,,,,,,,,,,,,,,,,,
planktic_forams,Planorotalites archeocompressus,,,,,,,,,,,,,,,,,,,
planktic_forams,Planorotalites appressus,,,,,,,,,,,,,,,,,,,
planktic_forams,Planorotalites imitata,,,,,,,,,,,,,,,,,,,
planktic_forams,Planorotalites palmerae,,,,,,,,,,,,,,,,,,,
planktic_forams,Planorotalites pseudoscitulus,,,,,,,,,,,,,,,,,,,
planktic_forams,Planorotalites compressus,,,,,,,,,,,,,,,,,,,
planktic_forams,Planorotalites eugubinus,,,,,,,,,,,,,,,,,,,
planktic_forams,Plummerita hantkeninoides,,,,,,,,,,,,,,,,,,,
planktic_forams,Polyperibola christiani,,,,,,,,,,,,,,,,,,,
planktic_forams,Porticulasphaera semiinvoluta,,,,,,,,,,,,,,,,,,,
planktic_forams,Praeglobotruncana aumalensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Praeglobotruncana oraviensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Praeglobotruncana semsalensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Praehedbergella pseudosigali,,,,,,,,,,,,,,,,,,,
planktic_forams,Praehedbergella ruka,,,,,,,,,,,,,,,,,,,
planktic_forams,Praehedbergella tatianae,,,,,,,,,,,,,,,,,,,
planktic_forams,Praehedbergella tuschepsensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Praemurica strabocella,,,,,,,,,,,,,,,,,,,
planktic_forams,Praeorbulina sicanus,,,,,,,,,,,,,,,,,,,
planktic_forams,Praetenuitella insolita,,,,,,,,,,,,,,,,,,,
planktic_forams,Praetenuitella patefacta,,,,,,,,,,,,,,,,,,,
planktic_forams,Praetenuitella praegemma,,,,,,,,,,,,,,,,,,,
planktic_forams,Protentella clavaticamerata,,,,,,,,,,,,,,,,,,,
planktic_forams,Protentella navazuelensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Protentella prolixa,,,,,,,,,,,,,,,,,,,
planktic_forams,Pseudoguembelina costellifera,477894,Pseudoguembelina costellifera,species,2263,Pseudoguembelina,155907,Heterohelicidae,,,,,71228,Foraminifera,87643,Chromista,,,477894,Pseudoguembelina costellifera
planktic_forams,Pseudoguembelina costulata,402441,Pseudoguembelina costulata,species,2263,Pseudoguembelina,155907,Heterohelicidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Pseudoguembelina kempensis,402429,Pseudoguembelina kempensis,species,2263,Pseudoguembelina,155907,Heterohelicidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Pseudoguembelina palpebra,402423,Pseudoguembelina palpebra,species,2263,Pseudoguembelina,155907,Heterohelicidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Pseudohastigerina barbadoensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Pseudohastigerina danvillensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Pseudohastigerina micra,,,,,,,,,,,,,,,,,,,
planktic_forams,Pseudohastigerina sharkriverensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Pseudotextularia brownei,,,,,,,,,,,,,,,,,,,
planktic_forams,Pseudotextularia intermedia,474088,Pseudotextularia intermedia,species,2309,Pseudotextularia,155907,Heterohelicidae,,,,,71228,Foraminifera,87643,Chromista,,,474088,Pseudotextularia intermedia
planktic_forams,Pulleniatina obliquiloculata/inflata,,,,,,,,,,,,,,,,,,,
planktic_forams,Pulleniatina primalis,402448,Pulleniatina primalis,species,2325,Pulleniatina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Pulleniatina primalis/N.,,,,,,,,,,,,,,,,,,,
planktic_forams,Racemiguembelina fructicosa,474089,Racemiguembelina fructicosa,species,2359,Racemiguembelina,155907,Heterohelicidae,,,,,71228,Foraminifera,87643,Chromista,,,474089,Racemiguembelina fructicosa
planktic_forams,Radotruncana calcarata,,,,,,,,,,,,,,,,,,,
planktic_forams,Radotruncana subspinosa,,,,,,,,,,,,,,,,,,,
planktic_forams,Rosita fornicata,,,,,,,,,,,,,,,,,,,
planktic_forams,Rosita patelliformis,,,,,,,,,,,,,,,,,,,
planktic_forams,Rosita plicata,,,,,,,,,,,,,,,,,,,
planktic_forams,Rosita walfischensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Rotalipora brotzeni,,,,,,,,,,,,,,,,,,,
planktic_forams,Rotalipora deeckei,,,,,,,,,,,,,,,,,,,
planktic_forams,Rotalipora gandolfii,,,,,,,,,,,,,,,,,,,
planktic_forams,Rotalipora montsalvensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Rotalipora subticinensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Rotalipora turonica,,,,,,,,,,,,,,,,,,,
planktic_forams,Rugoglobigerina rugosa,402597,Rugoglobigerina rugosa,species,2440,Rugoglobigerina,155879,Rugoglobigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Rugoglobigerina macrocephala,377021,Rugoglobigerina macrocephala,species,2440,Rugoglobigerina,155879,Rugoglobigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Rugoglobigerina milamensis,,,,,,,,,,,,,,,,,,,
planktic_forams,Rugoglobigerina pilula,,,,,,,,,,,,,,,,,,,
planktic_forams,Rugoglobigerina reicheli,,,,,,,,,,,,,,,,,,,
planktic_forams,Rugoglobigerina rotundata,,,,,,,,,,,,,,,,,,,
planktic_forams,Rugoglobigerina rugosa/hexacamerata,,,,,,,,,,,,,,,,,,,
planktic_forams,Rugoglobigerina scotti,402598,Rugoglobigerina scotti,species,2440,Rugoglobigerina,155879,Rugoglobigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Rugoglobigerina pustulata,,,,,,,,,,,,,,,,,,,
planktic_forams,Rugotruncana subpennyi,,,,,,,,,,,,,,,,,,,
planktic_forams,Rugotruncana circumnodifer,,,,,,,,,,,,,,,,,,,
